Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11
QDA,1,0.053763440860215055,0.11235955056179775,0.965638054170597,0.07272727272727272,0.5774698225690337,0.06152654636257517,0.03431225180326516,0.018835968286733062,0.008472039782323226,0.028700389378870494,0.007970303996997673,0.015305404391067845,0.011321307937699542,0.004835804090823981,0.001332215237380474,0.0022357618690187265,0.00044766841808983047,0.07063027772565222,0.0033680099455808852
QDA,2,0.12932790224032586,0.3333333333333333,0.9483344980200326,0.18635363169479088,0.7392649748462716,0.1850247110449705,0.048836747701803754,0.020480859599657775,0.03300004208222869,0.07075846203481606,0.013842528300298817,0.037328900671912926,0.007013143682756096,0.00012203846315699263,0.01686375177096049,0.008458247415449737,0.011625355945517567,0.04349338607639328,0.003048156097013499
QDA,3,0.041743400859422956,0.2698412698412698,0.9192279207554157,0.07230196703880915,0.6592987646226217,0.08000067168606591,0.08192274653326716,0.03199550843546124,0.03311702178959908,0.02228387790108908,0.005657924649182533,0.04787422241511141,0.006078492156984217,0.004251968503936965,0.009890328669546155,0.013352346704693319,0.007259250074055657,0.07894964901040905,0.020479880959761852
QDA,4,0.058299595141700404,0.2482758620689655,0.9375960234975147,0.09442622950819672,0.6416819028672477,0.09661861694667212,0.055359751581584245,0.005310216679264212,0.0161347316704459,0.0038196019148399652,0.010420760896951365,0.045814436885865464,0.010304232804232783,0.00012833837238599433,0.0015932854623330827,0.007056878306878312,0.019745527840765952,0.045338088939279375,0.011003243890148662
QDA,5,0.07703281027104136,0.28125,0.9621923614121274,0.12094064949608062,0.7494033621360168,0.13237960307407343,0.03490656720505806,0.02030642092746726,0.007211058263971415,0.03543686087990479,-0.0021904875148632597,0.04188299643281805,0.008879429250891736,0.00033293697978591384,0.010249583828775166,0.011191676575505238,0.14643376932223534,0.07474613555291314,0.021394173602853693
QDA,6,0.0076726342710997444,0.06593406593406594,0.9507267940940827,0.01374570446735395,0.6560236633871794,0.007412372663436811,0.04651989041122197,0.008856879340277813,0.003694932725694522,0.032153320312500025,0.0012483723958333747,0.005182834201388942,0.002392578125000111,0.0004410807291667318,0.0006754557291667185,0.0007964409722222898,0.04255913628472232,0.03310275607638893,0.01815266927083341
QDA,7,0.046052631578947366,0.06635071090047394,0.9774662224689987,0.05436893203883496,0.6289280675416904,0.04408426179341093,0.02113613262529889,0.034278468783963234,0.035647868614901525,0.03691824658857619,0.013846153846153819,0.02760777683854605,0.018886607897596795,0.006784204806182803,0.03661152034778401,0.012691703900495076,0.028291269170390022,0.009496437628305765,0.017850501147204413
QDA,8,0.09446254071661238,0.09602649006622517,0.9751331347594548,0.09523809523809525,0.6770374025530141,0.08263514387540044,0.022960821827500272,0.089811774218908,0.0008178163114036519,0.008878731385189043,0.0009063138743515165,0.009770220794681173,0.0184856584533142,0.00013050021338252283,0.0016655061656297488,0.006550391949866441,6.491318703534254e-05,0.07800700792884259,0.013332360009883049
QDA,9,0.046822742474916385,0.060781476121562955,0.9361467266706291,0.05289672544080604,0.48990510581084723,0.02061778637064832,0.056646626732426125,0.06623174422174453,0.0064534450243409315,0.06616946625148006,0.014612736283496176,0.040059207929476634,0.013370685496250045,0.03500570150431983,0.008237577299241173,0.01876255427393523,0.08457414148502244,0.07380838559712281,0.09811916144028758
QDA,10,0.018949013479195156,0.5791044776119403,0.5812433188060192,0.03669724770642202,0.6098914275083083,0.03786026875430677,0.25773235779807013,0.08885580787507774,0.03108550916162105,0.059234775834012175,0.02164163600227025,0.07713037796268332,0.007728077138147937,0.010455955315499477,0.0022579118331409243,0.016612095559823303,0.034466146296920686,0.055705776774363766,0.030517067694840194
QDA,11,0.061946902654867256,0.11475409836065574,0.9717875247961207,0.08045977011494253,0.6659454372522191,0.07075965164812317,0.02730932517867284,0.03450167075072406,0.012219737135219465,0.04307801292047229,0.0010121630652706547,0.029505101358877274,0.01029289374025395,0.012575807529516658,-0.000290666072621959,0.017570416573847236,0.06978338159946536,0.07523537536199602,0.07406335486745382
QDA,12,0.04423076923076923,0.1513157894736842,0.9666364653840004,0.06845238095238095,0.685301597244414,0.06804774848262536,0.030385413953716293,0.012173474872346168,0.0010815305025531075,0.00381080354743355,0.004618382155334566,0.006857699543133577,0.003558855146465989,0.004598058317656517,0.0031466675624832073,0.009808855146466034,0.013534836065573864,0.047643106691749516,0.039171089760816936
QDA,13,0.018315018315018316,0.12658227848101267,0.960361658913713,0.032,0.6896154012884983,0.03526839082576246,0.03859282327584039,0.046980609418282526,0.00737967451523538,0.10049342105263151,0.007613400277008298,0.0789534279778393,0.008054016620498516,0.032773545706371074,0.010080505540166129,0.019701350415512443,0.018105955678670304,0.02591499307479217,0.02299168975069248
QDA,14,0.053557154276578735,0.2087227414330218,0.9256809137423123,0.08524173027989822,0.6485963954087663,0.07609195900715054,0.08799927357759803,0.05510014420765896,0.025585643326389927,0.03715750680980601,-8.97292100626057e-05,0.04087485979810925,0.008005127383432042,-0.01911552635795557,0.00013779842973868917,0.04290979009774063,0.010918122095817839,0.04560166639961536,0.003275116167280756
QDA,15,0.08229426433915212,0.15789473684210525,0.9556371049949032,0.10819672131147541,0.6729931924317483,0.09269046460634836,0.04004982757787759,0.07114148736910542,0.01993720946031181,0.0398163837695674,0.011277355615725626,0.05222125173474632,0.009448957211207065,0.02678516318746893,0.0019706718684794344,0.02381799477877731,0.02847711105288171,0.037292048796110235,0.05748498170631096
QDA,16,0.03896103896103896,0.1315240083507307,0.9155050396740296,0.06011450381679389,0.7342666379240045,0.03544098470891822,0.07663016322489541,0.08089501156109065,0.016010164602458833,0.05005563059453766,0.0031455323825003933,0.046096930015338475,0.01710652228657772,0.02682985737506003,0.0011893042741695226,0.01167841853437417,0.03930038231725461,0.02442366246193999,0.026152217211144402
QDA,17,0.022961973028793586,0.6096774193548387,0.8132805709318816,0.044257112750263436,0.7798595546532228,0.09109456725080196,0.1480199111733927,0.05909327452373385,0.013604717552660706,0.049034261531287024,0.010716044647643664,0.0694927672037692,0.009890298595281677,0.015132779233005489,0.018605349523407,0.01892687008860674,0.02019072441281209,0.06504269071351684,0.008103521166661687
QDA,18,0.094859241126071,0.21145975443383355,0.9192414903223274,0.1309674693705112,0.6786628091595004,0.10348830649861149,0.0698892743634878,0.07355119667013525,-8.335067637872395e-05,0.020178876170655568,0.002161498439125853,0.0112428720083247,0.006625806451612926,0.00032549427679495757,0.004785119667013537,0.0020970863683662743,0.029220499479708596,0.11097544224765869,0.01883236212278878
QDA,19,0.028629856850715747,0.06930693069306931,0.9691053122087605,0.040520984081041975,0.7568861670248312,0.03038947408081252,0.03151130683084951,0.026570169871335713,0.06999705931072489,0.0443273545522058,0.009393492142962256,0.041875526951045086,0.013189642817924896,0.002074190984740132,0.0022536660903165195,0.022523297517723397,0.040342031941841515,0.06492675264150213,0.038359113996378216
QDA,20,0.07936507936507936,0.14184397163120568,0.9806892778993436,0.10178117048346055,0.6078036470924488,0.09683071747914512,0.02021519242327849,0.07897215959219668,0.056007254190765465,0.06450102931085173,0.009532888932457451,0.030586707185569904,0.018432506616998134,0.022084599549063676,0.005768552102734903,0.021772865405352303,0.037334084893637785,0.016859621605724805,0.0465875894520144
QDA,21,0.027704485488126648,0.07806691449814127,0.9528550232135164,0.040895813047711775,0.6339867148678697,0.025522276182690113,0.04585064745403041,0.029422564257331096,0.02083949499522151,0.022943010914943884,0.014047583119561335,0.038127860771590916,0.0009395905638548641,0.040297268749056835,0.008232483275489089,0.0153377596700367,0.06000150897842153,0.02832956088727927,0.011441577385443403
QDA,22,0.06172839506172839,0.13725490196078433,0.9689602509596731,0.0851581508515815,0.5995699230801949,0.0776705789007143,0.03158793646647849,-0.008392089661558022,0.0002260886389076955,0.0007034175868216419,-0.0004521772778154354,0.0010833183621011377,0.006088638907698884,-0.0004881082350989718,0.0006803388565663759,0.00357678860159476,0.014851093821257311,0.01759331684194527,0.020814941750390382
QDA,23,0.03251318101933216,0.13120567375886524,0.9450410354824221,0.05211267605633802,0.7054072411379743,0.04344969321428969,0.05092640039689724,0.03647966166858909,0.04361737793156482,0.031482968089196525,0.0031135717031911094,0.03935224913494817,0.006483198769704069,0.016149480968858154,0.004194694348327621,0.020292810457516363,0.026882583621684008,0.05467081891580168,0.03302314494425225
QDA,24,0.03443526170798898,0.09398496240601503,0.952942351883305,0.050403225806451624,0.742503566784519,0.03582674186901246,0.04416621687730075,0.03383494291031632,0.03374993712589904,0.048023112519490985,0.009317816005231027,0.04306938785775365,0.00341230320406416,0.012070947135455867,0.003317363311704602,0.004866329661485746,0.029839545294502345,0.05113714098888385,0.022054474121020018
QDA,25,0.04930332261521972,0.12885154061624648,0.9540503221847192,0.07131782945736434,0.7218565279504763,0.05903254795994023,0.048240703531431735,0.047368703714172636,0.011720984792808985,0.026603680253264695,0.004133077053536072,0.009844112160099417,0.010430493527050656,0.0024742777997625474,0.007922720334671207,0.011435637967098122,0.019010684606252416,0.056332325173836795,0.01868943976482553
QDA,26,0.017811704834605598,0.12962962962962962,0.9188910742717992,0.03131991051454139,0.7018122531652666,0.021682286759751142,0.07604101153798698,0.013396888167031551,0.010462537956359097,0.06215474425064151,0.019660099333851246,0.04303329174807182,0.009343502106725077,0.00401313466563098,0.007649177317986045,0.007892568792222821,0.018132586367880555,0.09244191794364813,0.019959905530839817
QDA,27,0.008180795582370386,0.5755395683453237,0.5310682877601038,0.01613228473482557,0.5242935404941649,0.01735049507881474,0.32439957813191267,0.10186213991769547,0.04028077846364875,0.07513631687242792,0.05108024691358022,0.01529621056241417,0.004287122770919005,-0.002365826474622801,0.011213563100137103,0.027303669410150878,0.021309156378600803,0.019869255829903933,0.02865397805212617
QDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036536411158842694,0.05770301744216137,0.0303327985093939,0.008430205475907004,0.020798095336680266,0.0014854303607473973,0.026600072460017565,0.014313958904818569,0.0240650069872159,0.01803633352310958,0.043013301588944675,-0.00591480772216757
QDA,1,0.042027194066749075,0.12734082397003746,0.9547230831424336,0.06319702602230484,0.5617311761825269,0.053578729207640986,0.04491640192602427,0.03262924563708018,0.0071665650215800404,0.02238330362169272,0.006094131169074912,0.022005653030587435,0.008791400825670892,0.0019663632951773423,0.0028407065115406693,0.004180427847626312,0.0010541377369112982,0.0641235456933759,0.011356023644211
QDA,2,0.12900096993210475,0.34908136482939633,0.9466107617051013,0.18838526912181303,0.7448429628567346,0.1892557256696125,0.05135966626762146,0.0265794161792142,0.027698102091486754,0.059304521034100666,0.025153950819902036,0.0508580566426798,0.00537333950539356,4.0118391336729783e-05,0.02202078862096537,0.008746510681872377,0.01201251244932593,0.0338151748516601,-0.0032610921741082154
QDA,3,0.011538251216711325,0.8373015873015873,0.1614052953156823,0.022762824316306166,0.6104440050967309,-0.0027609778710032283,0.67756411376938,0.04222993779320887,0.019839626345919313,0.021061855457044178,0.009235125136916933,0.04285799904933145,0.010860079497936747,0.008008004904898659,0.00920495174323679,0.02956331245995818,0.008298785486459792,0.06970260607187875,0.03366813400293458
QDA,4,0.0683491062039958,0.22413793103448276,0.9497966561229101,0.10475423045930701,0.6395895699128458,0.10294006347311761,0.04243272959145705,0.005545792391030591,0.011638636936256042,0.003323885109599467,0.005422650541698193,0.05768077601410944,0.017070735701688135,0.0005933484504914155,-1.6691861929829522e-05,0.00419249181153949,0.012831002771478972,0.04845773494583026,0.008439783320735805
QDA,5,0.06666666666666667,0.28125,0.9569426383470597,0.10778443113772455,0.7551932686386984,0.12086740812335264,0.03995952694270658,0.026271343638525457,0.008992984542211669,0.0326688466111771,0.00556004756242563,0.029926991676575487,0.005294054696789452,0.0014373365041616903,0.010484304399524347,0.003523067776456679,0.09854185493460162,0.08372818073721752,0.014184185493460122
QDA,6,0.007361963190184049,0.06593406593406594,0.9488382740070963,0.013245033112582781,0.6386288738586962,0.006619952445828419,0.0504822250242102,0.0203651258680555,0.01131998697916663,0.047433268229166645,0.0034212239583333304,0.013747287326388857,0.008381618923611134,0.005956488715277741,0.004230685763888875,0.0065521918402777326,0.04181098090277775,0.036233181423611094,0.02232693142361104
QDA,7,0.03056768558951965,0.06635071090047394,0.9703405515454377,0.04185351270553064,0.6282473180262871,0.031133817069098842,0.028298810723635884,0.03270861007124746,0.038932496075353276,0.04099746407438716,0.0009733124018838524,0.010737833594976487,0.008829851467214156,0.0037918125830214144,0.003712112063760431,0.004757879483154204,0.021424948677695954,0.00196353097452,0.025434126313247263
QDA,8,0.15976331360946747,0.08940397350993377,0.9811806119685892,0.11464968152866242,0.6740441499083707,0.11049265427187764,0.020872834595073605,0.11196064778419175,-0.0008557759259675502,8.939601536348541e-05,-0.003450955728757221,0.0008968801239863655,0.010579277195031577,-0.0003200736730980758,-0.005968868623795509,-0.00018597965005278104,-0.0006531749062240521,0.07476539161294668,-0.0033575166775229757
