Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
RGF,1,2,9,0.07705479452054795,0.16853932584269662,0.9658177244755873,0.10575793184488837,0.8355279781887479,0.09810001784794017,0.026711197276116337
RGF,1,3,9,0.19494584837545126,0.14173228346456693,0.9743768926158863,0.16413373860182373,0.8879793910223374,0.15344077173292994,0.020478772961662
RGF,1,4,9,0.23660714285714285,0.21031746031746032,0.9828735419366784,0.2226890756302521,0.79472751149292,0.2144403746152387,0.017057557671544897
RGF,1,5,9,0.27741935483870966,0.1482758620689655,0.9837776773610484,0.1932584269662921,0.7403685107995454,0.19519975526893074,0.015893753600267926
RGF,1,6,9,0.225,0.140625,0.9875740499927756,0.17307692307692307,0.7143012311020368,0.17185905025224987,0.01249517075239931
RGF,1,7,9,0.234375,0.16483516483516483,0.9928465148220212,0.19354838709677422,0.7297839938350783,0.1930422847688172,0.009064080109575847
RGF,1,8,9,0.1926605504587156,0.1990521327014218,0.9840366463076069,0.1958041958041958,0.7907717250223725,0.1877701759500554,0.015915725524184986
RGF,1,9,9,0.14864864864864866,0.1456953642384106,0.9769834822637422,0.14715719063545152,0.8095703030310375,0.13549971401927668,0.020032422715484704
RGF,1,10,9,0.32972972972972975,0.17655571635311143,0.9653137471342447,0.2299717247879359,0.8150774198771478,0.22488234496539072,0.02976819587460613
RGF,1,11,9,0.24752475247524752,0.22388059701492538,0.9799358605377847,0.23510971786833856,0.8887092448708224,0.22526132873198193,0.01840121508106734
RGF,1,12,9,0.22413793103448276,0.1598360655737705,0.9850121225479391,0.18660287081339713,0.861881995118712,0.18186855917620334,0.014425218093203284
RGF,1,13,9,0.25471698113207547,0.17763157894736842,0.9891275382401535,0.20930232558139536,0.8594370830493567,0.20737136441106016,0.010970399051566422
RGF,1,14,9,0.10666666666666667,0.10126582278481013,0.9909585271571775,0.1038961038961039,0.8267334202558323,0.099389399097419,0.010207540591335175
RGF,1,15,9,0.20496894409937888,0.102803738317757,0.9785001808879011,0.13692946058091285,0.8023918023414585,0.13509518416723001,0.019481709443544947
RGF,1,16,9,0.32905982905982906,0.18421052631578946,0.9796941896024465,0.2361963190184049,0.8711932328020033,0.23659817079181286,0.018053576475666175
RGF,1,17,9,0.24749163879598662,0.1544885177453027,0.9729787690328114,0.19023136246786632,0.8364143017050688,0.18234867774803462,0.02372119508027464
RGF,1,18,9,0.15865384615384615,0.2129032258064516,0.9864129191637312,0.18181818181818182,0.8578738644875925,0.17704361738206276,0.013190893412952757
RGF,1,19,9,0.34763948497854075,0.22100954979536153,0.9656472066271446,0.2702251876563803,0.8973967782634864,0.26037156080147583,0.02630579425848416
RGF,1,20,9,0.165374677002584,0.31683168316831684,0.9785181733457595,0.21731748726655348,0.8603327204015915,0.21887865610619905,0.01816433709496931
RGF,1,21,9,0.05241935483870968,0.09219858156028368,0.9801422319474836,0.06683804627249357,0.7377775014769713,0.05992799346602836,0.018501986081899253
RGF,1,22,9,0.1167192429022082,0.137546468401487,0.9754941846551477,0.1262798634812287,0.7749401750874572,0.11433238647225175,0.02205766986640953
RGF,1,23,9,0.08391608391608392,0.09411764705882353,0.9796508028232963,0.08872458410351201,0.8085185167008568,0.07860133921205399,0.01917894972932464
RGF,1,24,9,0.08682634730538923,0.10283687943262411,0.9772161202074231,0.09415584415584416,0.7699889027848209,0.08300589839966561,0.021286437658859795
RGF,1,25,9,0.18716577540106952,0.13157894736842105,0.9808672195024478,0.15452538631346577,0.74474318009483,0.1474574765424348,0.01840221671076222
RGF,1,26,9,0.13679245283018868,0.08123249299719888,0.9804004295796257,0.10193321616871703,0.7501434328349268,0.09590854334248365,0.01867084752004523
RGF,1,27,9,0.3618421052631579,0.25462962962962965,0.9879179544815959,0.2989130434782609,0.8142304713645427,0.29761813072009624,0.013005958050183066
RGF,1,28,9,0.15037593984962405,0.14388489208633093,0.9888509779422365,0.14705882352941177,0.6745728526032585,0.14148526942263953,0.013171696138848683
RGF,2,3,3,0.18722139673105498,0.33070866141732286,0.9626368506871652,0.23908918406072105,0.8151879421446822,0.23091287927076176,0.028966752319364117
RGF,2,4,3,0.09728183118741059,0.2698412698412698,0.962275504536197,0.14300736067297581,0.7901013510499741,0.14581082679385188,0.02817447434201183
RGF,2,5,3,0.12652068126520682,0.1793103448275862,0.9730230456394036,0.14835948644793157,0.6725107363900468,0.13719319303390332,0.02258223349552243
RGF,2,6,3,0.17966101694915254,0.2760416666666667,0.9816500505707267,0.21765913757700206,0.8085255790919255,0.21374198969694758,0.016108171786932298
RGF,2,7,3,0.10034602076124567,0.31868131868131866,0.9815726221815269,0.15263157894736842,0.8004410017871445,0.17141101834736655,0.015927260802656516
RGF,2,8,3,0.053927315357561546,0.21800947867298578,0.9550249861188229,0.08646616541353383,0.6494173213768857,0.09104971089313683,0.033924507702790145
RGF,2,9,3,0.08068459657701711,0.2185430463576159,0.9554111381893673,0.11785714285714285,0.6675145806870739,0.11322796488124126,0.034614679553653424
RGF,2,10,3,0.19359875097580015,0.3589001447178003,0.9373354844187823,0.2515212981744422,0.8095194600594886,0.23344313572318878,0.049221481103587886
RGF,2,11,3,0.12246621621621621,0.43283582089552236,0.9494696159855275,0.19091507570770244,0.829507836645347,0.21096098494992144,0.04124972893104616
RGF,2,12,3,0.13856209150326798,0.4344262295081967,0.9648666519726692,0.21010901883052527,0.8395992478637972,0.231464686954262,0.024575380278187488
RGF,2,13,3,0.2297734627831715,0.46710526315789475,0.9829984544049459,0.3080260303687635,0.844743063666366,0.31999357623614455,0.014524526075225593
RGF,2,14,3,0.08292682926829269,0.21518987341772153,0.9836205202122781,0.11971830985915494,0.7725520534606714,0.1264247333496879,0.0138446605937405
RGF,2,15,3,0.15368852459016394,0.2336448598130841,0.9659413923200165,0.18541409147095178,0.7841868713560013,0.17265126186600083,0.026624889046298592
RGF,2,16,3,0.22781456953642384,0.41148325358851673,0.9661977573904179,0.2932651321398125,0.8291118563708094,0.29021408728346737,0.025236247557449458
RGF,2,17,3,0.1444954128440367,0.3945720250521921,0.9395668024876689,0.2115277000559597,0.74967481663754,0.21302475618951092,0.039301283995421425
RGF,2,18,3,0.05974202308214528,0.2838709677419355,0.9632416853469966,0.09871003925967471,0.7119073487271559,0.1171698569849609,0.03134087738836461
RGF,2,19,3,0.12371134020618557,0.21282401091405184,0.9339641160535511,0.15646940822467403,0.7634012086502839,0.1295959481059885,0.04533231377610446
RGF,2,20,3,0.13215400624349635,0.6287128712871287,0.9576421248835042,0.21840068787618225,0.8478564621915197,0.27521896567239634,0.02441812003782375
RGF,2,21,3,0.05673758865248227,0.3404255319148936,0.9512582056892779,0.0972644376899696,0.7212098143610473,0.12344045150561632,0.027908479551930137
RGF,2,22,3,0.07799442896935933,0.31226765799256506,0.9436174795386014,0.12481426448736999,0.7721490067514369,0.13466285407940481,0.03375601818824097
RGF,2,23,3,0.07481060606060606,0.30980392156862746,0.9524084698889669,0.12051868802440885,0.7393211197377332,0.1344769062135827,0.03366174952489083
RGF,2,24,3,0.06417112299465241,0.2553191489361702,0.9485525295006328,0.10256410256410257,0.7434069270879566,0.10814923498701207,0.036033882426636486
RGF,2,25,3,0.08497723823975721,0.21052631578947367,0.9593865521031072,0.12108108108108108,0.723685352506418,0.11551258271326592,0.03322851501424675
