Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
RF,5,18,4,0.18238993710691823,0.1870967741935484,0.9882885767875932,0.18471337579617833,0.8393601447035183,0.17883098741591572,0.014727830095297052
RF,5,19,4,0.290167865707434,0.165075034106412,0.9643516155627969,0.21043478260869564,0.857033939423218,0.20171130633485962,0.03071653928326442
RF,5,20,4,0.04984423676012461,0.07920792079207921,0.9771202236719478,0.06118546845124283,0.7469741152777427,0.05159666675242428,0.02384623761847621
RF,5,21,4,0.06015037593984962,0.11347517730496454,0.9794857768052516,0.07862407862407862,0.793122377667492,0.07283393478195635,0.021449404408738357
RF,5,22,4,0.07651715039577836,0.10780669144981413,0.9717608768487053,0.08950617283950617,0.7436637684900256,0.07673202008835639,0.026778157537975352
RF,5,23,4,0.08040201005025126,0.12549019607843137,0.9756882816692121,0.09800918836140889,0.7831368622870475,0.0884906894401366,0.02389890715858372
RF,5,24,4,0.09281437125748503,0.1099290780141844,0.9773794455105957,0.10064935064935064,0.7737583818690018,0.08960566841125948,0.023802167173192106
RF,5,25,4,0.18067226890756302,0.16165413533834586,0.9791187930862224,0.17063492063492064,0.8280791780484016,0.1603482398507575,0.019970374678785315
RF,5,26,4,0.1510204081632653,0.10364145658263306,0.9797483890764038,0.12292358803986714,0.8470477671916522,0.11509348274588004,0.020513173263244863
RF,5,27,4,0.10144927536231885,0.09722222222222222,0.9821579095251475,0.09929078014184398,0.8116286317777707,0.09030546605583416,0.018612571382380316
RF,5,28,4,0.0707070707070707,0.10071942446043165,0.9851506559661685,0.0830860534124629,0.738233042013414,0.07704094674827919,0.01732400576773486
RF,6,7,12,0.34328358208955223,0.5054945054945055,0.9923886917706306,0.4088888888888889,0.9492430712588338,0.41290606756948495,0.009942244494048279
RF,6,8,12,0.26262626262626265,0.24644549763033174,0.9858874699241162,0.254278728606357,0.8557395665835698,0.24728966626938834,0.017451712997325265
RF,6,9,12,0.18614718614718614,0.1423841059602649,0.9798266991605741,0.16135084427767357,0.8200257040665937,0.15271863421233906,0.022585559143901653
RF,6,10,12,0.4817204301075269,0.32416787264833574,0.9699414112252696,0.3875432525951557,0.8756362775743491,0.38044317143839407,0.03026949244774884
RF,6,11,12,0.24778761061946902,0.2507462686567164,0.9791957898199162,0.2492581602373887,0.8838047225829414,0.23871460051370835,0.02388360276231463
RF,6,12,12,0.20567375886524822,0.11885245901639344,0.985585188450518,0.15064935064935064,0.8930673218881424,0.1494404723298515,0.016018745806442164
RF,6,13,12,0.18840579710144928,0.08552631578947369,0.9896072056707349,0.11764705882352941,0.9073425732942317,0.1222014101336978,0.012017458472512043
RF,6,14,12,0.2391304347826087,0.13924050632911392,0.9932516543274585,0.176,0.9023243154019555,0.17925822642040673,0.010495846655115918
RF,6,15,12,0.2422360248447205,0.12149532710280374,0.9791203679776732,0.16182572614107882,0.8645436926202213,0.1618211183476661,0.02120685427121363
RF,6,16,12,0.483271375464684,0.31100478468899523,0.9825891946992864,0.3784570596797671,0.9021067954016017,0.3793270079062211,0.01803009880637722
RF,6,17,12,0.44206008583690987,0.2150313152400835,0.978297233540639,0.2893258426966292,0.8211342033656708,0.29854672093545054,0.023487476002340933
RF,6,18,12,0.35294117647058826,0.2129032258064516,0.9916510361864678,0.2655935613682093,0.9124690855260811,0.27014949381258985,0.01048326838095177
RF,6,19,12,0.47368421052631576,0.15961800818553887,0.9707117898786856,0.2387755102040816,0.8417818464658323,0.26334304440168577,0.028647679058928396
RF,6,20,12,0.5539906103286385,0.5841584158415841,0.9916589002795899,0.5686746987951807,0.9226104977136155,0.5646687023146189,0.013426487646301057
RF,6,21,12,0.18032786885245902,0.15602836879432624,0.988019693654267,0.1673003802281369,0.8625460832601202,0.16172724981441877,0.015337457335368296
RF,6,22,12,0.3563218390804598,0.23048327137546468,0.9847317283300627,0.27990970654627545,0.8496232598683168,0.27918225321114215,0.018851096726607272
RF,6,23,12,0.1596244131455399,0.13333333333333333,0.9834894951913155,0.1452991452991453,0.8646631854811004,0.1375971997858667,0.018684419146287084
RF,6,24,12,0.1588235294117647,0.09574468085106383,0.9837491323343269,0.11946902654867257,0.8351342139038029,0.11544014105685466,0.018754448247393283
RF,6,25,12,0.21014492753623187,0.10902255639097744,0.9827155559996004,0.14356435643564355,0.8741485586688471,0.14323735536608584,0.018341370324434697
RF,6,26,12,0.3670886075949367,0.16246498599439776,0.984696225836146,0.22524271844660193,0.8844739606906344,0.23744860489333947,0.016761826917135132
