Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
CART,1,0.13048810399803779,0.8134556574923547,0.9916546238663647,0.22489959839357432,0.9227091161059727,0.32383061829048876,0.006899154529492714,0.0030221752089265364,0.37083727844448633,0.04554037514038469,0.05349862990530252,0.026317939116463296,0.016181537918316558,0.05383242265678208,0.017466222381131137,0.014409049301155363,0.003722933768123915,0.0011446633068315838,0.0002961689274095125,0.0007821334310524897,0.0,0.0021895552347707126,0.0,0.0
CART,2,0.041666666666666664,0.7698863636363636,0.9749736418622718,0.07905484247374561,0.8921806077999734,0.17550558353033072,0.024791194652943882,0.022039601043683254,0.15354506261163953,0.009416785904665747,0.1110282290117742,0.06503897445968825,0.039838537721291686,0.061773583405811384,0.07169755164641967,0.008236236194110203,0.007041985803664175,0.008351382693189024,0.03481155720150764,0.011565992387472069,0.008769674269842698,0.007149019442807903,0.0002985158376118457,0.0027576475979387283
CART,3,0.0782477341389728,0.7174515235457064,0.9939016724465066,0.14110596567692726,0.862079798805495,0.23565994651845257,0.006585217052507516,0.0042727030604339244,0.13964765060046488,0.042437391044679765,0.01859746255165291,0.09922109052169421,0.013822899180010317,0.03378575348657027,0.017140185143336817,0.016904417936466843,0.0034524712680785276,0.0,0.02954844072830578,0.004650677137138404,0.000232861731663192,0.0010771645790289331,1.527392174585085e-05,0.0
CART,4,0.048820754716981135,0.6216216216216216,0.9929208028650408,0.09053137983818063,0.8441846284234175,0.17285803773612055,0.0066091693632169815,0.007128935474712472,0.08504208838176512,0.09161915577688937,0.2189838168829276,0.17330384205154964,0.0153849341242011,0.038463869982581556,0.014604706839266202,0.017729836327222824,0.0,0.0013601031299637523,0.057487511605957685,0.0,0.0,0.00013006345869048808,0.0,0.0
CART,5,0.04192525168942215,0.7325301204819277,0.9883095178545696,0.07931124445603965,0.8690368311362281,0.1734779130757764,0.011365746530279542,0.01909107305503699,0.14692097502908316,0.026794722650578518,0.03276916556195839,0.010176753329906484,0.011102363624886258,0.07736944151358567,0.03908367827286752,0.004543101660218807,0.0,0.001774477179882683,0.029013968923878797,0.0050196142088034575,0.0,0.012127893659425192,0.007917286656025401,0.0
CART,6,0.011312217194570135,0.817174515235457,0.9596097384141091,0.022315518741253454,0.9009507051494651,0.09329813376178232,0.028507640636641976,0.013887124401219331,0.09081689650166935,0.04707440847728257,0.05816954565248942,0.057721759326462396,0.0,0.08987394396864556,0.05004023806067635,0.0007058208738568217,0.0005055015241689498,0.0,0.040759297430686556,0.005150994338800974,0.0,0.023764900566119906,0.0,0.0
CART,7,0.008327190324077867,0.7331730769230769,0.9462552921565446,0.016467348756850148,0.855952256527131,0.07443916960560266,0.031822830637289634,0.026500026856761404,0.12537273348117337,0.059658228528019316,0.1918881070587242,0.07930832329402016,0.022242232640940475,0.08600194903354026,0.04865094650900466,0.005814795773513048,0.0016329678255998514,0.002049784762240936,0.03535539168668138,0.03791284597263682,0.0,0.041277154104096804,0.0010884661719907207,0.0
CART,8,0.08067779463834092,0.7631578947368421,0.9946192321381996,0.14592863677950593,0.8778381751516906,0.24705929970998097,0.007065287039883406,0.01859889284393488,0.33944780880177516,0.0360832909578402,0.06464624167899405,0.036460683247041416,0.03341611963757396,0.02629813470784026,0.022788403753698193,0.01489772096893489,-4.853920118352839e-06,0.00023368158284022832,0.0,0.0024595506656804435,0.0,0.031176151072485215,0.0,0.0
CART,9,0.018774089270172822,0.7512437810945274,0.9890032746481311,0.0366327025715672,0.8733651813672609,0.11767275289241859,0.008971442104855348,0.006373766626221999,0.23917029143105703,0.013286783727478824,0.17821592912250184,0.14696092122433102,0.004452851354135712,0.04626582495821996,0.03129232389368377,0.007288981479361789,0.012978239967033778,0.0012043565852430493,0.05179151118335203,0.0012136855841213378,0.0,0.00915495295437383,0.0,0.0
CART,10,0.009728847602309817,0.7013574660633484,0.9799340380421153,0.01919148145855259,0.8456071908625747,0.08106053156240868,0.01724736511119272,0.0020138115393183,0.4026994381327194,0.05182099452983831,0.08928343357837673,0.055174376871859554,0.0002589044825622944,0.06286601816786712,0.013874161530655172,0.0,0.0,0.0004945422143016298,0.0,0.0024771664067721353,0.0,0.011954902106383457,0.0,0.0
CART,11,0.010289389067524116,0.5493562231759657,0.9865664133286453,0.020200426102738107,0.8405680312491044,0.07384936495147446,0.014242697223499431,0.006799615077496379,0.0,0.10141950410515757,0.0754122560963125,0.03750209864662888,0.03561945906103477,0.11680616694989872,0.03973485391372007,0.0579781331258574,0.0,0.0,0.17919084375831779,0.0026764398763333697,0.0,0.0026840154787984628,0.0,0.0
CART,12,0.00955223880597015,0.7461139896373057,0.9846867844291789,0.018862981399004455,0.8649992455356905,0.08333097925326248,0.016020033427379784,0.009288253605702868,0.11348873620807172,0.08437657720716911,0.04890014551750819,0.0724211166166259,0.013718801230451905,0.10798651660557397,0.05645213579178101,0.032077032179631294,0.0008616846875057593,0.017133857687561104,0.041019359354565445,0.009799038479249966,0.0,0.011214610694615889,0.008684263847188256,0.0
CART,13,0.019050070794182004,0.7014218009478673,0.992156406401042,0.037092731829573934,0.8721932333248148,0.11475601743788365,0.008612826808385411,0.007396977100056423,0.19373808692850827,0.0191325941636018,0.06025906735751296,0.08865795054900807,0.014838787618459647,0.04560578807484763,0.04315283631775346,0.026331713603049887,2.0134768718671482e-05,0.0010741227952428822,0.013647346237482894,0.008193508550565175,0.0016368224650326502,0.010047786517758927,0.0013200354371929901,0.0
CART,14,0.012706593211302648,0.6875,0.990074009732373,0.024952015355086374,0.856587543155949,0.0925789027193967,0.007870811657285566,0.00031333527998027576,0.2412919745737967,0.05866534893645701,0.11868129646683592,0.02163248803935225,0.0,0.04715819500909688,0.04800790638125836,0.0,0.0,0.0,0.027630780979762414,0.0,0.0,0.009736978055299828,0.00019878259697674315,0.0
CART,15,0.0022780081097088707,0.7142857142857143,0.9604040345649529,0.004541532313002407,0.8487899878319014,0.03887976245283612,0.02710071450079221,0.026273345044378636,0.17136857433431946,0.01758228550295855,0.056207701553254455,0.014308200813609418,0.018247041420118282,0.0901333672337278,0.08892751479289933,0.04108473557692305,0.002928762943786989,-8.089866863913998e-06,0.00407451923076918,0.01872757951183428,0.0,0.01167899408284021,0.002576738165680448,0.0
CART,16,0.02634011090573013,0.6,0.9943666139366557,0.050464807436918994,0.8011339497400434,0.12489439060963962,0.006044943928936821,0.018277040816326483,0.2695045918367347,0.030747448979591786,0.06545408163265302,0.002859693877551006,0.038520918367346946,0.08261377551020399,0.046331632653061214,0.0,0.0,0.0,0.0,0.002844387755102007,0.0,0.015559183673469335,0.0,0.0
CART,17,0.012988699831146902,0.7722007722007722,0.9857985510929168,0.02554767835472951,0.8662245639401648,0.09901443641934192,0.014818689354414645,0.010776608187134573,0.0592688211757465,0.05203730378578033,0.08758731917513081,0.08677980917205301,0.00718608802708538,0.052074730686365124,0.05174699907663902,0.03690932594644514,0.0066415512465374475,0.0,0.029773099415204764,0.007045614035087788,0.0,0.06800689442905508,0.0,0.0
CART,18,0.00691713994466288,0.625,0.9773444019780639,0.013682846031974649,0.8092266123272438,0.06410141018825238,0.04024841304322312,0.02152666179693208,0.19409519834230257,0.0064058377185789665,0.04894262160671432,0.05812599692908578,0.012701957335161973,0.02536664629328724,0.023653195390647162,0.07279274310162336,0.006230676346506448,8.795336980664814e-05,0.00722425127830526,0.0046095019454092554,0.0,0.009516107392555262,0.00015801791863567782,0.0
CART,19,0.010143661424966026,0.7385159010600707,0.9840219254559477,0.020012447934121703,0.8985136875876047,0.08536572504747664,0.015510821834335825,0.008871299342105354,0.08973684210526327,0.054663153566482034,0.05474787915512465,0.08223781596260389,0.01066027527700839,0.1007976973684211,0.07543434037396124,0.024507119979224324,0.0,0.0,0.048817737188365753,0.0063164387119113655,0.0,0.06219951090720226,0.0,0.0
CART,20,0.0031058109485763057,0.3887240356083086,0.9664672616544002,0.006162385925298711,0.6818321646344211,0.032303756841470785,0.022312974852786084,0.013270986028043908,0.14548040305160517,0.09554807776348817,0.08663287093108922,0.03982531933224298,0.0253434304336426,0.26621009127345846,0.027043289340608623,0.0690870156950393,0.0,0.0028646880345616355,0.0038122588620160603,0.010938455967735971,0.0,0.009124349161557932,0.005153641573749312,0.0
