Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
CART,1,2,12,0.029950567025298053,0.3857677902621723,0.8427884831334501,0.055585536967080414,0.6112229802762912,0.07051215693498168,0.12124819275194654
CART,1,3,12,0.05536912751677853,0.4330708661417323,0.8587933845795481,0.09818506396905684,0.6626692206302898,0.11439341930740929,0.1132615497936442
CART,1,4,12,0.028053369825521726,0.3253968253968254,0.8606276615441585,0.05165354330708662,0.6042168459740584,0.06037787122710022,0.11094296446082945
CART,1,5,12,0.03265602322206096,0.3103448275862069,0.87049254405784,0.05909389363099146,0.6096496463306808,0.0648439182595406,0.09632391503056485
CART,1,6,12,0.01977152899824253,0.234375,0.8854693445070558,0.036466774716369534,0.5647624892648225,0.038579655370305464,0.08794146761076913
CART,1,7,12,0.015223596574690771,0.3516483516483517,0.8781618404486666,0.029183766529867764,0.6556190745916339,0.051457496830266264,0.09508578351465195
CART,1,8,12,0.030256606664113367,0.3744075829383886,0.8767351471404775,0.05598866052445075,0.6598043985631179,0.0772624182151336,0.09879422395427488
CART,1,9,12,0.029559959690964057,0.2913907284768212,0.8599602852242982,0.05367490088441598,0.5841609711489049,0.054128610169866864,0.11465678782742578
CART,1,10,12,0.06868481302467566,0.3907380607814761,0.8266961025728115,0.1168325400259628,0.5967692287534387,0.10436387374308576,0.13727178658456812
CART,1,11,12,0.04283604135893648,0.43283582089552236,0.8589754132061508,0.07795698924731183,0.652336869037893,0.10026377177138036,0.11519219528347589
CART,1,12,12,0.03070809248554913,0.3483606557377049,0.8747189772977738,0.05644090305444887,0.6035587124269761,0.0721077864192663,0.09951643550758955
CART,1,13,12,0.038461538461538464,0.5328947368421053,0.8882907850556947,0.07174490699734279,0.7269712097259968,0.12043013577629388,0.0872130482532208
CART,1,14,12,0.015215110178384051,0.3670886075949367,0.8737469697962392,0.029219143576826197,0.6383718371103493,0.05284928515791493,0.09466072014073887
CART,1,15,12,0.05030425963488844,0.3862928348909657,0.8688304305132049,0.0890165111270639,0.6332886541361902,0.10085415480756076,0.10153567195083653
CART,1,16,12,0.04002884962134872,0.26555023923444976,0.8789398572884811,0.06957066750235036,0.589555129314819,0.06340440832869129,0.09310783369685394
CART,1,17,12,0.0571334214002642,0.36116910229645094,0.8644220458932018,0.0986598232107214,0.6211708904849721,0.09964918184065177,0.11522724631035637
CART,1,18,12,0.026796973518284993,0.27419354838709675,0.9242417310947436,0.04882251579551982,0.6122853822099092,0.06568817763859498,0.06444586865333243
CART,1,19,12,0.1056701030927835,0.44747612551159616,0.8751128734639394,0.17096690122491529,0.6562453916774951,0.17133710596546384,0.10787401610462068
CART,1,20,12,0.010756676557863502,0.14356435643564355,0.8676607642124884,0.020013802622498276,0.48871513950717677,0.005275087694282396,0.10897712378034405
CART,1,21,12,0.01978998384491115,0.3475177304964539,0.862199124726477,0.03744745892243027,0.5961309806580313,0.0546383716756899,0.11368547932710789
CART,1,22,12,0.02857142857142857,0.3048327137546468,0.8576078112286412,0.052245938196877985,0.5677878084795279,0.055560096716982865,0.11960036806868175
CART,1,23,12,0.03182150694952451,0.3411764705882353,0.8838073224088826,0.05821344931415189,0.5984502344238212,0.07442646890945107,0.10062449773692304
CART,1,24,12,0.029485796476087737,0.2907801418439716,0.8816299865256625,0.053542278811622594,0.5944111401040995,0.060289978436211214,0.10043174955057259
CART,1,25,12,0.03697936940443752,0.35714285714285715,0.8678689179738236,0.06701940035273368,0.6370912853214445,0.07938903558119545,0.10878801741831949
CART,1,26,12,0.029585798816568046,0.22408963585434175,0.8887312058913778,0.05227049983665469,0.5902084419223649,0.04652046166260669,0.09449077525100089
CART,1,27,12,0.011995201919232307,0.1388888888888889,0.8755736630139552,0.02208317997791682,0.4996296383904011,0.006842977516173488,0.10025700047468228
CART,1,28,12,0.014820592823712949,0.2733812949640288,0.8737565476476524,0.028116907140214576,0.5509461806461942,0.037465129977160345,0.10914339159212295
CART,2,3,12,0.16042780748663102,0.23622047244094488,0.9645003494060098,0.19108280254777069,0.7843427564582317,0.1770172510618247,0.03476858128886716
CART,2,4,12,0.11991434689507495,0.2222222222222222,0.9719033512312535,0.15577190542420027,0.7231948644638323,0.14985755714737958,0.028869639584672056
CART,2,5,12,0.1091703056768559,0.1724137931034483,0.9707184816990511,0.13368983957219252,0.7612273430592396,0.12280292138022751,0.028881420747011395
CART,2,6,12,0.1196319018404908,0.203125,0.9788084573520204,0.1505791505791506,0.8081225035648891,0.14565346839118004,0.022174688091355477
CART,2,7,12,0.07604562737642585,0.21978021978021978,0.9820304452329175,0.11299435028248588,0.7624210340657446,0.12166053159389117,0.02080820259479646
CART,2,8,12,0.09125475285171103,0.22748815165876776,0.9703405515454377,0.13025780189959293,0.7163744839845594,0.13090180168272564,0.029656712958288214
CART,2,9,12,0.12260536398467432,0.2119205298013245,0.9685892228540482,0.1553398058252427,0.6680055274499919,0.14598871105956407,0.03230240378640657
CART,2,10,12,0.31475128644939965,0.5311143270622286,0.9523223231722849,0.3952611739364566,0.8131784220525039,0.3859904963500861,0.04242180667260191
CART,2,11,12,0.16839378238341968,0.3880597014925373,0.9651755612202944,0.23486901535682023,0.7426953903513658,0.24019748834282392,0.034893489443609406
