Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
LR,14,23,6,0.02702702702702703,0.00784313725490196,0.9865852148429438,0.0121580547112462,0.6091833446210121,0.008950210890152266,0.01854584540195771
LR,14,24,6,0.036585365853658534,0.010638297872340425,0.9853823853660528,0.01648351648351648,0.6259782203969042,0.01362059093495748,0.01978206892724876
LR,14,25,6,0.008771929824561403,0.0037593984962406013,0.9811169947047658,0.005263157894736842,0.6844934518860943,-0.0029848408116745764,0.022423096375338594
LR,14,26,6,0.0,0.0,0.9830085915925131,0.0,0.7010057454831047,-0.006778293225930178,0.020755939526718132
LR,14,27,6,0.031746031746031744,0.009259259259259259,0.9871218507071274,0.014336917562724013,0.6525128739535258,0.011758877388151637,0.018117651987198297
LR,14,28,6,0.0375,0.02158273381294964,0.9897640444038637,0.027397260273972605,0.6963285684949863,0.02350524670643487,0.015308157929463773
LR,15,16,3,0.0,0.0,0.9829561671763507,0.0,0.669218603343983,0.0,0.02218353963962133
LR,15,17,3,0.0,0.0,0.9794552862963757,0.0,0.6656509371899696,0.0,0.025058731260657555
LR,15,18,3,0.0,0.0,0.9929090992268631,0.0,0.7230936322128818,0.0,0.014024162698638015
LR,15,19,3,0.0,0.0,0.971222174237368,0.0,0.6044239675454974,0.0,0.03179343013768091
LR,15,20,3,0.0,0.0,0.990587138863001,0.0,0.5619871470635632,0.0,0.015964758052078892
LR,15,21,3,0.0,0.0,0.9922866520787746,0.0,0.6024511661132179,0.0,0.014580578863747319
LR,15,22,3,0.0,0.0,0.9871248743598334,0.0,0.5962740381149042,0.0,0.018799785381278758
LR,15,23,3,0.0,0.0,0.9894745531844636,0.0,0.6504303223041261,0.0,0.016863247003848256
LR,15,24,3,0.0,0.0,0.9884855661263321,0.0,0.661153360408429,0.0,0.01766869752347055
LR,15,25,3,0.0,0.0,0.986711959236687,0.0,0.7053592364873301,0.0,0.01911329455992599
LR,15,26,3,0.0,0.0,0.9863071494323412,0.0,0.7292193408570895,0.0,0.01943344243081845
LR,15,27,3,0.0,0.0,0.989884799100871,0.0,0.6930934239897955,0.0,0.016520488306227078
LR,15,28,3,0.0,0.0,0.9933201979912538,0.0,0.6607266291466101,0.0,0.013713800309062324
LR,16,17,3,0.07692307692307693,0.0041753653444676405,0.9785116877546643,0.007920792079207921,0.5614624438357045,0.01327948897496209,0.02688285015871145
LR,16,18,3,0.05714285714285714,0.0064516129032258064,0.9922000091495494,0.011594202898550727,0.6555597006052103,0.016884702065487592,0.013456939936020935
LR,16,19,3,0.05714285714285714,0.002728512960436562,0.9700051038435868,0.005208333333333334,0.46955391272707137,0.0062936791410428345,0.03406949874613653
LR,16,20,3,0.23809523809523808,0.024752475247524754,0.9900745573159366,0.04484304932735426,0.6021639843916653,0.07411957398360412,0.017857771911622744
LR,16,21,3,0.26666666666666666,0.028368794326241134,0.9919037199124726,0.05128205128205128,0.52165879013872,0.0848237048472529,0.017020150485220133
LR,16,22,3,0.05263157894736842,0.0037174721189591076,0.9863112047097113,0.006944444444444445,0.48517265047975294,0.010639465459678771,0.02145502011367976
LR,16,23,3,0.045454545454545456,0.00784313725490196,0.9878235027035952,0.013377926421404682,0.5636576823287299,0.014599434820067803,0.019163178853954427
LR,16,24,3,0.07317073170731707,0.010638297872340425,0.987056469723572,0.018575851393188854,0.5577097668090731,0.023665924758632034,0.019681734515062204
LR,16,25,3,0.01694915254237288,0.0037593984962406013,0.9838645219302627,0.006153846153846154,0.5881028132299155,0.0017383768650398829,0.021928777852963256
LR,16,26,3,0.029411764705882353,0.0028011204481792717,0.9850797790733353,0.005115089514066497,0.5619693025956252,0.00488770700334965,0.020037755517937288
LR,16,27,3,0.06451612903225806,0.009259259259259259,0.9886203989884799,0.016194331983805668,0.671240774907749,0.020729241860349856,0.01749831750685202
LR,16,28,3,0.125,0.014388489208633094,0.9927435244365419,0.02580645161290323,0.6242296728654811,0.040293396182730756,0.01447643127419252
LR,17,18,10,0.0875,0.04516129032258064,0.9898897479299145,0.05957446808510638,0.7234476623901643,0.05807988846273707,0.01356338977830151
LR,17,19,10,0.05263157894736842,0.009549795361527967,0.9665501943386596,0.016166281755196302,0.6933231342229181,0.010337323127287877,0.03271196686249309
LR,17,20,10,0.030303030303030304,0.019801980198019802,0.9848089468779124,0.02395209580838323,0.5349339654541237,0.01701949571941971,0.01903250383582989
LR,17,21,10,0.058823529411764705,0.04964539007092199,0.9865426695842451,0.05384615384615384,0.5477279667375534,0.04729018241839331,0.018119760631712153
LR,17,22,10,0.057692307692307696,0.03345724907063197,0.9805197913176662,0.042352941176470586,0.5878755685079065,0.03448038415260122,0.02251423548639822
LR,17,23,10,0.04225352112676056,0.023529411764705882,0.9841086391216411,0.030226700251889168,0.5980249016008873,0.023872174229905417,0.019407455599874605
LR,17,24,10,0.0410958904109589,0.02127659574468085,0.9830141684700502,0.02803738317757009,0.6373728602779167,0.02147259987504479,0.020012995024667773
LR,17,25,10,0.04375,0.02631578947368421,0.9794185233290039,0.03286384976525821,0.7136175607609546,0.023879454352878,0.021064596683286058
LR,17,26,10,0.05555555555555555,0.025210084033613446,0.980783982816815,0.034682080924855495,0.7571613751469868,0.028483808874274326,0.01985526497316114
LR,17,27,10,0.023622047244094488,0.013888888888888888,0.9842184134120071,0.01749271137026239,0.6319132341964444,0.01044075550563968,0.017539821074686712
LR,17,28,10,0.041379310344827586,0.04316546762589928,0.9869287327598635,0.042253521126760556,0.6642409149603394,0.03568401370779219,0.014700016287996694
LR,18,19,3,0.0,0.0,0.971222174237368,0.0,0.6950803217170242,0.0,0.03180723034415217
LR,18,20,3,0.0,0.0,0.990587138863001,0.0,0.5406314128449254,0.0,0.015979890239994785
LR,18,21,3,0.0,0.0,0.9922866520787746,0.0,0.6131254352226444,0.0,0.014594074669054193
LR,18,22,3,0.0,0.0,0.9871248743598334,0.0,0.6079291711969452,0.0,0.018812992351530167
LR,18,23,3,0.0,0.0,0.9894745531844636,0.0,0.6606641572030114,0.0,0.016882507869063996
LR,18,24,3,0.0,0.0,0.9884855661263321,0.0,0.6828432453905396,0.0,0.017688913084394787
LR,18,25,3,0.0,0.0,0.986711959236687,0.0,0.7401228237665853,0.0,0.019135870452561658
LR,18,26,3,0.0,0.0,0.9863071494323412,0.0,0.7494643122658358,0.0,0.019460131556658093
LR,18,27,3,0.0,0.0,0.989884799100871,0.0,0.7058665191352768,0.0,0.016541772191083833
LR,18,28,3,0.0,0.0,0.9933201979912538,0.0,0.7008132246017409,0.0,0.013734250247768337
LR,19,20,4,0.029239766081871343,0.024752475247524754,0.9830848089468779,0.026809651474530828,0.5108950247268588,0.018402133636896852,0.022009185036205987
LR,19,21,4,0.03773584905660377,0.0425531914893617,0.9842450765864332,0.04,0.4553778758906302,0.032145065613500494,0.021696724702573365
LR,19,22,4,0.06435643564356436,0.048327137546468404,0.9787010003350405,0.055201698513800426,0.5342872093291534,0.04512037995434738,0.02573084603789632
LR,19,23,4,0.025252525252525252,0.0196078431372549,0.9817146159243819,0.02207505518763797,0.5359519930114546,0.013099621908688335,0.021846397672164543
LR,19,24,4,0.030120481927710843,0.01773049645390071,0.9821158793026009,0.022321428571428575,0.5847613527470148,0.014407057741244825,0.021959185667328497
LR,19,25,4,0.0446927374301676,0.03007518796992481,0.9785692876411229,0.03595505617977528,0.5674282151307795,0.0260516693773879,0.024141358366254174
LR,19,26,4,0.03296703296703297,0.01680672268907563,0.9797867444001227,0.022263450834879402,0.5628088762240264,0.013905692081317186,0.023031388299894963
