Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
GBDT,4,7,12,0.16901408450704225,0.26373626373626374,0.9894128419365915,0.20600858369098712,0.8544713067522709,0.20599649371991174,0.011402377201592326
GBDT,4,8,12,0.15460526315789475,0.22274881516587677,0.9805200814362391,0.1825242718446602,0.7846129792845309,0.17595319769757117,0.01751176269269152
GBDT,4,9,12,0.21232876712328766,0.2052980132450331,0.9787886993410958,0.20875420875420872,0.7900138655910329,0.1980363929342263,0.01920279347852775
GBDT,4,10,12,0.27034120734908135,0.14905933429811866,0.9632334210749767,0.1921641791044776,0.7705469937872559,0.1831282322573788,0.03200647201618595
GBDT,4,11,12,0.15123456790123457,0.14626865671641792,0.9769344626264288,0.14871016691957514,0.7778730269940993,0.1370419362116135,0.020360805529251777
GBDT,4,12,12,0.1935483870967742,0.14754098360655737,0.9842186466828301,0.16744186046511628,0.7983476343431702,0.16112232551128858,0.014919716337252805
GBDT,4,13,12,0.15555555555555556,0.09210526315789473,0.9885945744283963,0.11570247933884296,0.8401781699560815,0.11420046796212861,0.011451914302575986
GBDT,4,14,12,0.15384615384615385,0.1518987341772152,0.9912861167529319,0.15286624203821655,0.8296970661989302,0.14848999807072916,0.009679350019500705
GBDT,4,15,12,0.27472527472527475,0.1557632398753894,0.9791720502351543,0.1988071570576541,0.8304942642323463,0.196931599194052,0.019246804906694278
GBDT,4,16,12,0.15129151291512916,0.09808612440191387,0.975249745158002,0.11901306240928881,0.7744420161866066,0.10963495420146678,0.022536721926457438
GBDT,4,17,12,0.09859154929577464,0.07306889352818371,0.9672313960969333,0.08393285371702637,0.6935130353092268,0.06841340085100833,0.03038552731686584
GBDT,4,18,12,0.162534435261708,0.19032258064516128,0.9873050002287387,0.17533432392273404,0.8428703866092767,0.16951218837328158,0.012235884344081379
GBDT,4,19,12,0.12912912912912913,0.058663028649386086,0.961524871422402,0.08067542213883677,0.7916927104100082,0.06908622922459877,0.03475822923865303
GBDT,4,20,12,0.04983388704318937,0.07425742574257425,0.9779589934762348,0.059642147117296214,0.6469078851153531,0.04992704264217066,0.021638200741299653
GBDT,4,21,12,0.12323943661971831,0.24822695035460993,0.9805798687089715,0.1647058823529412,0.8264467963898954,0.16588656424947765,0.019919214801552225
GBDT,4,22,12,0.14736842105263157,0.20817843866171004,0.9742976116402623,0.17257318952234205,0.7840126888657529,0.16237383852363327,0.024371807116674225
GBDT,4,23,12,0.08139534883720931,0.10980392156862745,0.9775869897222108,0.09348914858096828,0.8166880968973607,0.08334394027915686,0.020941559059907695
GBDT,4,24,12,0.09871244635193133,0.16312056737588654,0.9732146502796946,0.12299465240641712,0.8188010496067196,0.113831218613714,0.02315458115392992
GBDT,4,25,12,0.2017167381974249,0.17669172932330826,0.979768208612249,0.18837675350701405,0.8706959721600478,0.1785793785496827,0.01879871049090099
GBDT,4,26,12,0.07990314769975787,0.09243697478991597,0.9729978521018717,0.08571428571428572,0.8420385381451823,0.07228158618785051,0.021269916036427115
GBDT,4,27,12,0.08664259927797834,0.1111111111111111,0.9791608129624426,0.09736308316430019,0.7310354487091879,0.08767441002516946,0.01746768883192487
GBDT,4,28,12,0.04434589800443459,0.14388489208633093,0.9735691287423711,0.06779661016949153,0.8010432872859912,0.06882479026291592,0.019968445062265895
GBDT,5,6,3,0.21926910299003322,0.34375,0.9826133025092713,0.26774847870182555,0.8610583213828529,0.26612492124894105,0.016328900775274165
