Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
GBDT,25,0.08684083212385099,0.6685288640595903,0.9969777270795042,0.15371440804966816,0.9091666065207298,0.24023735531531132,0.0026808581044416007,0.00043776836444058275,0.07772123350055651,0.0039488788330031225,0.006439011695990859,8.240685856371055e-05,0.0,0.0038705200306494714,0.0010883488267865228,0.005422371293498473,0.0,0.0,-4.4408920985006264e-17,4.684179328877658e-05,0.0,1.4457343607565677e-05,0.0,0.0
GBDT,26,0.07710335130067963,0.5614334470989761,0.9971621139849264,0.1355862353183598,0.8441997828216914,0.20732941300190594,0.0023811952670515007,0.0003320051739264418,0.10895103149090235,0.006278275404083033,0.0028412901525476154,0.000415925428877606,1.3871116520514093e-06,0.0162796971935264,0.00046045171290951534,0.01548932097416853,0.0,0.0,2.2204460492503132e-17,2.7048677215679716e-05,0.0,0.00012289809237466808,0.0,0.0
GBDT,27,0.058121019108280256,0.4717285945072698,0.9965541855849303,0.10349105085947191,0.8556877646164196,0.16469739295609365,0.004079291960308076,0.0010711831238569892,0.18415744504886483,0.01508066488835047,0.0414422998520658,0.004154037903761188,0.0010946545679040743,0.015654666915164907,0.004716478933942137,0.0026833742967302897,0.00013599459516127065,1.1648359325988622e-07,5.1835199012639775e-06,0.00027530897273115863,0.0,0.0033691132104042287,-4.4408920985006264e-17,0.0
GBDT,28,0.12075785967103893,0.6236559139784946,0.9970442158931083,0.20233734519448807,0.907943031113313,0.27357016196483247,0.002898815204247534,0.0008983168955087883,0.13614530184439444,0.015159919720430825,0.04461307387756064,0.005217180245379894,9.327671657608506e-05,0.01041473427619204,0.011171074300359463,0.0006037148874755039,3.340632266901622e-06,4.4408920985006264e-17,2.923053233527817e-06,0.0008021693230783721,0.0,0.0016070007124942443,0.0,2.0356977876501147e-06
GBDT,29,0.039606437088301506,0.5922693266832918,0.9923374894393849,0.07424775302852676,0.8726504719879692,0.1517818883649405,0.006804693869478484,0.0007104636374148266,0.12898315412186392,0.004067661001271894,0.06910313331020938,0.008575315065325561,0.014877534975141726,0.01563309053069726,0.010745623771534363,0.00040915712799176606,0.0,0.00046016880564234695,6.187998612559032e-05,0.0010677188114234016,0.0004156549890161676,0.0016901722742513892,2.798011330873429e-06,0.0
GBDT,30,0.0710560625814863,0.6468842729970327,0.9947084257640909,0.1280469897209985,0.8927262598435931,0.21323000676079032,0.004722338893001681,0.001333480513181029,0.14299943719255492,0.027693531134756744,0.007664007064632839,0.005080456589200488,0.00029716854994696893,0.031324929571333635,0.003022089414866991,0.00898421029719978,0.0,1.5547166998253203e-07,1.1349431906637619e-05,0.000268033158997949,0.0,0.00209529169594731,1.5547167009355434e-07,0.0
GBDT,31,0.04263843182143368,0.5889328063241107,0.9922090226947928,0.07951967978652436,0.8573667003270874,0.15700688232377522,0.006656732504217803,0.0024724372163374307,0.09264998958048995,0.012408178679432247,0.005647873392680492,0.002548299076136762,0.0015092244460293669,0.025966260354693828,0.008626591176582776,0.0058730032941305185,9.607473087802631e-06,0.0,0.0002567797746059197,0.00029505312971744857,7.026565347929558e-05,0.002422306165316979,1.0859771005566898e-05,0.0
GBDT,32,0.05363643718145781,0.5525,0.993289783194458,0.09778039967554014,0.8318621404569027,0.17066887002339914,0.005689023001837394,0.0002787693918042455,0.12308677295380335,0.008488474277054814,0.043232768048243275,0.0005467004639972961,0.0023171936758893175,0.015514634660750804,0.0014201127966379623,0.0019482025965098515,2.2204460492503132e-17,9.764251904798015e-08,0.0,0.0003239778781108704,0.0,0.004440723179552864,0.0,0.0
GBDT,33,0.11100778798093688,0.5739182692307693,0.9955987320219236,0.18603292100905813,0.9228895335956581,0.2510938402878027,0.004158603330099737,0.0009642638888887944,0.13200104861111106,0.016135638888888824,0.023162548611111,0.011291013888888823,0.0021127499999999077,0.0205573749999999,0.005898618055555471,0.015047874999999955,1.4819444444369445e-05,4.4444444435853825e-07,2.0263888888827353e-05,0.000494749999999966,4.527777777685316e-06,0.0015914999999999014,4.1666666561468446e-08,0.0
GBDT,34,0.11307090293190047,0.6165605095541401,0.995547741844001,0.19109663409337677,0.9019802190968043,0.2627679154032462,0.004286165691468949,0.0012861227001664366,0.16195494883159206,0.0116502208822578,0.05255078197230956,0.0048258728388498985,0.005491957805565817,0.011054665830713772,0.01107204459828035,0.005982687684911258,7.2519877958754366e-06,2.0398021449707926e-05,6.503675110949291e-05,0.0008172318498058662,5.246856508873687e-05,0.003974175989275119,0.0020224306004992475,0.0
GBDT,35,0.09766662009221741,0.6343012704174229,0.9941258209595434,0.16926988739556847,0.9370925295757867,0.247368659205748,0.005746036071708057,0.0014778327721205685,0.14631993184307673,0.020965601038581604,0.017571406547932898,0.006084035863523818,0.0019109740760273387,0.02289639336281386,0.011588453892652817,0.008894559617022924,2.3335632277121653e-05,3.3348208851924354e-06,0.00011223984745825088,0.002057138220617416,1.3712523834419344e-06,0.007194539332224403,5.931275102422084e-06,0.0
GBDT,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006633212670577703,0.11203900843541356,0.00867309396214111,0.029526417897174185,0.0016224584240499772,0.0010360473120971214,0.008420509155108169,0.007942002826077621,0.00023553940863167976,6.663350911229049e-05,3.293796792203096e-07,5.988122568767462e-05,0.0005063389119271955,0.0,0.0017655080187483519,1.475620963036217e-05,0.0
GBDT,1,0.26367389060887514,0.7813455657492355,0.9964269864930986,0.3942901234567901,0.9529797807965825,0.45266820522924867,0.005524110952503132,0.0003786268194367892,0.13634721033290265,0.018609238903864945,0.00813088521321408,0.00033143384452873905,0.007365976253669993,0.002658859030830496,0.0005893706762644779,0.0065120964451716775,5.670278217497771e-05,-5.696982824421326e-06,0.0016074096382861613,1.3411647065963982e-05,0.000386890411710894,-8.768012628346256e-06,1.3292959923805192e-05,0.0
GBDT,2,0.22040147480540762,0.7642045454545454,0.9958996250406272,0.34213036565977745,0.9526717114860852,0.4090819528920076,0.003477303387902054,8.510319931915866e-05,0.11356329901149358,0.0046200282430397975,0.002865031937079698,0.002480851780153159,0.0007081334343349343,0.005138362838893041,0.00020275135837799496,0.00011708703906327944,1.3186319894509247e-05,0.0,0.0,4.675999962566735e-07,3.937191968503839e-05,8.912455928702378e-05,0.0,0.0
GBDT,3,0.13997042878265156,0.7867036011080333,0.9964760060886568,0.2376569037656904,0.9402402874693729,0.33094619169990547,0.0028072076347572675,5.4780313791336076e-05,0.09326452334065083,0.0029986118285123763,0.00456010298295455,0.0007161794615185846,7.804429235540589e-05,0.0021399026665805732,0.00010439533832646841,0.0011512541967975132,2.7844137396648704e-06,4.842458677600803e-07,5.637428977272041e-05,4.075736053699153e-06,1.4930914256305884e-06,2.130681818182101e-05,0.0,0.0
GBDT,4,0.10879345603271984,0.7987987987987988,0.9961769952476273,0.19150467962562995,0.9508029496278074,0.2939545696665255,0.0032375290891426462,0.00026503786803355744,0.10072083547547983,0.001170954796233925,0.014128498093169961,0.0006161708396958066,1.534672078973287e-06,0.016756163626737042,0.0004694561889488469,0.0006852310832483166,0.0,0.0,1.0128835721023855e-05,-4.604016236475772e-07,0.0,9.967695152741651e-05,0.0,0.0
GBDT,5,0.1008140262993112,0.7759036144578313,0.9950889374381976,0.17844278193405375,0.9098565892745356,0.278608406518307,0.004071981263380655,0.00010298586875161498,0.10761229698166634,0.0009779148517887082,0.0005928450973496479,0.00010731452172891842,1.8036054072245732e-06,0.0027898168438709402,0.00015312609907205398,0.0,0.0,2.2204460492503132e-17,0.0,0.0,0.0,0.00065362659957251,0.00011146281416558601,0.0
GBDT,6,0.15975336322869954,0.7894736842105263,0.997538989438749,0.26573426573426573,0.9389176819061801,0.3544755927207118,0.002154676880305017,0.0006392800116127751,0.061962084482508374,0.0041587458266802765,0.0029644941210626107,0.003630018870663454,2.879953549141945e-05,0.021360894179126167,0.0028909856292640645,0.0,0.0,0.0,1.1264334446248191e-05,2.4618957758759664e-05,0.0,2.2412541733252134e-05,5.806357962656605e-07,0.0
GBDT,7,0.18086860912589334,0.7908653846153846,0.9976736638687693,0.294407158836689,0.9256359731716073,0.3775492552474437,0.0019648793735787527,3.5450925023616794e-05,0.08554599795888614,0.0006628248708957507,0.0036376332287198164,0.00015162560139962976,0.00035635085673066944,0.0028144351255745327,0.00015484841276545148,0.0,0.0,0.0,0.0,5.125804743670859e-05,0.0,2.0564605857842365e-05,0.0,0.0
