Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
QDA,5,18,4,0.05645706558485463,0.6447876447876448,0.9973164595137235,0.10382343798570097,0.8275434751346891,0.19026551752097365,0.002634027368665057
QDA,5,19,4,0.05128205128205128,0.5197368421052632,0.9974616665329541,0.0933530280649926,0.8132089751028709,0.1626853818921842,0.0024964780178664304
QDA,5,20,4,0.0609284332688588,0.6678445229681979,0.997652739745275,0.11166912850812409,0.8330435338828684,0.20125404356318002,0.002310921562217961
QDA,5,21,4,0.05703923508077811,0.5133531157270029,0.9976001561803121,0.1026706231454006,0.7962870199827192,0.1705435275101515,0.0023641956856722355
QDA,5,22,4,0.07496902106567534,0.6470588235294118,0.9976591556443778,0.13436979455857856,0.8589360738273955,0.21972073610303394,0.002307785793119615
QDA,5,23,4,0.08217005076142132,0.6762402088772846,0.9977130962947915,0.14653465346534653,0.8483960196310768,0.23520829309014216,0.0022561413016301763
QDA,5,24,4,0.06434155141310884,0.5661375661375662,0.997672941768138,0.11555075593952482,0.7910781358994315,0.19031040401961752,0.0022732818087362527
QDA,5,25,4,0.06351039260969978,0.6273764258555133,0.9975869337851199,0.11534428521495982,0.8482845713951291,0.19909550249658592,0.0023491692649507396
QDA,5,26,4,0.08443751623798389,0.6052141527001862,0.9971436348011706,0.1481988144094847,0.8238665103155753,0.22533805849456842,0.002660641991026993
QDA,5,27,4,0.057320052621687656,0.5204778156996587,0.9964166192558177,0.1032673099712206,0.7430186749642496,0.1718737489597394,0.0034267361637422607
QDA,5,28,4,0.0403679100664282,0.38287560581583197,0.9959023483848468,0.07303543913713405,0.6751246730482676,0.12329596469493806,0.004026651851034075
QDA,5,29,4,0.0637915543575921,0.45806451612903226,0.9956332216430877,0.11198738170347003,0.7878345839769656,0.16974735714414174,0.0042664786291343295
QDA,5,30,4,0.05065985525755641,0.4451371571072319,0.995384380510765,0.09096700216588102,0.7379598407891893,0.14900923057338958,0.004471221719098231
QDA,5,31,4,0.04926108374384237,0.5143422354104846,0.9937459973075767,0.08991095357482493,0.8065029226669168,0.15777813903136909,0.005850552530126172
QDA,5,32,4,0.0338030225596846,0.4575098814229249,0.9922174923758754,0.06295465361343394,0.7433526255546841,0.12276760772270089,0.007424764058671334
QDA,5,33,4,0.031698450156259966,0.4141666666666667,0.9912879612622776,0.05888974465311927,0.7463488645761931,0.11272311958371087,0.008296491021577458
QDA,5,34,4,0.039158888531273466,0.4387019230769231,0.9900746324859606,0.07189993105486062,0.772608023608447,0.12882587472083262,0.00957172243872037
QDA,5,35,4,0.03813191581688002,0.4477707006369427,0.9898948137032846,0.07027891632510247,0.7648263544508136,0.1284453651763177,0.009751025292590983
QDA,5,36,4,0.043246082465201785,0.4482758620689655,0.9901223723087381,0.07888223552894211,0.7721192864453423,0.13693211542585945,0.00959033914623035
QDA,6,7,3,0.02512468241272231,0.739612188365651,0.9836651400588455,0.048598471059337456,0.9193457684925632,0.13441549391684804,0.013744094191317483
QDA,6,8,3,0.03366242417033424,0.6802884615384616,0.9878195577453569,0.06415051569760852,0.8934741655427707,0.14954506988389615,0.010608419373705755
QDA,6,9,3,0.05039987928172627,0.7990430622009569,0.9908106168573376,0.09481902058197302,0.9106374636453566,0.1992932788191292,0.008044064212768242
QDA,6,10,3,0.028344427743182306,0.6567164179104478,0.99363901331321,0.054343351173322355,0.8704553619617387,0.1355509654820927,0.005438059676795108
QDA,6,11,3,0.04245771487745944,0.5565610859728507,0.996362466531399,0.07889672867222579,0.7762921265707154,0.1530104593433774,0.002953873209341534
