Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
NN,10,12,4,0.0329277022190408,0.592274678111588,0.9955124009412274,0.0623869801084991,0.7748549375246605,0.13891410537965765,0.0050056799873618935
NN,10,13,4,0.02099776619508563,0.7305699481865285,0.9932266110565914,0.04082223508975102,0.7954994253086718,0.12312780318583322,0.006621053451284742
NN,10,14,4,0.014001853186451148,0.6445497630331753,0.990147531830148,0.027408303103587262,0.7820945461247298,0.0940154108464425,0.009787372706985273
NN,10,15,4,0.014758130636786007,0.7788461538461539,0.9903537777114624,0.02896736700938757,0.8903613611399149,0.10639921594302451,0.00946033590861065
NN,10,16,4,0.008102799148796858,0.7071428571428572,0.9890166764065383,0.016022010033986085,0.8462501246942975,0.0749337048360433,0.009841979805588258
NN,10,17,4,0.013912124680813594,0.5543859649122806,0.9900848903568862,0.027143102559697645,0.7454864424873773,0.08668970548580211,0.008934050349135737
NN,10,18,4,0.019155769671943105,0.6447876447876448,0.9919549634329212,0.03720619360588169,0.835439689739883,0.11019944461925057,0.008453703098591074
NN,10,19,4,0.015532685344006099,0.5361842105263158,0.9913387331160297,0.030190776069642527,0.8134184470297302,0.09018622072769283,0.00844613668248728
NN,10,20,4,0.06814449917898194,0.5865724381625441,0.9981367109318162,0.12210371460095623,0.8703603607940807,0.19949285079078796,0.0036550156181064386
NN,10,21,4,0.11297915265635508,0.49851632047477745,0.9988191244696774,0.1842105263157895,0.7550886841083058,0.2369321834315491,0.0032499757767756703
NN,10,22,4,0.12585421412300685,0.5909090909090909,0.9987327308299262,0.20751173708920187,0.8659095228130591,0.2723150597980033,0.003419507196478319
NN,10,23,4,0.041637630662020905,0.6240208877284595,0.9957210568724223,0.07806630736567043,0.8470004126333167,0.16044041447833848,0.004642746008840819
NN,10,24,4,0.020242914979757085,0.5687830687830688,0.9924924668948264,0.0390944631330121,0.7255634322815623,0.10629516543859725,0.0070823861087893625
NN,10,25,4,0.018722327640733713,0.5627376425855514,0.9924948015632017,0.036238981390793346,0.7557687701948946,0.10166568271545853,0.0069803584476932036
NN,10,26,4,0.05163193804167435,0.521415270018622,0.9958714207511568,0.09395973154362416,0.8170937552325914,0.16314555754894516,0.0055361830434688345
NN,10,27,4,0.04277088225427709,0.4351535836177474,0.9959153383172791,0.07788637751985339,0.8186645678875148,0.13546122847418396,0.005862658460628747
NN,10,28,4,0.03137312126076171,0.3473344103392569,0.9952035135182998,0.05754817987152034,0.7966092593768258,0.10324864024312412,0.0061233198254558524
NN,10,29,4,0.04771532551556813,0.38064516129032255,0.9950611969471332,0.084800574919152,0.8018908179673481,0.1334312428447808,0.006173500328021923
NN,10,30,4,0.046175243393602225,0.4139650872817955,0.9952595291356533,0.08308308308308308,0.785168163026735,0.13705795859061198,0.005540219756489935
NN,10,31,4,0.04186952288218111,0.3827893175074184,0.994368011254472,0.07548273844353423,0.7540881918924983,0.12516413382781086,0.006375930318022387
NN,10,32,4,0.033739534112575645,0.40217391304347827,0.9930768826830595,0.06225621414913959,0.7696235314926239,0.11493873379061695,0.008612057448530675
NN,10,33,4,0.0416221985058698,0.3575,0.9941596159573178,0.0745633092899974,0.7394001008796072,0.12043493961854787,0.009082975668675634
NN,10,34,4,0.05585081585081585,0.35997596153846156,0.9941061876340012,0.09669868431673259,0.7940077946010993,0.14002428023833718,0.00817743203287844
