Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11
RGF,1,0.34285714285714286,0.0449438202247191,0.9875129138031712,0.07947019867549669,0.8555815051153326,0.12061178392443925,0.030606435129747457,0.05431671045224244,0.02926885907299681,0.006751149371364229,0.024525121974103968,0.0044578016513417305,0.0,0.014218896603490383,0.027246434603115065,0.009248569149934327,0.019744909926815567,0.01419907581159694,0.011694149934321652
RGF,2,0.3595505617977528,0.5039370078740157,0.9752620545073375,0.419672131147541,0.9121832256027758,0.4134666973360781,0.018922427933168798,0.032922470507371425,0.00541738557140663,0.0017330864509252253,0.04462694104279765,0.0059305082130483465,8.416445735015543e-07,0.012761576119737984,0.08918753243838465,0.0018122010408338606,0.007218645232784903,0.018331439633043067,0.0021968326109217838
RGF,3,0.33774834437086093,0.20238095238095238,0.9860673949268653,0.2531017369727047,0.8867122220438068,0.2547935024865192,0.017044246630160072,0.017681057584337488,0.005324501760114719,0.0012780292227252189,0.05385303215050883,0.01603674540682425,0.0,0.02636128161145217,0.029026735831249505,0.003706298523708318,0.018649430632194663,0.018999937999876072,0.003960430143082538
RGF,4,0.56,0.2413793103448276,0.9875734297333936,0.3373493975903614,0.8312065807755463,0.3624556389023763,0.022269674661673605,0.02419532627865968,0.021241181657848406,0.007178287981859488,0.005328798185941097,0.054483654572940354,0.0,0.012700617283950711,0.013878023431594921,0.014022108843537473,0.011663044847568704,0.019797335600907108,0.003998488284202617
RGF,5,0.3557312252964427,0.46875,0.9872369118142851,0.40449438202247195,0.9253405127363765,0.402042912794128,0.08313509495855324,0.01086872770511298,0.014207847800237894,0.0002776456599287158,0.002951486325802688,0.0030642092746730578,1.569560047560703e-05,0.0068460166468490066,0.006654815695600491,0.004485017835909688,0.006578240190249751,0.024098929845422123,0.0019367419738407054
RGF,6,0.20772946859903382,0.4725274725274725,0.9878676891381482,0.2885906040268456,0.907822345059876,0.3080758319371297,0.0113493615410134,0.0065576171874998975,0.01390435112847217,0.0022119140624999646,0.01337185329861108,0.005793185763888808,5.425347221921228e-07,0.022009006076388803,0.014125976562499965,0.004788682725694415,0.009898817274305527,0.010985785590277741,0.005953776041666625
RGF,7,0.24102564102564103,0.22274881516587677,0.9855635757912271,0.2315270935960591,0.8127239038083661,0.22442952404248415,0.09086944193541625,0.004859316507668176,0.020789759690858632,0.00032121724429416964,0.004849655838666878,0.00754256732278713,0.00010626735901462237,0.033406593406593424,0.005876101920057964,0.0024296582538340774,0.008653544257939915,0.004014007970051914,0.012027532906653815
RGF,8,0.3165829145728643,0.41721854304635764,0.9797815687336402,0.36,0.8988690574306963,0.35337013878321805,0.09278075269062593,0.02540958199501355,0.00467060488308888,0.00016306911345205234,0.007021630241908316,0.0030515936299723824,4.49226207861475e-06,0.019943622110913918,0.004950922036791638,0.00704970687989932,0.0054724736641135864,0.004922171559488775,0.004711933694211745
RGF,9,0.23042168674698796,0.22141823444283648,0.9554640400781184,0.22583025830258308,0.8662187649798241,0.2029548902458445,0.041668086410477444,0.0053787114600237105,0.001052366124292803,1.9078110609216382e-05,0.0026050392526643764,0.00013014780053508535,2.2204460492503132e-17,0.0009710100434192181,0.028357418534274804,0.002264155080917529,0.003604337529055801,0.01820413578351825,0.004111003903337606
RGF,10,0.4551282051282051,0.42388059701492536,0.9850752405229833,0.43894899536321486,0.9387698809491958,0.431675949656244,0.016014508569784213,0.0199222377434914,0.007779157704704565,0.0020355155493098965,0.06795455735411467,0.009553971781076176,1.0827655969603e-05,0.08654497247010887,0.01705944320297568,0.0034166595110591614,0.006315664916509811,0.018788286863770563,0.003139643252820612
RGF,11,0.3235294117647059,0.36065573770491804,0.9850121225479391,0.3410852713178295,0.8792758753189603,0.33403120704899464,0.0841585180616208,0.007740877701046989,0.0042314101136110786,2.2204460492503132e-17,0.004726932501670755,3.2613054132313304e-05,2.2204460492503132e-17,0.00765284027623081,0.0162250835375362,0.0014142125194920973,6.308754733794775e-05,0.005643840498997532,0.0004815326353307947
RGF,12,0.2931937172774869,0.3684210526315789,0.9876885359484091,0.32653061224489793,0.9369045329728598,0.3225291881790932,0.01055563499199204,0.01608623353937113,0.006794712442891604,9.674818597149581e-05,0.014024791722655227,0.0011987704918032583,6.718624025570108e-07,0.0026978634775597808,0.06046492878258534,0.011700987637731752,0.004224838753023352,0.023273481590970136,0.002249563289438328
RGF,13,0.25675675675675674,0.24050632911392406,0.9924654392976479,0.24836601307189543,0.830863350495525,0.2447158475154362,0.01624384880604223,0.01201436980609416,0.010044148199445902,0.008719702216066416,0.004348164819944533,0.001093317174515196,2.8566481994451998e-05,0.00320290858725758,0.06203601108033237,0.015053670360110738,0.003719702216066434,0.04083795013850413,0.004085006925207746
