Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
RF,1,2,17,0.2487286176606565,0.8226299694189603,0.9960378238754679,0.38196663116790913,0.9642526233610719,0.45107997025273827,0.003595848738302651
RF,1,3,17,0.24777183600713013,0.7897727272727273,0.9963613879045875,0.37720488466757124,0.9612173770514282,0.44115951046271046,0.003312099073587819
RF,1,4,17,0.17734909769757312,0.7894736842105263,0.9972960793150067,0.28963414634146345,0.9501060726951738,0.37342017551718765,0.0025512520472947536
RF,1,5,17,0.17174335709656513,0.7957957957957958,0.9977089205713741,0.28251599147121537,0.9510260307568721,0.36906196061780255,0.0021320625571339476
RF,1,6,17,0.19655857048312375,0.7156626506024096,0.9977937486231633,0.30841121495327106,0.9232574529076787,0.37434513909799433,0.0019783411836263674
RF,1,7,17,0.19824679703304113,0.814404432132964,0.9980374417365515,0.31887201735357923,0.9445263466249568,0.40124715888045975,0.001941020003874843
RF,1,8,17,0.2369186046511628,0.7836538461538461,0.9983183112304356,0.36383928571428575,0.9247710361322978,0.4303381628299267,0.0017992612127344005
RF,1,9,17,0.2347451543431443,0.7822966507177034,0.9983327401135236,0.361126449475428,0.952072517805682,0.4279917559548478,0.0017609463149132754
RF,1,10,17,0.13043478260869565,0.746268656716418,0.998544754678316,0.22205773501110287,0.8646029444695791,0.3116184385653748,0.0015569232957217435
RF,1,11,17,0.1424446583253128,0.669683257918552,0.9987790451727955,0.23492063492063492,0.9165580964203763,0.30849653927898646,0.0013529294136369952
RF,1,12,17,0.12868852459016394,0.6738197424892703,0.9987677494387797,0.21610461114934618,0.8809384403674649,0.29412489574305795,0.001348665857051576
RF,1,13,17,0.12478632478632479,0.7564766839378239,0.9989051766437684,0.21423330887747616,0.9189713649021953,0.3069706132471836,0.0014573475422460652
RF,1,14,17,0.1337466784765279,0.7156398104265402,0.9989404411562053,0.22537313432835823,0.9079405919790038,0.3090907282933715,0.0013089608293363985
RF,1,15,17,0.1398834304746045,0.8076923076923077,0.9990470125664671,0.23846699787083037,0.9365386174209099,0.33589539630422977,0.0011857487619185913
RF,1,16,17,0.09569377990430622,0.7142857142857143,0.9991103146595757,0.1687763713080169,0.8857018549994703,0.2612378406962819,0.0011823645342036017
RF,1,17,17,0.1647373107747106,0.6491228070175439,0.9990913046256796,0.26278409090909094,0.87313262170533,0.3267149022290369,0.0012436515490870717
RF,1,18,17,0.14991334488734837,0.667953667953668,0.999006820083643,0.24486907289455062,0.8867443007390384,0.3161404611367322,0.0014002045732143956
RF,1,19,17,0.16060862214708369,0.625,0.9990844134415054,0.25554808338937457,0.8418791663885428,0.31652730977529475,0.0013598458064809271
RF,1,20,17,0.14892032762472077,0.7067137809187279,0.9990429860085491,0.24600246002460024,0.9286617343540321,0.32413788757027684,0.0013145653499822855
RF,1,21,17,0.1565217391304348,0.5875370919881305,0.999042919429053,0.2471910112359551,0.8668460550980757,0.30292733624108176,0.0013522687111176513
RF,1,22,17,0.19467680608365018,0.6844919786096256,0.9991163650395871,0.30313795145056244,0.9072315343966152,0.3647454783558499,0.0013937567301994332
RF,1,23,17,0.19540229885057472,0.7101827676240209,0.9990668947758994,0.3064788732394367,0.8521183024819029,0.3722172239359707,0.0014389765817390515
RF,1,24,17,0.1467948717948718,0.6058201058201058,0.9989487038512955,0.2363261093911249,0.9045914866005771,0.29787307443129274,0.0015144747807428788
RF,1,25,17,0.13176470588235295,0.6387832699619772,0.9988540080638934,0.2184655396618986,0.9374904395436683,0.289779496236047,0.0016289933987394978
RF,1,26,17,0.20596840257460503,0.6554934823091247,0.9988210612589414,0.3134461264470169,0.8994119347567587,0.36702108589387694,0.0017060329302640727
RF,1,27,17,0.16773504273504272,0.5358361774744027,0.9987620187347831,0.2554922701383238,0.8180541175383476,0.2993377985045826,0.0017842452503702205
RF,1,28,17,0.13763233878729547,0.4620355411954766,0.9985526080980385,0.21208750463477935,0.7662057129324751,0.2516312832479519,0.002008335444049777
RF,1,29,17,0.20135027799841143,0.5451612903225806,0.9984267704972284,0.29408352668213456,0.8378566643855367,0.33069254923126973,0.002215761224961289
RF,1,30,17,0.13716216216216215,0.5062344139650873,0.9980916499659085,0.21584263689526847,0.8058420959954519,0.26283067806159194,0.002459342269464007
RF,1,31,17,0.16506500847936686,0.5776458951533135,0.9979913761657563,0.2567597274126181,0.8585241766285874,0.30807932807337274,0.0024718189012504443
RF,1,32,17,0.14570592927412923,0.541501976284585,0.997923798843945,0.22962497381102034,0.8175020003281147,0.2801675580921002,0.0025031752066581613
RF,1,33,17,0.1397748592870544,0.49666666666666665,0.9976570456728013,0.21815519765739386,0.7891052153083089,0.2626326346323089,0.00272429824294264
RF,1,34,17,0.17176015473887815,0.5336538461538461,0.9973361716605109,0.2598770851624232,0.8045659843210256,0.30175323812397564,0.0029845662392249395
RF,1,35,17,0.16197610852399272,0.5095541401273885,0.9973329914230873,0.24581348901520975,0.7881066644863888,0.2862835329583021,0.0030048476946421426
RF,1,36,17,0.17391304347826086,0.5263157894736842,0.9971943325002804,0.26143790849673204,0.7672199008113669,0.30147593573215503,0.0032005199741385695
RF,2,3,17,0.29930145083288556,0.7911931818181818,0.9971243866282987,0.43430799220272903,0.9690419438280709,0.4855925385682214,0.0035537485326502904
RF,2,4,17,0.21695178849144633,0.7728531855955678,0.997893727020059,0.33879781420765026,0.9423831443135201,0.4088110379260424,0.0028239808932823095
RF,2,5,17,0.2243150684931507,0.7867867867867868,0.9983370099541103,0.34910059960026646,0.9615858469124088,0.4195794605563089,0.0024923668479910842
RF,2,6,17,0.24625623960066556,0.7132530120481928,0.9983022465005573,0.36611008039579473,0.9224066343141727,0.4184885144810101,0.002424379545061571
RF,2,7,17,0.23529411764705882,0.7977839335180056,0.9984233906944112,0.36340694006309154,0.9531295655029246,0.43275690353202606,0.0024412440284554316
RF,2,8,17,0.26411960132890366,0.7644230769230769,0.9985484370620602,0.39259259259259255,0.9145108513673305,0.4488242260804608,0.0022727462236915093
RF,2,9,17,0.27287716405605933,0.7918660287081339,0.9986036518323287,0.4058859595340282,0.9442821591884003,0.46436605881484005,0.0022903181893098564
RF,2,10,17,0.15346534653465346,0.7711442786069652,0.9987524490629521,0.25598678777869527,0.8833803569939459,0.3436758392520017,0.0021076147460139093
RF,2,11,17,0.1712907117008444,0.6425339366515838,0.9990298222016196,0.2704761904761905,0.9025772063391697,0.3314313493164864,0.001977203044517511
RF,2,12,17,0.14617618586640851,0.648068669527897,0.9989570767857626,0.2385466034755134,0.8653214888085294,0.30746579719791045,0.0019386926933461243
RF,2,13,17,0.14013346043851288,0.7616580310880829,0.9990309126594701,0.23671497584541065,0.9330315965245128,0.3264486596434841,0.002074714671523415
RF,2,14,17,0.15242018537590113,0.7014218009478673,0.9990955981352581,0.25042301184433163,0.9378703597079567,0.3267073126168133,0.0020774507444603655
RF,2,15,17,0.150278293135436,0.7788461538461539,0.9991455974733843,0.25194401244167963,0.9335091189096941,0.3418911705633818,0.002018428122381019
RF,2,16,17,0.10471204188481675,0.7142857142857143,0.9991916057059088,0.18264840182648404,0.9257578057984881,0.2732903930514557,0.002207319973038121
RF,2,17,17,0.17475728155339806,0.631578947368421,0.9991639652384625,0.2737642585551331,0.8600412239500234,0.3319411232814599,0.0023451319348723482
RF,2,18,17,0.17261904761904762,0.6718146718146718,0.9991445807468303,0.2746645619573796,0.8818396696207971,0.34026582317433623,0.002738542182182722
RF,2,19,17,0.1596153846153846,0.5460526315789473,0.9991629868137339,0.24702380952380948,0.8314142117524558,0.29492489436365144,0.0031739880339873017
RF,2,20,17,0.1792452830188679,0.6713780918727915,0.9992482834634852,0.28294862248696945,0.9097009065677492,0.3466567031317803,0.0027390169482403525
RF,2,21,17,0.1744186046511628,0.5341246290801187,0.9991992584609573,0.2629656683710738,0.8410422447489578,0.3049209552252515,0.0028449091044533492
RF,2,22,17,0.22128378378378377,0.7005347593582888,0.999223722558142,0.3363286264441592,0.9310530672514676,0.3934525003335784,0.002982362596577187
RF,2,23,17,0.21334431630971992,0.6762402088772846,0.9991821116679085,0.3243581715716969,0.8545990872732849,0.3795444230641827,0.0030963973095103777
RF,2,24,17,0.17684887459807075,0.582010582010582,0.9991603837515077,0.2712700369913687,0.90960110009277,0.3205213692605163,0.0034080950844097924
RF,2,25,17,0.1581532416502947,0.6121673003802282,0.9990856853022244,0.25136612021857924,0.9374312411327934,0.31084960809242196,0.0036483974214927685
RF,2,26,17,0.25072254335260113,0.6461824953445066,0.9990618950484573,0.36127017178552834,0.9108670903587017,0.4021440071500199,0.003896565685959225
RF,2,27,17,0.1928657799274486,0.5443686006825939,0.9989162590235643,0.2848214285714286,0.8261054839401883,0.32360091575087513,0.00420115909704026
RF,2,28,17,0.150384193194292,0.44264943457189015,0.9987106292374527,0.22449815649324048,0.8250983195971593,0.2574974761712953,0.004712332777635198
RF,2,29,17,0.21655773420479302,0.5344086021505376,0.9985579806817242,0.3082170542635659,0.8721938996875029,0.33960128150617946,0.00521685693900095
RF,2,30,17,0.15565509518477044,0.5199501246882793,0.9982876601558508,0.23958632576845731,0.8244275207035988,0.28385849315890993,0.0057368680676972055
RF,2,31,17,0.17414004914004913,0.5608308605341247,0.9981387108924326,0.26576048746191705,0.8536666271737541,0.3118284098176135,0.006046213595293691
RF,2,32,17,0.16118800461361016,0.5523715415019763,0.9981016621466802,0.24955357142857143,0.8370972046927925,0.2977072576749381,0.006399562940534074
RF,2,33,17,0.15243134290753338,0.5041666666666667,0.9978287087590404,0.23408783130199265,0.8111224838866116,0.27641474100121854,0.007186555810790384
RF,2,34,17,0.17421672320894033,0.5246394230769231,0.9974041103429534,0.26157303370786517,0.8370786600106008,0.30133491760515285,0.006976945477302071
RF,2,35,17,0.16294728741823777,0.5394904458598726,0.9972433486414229,0.25029550827423164,0.8336570165644566,0.2954850475386401,0.0071063069798926164
RF,2,36,17,0.17416829745596868,0.5653357531760436,0.9970607700559849,0.26629621714041457,0.8158876283909656,0.31271574680694514,0.007413899927296836
RF,3,4,17,0.17848258706467662,0.7950138504155124,0.9973018817199102,0.2915185373285932,0.966880276271217,0.37593352266222924,0.002760395106421854
RF,3,5,17,0.16452599388379205,0.8078078078078078,0.997565940874491,0.2733739837398374,0.9559379352682064,0.36391569204628355,0.0025359944118290545
RF,3,6,17,0.16721491228070176,0.7349397590361446,0.9973018141945443,0.27244305493523896,0.9106262989783587,0.34976854788660217,0.0025395653590096394
RF,3,7,17,0.15169964485032977,0.8282548476454293,0.9972905445630417,0.2564322469982847,0.9389253236491438,0.3537925692143605,0.0026996937991263957
RF,3,8,17,0.18003186404673394,0.8149038461538461,0.9976087565829265,0.2949108307959983,0.9160544317511135,0.3823686633654143,0.002452825482056464
RF,3,9,17,0.19102416570771003,0.7942583732057417,0.9978499984869292,0.30797773654916516,0.9445368008010275,0.3888918292908744,0.0026130865785012436
RF,3,10,17,0.0994263862332696,0.7761194029850746,0.9979812105813366,0.17627118644067796,0.8790728165894497,0.27735144807551143,0.0028103848942185967
RF,3,11,17,0.10033670033670034,0.6742081447963801,0.9982166966839171,0.17467760844079716,0.9124185321870613,0.2596469695287158,0.0025159584765468476
RF,3,12,17,0.09900990099009901,0.6866952789699571,0.9983458199226463,0.17306652244456464,0.8730659497719407,0.2603448258747136,0.002646781987848602
RF,3,13,17,0.09560723514211886,0.7668393782383419,0.9985228573765129,0.1700172314761631,0.9169311856554824,0.2704501302152687,0.002855023246227368
RF,3,14,17,0.09046624913013222,0.6161137440758294,0.9985831717965443,0.15776699029126215,0.9290386868019473,0.23572414434830244,0.003397421576283245
RF,3,15,17,0.09616555082166768,0.7596153846153846,0.9986366861971361,0.17071853052404107,0.9187179864429249,0.2699782431255531,0.003536004193142674
RF,3,16,17,0.060496067755595885,0.7142857142857143,0.9985611484799026,0.11154489682097045,0.9239479866371589,0.20760735187643928,0.004294576777596509
RF,3,17,17,0.08816705336426914,0.6666666666666666,0.998196616116474,0.1557377049180328,0.8583472561292409,0.24201430928041245,0.004845821388955394
RF,3,18,17,0.08851674641148326,0.7142857142857143,0.9981579165375161,0.15751383567475521,0.9005059669007389,0.2510380004795402,0.0059190772571205185
RF,3,19,17,0.09289340101522843,0.6019736842105263,0.9984219158503996,0.16094986807387862,0.8221298195932725,0.23605477547236756,0.005722234652775204
RF,3,20,17,0.10805194805194805,0.734982332155477,0.9986011671511582,0.18840579710144928,0.9298726414623893,0.28147540643669466,0.005540575654991523
RF,3,21,17,0.11954022988505747,0.6172106824925816,0.9986818318172944,0.20028887818969668,0.871945680024523,0.27124340085113535,0.006388362864049539
RF,3,22,17,0.15353418308227115,0.7085561497326203,0.9988213195515309,0.2523809523809524,0.9071057631980455,0.3294862223445205,0.006839431998046711
RF,3,23,17,0.1440588853838065,0.7154046997389034,0.9986833438064477,0.23982494529540482,0.865042655537551,0.32066101523041785,0.0068905017204845065
RF,3,24,17,0.11773399014778325,0.6322751322751323,0.9986290529952706,0.19850498338870431,0.9174596306185013,0.27244826764104874,0.00667043751284604
RF,3,25,17,0.09871495327102804,0.6425855513307985,0.9984392772051526,0.17113924050632912,0.9354352238086827,0.25145575321692515,0.007481472120726135
RF,3,26,17,0.1525781910397295,0.6722532588454376,0.998332512714495,0.24870823286255597,0.907939603062,0.31976050826438285,0.007734158108439419
RF,3,27,17,0.11253561253561253,0.5392491467576792,0.9981315277297657,0.18621096051856217,0.78449381149733,0.24575713378470962,0.007840860495914561
RF,3,28,17,0.09662162162162162,0.4620355411954766,0.9979518553180243,0.15982117910030735,0.7443643116210993,0.21062282653689846,0.009285034221504158
RF,3,29,17,0.14711084905660377,0.5365591397849462,0.9978515140233308,0.23091161499305876,0.8181134709908522,0.2801948273934985,0.009957367119923746
