Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
RGF,1,0.2533524904214559,0.808868501529052,0.9961675447480115,0.3858497447118891,0.9629810422311034,0.45144039869521135,0.0036244422783046717,1.246214992851602e-05,0.11272553153294829,0.0011930134813757042,0.00032769519955024864,6.231074964002658e-07,1.424245706127536e-06,0.0012313939359771986,4.98485997146858e-06,0.0004266802761256017,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,2.0770249884449754e-07,0.0,0.0
RGF,2,0.23970524490680536,0.7855113636363636,0.9962246426787795,0.3673198272999003,0.9438639596478193,0.43269121645650693,0.07725464443047278,0.000664786914681681,0.11374753341001975,0.0039344331285244396,0.005147364138821065,0.001566763927465864,0.0017031394663748144,0.006983278624133749,0.0004120023567039777,0.0007562027139503824,3.037061975701416e-05,2.010679983912578e-05,6.672651946619812e-05,1.7698659858367273e-05,0.0006518811547850057,0.00020766115833872333,2.922499976598658e-06,0.0
RGF,3,0.3237518910741301,0.592797783933518,0.998851123829123,0.41878669275929553,0.9540268989499082,0.4375737574013018,0.019259666157534938,9.035220816109302e-05,0.07007868995351234,0.0049219960614668825,0.0030484084452478966,0.0002984165160123453,0.0013124677169420896,0.0066352579416322,0.0006840376420453875,0.004604653602789189,0.00014563694473135325,-4.4408920985006264e-17,0.00017529700413219108,5.1531831094964176e-05,6.375903925615045e-05,8.90205320247528e-05,7.384749483407838e-06,0.0
RGF,4,0.10450097847358121,0.8018018018018018,0.9959931642087776,0.18490304709141273,0.9568760492601063,0.2886032473486631,0.07831393949950335,0.00026795374498342903,0.08767075145218328,0.0024288487657398994,0.010367323762095015,0.0015461821195354997,0.00025981998296502605,0.013980325503947899,0.0007595092118690472,0.00048418904090656855,2.302008118282295e-06,0.0,5.14115146445171e-05,1.3965515918323846e-05,6.015914549444279e-05,3.0002839143317138e-05,0.0,0.0
RGF,5,0.15079365079365079,0.7325301204819277,0.9969804832883084,0.25010283833813246,0.9113354885420712,0.3315092617072396,0.07545501389324741,0.0,0.05685721757793834,6.781556331105775e-05,3.4268502736578554e-06,0.0,0.00010767524281036777,0.0006213420627835031,0.0,0.0,2.2204460492503132e-17,0.0,0.0,0.0,0.0,5.230455680949042e-06,0.00010713416118823815,0.0
RGF,6,0.19260838663823737,0.7506925207756233,0.9980843181281944,0.30656108597285064,0.9396823001122291,0.3796604281852218,0.07566555530407337,2.0554507185388536e-05,0.045534620409348234,0.0005153723327042892,5.934097837134722e-05,2.322543184662962e-07,1.312236899402297e-05,0.004245841196109712,1.695456524897221e-05,0.0,2.2204460492503132e-17,0.0,6.661338147750939e-17,2.2204460492503132e-17,0.0,0.0,2.2204460492503132e-17,0.0
RGF,7,0.18520578420467185,0.8004807692307693,0.997716443670802,0.3008130081300813,0.9409846213797362,0.3843893420999836,0.07602891124640486,3.575785943938925e-05,0.08241495998342555,0.001753055915777213,0.0021826106306735093,0.0008859661911741146,0.000627067011456317,0.0034930671188834195,0.0008043216365743122,-1.2277376631786296e-06,-3.069344157946574e-07,1.3812048710759583e-06,0.00010343689812084556,5.356005555516852e-05,0.0,0.0001118775945549988,0.0,0.0
RGF,8,0.14513274336283186,0.784688995215311,0.9970862580030636,0.24495892457057503,0.9393148591797732,0.3367165401806986,0.0025281170723214243,7.408006656803857e-05,0.1316650101701183,0.004178300665680501,0.0014824103180473447,0.0003932830991124625,5.662906804726475e-06,0.00318035780325443,0.0007656481139053373,0.0,1.1556952661528896e-07,0.0,1.3868343195166944e-06,6.009615384594547e-06,0.0,2.0224667159784993e-05,0.0,0.0
RGF,9,0.1392174704276615,0.7611940298507462,0.9986236785444778,0.23538461538461536,0.9534343106892801,0.32517460042661966,0.0013178081942437387,1.7856734049082057e-05,0.018777386048854195,0.003272360980746769,0.0024266843707789975,0.0006181177170851981,8.58496829283517e-06,0.003209976877818721,0.0004227238387398913,1.2476820585560766e-05,-2.2204460492503132e-17,-2.2204460492503132e-17,0.00035633341727523413,3.1478217073810376e-05,0.0,9.580824614823236e-05,0.0,0.0
RGF,10,0.11292962356792144,0.6244343891402715,0.9985219353907182,0.19126819126819128,0.9024144176112443,0.2651347796510233,0.0018991777333362912,0.00012796712952642953,0.26959283186059746,0.007426301329175056,0.009380460879681163,0.0038452018514393282,2.2204460492503132e-17,0.00834335783767728,0.0036929778965867355,1.9801490062976156e-06,4.950372515621915e-06,5.197891141315303e-05,-2.475186257777651e-06,0.00025989455706540985,0.0,0.0009517091161109992,0.0,0.0
