Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,LDA,18,0.056338028169014086,0.01637107776261937,0.9638019708688312,0.02536997885835095,0.6869051231255536,0.015138555625663406,0.06046301199877328,0.028003642039542132,0.0020542143600416505,-0.0068476586888657435,0.0025073881373568916,0.0002181061394381123,7.804370447472841e-06,0.0040935483870967685,0.028400936524453746,0.12016160249739856,0.004696357960457842
History Window,LDA,18,0.04807692307692308,0.013642564802182811,0.9638412312041145,0.021253985122210415,0.6979608507251494,0.01047461136270034,0.0677793227624532,0.029146409989594124,0.0013178980228927939,-0.00305796045785649,0.002204994797086224,0.00038491155046818106,-1.977107180084481e-06,0.008703537981269483,0.023889802289281947,0.13078335067637872,0.004659209157127942
SEA,LDA,19,0.04878048780487805,0.04950495049504951,0.9819664492078285,0.049140049140049144,0.49504775837448256,0.04003855920835265,0.014106224252924947,-0.004000844982867813,0.0002450636435883613,-0.004244717461180203,0.0028453216053184738,0.00303330237544408,0.0006203365414143347,-0.00030601780419856615,-0.002883978640917695,0.19549270504328203,-0.0017666283880742651
AWE,LDA,19,0.05389221556886228,0.04455445544554455,0.9836439888164026,0.04878048780487805,0.4953381557461419,0.040793513797364206,0.014062568412871696,-0.0021796091116699444,-0.0004737673765888406,-0.003931385157708522,-0.00019339684974020165,0.004110543860008175,0.0007715586955995057,0.003787980025647175,-0.0017012259696365995,0.189226133421678,-0.004734881972272009
Sliding Window,LDA,19,0.03870967741935484,0.0297029702970297,0.983923578751165,0.03361344537815126,0.5074926946547322,0.02587845467657485,0.012013266888028227,0.0025114044769203093,0.001469786278892804,-0.004303866261918543,0.00416146617555917,0.0002038753817778627,2.4288604456823572e-05,0.008686479715758245,-0.007644079815518223,0.19905557344371472,-0.002793989826704002
History Window,LDA,19,0.026041666666666668,0.024752475247524754,0.9821062441752096,0.02538071065989848,0.511145367288634,0.016362180317353266,0.011650756279498041,0.0011350130004522008,0.0014833543958650663,-0.002953252346502655,0.004715060237600132,0.00040369335683394515,7.71093396661815e-05,0.014913091464742423,-0.00872508091548505,0.21304647964131024,-0.00256988324719114
SEA,LDA,20,0.06222222222222222,0.09929078014184398,0.9815098468271335,0.07650273224043716,0.6593250153757488,0.06955361235678377,0.03283764564816389,-0.01229340260758749,-0.0007254190765611845,-0.0015518086462111835,0.008059258896186606,-0.001238604058425663,-0.0034349573571218596,-0.0029475051465543078,0.0032214978923634343,-0.01269287324772086,0.004907116949318668
AWE,LDA,20,0.08333333333333333,0.0851063829787234,0.9857221006564552,0.08421052631578947,0.6471624363318877,0.07702062640619918,0.03375388007595914,-0.0022522301735123595,-0.000489657876678784,-0.00021468483482014466,-6.322909518676755e-05,0.002337025781786073,0.0006151357710028505,0.004027791393000668,0.0017770316635623783,-0.02290951867463973,0.011371679247132649
Sliding Window,LDA,20,0.06293706293706294,0.06382978723404255,0.9854485776805252,0.06338028169014083,0.6044813905541877,0.05604938815134624,0.023740947761039466,0.018249191255759255,0.011198902068424665,0.005573228114890716,0.010969512792863467,0.0008521223409469591,-7.033624154493268e-05,0.008131310655818047,5.6612096853259075e-05,-0.042164248603078124,0.020951622389961767
History Window,LDA,20,0.046296296296296294,0.07092198581560284,0.9815645514223195,0.056022408963585436,0.6276093320336769,0.04822533906750785,0.019168289316312568,0.022169640231349895,0.004826487599254992,-0.000693804528967723,0.011449367709048119,0.0003183511420449481,0.0002830604842662954,0.009878688363885946,0.004263552592883091,-0.016588324674051535,0.008333251641995876
SEA,LDA,21,0.05725190839694656,0.055762081784386616,0.9760206767816972,0.05649717514124294,0.6183295853389129,0.044359284630924596,0.025148197015944937,-0.005316633972134199,-0.001305769327498618,0.0033066747145516382,0.0025280418490015943,0.014828227956340267,0.0013922840903375588,0.0051566822594437236,0.022653790050802324,0.025703938433680372,0.012902771490367716
AWE,LDA,21,0.07547169811320754,0.04460966542750929,0.9806633800794524,0.056074766355140186,0.6023203378025673,0.0486234514274298,0.024175241570136487,0.004122529047834523,0.0023419345103364185,0.005896081686031817,-0.0005261304763342523,0.026048991499421505,0.0017413610985361982,0.00341632714652178,0.013667320557315964,0.01201247422161853,0.014209546803480633
Sliding Window,LDA,21,0.055865921787709494,0.03717472118959108,0.9795146699851625,0.044642857142857144,0.6057344494882347,0.03544934635419459,0.02206757615150132,0.008097178210351653,0.01584024948443241,-0.0020391328404003816,-0.009857653035561565,8.45027916100971e-05,6.03591368648626e-06,0.006852774005331752,0.004797545395100844,0.016701373170363687,0.0017715406669684742
History Window,LDA,21,0.05508474576271186,0.048327137546468404,0.9770736610347963,0.05148514851485148,0.617242859223455,0.04001953467580047,0.023982622689500015,0.0028962325838741256,0.018646949348624365,0.00013580805794477513,-0.007772244856898536,0.004170816357326102,-0.00021930486394037275,-0.009443186962426409,0.04089029726874911,0.036035410693627125,0.02242341934510341
SEA,LDA,22,0.06269592476489028,0.0784313725490196,0.9779584760804062,0.06968641114982578,0.6540427066872136,0.05905082206880764,0.02586222216331191,-0.00945136192147702,0.0017220602258123164,0.0023203106645846017,0.0038620251240309546,0.0021271126711903455,0.00032241124362581975,0.0007913102361770452,0.011380716131617974,0.03687345393236694,0.0251414435953069
AWE,LDA,22,0.06666666666666667,0.043137254901960784,0.9835720477153589,0.05238095238095238,0.6415658955055408,0.04555492860361201,0.025448673453782433,-0.00028606569837337227,0.000990174265142807,0.005900692361907689,0.00041375879271987603,-2.7362805931363533e-05,0.000559831953676726,0.0014054532137477648,0.010406987189231786,0.03418941142328054,0.026674728099390577
