Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
Sliding Window,NN,20,0.047820672478206726,0.56973293768546,0.9968509985858063,0.08823529411764706,0.8813171140930705,0.16442162077804684,0.3080255878524844,0.0003176466181373794,0.039887874739352513,0.0006090724069473197,0.014106806178126896,0.0004946996466431486,0.003518585573549382,0.022078937182384673,0.0056776835770206095,0.05676534854973851,-5.4189713943197936e-05,0.004602629574598338,0.020257963016144596,0.0017133439049058508,0.000273196069372883,-0.00010513303949348796,0.001583738091373399,0.00019353469265448453
History Window,NN,20,0.020421940928270044,0.7181008902077152,0.9907125091859101,0.03971444982358251,0.8898544466626018,0.12009530808319262,0.3463314637112208,0.00010438387294129381,0.05160209267190241,0.0005408982506960314,0.003438549613554853,-0.00018754136023679813,0.001449137834159475,0.0015494012910636456,-0.008323240395060539,0.04925333066962996,4.894554807775009e-05,0.003954475645843924,0.011266840639788177,0.003889423016893612,0.0008836419483324587,0.0012772041104271103,0.0037910324763700265,1.2735831387589159e-05
SEA,NN,21,0.21131741821396993,0.6390374331550802,0.9992289778212881,0.31760797342192687,0.9231324404142797,0.367196722747319,0.45536693549182955,0.00742913999418846,0.057003407620037014,0.007361163697839923,0.049696484075759995,0.007437769109528025,0.001647984925463719,0.05683329077477119,0.024296595021528655,0.043935933221213364,0.0002400302899557838,0.012808953147425629,0.019044457554438086,0.007294067923464942,0.0005394077609206071,0.014501316380350081,0.0028976217101496227,0.0
AWE,NN,21,0.18611746758199849,0.6524064171122995,0.999101350002027,0.28961424332344216,0.9234244805851797,0.3481543345283511,0.45359865131391675,0.006128785143833304,0.056412929584657864,0.007277161901575302,0.04921184478158656,0.007383176747175768,0.0005269043488981051,0.05345613679789385,0.022973170495469784,0.04600058114450254,0.00011605279609752105,0.01339767013885842,0.01594220253766445,0.0066285694159498474,0.0005399360741047854,0.015432732523840165,0.0016627776946174454,0.0
Sliding Window,NN,21,0.04451454609183316,0.679144385026738,0.9958168105357516,0.08355263157894738,0.8994496037502967,0.17317180296442228,0.4113557740460643,0.0008615026987996765,0.0523496728860867,0.0032072132360061456,0.009811304141094657,0.0015645114423827656,0.0071561781824263536,0.027340031170477695,0.006182496984212094,0.03563542868212259,7.85425600294376e-05,0.0044792152788171394,0.010388574346872636,-3.3459834992033423e-06,0.0005460997279186141,0.0025876779755036996,0.0017950320950257837,0.0
History Window,NN,21,0.03534215713883413,0.6711229946524064,0.9947642564027874,0.0671482075976458,0.8898124337245268,0.15321643730835324,0.2169424601525176,0.002497864734214561,0.05249495901170222,0.008818955877044,0.008721922355572499,-0.005338076411696813,6.656746119104717e-05,0.004801310216696564,-0.00024548952619103394,0.048890630365680844,-0.00014282066408952688,0.0006350324472348179,0.009772032861080105,0.00037950497054664025,0.0006492969032042995,0.0017672076006657767,0.0012753480263100858,0.0
SEA,NN,22,0.20175438596491227,0.660574412532637,0.9991426953627475,0.3091020158827123,0.8784514298760411,0.364767838511156,0.32622732445363245,-0.0013650662014926596,0.08171523349252201,0.0011135577225543035,0.024486974177128328,0.008548857559552836,0.0015026166032772403,0.017144327833223748,0.01470988589893909,0.023327804626955363,5.1188195258666805e-05,-0.0009345420229345703,0.020923246303869214,8.078583888595502e-05,0.0001547084560610923,0.00562584002974067,0.00037762017787186243,-2.2734421916492666e-05
AWE,NN,22,0.16300940438871472,0.6788511749347258,0.998894827443754,0.26289180990899896,0.8721343224707515,0.33231137173188274,0.31904256849799667,-0.0016916411678915776,0.09093254024993566,0.0007639623666676254,0.016776573536560944,0.01099959964540016,0.00064042437587577,0.01655652149046294,0.012223540850467595,0.023367697103148455,-0.0001239669421488232,-0.00026609282507359386,0.019979124367296763,0.0036146301009465365,9.908776344758063e-05,0.0024465955560639464,0.0006890388629928968,-2.5165146272465576e-05
Sliding Window,NN,22,0.053801866190192574,0.7075718015665796,0.9963024473735476,0.09999999999999999,0.8778418438928531,0.19445890713525565,0.3280501498061848,-6.863221710657896e-05,0.07823186250679173,0.0010412079270210929,0.028518259029426108,0.00460522176785152,0.0008082873402156076,0.026958591895679083,0.008424175698475778,0.017911149875604094,0.00019445794846870701,0.0008537561840488595,0.020510023163373293,0.001976321885098287,5.147416282988981e-05,0.010115816866367311,0.000672166776287586,0.00048271326031625874
History Window,NN,22,0.045272969374167776,0.7101827676240209,0.9955679396869891,0.0851196995775309,0.8712043949138408,0.178593176296284,0.32101950358319137,-0.000360605107380807,0.08858960793845976,0.0002612313763619145,0.026115845463124444,0.007427149761216967,0.0009629957962766778,0.011286997054533999,0.02383453916325886,0.022882839086047668,5.075924390172126e-05,0.0023129057164916977,0.019173696702793806,0.0003736166318738965,0.00035388486945584494,0.0074787669078325795,0.0007182075552632395,7.149189281951962e-06
SEA,NN,23,0.172782874617737,0.5978835978835979,0.9991234463192559,0.2680901542111507,0.9144676751113547,0.32110229229363546,0.44388285329275823,0.026769014718213448,0.06284629385979865,0.00012079978730510366,0.05216669279905108,0.0033965737035497544,0.0028431579736722503,0.056344238490957085,0.04232941802043784,0.006628990585524486,0.00013552481781196058,-6.85804661562095e-05,0.02415450374602055,0.02874080537736301,0.0002150127139731506,0.012255588353591662,0.0013442044052383918,0.0
AWE,NN,23,0.13855072463768117,0.6322751322751323,0.998845705242132,0.22729434141702332,0.9135671717311158,0.2956238982442516,0.4395117076164867,0.028984722780849292,0.06159943826735479,0.00043411571419811336,0.048085677862689157,0.0025213887885254583,0.0028522929463015156,0.05614885915099297,0.04078465324598306,0.006037398850629638,0.0006845775756874506,0.0007512492415928218,0.02199496894791033,0.032092522275017264,-0.00025755169099241917,0.012755557676444785,0.0011871374131666502,0.0
Sliding Window,NN,23,0.043878273177636234,0.656084656084656,0.9960690048061283,0.08225538971807628,0.9126146270194052,0.16899381556633666,0.2676928177175918,0.000358309075663521,0.07312695566811418,-0.00016156630694874607,0.01332915215183148,0.0027920293955238764,0.004441232812276397,0.027881299892970855,-0.0030596704592709576,0.013045968000327268,0.0007164818084519186,0.00026791374949728384,0.014697898274580923,-0.0012123608450531399,0.00143923538915669,-0.00033158587215127434,0.0013780174382537647,0.0
History Window,NN,23,0.04426455390974854,0.6798941798941799,0.9959723992140851,0.083117723156533,0.9199496427279699,0.1728072663915665,0.31232008782410076,-0.00014656859069193118,0.05456019197076802,0.0004428416582020089,0.01135627074968124,0.0003163154701443016,0.0015893488946001843,0.01693623925447709,0.0014313275024030458,0.012663662578652812,7.71700672851594e-05,-0.000570594932135382,0.013724137460886632,-0.0024290846621083605,0.0038398243903769113,-0.0027699418497638016,0.0010542031099809001,0.0
SEA,NN,24,0.1529745042492918,0.6159695817490495,0.9990485025355786,0.24508320726172467,0.9011196970039245,0.3066553320479127,0.34720610303490623,0.0004676520814086649,0.05509224265838022,0.004749307130259473,0.037296688222614116,-2.939447383898397e-06,0.004273816522493745,0.006904621931076859,0.014350382128159889,0.025927605610145222,1.3997368494633733e-05,0.00017118781669045458,0.022311245485848574,-0.0008318636096414477,0.0,0.005433358528596633,0.0009483217155174195,1.4697236919403167e-05
AWE,NN,24,0.10458715596330276,0.6501901140684411,0.9985165029512629,0.18018967334035826,0.9056062809637224,0.2603814904133593,0.3318063484836494,-0.00043825760756983635,0.060178606421992575,0.0036874667562497355,0.03756417793454825,-0.0013956776126089697,0.0037780297304105927,0.005218638895887473,0.018364827412446383,0.027410066907421295,4.9830631841141225e-05,0.00032291929117322926,0.02018504521150013,-0.002016600879034747,0.0,0.007100865037372861,0.0010097701632092227,2.8274684359264056e-05
Sliding Window,NN,24,0.007684720966548862,0.7110266159695817,0.9769056882959138,0.015205106313778105,0.9217063196787434,0.07236051888707933,0.2786659143779282,-0.000486128607821823,0.07960499426107892,0.0025116878026929744,0.024660283866632993,0.004534727471235333,0.005104420368970542,0.00853027630805403,0.016425352033817543,0.03525181265921993,0.0005258811343466618,0.001600879034741398,0.018295260491027587,-5.319000028070065e-06,0.0,0.004038520758097364,0.001057361216091257,2.7434842249562942e-05
History Window,NN,24,0.004791083541367224,0.7224334600760456,0.9623023950468741,0.009519038076152304,0.919598834858081,0.0568452400386897,0.10268326150984662,0.0015334117185969553,0.06194451443128694,0.001583102376753187,0.05436325970717506,-0.004112566837434639,0.0076166680664036205,0.00824249041180256,0.03235309761764791,0.04040662355477178,0.00011673805324603492,-0.002579295092522571,0.02473363007754543,-0.0025102880658435913,0.0,0.008563450071386591,0.002902354357380754,-8.118473726903553e-06
SEA,NN,25,0.19801980198019803,0.595903165735568,0.9988432332586111,0.29725963771481656,0.8911456682199893,0.34308237204345704,0.3735948585403931,0.013159652445459713,0.05314924315806217,0.0028752764966965437,0.07212566323063799,0.008334080296086422,0.008830834622446538,0.03754832367100869,0.039500354204918355,0.02238806401711757,0.00013994708612241613,0.0008555855947028456,0.02107793953938908,0.005449261952608886,0.0,0.006578958782113342,0.0017658199482427418,-5.117899637114842e-05
AWE,NN,25,0.17391304347826086,0.595903165735568,0.9986719736749554,0.26924694993689524,0.8942202703912056,0.32145657796677884,0.36616720945646053,0.017483554771646204,0.053342104121788594,0.0030140669953302667,0.07310529283349473,0.009075163729416368,0.008936084083910379,0.04053029536352988,0.039796440602003734,0.023655683904639326,0.00020066792927464494,0.00016510286399975537,0.02190171897815494,0.0037632465410805337,0.0,0.00447830675591665,0.0019031647125156814,-6.129913689660871e-05
Sliding Window,NN,25,0.05894601954188691,0.6852886405959032,0.9953790494481466,0.10855457227138642,0.9048453914139388,0.20010440197311014,0.3402055418162532,-0.000239413610143302,0.05394728852520634,0.0024557243852014075,0.049291734736659376,0.0018924662782459079,0.02251875840333084,0.024545967124000544,0.005261894779453135,0.015743179748153025,1.3300756118983514e-05,-0.000389480836791134,0.023109196316268777,0.004323613179314334,0.0,0.013777559311252064,0.0018418655756190505,6.072084315200676e-06
History Window,NN,25,0.055676178660049626,0.6685288640595903,0.9952085544162036,0.10279169649248389,0.9044324287217808,0.1920183314100823,0.17091346994937043,-0.00021223380416082182,0.05764865763564599,0.0020691350171319735,0.04697827061255768,0.0020780985701687625,0.01563272564299032,0.009376454770200549,0.02288452919660544,0.015296158683803384,5.811852130288564e-05,0.0012060316037531215,0.026477179083115265,0.0036131793144327682,0.0,-0.004069453078691332,0.0022721161213838715,4.597435267246208e-05
SEA,NN,26,0.17822966507177032,0.5085324232081911,0.9988756694738851,0.26395039858281666,0.8241343049921217,0.3006174064479939,0.2447510224987442,-0.0011153071238584778,0.07699163224895897,0.0010632210813230404,0.007677385571958295,-0.0010062801480046567,0.0008936466818557198,0.013367941769052982,0.006106550981555015,0.03814487687650221,-3.93246153364668e-05,0.0004854197226471735,0.02199154555448073,0.003113233391938919,0.0022260367792656054,-0.002502280064777973,0.0008912885920471459,1.5605006086039096e-05
AWE,NN,26,0.12940140845070422,0.5017064846416383,0.9984643620371354,0.20573827851644505,0.8182075505248522,0.254262289870031,0.2407543294650309,0.000800432778835547,0.0812576247793626,0.0011187749029888615,0.008063071966820323,-0.0032273233253227174,0.0008274814560511156,0.018026556252579186,0.0036354115733661318,0.03890667859582688,1.4079183268678186e-05,-0.0005333444302265455,0.01915504093713265,0.0011106602998242066,0.0014534849446369291,0.0005077522202456386,0.0005752352021195284,-2.052925245081827e-05
Sliding Window,NN,26,0.049456331111890565,0.4812286689419795,0.9961277569606004,0.08969465648854962,0.8365544243823779,0.1533616770798729,0.116088975162735,8.579285568142137e-05,0.05554321026185192,0.0034760324445414657,0.016738449694662004,0.0014376025162205152,0.0018241905336564778,0.03694266720764015,0.011198291078444634,0.046715076863324344,0.00011825126834015265,0.00235087682795303,0.02509576272068077,0.0052918309527029365,5.354250977043229e-05,0.01149457812732988,0.0006890477131729744,0.0004785535199691271
History Window,NN,26,0.039837786259541985,0.5699658703071673,0.9943837593093824,0.07447045707915272,0.8300557446929985,0.14964076820837058,0.20248325779379786,0.0007835100166800446,0.078377426144974,0.0009317922522878774,0.01504253231103203,0.0009780524258849565,0.001181264282915273,0.01493607149173457,0.0068052391207099605,0.05141350145126564,-0.00011499155595777744,0.001122728171197318,0.021767943156164503,-0.0010535806553409132,0.0006925154923032917,0.0020152651637312504,0.0006759395080608189,0.00034844244700364956
SEA,NN,27,0.11173974540311174,0.38287560581583197,0.9984565693883083,0.172992700729927,0.851937439766031,0.20625116542832247,0.18357411493785122,0.001575731808174763,0.05466866241889821,0.0001757155004716182,-0.014114957658213956,0.005696455404256251,0.015374552994210733,0.01709047280690503,0.027930843690666052,0.018398467075912285,-6.645388996966428e-05,-0.0001402462463162557,0.008463814371745638,0.008329042854313906,9.30121492386915e-05,0.005227900150263798,0.0007716455637222896,-0.0001593495556151847
AWE,NN,27,0.10484229231452688,0.38126009693053314,0.9983666608089865,0.16445993031358885,0.8466450301963391,0.19932128688403444,0.17981145791731584,0.0024997961537118083,0.0549623175575721,0.0001206187608475906,-0.014970238441915385,0.006873988048783408,0.016953196892217814,0.012961886568276926,0.028435974792950437,0.021031869911123068,-0.00024263532481443305,0.0029156425817423726,0.01234085429067322,0.005735710375193714,0.0009187643420424773,0.004465049097834672,0.0007717038055191194,-0.00024053862013531102
Sliding Window,NN,27,0.05263157894736842,0.42487883683360256,0.9965330706913016,0.09366096866096867,0.8534217827234047,0.14862594905908386,0.16550207319231855,0.0019101853253969958,0.05538241563675757,-0.0010174841873521689,-0.00010623303707668619,0.0019276578643898424,0.017678889678388775,0.042565172570443496,0.027395077403347744,0.020383871681673615,0.0009733951472935543,0.0015906125872170885,0.010338850772868691,0.007053343661545264,0.0005150322077136282,0.0014399119384035154,-1.951100187540522e-05,0.0002758913906976357
History Window,NN,27,0.05859953458853395,0.44749596122778673,0.9967360461203767,0.10362888140665918,0.7942462256834162,0.1610636347211921,0.12802583690878186,0.0015979219326958782,0.06718497012195837,-0.0006156740323124632,-0.024935002154946418,0.005845030227492542,0.009889981246141488,-0.004486190870015916,0.031320458013488886,0.01761424128411524,0.0009686775617654631,-0.0002516045614975093,0.007352036715628696,0.0046219524979907774,0.0015530175074841336,0.0010511479458118922,0.0004235343451875817,0.00023057927290948133
SEA,NN,28,0.1703672075149445,0.4290322580645161,0.9984009162736824,0.2438875305623472,0.889092776784921,0.26968852153656087,0.2631075551113814,0.009137725394807972,0.06064761288335709,-0.0001075787984684995,0.038883915638595744,0.01865215927508279,0.0071002006989229205,0.02690080671049504,0.06717395559568957,0.019064205386247556,1.1379028658975443e-05,0.0012693880640253896,0.016380268346726325,0.02843353055243105,0.002934849841189524,0.001872215596054949,0.0009989534425476343,0.0008475810429558583
AWE,NN,28,0.14223826714801444,0.4236559139784946,0.9981178125258542,0.21297297297297296,0.8713349279128312,0.24473456332358529,0.2535939789186122,0.008117736408454968,0.060864232006911004,-0.0001097710883935843,0.01804244168900282,0.017316115157857914,0.005917512481698273,0.03474320194383047,0.054798844350025175,0.016911846456189483,-1.2736160517312634e-05,0.0003375604510898134,0.014234016510031,0.033192000229668464,0.0023223135966343733,0.0012834291590219538,0.0008595864401648612,0.0019792724207317704
Sliding Window,NN,28,0.07498341074983411,0.4860215053763441,0.9960869632663192,0.12992239149180798,0.8946766340124747,0.18979861031647638,0.22552833639214914,0.004745472529824379,0.0621715675655927,0.00023504479840079638,0.024813851096536554,0.017106177298837965,0.013276194602269031,0.0931149047006351,0.03375620170111271,0.018235624189309574,0.0001232380122195842,0.0007761750282519353,0.02158392947090131,0.017267989174263688,0.003371167733668212,0.010350896881467685,0.0016187973201866157,0.0005931710168833648
History Window,NN,28,0.08471177944862156,0.5451612903225806,0.9961858556713825,0.14663774403470717,0.9001326243179298,0.21385229115869148,0.2606748782168229,0.0009637202116083321,0.055541717450367,-0.0003004481145000293,0.007247345110802161,0.026405036003142413,0.0071502579855466045,0.08481724392618255,0.07323328835659174,0.022974154467704254,0.00028285759772010975,0.0009830854392801846,0.017312722328212037,0.020884536787408002,0.0004904465746776055,0.007178966544089893,0.0007063871323022442,0.0010428514384293707
SEA,NN,29,0.14937925510612735,0.46508728179551123,0.9983484685976151,0.22612913003940588,0.8467885581521513,0.2629451251713846,0.23874720734565763,-0.0008599606890970391,0.08718628743207302,-0.00029085443403866764,0.0110692796855127,0.007361914672216407,0.020839773384206263,0.019306763787721094,0.009089490114464027,0.003547439010290221,5.339345589077116e-05,0.001558307318765073,0.019143068562839583,-0.010009203376112908,0.006134674528847195,0.0011235749797663618,0.00023253555324307396,6.705977569620991e-06
AWE,NN,29,0.14668218859138532,0.4713216957605985,0.9983031857154502,0.2237348327907665,0.8302734033414026,0.26229111416863327,0.22859852420771226,-0.0008154931205919924,0.09433680194242103,-9.455428373228436e-05,0.0021094924268701075,0.008854804023586493,0.020721308821829078,0.024015631864955433,0.014063984275638685,0.0032381778240258897,0.0002141056769568328,0.0006279338651866917,0.018816464331136484,-0.007512937911897355,0.005255359001040549,0.00024687247080581456,0.00035749797664463845,1.4637530350336548e-05
Sliding Window,NN,29,0.08277755982738329,0.5261845386533666,0.996729282111062,0.1430508474576271,0.8933951451431045,0.2077900855397902,0.20734214327591743,0.0007140709908660447,0.06413201526187988,7.648283038503844e-05,0.009604185454965863,0.007617111804832888,0.030887894554283757,0.07500293675569432,0.01186077003121746,0.004554006243496289,0.0004196785755578469,0.0040584807492195065,0.02280800092496236,-0.0004354376228466572,0.003656075846918694,0.010984136894438622,0.0008950630130650561,8.625274598172972e-06
History Window,NN,29,0.04880581516095535,0.527431421446384,0.994421795815603,0.08934417573133382,0.875329912657484,0.15922492347426806,0.17355593915177292,0.0007997918834548035,0.08139461209388381,-8.16279338651027e-05,0.014400786218059913,0.005001664932362227,0.018956249277373206,0.06996723320615109,0.05353289397618224,0.007266134813273229,0.0009281304197017226,0.0006352641923922375,0.01572008324661822,-0.0028399583766908877,0.009506370678691246,0.01010861371256797,0.0012339923690600552,0.00042460400046258063
SEA,NN,30,0.16154292343387472,0.5509396636993076,0.99801276346479,0.24983180085220902,0.8751759030829825,0.2976144241564457,0.19134913937139958,-0.0005166634535855418,0.08155661345389634,5.830187623205863e-05,-0.0018489312877407959,0.00490876922407193,0.006084601463921225,0.029338219289680945,0.03191786742619751,0.012624859298138702,-3.619380476491685e-05,0.0017949515239332968,0.012229743596121967,0.004682278095285475,0.0010831089358896984,0.0037376011343212443,0.0015261721009198093,-4.098233219951286e-05
AWE,NN,30,0.14427312775330398,0.5182987141444114,0.997864240554834,0.2257161318113289,0.8734778789455544,0.2726908160705472,0.18267146890066088,-0.00013920933327524754,0.08111056523280333,-3.6442559436777876e-05,-0.0035229258524510643,0.004380880715916069,0.006072661239668942,0.025152517708223264,0.02756005870610263,0.012382914285358959,0.00020481837799521952,0.00208400445270871,0.01205462030708775,0.005348194352025226,0.0013466334164588644,0.004153239096771922,0.0015737775262592234,-0.00010562745256550432
Sliding Window,NN,30,0.10481487919346429,0.5964391691394659,0.9966980386658603,0.1782968657599054,0.8839675979935319,0.24909937039137453,0.19206023176112977,-0.00043870995827139937,0.07488311639852985,0.0002598553491582445,0.01776599648012136,0.0022575419307093725,0.01195701519269159,0.05561831083140027,0.012145788894347675,0.017553622178966565,6.95269308026658e-05,0.0004755256497160687,0.016693894938464272,-0.0014761413175292226,0.0016498964558677499,0.012378405606930265,0.0017051510873688168,-3.501222007318283e-05
History Window,NN,30,0.08576175869120654,0.6636993076162215,0.9955484713428016,0.1518958687040181,0.8797354873411211,0.23753216304094596,0.17612872705737798,0.0007171597191560463,0.08924428330669591,0.0002907942114788398,-0.0034164588528677654,0.007831698807843313,0.005406589511259274,0.08380165546234172,0.04140931959378367,0.015277361459194982,0.001056647657663845,-0.0010157275141323475,0.010506526700704644,0.00021088177312338362,0.0013406011156647413,0.003083998233841889,0.0006366875827886975,0.00011321447005929741
SEA,NN,31,0.12324410283593958,0.45948616600790515,0.9978232919617644,0.1943573667711599,0.8718490445593198,0.23718555111287065,0.11795239694310124,-0.0001017687729729433,0.075552013900507,-1.064453230086304e-05,0.009353080506124201,0.0015161610024645889,0.016776917801317202,0.004078284273584187,0.015367456494876896,0.009316333389099807,-1.4127485884651848e-05,0.000655577959948106,0.011939564885175113,0.002581142545745663,0.0008109020360604236,0.003946205977570294,0.0013993255201684373,-0.0003380617363305083
AWE,NN,31,0.10701484895033282,0.41304347826086957,0.9976951174547141,0.16998779991866614,0.8674283037382612,0.2094104167731231,0.10970891373381068,-0.0002682069931055242,0.07540328395561782,-0.00018647498681660933,0.005522379444312375,0.0016140163444445133,0.01528071529691688,0.004794109503669297,0.013771265828605416,0.009771113204796688,2.4850286805544464e-05,-0.0003884471603655459,0.012213622457615148,0.003355923613740419,0.0008169091526345484,0.0021037822332189426,0.0016904065174280004,-2.3030541393809224e-05
Sliding Window,NN,31,0.07819053325344517,0.5158102766798419,0.9962484959258011,0.13579604578563997,0.8767085781247116,0.19979324249431532,0.11154895356411004,0.0003495867906050165,0.061928108315942955,0.0001176181684947375,0.0034650105026704293,0.0008921252963201454,0.017319006262467983,0.03625635321062777,0.01599972997326151,0.030578884496062653,-0.0002749772287234498,0.0010104870167035429,0.01872484764523965,0.0014317287287904268,0.0030140854165015664,0.00139053986758908,0.0033532429135103127,4.518056081423971e-05
History Window,NN,31,0.07715658993169744,0.6027667984189723,0.9956533596683951,0.13680197353666743,0.8842283735120621,0.214599385855127,0.14648726239709065,0.0010108000911828174,0.07957136190333632,0.00024507861593685564,0.009027933092070218,0.005879499589578829,0.0063137730268724825,0.023941098950124216,0.01459138399465416,0.013735242696314764,-2.0115035304124617e-05,8.181027490865578e-05,0.01511907102975083,0.00018209194410443442,0.0022896115039216848,0.0041185339113470444,0.0018443413255377016,-9.5487716230247e-06
SEA,NN,32,0.1402187120291616,0.48083333333333333,0.9977179229973143,0.21712135465663218,0.8578103893281467,0.25881571328621167,0.1331160829525235,-0.00015300582730559675,0.1046933439047633,-4.0990329484946744e-05,0.013374916027433615,0.006008471464950116,0.013205213329375498,0.017064670593197762,0.04040121311065623,0.00974507491134049,0.00025703416707028025,0.002728092924432457,0.013263037229139596,0.007138390695058438,0.0004889546782483212,0.00678267899826579,0.0006401834117076843,2.9488040744318765e-06
AWE,NN,32,0.13012729844413012,0.46,0.9976208483447127,0.20286659316427785,0.8561792582783201,0.2437865815203125,0.13284328222375616,-0.0004616147729227027,0.10427129388054798,-7.895374088029428e-05,0.013488337577528143,0.005050520239341294,0.014259381493227408,0.018943703229233267,0.038200233560905406,0.00958779234170184,-1.7888109484709424e-05,0.0024219445702946983,0.013065857926229007,0.008955361746004397,0.0004926846224748704,0.005172495274101907,0.0007389781124528261,-2.1989095283636574e-05
