Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
SEA,RF,20,0.6851851851851852,0.2624113475177305,0.9933807439824945,0.3794871794871795,0.9436217327266706,0.4215046865699227,0.39083779350679254,0.008760415645524966,0.04431599843152625,0.018717772767375674,0.0002801195961180225,0.05992304676012157,0.11550583276149395,0.022243652583080097,0.022231889030487208,0.03813033035976863,0.016584403489853926
AWE,RF,20,0.6545454545454545,0.2553191489361702,0.9932166301969365,0.3673469387755102,0.9461729536178267,0.4061618323274431,0.3998680816793093,0.008938339378492288,0.05319355945495539,0.020237231643956476,0.00014974022154694565,0.06443559454955398,0.10630011763552594,0.022596559160866538,0.024110136261150883,0.035618811881188116,0.021209440250955856
Sliding Window,RF,20,0.18269230769230768,0.8085106382978723,0.9706236323851204,0.2980392156862745,0.9689771539635416,0.3760035365908139,0.4997049294080577,0.004798549161846921,0.0279791196941477,0.015371777276737641,1.421429271646346e-05,0.06441157729634359,0.17295387707087556,0.009608616802274383,0.006097686501323474,0.02465150475443596,0.006665277913930079
History Window,RF,20,0.5384615384615384,0.6453900709219859,0.9929978118161925,0.5870967741935483,0.9701849273478759,0.5860310457073322,0.633690744693807,0.004392706597392349,0.02051710616606206,0.011682188020782181,6.273894716202211e-05,0.06457112047838445,0.12819968630526413,0.013044064307420777,0.01321316537594348,0.02876776786589539,0.011256004313302537
SEA,RF,21,0.7282608695652174,0.24907063197026022,0.9891351170248408,0.371191135734072,0.9317960848298874,0.42201734632896376,0.41677133481650264,0.007126402092450079,0.04491826366882956,0.045656657109803336,-0.0011085961470751026,0.11937628891906846,0.09225592274030481,0.03997988028771189,0.03725265328705798,0.08579447713897696,0.025545998692218696
AWE,RF,21,0.6914893617021277,0.241635687732342,0.9888479395012684,0.3581267217630854,0.9249390214886616,0.40467267452076366,0.4107304482077421,0.010147376892510485,0.04751068859715311,0.04322921382224239,-0.001038177154066644,0.11760575423771442,0.09772949046828638,0.037179216337206375,0.03290176550475339,0.08840199185151662,0.029669533725667763
Sliding Window,RF,21,0.5157894736842106,0.5464684014869888,0.9875556406451922,0.5306859205776174,0.953657412881661,0.524610220809408,0.5546426997164039,0.005980584477642115,0.024886575121975875,0.023954529450228933,4.225139580513737e-05,0.10127659574468091,0.11570041748403004,0.014332277048438268,0.014797042402293759,0.06528243046124446,0.01297017252653294
History Window,RF,21,0.5208333333333334,0.5576208178438662,0.9876992294069784,0.5385996409335728,0.9599461485662208,0.532691946363551,0.5740933958198599,0.008414063678889461,0.040359136864342914,0.03854534480156937,-5.734118002105326e-05,0.11265630501483839,0.0916996126955385,0.02852572808208844,0.027172677430712812,0.09920024143654751,0.022795634022433585
SEA,RF,22,0.4519230769230769,0.1843137254901961,0.9890617905642465,0.26183844011142066,0.9257619183164674,0.28399351490452246,0.2311112940271974,0.01563673802186254,0.07475090172883181,0.034971047940188724,0.0006311410842857468,0.10437860173297775,0.11202595320683792,0.03702160003316697,0.033441632923812525,0.0961653376819005,0.03575627755282538
AWE,RF,22,0.47,0.1843137254901961,0.9892268956123333,0.2647887323943662,0.9212699947324164,0.2898592849923332,0.22388880688262838,0.014740951617584019,0.07813352496510546,0.03901756471027205,0.0006388800597005417,0.11135998673318495,0.10066154420198717,0.033549287599673835,0.03285582012409995,0.08392877378698464,0.037357692679758324
Sliding Window,RF,22,0.30254777070063693,0.37254901960784315,0.9843562966937714,0.3339191564147627,0.9294864433342168,0.3278998812625851,0.29145537445395386,0.009683945771893621,0.029915009466425224,0.02716725860615521,0.00016072193584939498,0.10700391094650438,0.12328395129973324,0.030504968145824353,0.026988432995674393,0.09227912825969783,0.025781705614903005
History Window,RF,22,0.3343949044585987,0.4117647058823529,0.9851818219342057,0.36906854130052724,0.9429605781908958,0.36365972057506907,0.31086874026110123,0.008087505700584719,0.03275548983568508,0.028678155359931568,0.00030154364920342847,0.12035682204502438,0.11442586476140475,0.03203880543386646,0.03282251489061801,0.0948533049570903,0.02912784510993498
SEA,RF,23,0.4186046511627907,0.1276595744680851,0.987913927565228,0.19565217391304346,0.9081778683210541,0.22651346554048654,0.1874196545001855,0.011602614379084919,0.06102191464821216,0.05026143790849662,0.00028389081122639495,0.09600322952710486,0.09819623221837752,0.03427789311803151,0.041052672049211744,0.07638385236447517,0.02993356401384084
AWE,RF,23,0.48,0.1276595744680851,0.9883630721489527,0.20168067226890754,0.9019951550753793,0.24337901408083787,0.19052991514181383,0.011795463283352481,0.07086289888504423,0.049227374086889666,0.0003721645520953443,0.11208796616685887,0.08477431757016525,0.034185467128027655,0.041894194540561314,0.06859269511726251,0.02952941176470585
Sliding Window,RF,23,0.14309906858594412,0.599290780141844,0.9540647584827079,0.2310321257689679,0.9371331627737063,0.27762113802939636,0.2764038964840205,0.011471741637831689,0.04289611687812387,0.03822929642445223,0.00014732795078824522,0.09488427527873904,0.1065850057670128,0.016372779700115414,0.017023144944252323,0.05065144175317191,0.015564013840830549
History Window,RF,23,0.13524590163934427,0.5851063829787234,0.9521456861704299,0.21970705725699072,0.9324328857241708,0.2655498717237547,0.2816071333169806,0.012475663206459098,0.03423898500576701,0.03931657054978854,0.00014748173779313145,0.11453471741637836,0.10395263360246061,0.022852441368704346,0.02463713956170699,0.06189019607843138,0.01743283352556708
SEA,RF,24,0.4935064935064935,0.14285714285714285,0.9866620041962234,0.2215743440233236,0.9290896972077826,0.2606063946836874,0.2771469124763069,0.019921784618479953,0.09188094160253504,0.05222423419345099,0.0003733464111462581,0.109373396710427,0.12160354106936266,0.04210213268950254,0.050402268497560465,0.10234570695639052,0.037264599366229015
AWE,RF,24,0.5,0.12406015037593984,0.986711959236687,0.19879518072289154,0.9303418783897777,0.24446973146383297,0.26492701493372295,0.02125798501081424,0.09794753785020868,0.050301921432523454,0.00037523263417327257,0.10971744379055377,0.11147980483879072,0.04163799607665606,0.04709571953121065,0.09753294602887172,0.04033436446858809
Sliding Window,RF,24,0.18789808917197454,0.6654135338345865,0.9573383954441003,0.29304635761589404,0.9510786192394717,0.33886393943899457,0.34512934996098066,0.01242731753935924,0.04244605402142747,0.026776947839645883,0.0004171067853729449,0.09506136512247876,0.11708163573260896,0.02502703586338715,0.02126402092450075,0.07281940043257377,0.020098209345606334
History Window,RF,24,0.40492957746478875,0.4323308270676692,0.9840143870516536,0.41818181818181827,0.9553961605106325,0.4103124380382998,0.42214845740178214,0.012891705648609263,0.04398873296111867,0.04230370705698912,0.00018346662642727553,0.12823286052009458,0.13246416176248682,0.045015718525225124,0.045226724007846754,0.08790767567023791,0.03128275740656912
SEA,RF,25,0.575,0.19327731092436976,0.986997545259282,0.2893081761006289,0.9425047561315018,0.3284375136390508,0.32429060162336387,0.011707417038837709,0.08325937023008648,0.05175391486234389,0.00038187574198655927,0.08588685058510939,0.07882865057380295,0.03064531629826448,0.02966829668155351,0.09469825880490697,0.020532393012606696
AWE,RF,25,0.6494845360824743,0.17647058823529413,0.9874194538201903,0.2775330396475771,0.9332797400507937,0.3343258121503444,0.31905216461943264,0.014752388490021917,0.0941634631692011,0.053940301882525764,0.0005080841200745034,0.10512748035502284,0.08234750409859233,0.030263440556277853,0.025249448809994867,0.0913499915201537,0.025434168127084565
Sliding Window,RF,25,0.37333333333333335,0.47058823529411764,0.9819346425283829,0.41635687732342,0.949536586946659,0.4101241001414549,0.4694559211260326,0.0073983831759851125,0.04718949629713385,0.02204590423426993,0.00015772513991756386,0.08031771157216357,0.10918579343094588,0.036550257222002405,0.0265896885069818,0.08184549720165084,0.0231716038215841
History Window,RF,25,0.4225352112676056,0.42016806722689076,0.9841976066278,0.42134831460674155,0.957938423279092,0.4133394777916041,0.4717180031578155,0.01208434620385559,0.059088981853129094,0.047094946011645746,0.0001854259709424877,0.12026428854090125,0.1143678274633954,0.05148001582904638,0.036376420374243934,0.10848648877833691,0.043147436259822515
SEA,RF,26,0.8604651162790697,0.5138888888888888,0.9942399550435516,0.6434782608695652,0.9670344219467836,0.6625048997148066,0.650923993130738,0.014046559800390757,0.10087258432784874,0.04800429975911931,0.0002790135662107396,0.10232249762650152,0.08953542201194202,0.020817817323007647,0.019543660601495483,0.09501463330430213,0.012976720099804617
AWE,RF,26,0.8582677165354331,0.5046296296296297,0.994146295775967,0.6355685131195336,0.9668077369876263,0.6556195888430012,0.6533571352652833,0.012494095677486628,0.1026684399249896,0.04704760335506748,0.00024323454872139384,0.11240409889445975,0.0879481204246404,0.018678137921835414,0.020667874993134515,0.09147047054115762,0.01643582923365421
Sliding Window,RF,26,0.6286919831223629,0.6898148148148148,0.9927414067621991,0.6578366445916115,0.985929434614859,0.654895632542179,0.7505995265025588,0.007072554512000928,0.054921811861999736,0.028503793674332534,5.625779723661406e-05,0.08111974201445289,0.10544068607835295,0.026393223956249212,0.017718616858508174,0.07725435272148082,0.013901011384946172
History Window,RF,26,0.2744252873563218,0.8842592592592593,0.9751802940901002,0.418859649122807,0.987822856326854,0.48483575048595534,0.75413822089915,0.006560741943836335,0.04101091416958942,0.03906715627427444,0.00010451239319262396,0.09167886762548161,0.07711641519352834,0.026803034939465963,0.018558874530204196,0.06912482640114873,0.011015151158502623
SEA,RF,27,0.6818181818181818,0.2158273381294964,0.994089096064203,0.32786885245901637,0.9521507902531385,0.3815282841988176,0.3090419874008794,0.009133444787380051,0.07475008573388202,0.03325595850480116,0.00024348422496578426,0.07337727194787383,0.09676418895747607,0.01683256172839507,0.013364411865569359,0.04991769547325111,0.011522848079561165
AWE,RF,27,0.7631578947368421,0.20863309352517986,0.9942813205824403,0.3276836158192091,0.9481408777187249,0.3972217521622666,0.30408094737763974,0.007813571673525255,0.0772125771604937,0.02899369855967069,0.00016032235939631435,0.07567751200274338,0.0870254629629629,0.018229381001371614,0.013198945473250956,0.04848958333333324,0.012805426954732458
Sliding Window,RF,27,0.16910569105691056,0.7482014388489209,0.9737613532606084,0.27586206896551724,0.9798512423733001,0.34798073915053046,0.4129275692494966,0.0036955589849108073,0.03490504972565156,0.01788301611796972,1.3717421124792572e-05,0.12206490054869681,0.1363256601508916,0.018125428669410158,0.004826174554183727,0.025320859053497922,0.009440157750342903
History Window,RF,27,0.4270833333333333,0.5899280575539568,0.9919746263635927,0.4954682779456193,0.9843578257858154,0.4980555753175765,0.5493437383111676,0.002806284293552852,0.03620006001371743,0.01944401577503436,4.286694101574007e-06,0.09986411179698221,0.09911372599451304,0.024123371056241426,0.013513160150891657,0.044988211591220864,0.010282278806584411
SEA,RF,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018107758397598504,0.08536048858754726,0.05212100822938772,0.00020288804927282023,0.13211013922674814,0.0845447958180219,0.04616686506909582,0.030087987164225494,0.09113762227627978,0.023823301071373114
AWE,RF,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01811293411314121,0.08822214171109162,0.04847005848558574,0.00017183375601685923,0.1478991770612288,0.09220588996428765,0.04381916049893901,0.030043476010558567,0.09034522022669644,0.024858444179907967
Sliding Window,RF,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007106257440091013,0.027295171057398628,0.02244190259303349,0.00018943118886185494,0.12102686196366645,0.06630350395942235,0.01199782619947205,0.01021686248123801,0.056761554784949,0.009156358366544137
History Window,RF,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009442575436053913,0.02917550851405202,0.029024377620205887,0.00023135448475750665,0.15430981833238436,0.095751255111019,0.020718389317323015,0.011255111019098285,0.07132446560737023,0.009979297137829257
SEA,RF,14,0.0920523138832998,0.5700934579439252,0.8995813737144038,0.1585101775660459,0.8625863377596681,0.19992189031037447,0.2384581977108723,0.019370293222239977,0.041235378945681765,0.015044063451370016,0.0017545265181861502,0.0550745072904983,0.11846338727767988,0.05780163435346901,0.06771671206537407,0.07843775036051917,0.039120333279923036
AWE,RF,14,0.6025641025641025,0.14641744548286603,0.984236911468293,0.23558897243107768,0.9486216246659293,0.29186568119395745,0.30750275718245795,0.009008171767344942,0.05373818298349624,0.04062650216311488,0.00032206377183141566,0.11127864124339046,0.07718474603428938,0.029727607755167453,0.027327351385995825,0.09329915077711906,0.017604550552796017
Sliding Window,RF,14,0.3194263363754889,0.7632398753894081,0.969094010026358,0.45036764705882354,0.9738353284256618,0.481691372775331,0.4970981264400027,0.0025460663355231228,0.025048870373337563,0.020607274475244287,-2.2432302515706937e-05,0.12234417561288251,0.07087485979810923,0.036867489184425485,0.009245313251081532,0.05709501682422684,0.004959141163275093
History Window,RF,14,0.5096153846153846,0.660436137071651,0.9838234534084449,0.5753052917232021,0.9714405136355867,0.572157587222941,0.5526796022433963,0.004089088287133546,0.030102547668642888,0.029726005447844917,2.8841531805823273e-05,0.13062810447043743,0.07248517865726653,0.04605832398654066,0.023334401538215043,0.0799054638679699,0.015154622656625528
SEA,RF,15,0.039502332814930013,0.6076555023923444,0.7414882772680937,0.0741822429906542,0.6391038120913479,0.10343231146146567,0.301515493307168,0.028391125862520794,0.02853524325268588,0.05428285827971393,0.0011396434429014502,0.12321784532370617,0.16100591026872804,0.07580448559311351,0.11253986277307097,0.12328645878824936,0.10109179841034159
AWE,RF,15,0.7445652173913043,0.3277511961722488,0.9866258919469929,0.4551495016611296,0.9600046681828999,0.4886914692656674,0.4938316663124398,0.009853844586135608,0.0662271328888501,0.03733513844003846,0.0007731873720169258,0.08875360293475412,0.11701225725682012,0.028736813501421786,0.040436525266641474,0.10700536679574149,0.022323638163449466
Sliding Window,RF,15,0.4397163120567376,0.5933014354066986,0.9801834862385321,0.505091649694501,0.9711080761747416,0.5010030213085835,0.5986350891571602,0.0080612571694763,0.03814306926369113,0.02978571636533032,9.850447879973245e-05,0.0875822245513922,0.10866975281683995,0.03852466493919897,0.02425461709416643,0.07720810162944844,0.020030279209246805
History Window,RF,15,0.4681274900398406,0.562200956937799,0.981651376146789,0.5108695652173912,0.9681216895249509,0.5037842919487098,0.5853482149011362,0.011850137323977883,0.04591308314166209,0.02780834813326738,0.0001518812899719446,0.09045671140613934,0.1188391028813774,0.03546500907405794,0.025788181403519017,0.083427858813482,0.020242427771469628
SEA,RF,16,0.8785046728971962,0.19624217118997914,0.9829294445635857,0.32081911262798635,0.9184533467465756,0.4106744618889553,0.47200783280419467,0.007642911105515094,0.09870057919919424,0.039045866623932654,0.00013569973214904162,0.13861890753416825,0.0817339346626681,0.014529372038186095,0.034508596414917304,0.07684628328106047,0.022755774822005036
AWE,RF,16,0.8502994011976048,0.2964509394572025,0.9844735149045679,0.4396284829721362,0.9522165126959555,0.49683119808498993,0.503887949951041,0.009612531764382638,0.07259151576200171,0.025583835077035787,0.0006173164533778364,0.08783492822966499,0.10985193791350922,0.013101119479865298,0.028826549300611192,0.07290549666903226,0.013354948375723884
Sliding Window,RF,16,0.6209850107066381,0.605427974947808,0.9843019515333477,0.613107822410148,0.9725257541200559,0.6051483064956665,0.6753762839533014,0.005744202284746191,0.04657333852246963,0.02021508207229681,5.288340468385666e-05,0.08809545340079201,0.10106396373709381,0.015452141663423347,0.021611284082324045,0.05733803026487481,0.01057301801698669
History Window,RF,16,0.5323741007194245,0.6179540709812108,0.9809993566373579,0.5719806763285024,0.9712512584056745,0.5639539870188319,0.6272314010419554,0.005204722877223555,0.032049575330235155,0.02103780820036174,4.4012270781346176e-05,0.09205701563608895,0.11146419495890665,0.017792976351274015,0.016023270987385874,0.05169593186969166,0.008540784322703244
SEA,RF,17,0.8160919540229885,0.22903225806451613,0.9941671622672583,0.3576826196473552,0.9667573169209184,0.4305322417405275,0.42631096629545157,0.010678736581517722,0.08204619052392555,0.02916610370422028,0.00012831185359201135,0.12731761106341064,0.11661760539746598,0.020286871134627217,0.028782911511020214,0.09778147759118905,0.018163057169381224
AWE,RF,17,0.8041237113402062,0.25161290322580643,0.9942586577611052,0.38329238329238324,0.9677337981403754,0.4479286166141863,0.408328491876192,0.010893563051067501,0.06204165776822792,0.023561612789344433,0.00030831455581163957,0.09408052614833436,0.1440862356771457,0.022585239778417886,0.027772194158846863,0.08975021901055165,0.017052401270914876
Sliding Window,RF,17,0.46111111111111114,0.535483870967742,0.9922686307699345,0.4955223880597015,0.9784106987860124,0.4930447809784798,0.5462664592439026,0.005590151716563319,0.04177910661128568,0.021153281235698974,2.7414455132257486e-05,0.08016487898849814,0.1483981067028125,0.015882383706486602,0.026125016888873386,0.060591132360824786,0.011434573594083019
History Window,RF,17,0.46153846153846156,0.5419354838709678,0.9922686307699345,0.49851632047477745,0.9819531928111959,0.49626589774619306,0.5639746818009764,0.005737379108354634,0.030903107988546008,0.022044839414054107,4.54147253541981e-05,0.08259613582576779,0.1254665905396158,0.0179745991344179,0.019312895254117567,0.06297605920476282,0.01572434743572413
SEA,RF,18,0.8602941176470589,0.15961800818553887,0.9750696870951278,0.26927502876869963,0.9674977391990296,0.3644110004923721,0.575776485196814,0.010669406867846076,0.0917228928199793,0.0218757544224766,0.00029802289282001573,0.08324474505723212,0.056171904266389225,0.01578553590010414,0.022118522372528628,0.08890572320499486,0.016103017689906428
AWE,RF,18,0.8273381294964028,0.15688949522510232,0.9747948647481449,0.2637614678899083,0.9642087549552047,0.35382791566059085,0.5505863919213904,0.012631529656607743,0.0858262226847035,0.022403225806451665,0.0005373569198752426,0.07672091571279924,0.0654027055150885,0.018296670135275896,0.02507367325702401,0.08817013527575449,0.020320915712799193
Sliding Window,RF,18,0.7231404958677686,0.7162346521145976,0.9839425228691453,0.7196710075394106,0.9822777634576252,0.7114144165146162,0.7738884765877001,0.005861290322580581,0.03197481789802285,0.011785848074921956,0.00012861602497395985,0.061025494276794975,0.06619271592091565,0.013598751300728362,0.018170447450572325,0.06048022892819971,0.011853173777315207
History Window,RF,18,0.7018970189701897,0.7066848567530696,0.9829217541517804,0.7042828008157717,0.9833980442458519,0.6954941353647882,0.7666273784221689,0.007320603537981296,0.04265868886576483,0.011064724245577539,0.00011279916753388352,0.07216618106139443,0.06318959417273677,0.014621123829344485,0.01967856399583774,0.06429105098855363,0.01231841831425604
SEA,RF,19,0.85,0.5891089108910891,0.9951537744641193,0.695906432748538,0.9687822825466289,0.7054171113106664,0.6971124027905793,0.006962677441749143,0.04958266407836372,0.016450625268710085,-1.3958968079430535e-06,0.08168959349623747,0.11112741932181738,0.010754286799096935,0.019627202492513263,0.14088514747184464,0.009227845721762318
AWE,RF,19,0.8321678321678322,0.5891089108910891,0.9950139794967381,0.6898550724637681,0.9698148582851511,0.6978600265514053,0.6989789542861959,0.006709796776036758,0.04454801791959269,0.014398601125278975,0.0001042827975261229,0.07149632693019965,0.11886995639218378,0.011277357250939502,0.02361727115202441,0.14985013651870788,0.010915596634213709
Sliding Window,RF,19,0.5945945945945946,0.7623762376237624,0.9928704566635601,0.6681127982646422,0.9816235751432891,0.6698156672868257,0.7983283290792459,0.0037366296350755724,0.021444027329798554,0.011328167894745866,3.124947653885268e-05,0.04926279897783148,0.10572818352879014,0.009483480957175928,0.008508084103713443,0.07523878210795329,0.00671204882288694
History Window,RF,19,0.30939226519337015,0.8316831683168316,0.9809412861136999,0.45100671140939597,0.9872504608631903,0.5005350405188883,0.7875101493916987,0.0041414397093558096,0.026377182484659235,0.0121691491915898,5.3025466741529745e-05,0.08428006156835537,0.11701393477253408,0.011365261525920146,0.0055046911438724425,0.08829142230717557,0.005811267306794066
SEA,RF,20,0.7142857142857143,0.2127659574468085,0.9932713347921225,0.32786885245901637,0.9463473359193525,0.38757223072924174,0.36307805182216124,0.009032937947260122,0.047846534653465445,0.02444735810214691,0.00019801980198026482,0.07089059896088626,0.0927242427213019,0.017468875600431442,0.01930349965689644,0.036770169591216595,0.015164689736300363
