Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
SEA,LDA,29,0.40397350993377484,0.15211970074812967,0.9994436674476885,0.22101449275362317,0.6514197247251674,0.2476658793222343,0.13768104235473227,1.586310556132009e-05,0.060737588160481006,-0.00016566077003121737,-0.08294249046132499,-0.0028744825991444457,0.0065858480749219515,-0.03316674760087877,0.013564157706093182,0.00523887154584346,2.0603537981234155e-05,-0.0002930743438547934,0.02534901144640993,0.0023294947392762167,0.008201803676725627,-7.739623077811509e-05,-0.0003495664238640339,1.3828188229836335e-05
AWE,LDA,29,0.4415954415954416,0.19326683291770574,0.9994546647190715,0.2688638334778838,0.6517532625392861,0.2919055956633191,0.13917333576643678,-8.301537749977328e-06,0.0663647126835473,-0.0003214013180714792,-0.07788306162562142,-0.0009348595213319211,0.006977916522141303,-0.03718108451844142,0.009842132038385886,0.004395282691640645,-1.4683778471469289e-05,-0.0004148918950167335,0.02624370447450568,0.002468424095271127,0.006693189964157709,-0.00019685512776048685,-0.0006043704474505418,9.342120476341087e-06
Sliding Window,LDA,29,0.041758241758241756,0.26059850374064836,0.9965138649716205,0.07198209058033407,0.7966001763872739,0.10321537511826219,0.017776523291595875,0.00010773499826577382,0.04550431263729922,-2.631518094566854e-05,0.0001281304197017441,0.00039810382703207023,0.023269349057694576,-0.000648283038501507,0.12540941149265816,0.02719218406752235,3.4246733726539524e-05,1.9516707133848676e-05,0.007587212394496556,-0.0015926234246732341,0.006666366053879158,0.00550350329517868,0.0006036304775119295,2.7933865186802188e-05
History Window,LDA,29,0.028652392947103273,0.22693266832917705,0.9956075604300062,0.050880626223091974,0.650168341556822,0.07935967369277262,0.015146623343635326,-0.00022092727482949658,0.09265121979419584,7.753497514155772e-05,-0.03951256792692801,-0.017581824488380193,0.008264192392184077,-0.03899556018036772,0.10462705515088447,0.02736341773615447,0.0002635680425482123,-3.339114348486216e-05,-0.0009375187882991742,-0.00032029136316338305,-0.0035522025667707345,0.008089351370100606,4.2178286507077444e-05,-1.5331252167949393e-05
SEA,LDA,30,0.2997416020671835,0.11473788328387735,0.9993072891479656,0.1659513590844063,0.7299934320006075,0.18515532408583765,0.09764264258309083,3.709554045074892e-05,0.0696349369717851,-0.00021666531924544597,-0.07910488740741653,-0.0016822967518858255,0.00490510009266123,-0.04003414157872143,0.008408343231696392,0.00756960466663772,-3.5074408741175844e-05,0.0007980360818652388,0.011556706736898504,9.278549262763392e-05,0.0005205502453343947,0.00022335060105356243,-0.0003047866617744255,-5.379319780285385e-06
AWE,LDA,30,0.3133047210300429,0.1444114737883284,0.999296001406809,0.1976980365605958,0.7306621094478558,0.21239365406510233,0.10297016180602347,1.604467633908868e-05,0.07058996834596802,3.429705039144082e-05,-0.07385501333946927,-0.0006344487907413487,0.004017574517571431,-0.04382351477913695,0.005686345234171464,0.007344419499878763,-4.5086784285608415e-06,0.00031234258493415543,0.011665847849204903,-1.927848707383717e-06,7.207666618989084e-05,-0.001182486427323215,-0.00025969987748828414,-4.353206758667128e-06
Sliding Window,LDA,30,0.04219263358118624,0.2413452027695351,0.9962536581192722,0.07182808360317929,0.8040143358772791,0.09967555930531005,0.028656365625599235,0.00018236826885389412,0.06990942220508563,1.4303393633507966e-06,0.001431210004912753,-0.0008391738857347342,0.018932313853769367,-0.001577726506676158,0.09505174097175997,0.044394748788875546,0.0002535742936919938,-5.444617881751323e-05,0.007768857158848364,-0.00019356222909079347,0.0009837625387900228,0.005844801960186663,0.0014411912861236776,-6.654187474119944e-06
History Window,LDA,30,0.029917726252804786,0.19782393669634027,0.9956655073958468,0.05197505197505197,0.652053872730822,0.07555978474611548,0.022435851549724755,9.110639859195579e-05,0.11659137691929766,-5.596980119149109e-07,-0.02496735094931011,-0.019262846624088236,0.00798496278008214,-0.07077452876536842,0.07745160166914374,0.03962823614280999,3.109433399040018e-05,3.7406483790425324e-05,0.00015481868893840733,7.618111827545348e-06,-0.000668683652464952,0.004061293151161905,-0.00011850050683774871,2.456452385191099e-06
SEA,LDA,31,0.2658959537572254,0.09090909090909091,0.9993371062939329,0.13549337260677466,0.6720421159795253,0.15520001060798244,0.07592716536408411,-5.7918778696386394e-05,0.06308475219665774,-4.402609867049101e-06,-0.0544579164306378,-0.002247776926606493,0.006558049389455834,-0.027908867932465897,0.004679172035404844,0.006780273568393591,7.183102587664525e-05,-0.00036359687355995706,0.024094701116599705,-6.77219233339299e-05,0.004345532476096326,3.522087893703674e-05,-0.0007732156955976733,-4.461311332026874e-06
AWE,LDA,31,0.25925925925925924,0.11067193675889328,0.9993111326052796,0.15512465373961218,0.6735386079856501,0.1690848595214308,0.0779543133653481,-4.5982814168343825e-06,0.06583650076654328,-9.587905932884055e-06,-0.049476490552488414,-0.0006527407224781179,0.004017156481473294,-0.02884597811805061,0.00436191018480192,0.008007819035123997,2.5750375933952797e-05,-0.0009877304154791932,0.023327512104731208,-0.00012794962631625939,0.004574546457806838,-0.0008438726921764061,0.00021737152450636011,-1.1388084189678515e-05
