Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
AWE,GBDT,25,0.2205971968312005,0.6741154562383612,0.9988883418096633,0.33241505968778695,0.8966933711776937,0.3852298032048229,0.44072453290056884,0.0012074773381138605,0.13597334065838743,0.018071968656479042,0.04163367982766848,0.0031872659717503637,-1.4746490479811137e-05,0.038136159262097125,0.004330552704246093,0.01813847243707436,1.1565874886043658e-06,5.002240888265508e-05,9.397273344995405e-05,0.0009281614596133858,0.0,0.00044297300813944673,6.621463372318282e-05,0.0
Sliding Window,GBDT,25,0.07635566188197768,0.7132216014897579,0.9963400909510718,0.13794345398883487,0.9280814905563374,0.23260277712289487,0.47775769237217175,1.2288742066668413e-05,0.09915265509115367,0.006698521013749015,0.02017768075293862,-0.00012086339256012213,0.0005941968222759719,0.03993103847099144,0.000383987046220291,0.01686796108083115,-3.787824025203168e-05,8.881784197001253e-17,0.0026838612673308893,1.1102230246251565e-16,0.0,0.00910725903222558,7.792508204551574e-05,0.0
History Window,GBDT,25,0.09839876033057851,0.7094972067039106,0.9972116799036054,0.17282830573826263,0.9163957357678182,0.2635647034286926,0.5116421108643417,7.228671803805042e-06,0.16523919674998905,0.0060544463560265,0.04235192065809825,-0.00018924662782462409,0.0007694198268009655,0.024583989937688823,0.004243953216036056,0.01963596408795849,-1.4457343607698903e-05,0.0,0.00012187540661274809,0.00038384247278406837,0.0,-0.001059000419263012,-3.614335901926946e-05,0.0
SEA,GBDT,26,0.20496083550913838,0.5358361774744027,0.9989920261829656,0.29650613786591123,0.7985679688785944,0.3309953700697872,0.3302361065929335,0.0045212904299700265,0.14632675495632344,0.03468528170503782,0.031716307924915754,0.028955955737267326,0.0009136904452283102,0.04590410203593327,0.011095506105025276,0.053032399460413646,-4.6745662675107266e-05,-9.460101467204663e-05,0.0007132528115020298,0.004185748121330724,8.717996733362821e-05,0.006990002392767702,5.042150855341099e-05,0.0
AWE,GBDT,26,0.17859123682750971,0.5494880546075085,0.9988195205968288,0.2695688572624529,0.8012710981010228,0.3128205180000949,0.33400034710303955,0.004019849567741374,0.13566936806660918,0.03637714178708533,0.02780465306603692,0.017912882452690827,0.0013894003863106352,0.05155651266259549,0.006383002333815368,0.04873055009380347,4.0226237910223615e-06,-9.584941515907718e-05,0.00024350745052348355,0.002765692567509026,2.7742233041916364e-06,0.005186757245057527,4.7855351996894945e-05,0.0
Sliding Window,GBDT,26,0.05347342010349694,0.5819112627986348,0.9957509506410781,0.09794628751974722,0.8482953791067331,0.1755054588529822,0.31431736871939825,0.0003714685004282847,0.09643470692064685,0.001785073985067709,0.0034720098207505325,0.0012524924662498994,0.004442155710218554,0.04523995297691508,-0.0002830401326078258,0.049349063179467946,0.0,0.0,0.0035737544604309336,-1.1096893216322456e-06,0.0,0.005403562796278361,-1.040333739044108e-06,0.0
History Window,GBDT,26,0.071259418729817,0.5648464163822525,0.9969091057919258,0.12655324029822215,0.8043983426789107,0.19986330595291768,0.31629770437436405,0.0,0.08984277089423616,0.001507894399189902,0.010273503739999645,0.0012602602915015026,0.001983569662480944,0.02651696264161536,0.0024474197989380773,0.05713412329341903,-2.0217152329138344e-05,0.0,0.00293405324428071,0.0,0.0,0.0,0.0003853049391577601,0.0
SEA,GBDT,27,0.16738197424892703,0.4410339256865913,0.9988393619760271,0.24266666666666667,0.8151982565702094,0.27122390256766543,0.2574196301636844,0.004936108749082724,0.14708674533192004,0.058171091101818354,0.09487722629267674,0.054447809526028346,0.004723351465946046,0.057392398280702216,0.045701638924157684,0.015340423301378081,0.0038652168342090177,-0.0002584770935013303,0.001324243730270669,0.0074767906440378114,9.621544805415994e-05,0.019350895176414484,9.813742734343656e-05,0.0
AWE,GBDT,27,0.14285714285714285,0.44264943457189015,0.998645241179764,0.21600315333070555,0.8322729027693225,0.2509416444001909,0.25285859639540653,0.0032497175272863553,0.13101369847057054,0.05018503418793465,0.08832304394925983,0.037335729012568694,0.004153106035015064,0.05245535766287326,0.03494111754359404,0.01691347598690742,0.002892811797458439,-0.00015550559703658706,0.0009024566389825184,0.00437442486225823,7.571433563691165e-06,0.01731214108492827,4.822420762045088e-05,0.0
Sliding Window,GBDT,27,0.06005509641873278,0.5282714054927302,0.9963151104990062,0.10784960422163589,0.856130582273011,0.17723201645571598,0.1695548819450212,-6.989015597138603e-05,0.20686662046150803,0.004506371652552787,0.005717043879369688,0.00028465678109250713,0.007161469557013045,0.11208913324558241,0.001849817703176626,0.02253445002271439,0.0026477885589815562,-6.549290032495936e-05,0.00011601765891278149,0.00047583547857303897,-5.30000349450166e-06,0.00605012871437074,5.093245116432055e-05,0.0
History Window,GBDT,27,0.06758957654723127,0.5363489499192245,0.9966849617003075,0.12005062375700597,0.8705867662189405,0.1895681225513231,0.28630113200859714,0.00011048468823169345,0.14329363184195512,0.023220392782676604,0.008309473610641983,0.004783282274691625,0.00561846963855146,0.01191624247224794,0.014110327435380765,0.02413199338373202,0.0012234854220783743,0.0,4.1992335379670284e-05,-0.0003639529872216496,7.073466202289769e-05,0.003105510838798442,9.423522696831999e-05,0.0
SEA,GBDT,28,0.24106693507800706,0.5150537634408602,0.9987337894018367,0.32841960918752144,0.8681611965516035,0.35181994259121274,0.34572935263722704,0.004946745623902138,0.1515470520225179,0.0801158781817564,0.11938271379394036,0.08299978338087648,0.0060387669935091145,0.06307432123833057,0.073539060603767,0.015254892851829838,0.0004300020095990398,0.00013012806626975238,0.001054700243500739,0.01792327507235858,0.00012663084186534946,0.01306552597994055,0.00015471303185863317,0.00025023423573902195
AWE,GBDT,28,0.2033626901521217,0.546236559139785,0.9984409903201787,0.2963827304550758,0.8575752307288298,0.3326763022485023,0.3595448590938601,-0.00047395220285988414,0.10933701498847741,0.02137618390180631,0.02616315334807038,0.02520293036086658,0.0035283340423477583,0.007494082122136625,0.007191024138677981,0.014871555299208339,-5.6373169503198814e-05,-0.0006895273788302791,0.00020941588522835897,0.006777777487792336,-3.899144223968864e-05,-0.018343881553707187,0.0001087271408102275,0.0
Sliding Window,GBDT,28,0.09798413747521481,0.6376344086021506,0.9962537230081906,0.16986536808937266,0.9099334741372287,0.24898484469955767,0.29154703984055924,0.00034053570170244907,0.14813569230688922,0.008768167950287165,0.008287795469789505,0.002459331716954538,0.011557726386558054,0.1655343315212143,0.018775136300406347,0.016368106357379775,0.0001331555142616514,-2.0591866082453337e-05,1.652047050721972e-05,0.002623074895409472,2.3332228488803784e-05,0.00878599335527357,8.612567562948924e-06,0.00037002722093324445
History Window,GBDT,28,0.0779889152810768,0.635483870967742,0.9952647989575577,0.1389280677009873,0.9053925547680156,0.221516019990314,0.36572009931557603,-7.349390987065885e-05,0.08892961444405882,0.01179866948880499,0.0056201179138795744,0.00779802746104119,0.003537625175839909,0.007859672565840548,0.010813939832081076,0.016038245019717602,-1.1013647004709526e-05,0.0,0.001727028585894752,0.010727370478728293,0.0008089810810599785,0.0026478164531359427,0.00014897132015008198,0.0
SEA,GBDT,29,0.18037255792821444,0.49501246882793015,0.9985710016185396,0.26440226440226444,0.8178002311952521,0.2982389839761293,0.25622290325167724,-0.0029148572089257698,0.1841814545034109,0.007047381200138858,0.010220742282344864,0.017169638108451978,0.015452375997225242,0.010031541218638052,0.006077627471384095,0.0025616603075500955,-0.00023820094808642002,9.575673488271264e-05,0.001197132616487595,-0.0013371950514508902,0.0034372297375420357,-0.010488195167071201,0.00011485720892601137,-3.306740663577834e-06
AWE,GBDT,29,0.1454359673024523,0.5324189526184538,0.9981343452548068,0.22846441947565543,0.8435274666690736,0.2776106652742895,0.2514724287030255,0.006929425367094444,0.15281447566192627,0.018181431379350244,0.06500744594750843,0.03840487917678348,0.023157914209735186,0.046397780090183784,0.041451821019771115,0.004663845531275324,-1.9401086830783675e-05,0.0008087640189617495,0.00041195513932246186,0.0077787489883224484,0.0007237368481906037,0.007714487223956579,5.688518903923523e-05,0.0
Sliding Window,GBDT,29,0.05606845305111462,0.6209476309226932,0.9943797474250212,0.10285006195786865,0.9078192640907498,0.18544426790785826,0.22854101487521739,0.0,0.10526499017227427,-0.00011623309053070408,0.00901186264308016,0.006863140247427513,0.012142710139900603,0.03417469071568961,0.0041582957567348755,0.005289779165221486,-8.192854665280968e-05,0.0032366285119667104,0.0009207422823447997,0.00119867036651633,0.004093201526188061,0.0030277951208232514,0.0,0.0
History Window,GBDT,29,0.06363159275780635,0.6047381546134664,0.9951780199477565,0.1151471984805318,0.8855193854234188,0.1950970110238861,0.23828408654888514,-5.683894091805808e-05,0.1182690253208463,0.003104555439935197,0.015448514279107383,0.00885126604231703,0.0196939877442478,0.01625113885998373,0.004520881026708312,0.003955960226615751,-3.932246502489356e-05,0.0,0.001619054225922034,0.005050491386287437,0.0017773615446872392,0.0017731645276909624,3.954214360042396e-05,0.0
SEA,GBDT,30,0.21184510250569477,0.5519287833827893,0.998497542242886,0.30617283950617286,0.860156587978307,0.34134079696734115,0.24529725398772317,0.0008055609106908168,0.1540007835772165,0.010533640959944223,-0.0018969098450880794,0.002549144594871855,0.002078531849926257,0.0028585021237429453,0.0031801108202063498,0.010225216261092851,-0.000170023818259879,-0.0002585493871306799,0.0006475395053512801,0.0005702389910509975,-3.398610705163119e-05,-0.012649206161653215,-6.884285545494251e-05,-1.4863091647399074e-05
AWE,GBDT,30,0.16344808284354884,0.5776458951533135,0.9979705829583625,0.2547993019197208,0.8762106400879877,0.3065588081261523,0.2447148406114991,0.00697166062400123,0.1286953750287624,0.07407668484648741,0.06849335514082636,0.02572033134122318,0.003924882307945965,0.11065391384381955,0.04806157921903478,0.014893750660754712,1.0572073557924e-06,9.5646171354824e-05,0.0005416322037799625,0.003436079377615875,4.8818104365633275e-06,0.01605291633758508,0.0001475737091189533,0.0
Sliding Window,GBDT,30,0.1,0.6508407517309595,0.9962720749601067,0.1733631932551706,0.889471638318635,0.25415695451187004,0.2557786556395553,0.0001907481918644427,0.16986145919490547,0.021287134408368113,0.012556125272852792,0.004012879273138825,0.007041731705648657,0.11600782955329873,0.005507708285396174,0.01390131280278104,3.948980416801362e-06,7.49373449169255e-06,8.582036181368214e-05,0.00038634709983143,2.6818863066790934e-05,0.00803985982674238,4.135546420602765e-06,-3.575848408932103e-06
History Window,GBDT,30,0.10391256138127673,0.6488625123639961,0.9964283210613804,0.17913708356089572,0.8939846850651543,0.2587254893660974,0.2953228329560089,6.187772464110175e-05,0.16736307610027307,0.03168677433598055,0.008184028706289249,0.004856655120304043,0.007075873284370182,0.06775770984011298,0.024849938744162126,0.013738191926667231,0.00011248375321046833,-3.917886082716038e-06,5.6156367186810385e-05,0.0012272933626034988,-1.671320451985814e-05,0.0018900379972761616,1.7972525046516806e-05,0.0
SEA,GBDT,31,0.1965904969169387,0.5355731225296443,0.9984839270862095,0.2876094454762536,0.8295430112811228,0.3238835452139194,0.20167151281548082,0.0022792996132552147,0.18012926062569898,0.004342988745950849,-0.008909669207461746,0.005362848429882638,0.0033527537346360824,0.005375782319314504,0.007286123658549281,0.014178751830751967,-8.053840983601734e-05,-0.000200895980025817,-0.00018686632991591346,0.0003179662681815687,0.0013091796372445286,-0.006174944062395738,0.00020361581456598276,1.6827753269943458e-06
