Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,LR,23,0.11764705882352941,0.0070921985815602835,0.9879547588910212,0.013377926421404682,0.61457581715258,0.026218897602020747,0.025237807324007183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128289119569398,0.02832372164552095
History Window,LR,23,0.0,0.0,0.9881589155199869,0.0,0.6364682819735583,-0.0019509619805795429,0.02481275462143412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119584775086506,0.06813564013840825,-0.008346943483275715
SEA,LR,24,0.0,0.0,0.9863123189129783,0.0,0.6587624513897137,-0.002320367260087122,0.03691166485072506,0.000711357577586691,0.011605175795986212,-0.02682033096926708,0.00016598762637700659,-0.0014145415220562008,-0.002264976610834357,-0.0027548916050499804,0.0005415975051556776,0.04765555052562755,0.008795583723152789
AWE,LR,24,0.06451612903225806,0.007518796992481203,0.9853631731441702,0.013468013468013467,0.6813810802827238,0.017619335203523514,0.036318695029341326,-0.0029625018862230235,0.004216588702781565,-0.005279664000804729,0.00015643076304017178,0.0001320356118908128,-0.00042502892208633457,-0.000989386851768015,0.007968160555304115,0.033641039183139765,-0.00264913736733563
Sliding Window,LR,24,0.10204081632653061,0.018796992481203006,0.9847637126586073,0.031746031746031744,0.6931625083364548,0.038395130963455495,0.03792571362654115,-0.010417232533574827,0.008064609426085223,0.0,0.005573789044816646,8.45027916100971e-05,0.0,0.0012705598309943778,0.00363462602484792,0.05427795382526031,0.008938559428600201
History Window,LR,24,0.043478260869565216,0.0037593984962406013,0.9856629033869517,0.006920415224913494,0.709063629608651,0.008942188515270488,0.037781959903847806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008083597404557042,0.0550544489713797,-0.011283134651174476
SEA,LR,25,0.0,0.0,0.9860386621663086,0.0,0.68245680539375,-0.001930905408898037,0.04410182854923146,-0.002626208378088113,0.0009809768782859773,-0.0318257108937758,-0.0007754819379275135,-0.0025763186160890684,-0.0013482955509073857,0.0004884391429701874,0.00033778054157953543,0.046319888066029734,-0.006068743286788414
AWE,LR,25,0.058823529411764705,0.0028011204481792717,0.9857318195765572,0.0053475935828877,0.7149574276531534,0.009919682300010342,0.04641436256424126,-0.0006919554525412153,0.0018992028944541772,-0.028506275086211796,0.002003222341568134,-0.0002049296172763393,-0.0014694160212561647,0.000688563514048246,0.008938323251738333,0.05880349369664759,0.00023390242523597672
Sliding Window,LR,25,0.10909090909090909,0.01680672268907563,0.9846578705124271,0.029126213592233004,0.7346080255940604,0.037743245998104955,0.04706167000530513,0.0046634914353552714,0.0,0.0,0.003646051218271196,0.0,-4.946576968789529e-06,0.0,0.006918989202329096,0.08026768047939392,0.018581463056136595
History Window,LR,25,0.06666666666666667,0.0028011204481792717,0.9858085302239951,0.005376344086021505,0.7260647443889086,0.01093683493765252,0.04998073022744959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024604415173271433,0.07671179829272416,-0.006797868731980428
SEA,LR,26,0.0,0.0,0.9897443101994943,0.0,0.5979687494524518,-0.0011982472635983438,0.018361143787331342,0.009066136258424961,0.0020600397021553586,-0.03847421321469766,-0.00010419854216199287,0.0008332744862651565,-0.0002939214901647169,0.0006226019819691953,0.004489403604579101,0.1010352376244615,0.026197223987634244
AWE,LR,26,0.0,0.0,0.9895569916643252,0.0,0.602748188272481,-0.0018305244066009164,0.018918126895504664,0.01696341281610685,0.0017443840281210488,-0.022370673759699988,0.0005431192084677239,0.0035276071212798853,0.0008830983373741663,0.00022534503997682088,0.0036723709091480037,0.09655940807695633,0.01584304309959279
Sliding Window,LR,26,0.21428571428571427,0.013888888888888888,0.9895101620305329,0.02608695652173913,0.623894171634024,0.052261304637497924,0.01994624175131747,0.004909179358017823,0.0,0.0,0.0006240143116070351,0.0,0.0016656074194384418,0.0,0.0037394565669405687,0.11768621173959784,0.020156062424970013
History Window,LR,26,0.08333333333333333,0.004629629629629629,0.9894165027629483,0.008771929824561403,0.6081934457165084,0.017350505346342606,0.018279541924323208,0.010371128843694333,-0.0004418237883388354,0.0,0.0,0.0,0.0,0.0,-0.0007625010788628872,0.09128082605591256,0.0001756781143830377
SEA,LR,27,0.0,0.0,0.9932721418616944,0.0,0.6866024161802633,-0.0005684889038051567,0.02117408054448515,0.035832261659807886,0.034505958504801,0.014414866255143965,-0.0004076646090535707,0.011793981481481386,0.0020790466392318187,0.01832583161865564,0.03230088305898489,0.04732274519890256,0.03190072016460899
AWE,LR,27,0.0,0.0,0.9930799173434571,0.0,0.6906130248196218,-0.0012713020328182134,0.020657650869430604,0.03250150034293551,0.04073323902606303,0.009513674554183772,0.001678240740740722,0.0068546382030178375,0.0007902520576131611,0.016449116941015075,0.028272247942386853,0.04521111968449924,0.020368870027434816
Sliding Window,LR,27,0.125,0.007194244604316547,0.9930318612138979,0.013605442176870748,0.6586296130004559,0.0284862542348062,0.01598117680991941,0.0,0.0,0.0,0.0,0.0,0.0021444187242798617,0.0,0.009049854252400635,0.04459533607681765,0.052056112825788835
History Window,LR,27,0.0,0.0,0.9930799173434571,0.0,0.7025071959848667,-0.0012713020328182134,0.015680867371055417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05242669753086408,0.06301826131687234,0.04604316700960207
SEA,LR,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01955230060555859,0.022671704363128153,-0.0025490399047668477,0.0006283318668805383,0.030935251798561113,0.0003954246674602091,0.0029372185704672924,0.009049738626365,0.05210910408363947,0.021743698566326696
AWE,LR,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012059934785984106,0.017644014284974842,-0.005062884943843571,0.0025754360540344522,0.03208374307748037,0.0012219864396252555,0.0018140882977070393,0.01596449459137721,0.052575436054034495,0.024830495315977363
Sliding Window,LR,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028493349205527728,0.0,0.0,0.008647067957145049,0.0,0.0007318461777340524,0.0,0.011019615961906726,0.061033072822317694,0.02872056311785103
History Window,LR,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030950778945196,0.09575280782568192,0.024471300657315908
SEA,LR,14,0.11764705882352941,0.006230529595015576,0.9827381260013437,0.011834319526627217,0.661831441057186,0.023461843785823264,0.04586429089453316,0.010246755327671896,-0.001648774234898176,-0.006170485499118717,0.002608556321102462,0.061881108796667264,0.005085723441756129,-0.00026117609357467764,0.00837205576029485,0.049935907707098305,0.004906265021631206
AWE,LR,14,0.125,0.006230529595015576,0.9827898082588248,0.011869436201780416,0.6590205318019616,0.024416821522222215,0.04510453288659973,0.019029001762537988,-0.0023137317737542463,0.004564973561929153,-0.003513859958339993,0.0628889601025476,0.004042621374779643,0.0010591251402018997,0.008740586444480013,0.0553933664476846,0.001813811889120287
