Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,CART,16,0.4151624548736462,0.4801670146137787,0.9754235470727,0.4453049370764763,0.8745724711851155,0.4340037331652982,0.40344576593716625,0.12509374785375782,0.0679311943407888,0.1189507451752477,0.0027546873926878046,0.2109358760101645,0.21230832627458146,0.08184805750784081,0.1487623337377806,0.16674005860671676,0.10201821157940512
History Window,CART,16,0.09847401049117788,0.8622129436325678,0.8349989277289299,0.17676011127755192,0.9167292898331793,0.2572866874787784,0.3368128741770452,0.09951729584945398,0.15357088894485013,0.07182905611135278,0.0014540646963210335,0.25183580961974317,0.25418585884022804,0.0685421006845081,0.0600799546713674,0.12014199537556378,0.07319240630937943
SEA,CART,17,0.5440414507772021,0.3387096774193548,0.9932979550757125,0.4174950298210735,0.9507364481647504,0.42612607200076663,0.38004932311931894,0.032527098469759076,0.05209238976468884,0.025857453550150056,0.00041605467200707126,0.07143766807153026,0.18639676430977892,0.02434843816057286,0.04409482176245734,0.09309513121020212,0.02778043157064338
AWE,CART,17,0.5026178010471204,0.3096774193548387,0.9929319731003248,0.3832335329341317,0.9522585029666004,0.39120023065882925,0.3505808051227835,0.031086510257539057,0.05362624814222405,0.02414716637392631,0.0002884401654456914,0.0716407703941319,0.17561974538116562,0.028318434804590443,0.036395979794369905,0.08930788307233672,0.02822403145035115
Sliding Window,CART,17,0.048071216617210685,0.7838709677419354,0.8883983713802095,0.09058713886300095,0.9019519963616043,0.17659672981226948,0.31787208835107317,0.09654503772211584,0.06056376148988189,0.1070302169185106,0.00032770952009446573,0.19347784397731876,0.21485161762718952,0.07222946204035019,0.06589598197357922,0.1034015280616803,0.13445452207757108
History Window,CART,17,0.2826086956521739,0.5451612903225806,0.9869618921268127,0.3722466960352423,0.8981946244485928,0.3866833036951181,0.38127289492706085,0.12170697477782959,0.1307781957017272,0.14640016387655214,7.409312197892426e-06,0.19320422243626892,0.3028953848701844,0.09253707924913153,0.07262803945240823,0.15327953591555124,0.13548990808094458
SEA,CART,18,0.5985663082437276,0.22783083219645292,0.9733814926779475,0.3300395256916996,0.9459305141346523,0.35867091446327015,0.4271455469373381,0.02297450572320514,0.04362944849115515,0.021666077003121887,0.00015733610822064037,0.06124703433923009,0.10121748178980239,0.020644640998959508,0.0324950052029138,0.09402570239334036,0.03324464099895952
AWE,CART,18,0.6374045801526718,0.22783083219645292,0.974048918377763,0.3356783919597989,0.9469453791147322,0.3711381442602442,0.4351870058764891,0.02561207075962544,0.04279510926118633,0.023810926118626518,6.430801248704653e-05,0.06420374609781485,0.11172726326742984,0.022316233090530747,0.02693725286160258,0.08988709677419357,0.029823100936524516
Sliding Window,CART,18,0.15660331970170796,0.888130968622101,0.8591339170036512,0.26625766871165646,0.9381670796716299,0.3376655287199889,0.5912188752498845,0.04920832466181062,0.09829906347554632,0.04469115504682619,0.002040894901144652,0.35990978147762753,0.2209602497398544,0.06809344432882414,0.023955254942767977,0.10057877211238293,0.05398699271592093
History Window,CART,18,0.17487873372478938,0.9345156889495225,0.8712261002708963,0.2946236559139785,0.9604459924180032,0.37254391773244294,0.7119959851874798,0.13606139438085335,0.10152715920915716,0.08509729448491163,0.0008655567117586749,0.17572362122788768,0.17954734651404797,0.05823225806451624,0.05276992715920925,0.1497037460978148,0.041842039542143626
SEA,CART,19,0.7028571428571428,0.6089108910891089,0.9938956197576887,0.6525198938992042,0.9602666765406431,0.6511583287769123,0.6707947463698073,0.009704702683285781,0.03687972394744712,0.01375756808719315,5.215070474160477e-05,0.1046953501746731,0.1427406665686436,0.0098536169547486,0.04156666151735835,0.15584398712797007,0.024181418193932692
AWE,CART,19,0.7440476190476191,0.6188118811881188,0.994408201304753,0.6756756756756757,0.9592214090164308,0.6757883739090655,0.6360095388196828,0.012200603399660049,0.03905607596656537,0.017182261315604675,9.533044599816521e-05,0.09275267128119122,0.149084943112552,0.011711257814695553,0.03704254135111642,0.13822994701175706,0.014965446901015866
Sliding Window,CART,19,0.3483709273182957,0.6881188118811881,0.9849487418452936,0.4625623960066555,0.9425761903031963,0.4831541993720853,0.5892803130769498,0.046999584953349126,0.10112338052705336,0.06400806642235368,0.0014427989406073705,0.1385325774397019,0.07204798534866708,0.0331648703025746,0.1406978739561018,0.2143413135202842,0.025598960708296637
History Window,CART,19,0.058905058905058906,0.8415841584158416,0.8719478098788443,0.11010362694300518,0.935838365801017,0.20203425661788127,0.6345076857575109,0.044716176955046504,0.0758859757039507,0.02952578593643269,0.0010706528516310377,0.24059243721721457,0.2806209693479672,0.01209671145324014,0.03492422141529037,0.05720297642423346,0.027936101427723202
SEA,CART,20,0.5079365079365079,0.22695035460992907,0.9923413566739606,0.3137254901960784,0.9158879089333394,0.33624482239039655,0.31493264037525437,0.017874228016861025,0.04876556219978427,0.024548573669248053,0.00017694343691789793,0.05049137339476515,0.19156357219880388,0.022382119400058676,0.02601534163317314,0.040439662778158914,0.028845456327810926
AWE,CART,20,0.6037735849056604,0.22695035460992907,0.9928884026258206,0.32989690721649484,0.923255561172803,0.36739264169343133,0.3303178716863862,0.014905401431232247,0.04423536908146257,0.018452847760023518,9.900990099003249e-05,0.05631702774237821,0.21741888050191155,0.03016542495833736,0.028477600235271038,0.037452700715616086,0.027203460445054395
Sliding Window,CART,20,0.041583366653338664,0.7375886524822695,0.8668490153172866,0.07872823618470856,0.8826326957431561,0.15413189192516252,0.27532690128674864,0.03458239388295268,0.17967356141554752,0.10111165572002748,0.0010724438780512103,0.26355308303107544,0.2529639251053819,0.09432286050387222,0.047295853347711046,0.08271664542691892,0.12488604058425645
History Window,CART,20,0.04524886877828054,0.7801418439716312,0.8713347921225383,0.08553654743390358,0.8731216269634136,0.16803275890566707,0.21283161743014872,0.06739192236055294,0.16969488285462203,0.046684393686893456,0.0022287030683266094,0.26715297519850995,0.21280732281148906,0.08226693461425352,0.05089206940496034,0.08900573473188907,0.12321488089403003
SEA,CART,21,0.5211267605633803,0.275092936802974,0.987412051883406,0.36009732360097324,0.8971534228718264,0.37294230920508326,0.35807297580953346,0.01950002514964031,0.024059654946934274,0.04437955837231522,-0.0032649263115538396,0.08193652230773096,0.13347014737689242,0.032825310598058446,0.05146018811930988,0.09657713394698449,0.0410582968663548
AWE,CART,21,0.6239316239316239,0.27137546468401486,0.9885128990571005,0.3782383419689119,0.9094085174525077,0.40675372963762285,0.34675575202261766,0.011647804436396635,0.037027815502238395,0.051812786077159154,-0.0006589205774357066,0.10495246717971943,0.15632764951461198,0.03870328454303109,0.05022634676324138,0.09683818721392294,0.04832855490166501
Sliding Window,CART,21,0.3556851311953353,0.45353159851301117,0.9823864452208874,0.39869281045751637,0.8746858245779993,0.3928555114343676,0.3274371523764371,0.08886122428449275,0.023766913133142255,0.06411649313414813,-0.0014782958603691831,0.22266183793571756,0.177810472310246,0.06434686383984708,0.07059805844776416,0.17170112167396007,0.13750716764750268
History Window,CART,21,0.34782608695652173,0.4758364312267658,0.9817642272531469,0.401883830455259,0.9060718230610167,0.3978338835470816,0.38339013041146947,0.038854182385191935,0.054680851063829874,0.15525728082088433,-0.0017136964941401045,0.20268195764800562,0.24452794125044014,0.11053317237563505,0.052042150797243655,0.20487752125144612,0.05579347115336257
SEA,CART,22,0.35714285714285715,0.17647058823529413,0.987988607751682,0.23622047244094493,0.8779165562437223,0.2455814328767383,0.1789429433863136,0.0314752421884716,0.07124818617763706,0.035589198601456554,0.0008739514379292768,0.08307458437556134,0.15446138113071953,0.02414007545501027,0.02905460123547208,0.10036787772418836,0.04809856137974873
AWE,CART,22,0.411214953271028,0.17254901960784313,0.9886903042060511,0.2430939226519337,0.8841329590404493,0.2615101926566262,0.17418782202904598,0.02499260651455897,0.08230151601000538,0.04614294993159294,0.0008975829521426614,0.09503834938710076,0.1858209532759359,0.03315764016528242,0.03601415126933012,0.09613023590055414,0.04902571827365567
Sliding Window,CART,22,0.21797752808988763,0.3803921568627451,0.979114211417014,0.27714285714285714,0.8535181568038529,0.27806801006445847,0.17752734269328088,0.08058733295559757,0.13048064565166312,0.09540733267920558,0.00014869888475832482,0.13732576940617175,0.18732300548638073,0.06002598084603585,0.09855778665303123,0.14542170506211902,0.1203629026685645
History Window,CART,22,0.053142857142857144,0.7294117647058823,0.8603624055805507,0.09906790945406126,0.8794577333686686,0.17160513097530578,0.16649127673313244,0.1434810187808348,0.10362543358991712,0.11669877420157257,0.002198836389767855,0.2882551374359115,0.15961498597310697,0.09828388220173845,0.12606846229322421,0.08517378145686205,0.07052348640842435
SEA,CART,23,0.3360655737704918,0.1453900709219858,0.9868523130946062,0.20297029702970296,0.8687460615579049,0.2152473131867238,0.14833956990375546,0.00973810073048833,0.02533287197231846,0.03953356401384096,0.0003323337178009478,0.08088273740868908,0.12217470203767791,0.039597231833910174,0.04403721645520968,0.08949588619761635,0.04914925028835073
AWE,CART,23,0.37962962962962965,0.1453900709219858,0.9874239516557103,0.21025641025641023,0.8641090632432872,0.22963897133898423,0.15337785150167396,0.016344175317185794,0.06119231064975019,0.05505636293733178,0.0005742406766629182,0.09859577085736264,0.1380775086505191,0.05426343713956174,0.050050903498654487,0.10857116493656298,0.0724116878123799
Sliding Window,CART,23,0.12149532710280374,0.18439716312056736,0.975256216569352,0.14647887323943662,0.8330311480783917,0.13748577954695496,0.11696693603140003,0.05071603229527115,0.07970472895040377,0.1070711264898117,0.0014451364859669803,0.29786543637062673,0.1341560938100731,0.03355232602845069,0.0785030372933488,0.07035217224144563,0.21712587466359104
History Window,CART,23,0.05774985038898863,0.6843971631205674,0.8677881670817852,0.1065121412803532,0.8429594644041004,0.17227672907865157,0.15220849883712403,0.06150311418685115,0.0813036524413687,0.11289365628604389,0.00013364090734322432,0.20034740484429064,0.20426851211072666,0.0669916186082276,0.07299577085736253,0.10457916186082275,0.15418900422914267
SEA,CART,24,0.37254901960784315,0.14285714285714285,0.9854131281846338,0.2065217391304348,0.9058287996723279,0.22453466736321917,0.22128725335515628,0.03826228559931584,0.06369875760776614,0.03892057743574244,0.0004407474473114181,0.09707597706352795,0.13901048740003008,0.03874427845681794,0.0691369900910416,0.09774784970574908,0.05754627533826253
AWE,CART,24,0.4431818181818182,0.14661654135338345,0.9862124088320512,0.22033898305084743,0.9085424298900349,0.24947278408619325,0.242997957339365,0.0555495196418692,0.08385330214777945,0.08247623358985982,0.0010937578592627784,0.06839444695940862,0.11194532468185717,0.07263832302198095,0.06074732156330176,0.10935792968160563,0.059566168703787684
Sliding Window,CART,24,0.05652403592181722,0.8045112781954887,0.818962933359976,0.10562685093780849,0.8774376516930236,0.18235768718614775,0.20494350878521744,0.02960603088375846,0.1387980986871888,0.06659662491826375,0.0001185805542981866,0.1815933554650169,0.258272974196469,0.09298563955535437,0.11788139429606162,0.09188433680398375,0.1853310950153413
History Window,CART,24,0.07430683918669131,0.7556390977443609,0.8716655010490558,0.13530797711208348,0.888745538664401,0.2106373826482308,0.24100656654576857,0.06014498767667631,0.10259770635279926,0.06266774810120221,8.475428801375528e-05,0.19030581962677942,0.20651614606911126,0.08472561742367088,0.060880488909008657,0.13532028066998647,0.08242404808611244
SEA,CART,25,0.48951048951048953,0.19607843137254902,0.9861920834611844,0.27999999999999997,0.9127353760870477,0.3040623499218284,0.28025728562719104,0.03227090282096219,0.07052490248176839,0.043177681044717066,0.0005544406128102253,0.0948651704449093,0.13378653400418333,0.027303974221267423,0.04001653570015269,0.11075329300695351,0.04474390864378992
AWE,CART,25,0.5289256198347108,0.1792717086834734,0.9865756366983738,0.26778242677824265,0.9153861739134699,0.30273740793600534,0.3006580445034318,0.026126264910396314,0.08933800667081238,0.06093080445474597,0.0009079088699191606,0.0720984792809091,0.10142207021312685,0.038388970546667435,0.02957431171914753,0.10930762055514728,0.03550610548928716
Sliding Window,CART,25,0.16407355021216408,0.32492997198879553,0.9680883706658484,0.21804511278195488,0.8845227610779874,0.21603859773118364,0.26045442654578055,0.13283551924925086,0.09091893267002082,0.13099821923229119,0.0,0.3151539092091129,0.1707867883995703,0.05307874950534219,0.13661922663802348,0.1031424896828537,0.09030527446435624
History Window,CART,25,0.29745042492917845,0.29411764705882354,0.9808223381405339,0.29577464788732394,0.8768606100810925,0.2860584305401095,0.23209893317831976,0.04422494205438421,0.11946393238735946,0.09539713946520448,0.0005161399739951999,0.18004056193114368,0.2223750635988468,0.18089377579286564,0.0566613432076432,0.08425179490078585,0.06154771326813278
SEA,CART,26,0.7534246575342466,0.5092592592592593,0.9933501920014985,0.6077348066298343,0.9287906981633918,0.6163347357482553,0.568480248304142,0.023851265996594862,0.06383988889673527,0.04312368084488705,0.0005477485111692326,0.09373090412635654,0.13286090906951023,0.01577784054798399,0.03592589977167351,0.08922541565645874,0.03019443071346195
AWE,CART,26,0.8088235294117647,0.5092592592592593,0.9938184883394212,0.625,0.9325653860171081,0.6390367886384934,0.5881530961422851,0.013718428547889605,0.09750402121632966,0.04940101530808394,0.0006779966888715405,0.06754772497234178,0.1185300786981458,0.016399344051345955,0.01536959881992006,0.07905624995096079,0.03322434856295453
Sliding Window,CART,26,0.2723735408560311,0.6481481481481481,0.9789266647934813,0.3835616438356165,0.9415904041519048,0.4116066911342475,0.5213582005603158,0.06748307166003657,0.14430501612409669,0.08777730700123185,0.0019319884816671573,0.09960289998352281,0.23015716090357713,0.10053260519894229,0.05828347025084542,0.08364027964126826,0.04132547136501659
History Window,CART,26,0.5,0.5833333333333334,0.989884799100871,0.5384615384615384,0.9303862536488611,0.5349988404999592,0.5901779225696152,0.041011777259923735,0.15498646517430517,0.09480764854961603,0.00016406562625064235,0.17955786236063062,0.1826841324765201,0.04324592582130904,0.06429520827939032,0.13499125140252194,0.09182810379053592
SEA,CART,27,0.3488372093023256,0.2158273381294964,0.9920707386227113,0.2666666666666667,0.9025874220797528,0.27059665907203406,0.1787089415001554,0.013174082647462337,0.0692431841563786,0.023702417695473276,0.0002880658436214434,0.052832218792866946,0.15417159636488337,0.01302683470507544,0.023679698216735257,0.054121442043895775,0.023696844993141286
AWE,CART,27,0.46296296296296297,0.17985611510791366,0.9931279734730165,0.25906735751295334,0.9165103911065633,0.28572189663289455,0.20860251749673545,0.016725394375857204,0.08210733882030163,0.043189514746227606,0.00040037722908075056,0.047035322359396316,0.21049382716049375,0.01950574417009592,0.011923010973936799,0.04854766803840864,0.018138931755829747
Sliding Window,CART,27,0.036905606813342796,0.7482014388489209,0.8678936998414147,0.07034156239431856,0.9052531559657935,0.14685687677039347,0.2982804810346096,0.044026491769547295,0.14900763031550068,0.0473096707818931,6.751543209875255e-05,0.1643524948559671,0.2984936556927297,0.05702846364883403,0.12955718449931417,0.08136981310013716,0.04596536351165974
History Window,CART,27,0.038882597206493015,0.7410071942446043,0.875919073477822,0.07388809182209469,0.8971809489998711,0.15099070010870344,0.269973854103829,0.016911436899862742,0.18325724451303144,0.04725008573388201,0.0005182613168723371,0.2563162294238682,0.13798032407407404,0.08040873628257883,0.035481395747599384,0.035573988340191966,0.023433641975308526
SEA,CART,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030909890792402007,0.08403912840950249,0.05055328399151175,0.0007815330469436832,0.1354536514673153,0.14600279488639306,0.0503643703742042,0.05822421199730858,0.09805030795507479,0.05952021116919408
AWE,CART,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048910511878268,0.09715232130842093,0.05437037420423383,0.0006733605921018348,0.11822162413953727,0.11304435588220071,0.05624294808757317,0.044654520987526515,0.10492831633973396,0.039061125200558953
Sliding Window,CART,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07362610630919728,0.09596138916205163,0.126767248072046,0.00015734175249730863,0.35559598364473893,0.27731742663423226,0.047794110035712455,0.05612028362921175,0.1046819522799027,0.041238031157807574
History Window,CART,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04800217380052794,0.2029009885616687,0.1087930231354485,0.0014357434915377664,0.29682987423011237,0.14528130013974438,0.05785777133688737,0.05722478132601834,0.07646446871279952,0.06091868950882458
SEA,CART,14,0.48598130841121495,0.16199376947040497,0.9832549485761538,0.2429906542056075,0.9050241257841372,0.2740382970622274,0.25833535165518207,0.0025108155744273165,0.07639801313892014,0.032091011055920625,-0.00036212145489498135,0.1264861400416601,0.09177054959141166,0.036574266944399955,0.055080916519788546,0.15764621054318226,0.06664156385194689
AWE,CART,14,0.4444444444444444,0.14953271028037382,0.9827898082588248,0.22377622377622378,0.9150048264665878,0.25095944078877847,0.24735573828960833,0.023433744592212813,0.06857234417561289,0.0474523313571543,0.00042461144047434285,0.11698285531164876,0.07399775676974843,0.06543342413074833,0.040527159109117174,0.11347860919724406,0.05227848101265824
Sliding Window,CART,14,0.336734693877551,0.308411214953271,0.9784484986304202,0.3219512195121951,0.8966401047284311,0.3113328358492802,0.25603962594616736,0.08577471559045027,0.10947604550552803,0.10282486780964592,0.0037942637397853085,0.20202852107034133,0.3011937189552956,0.09340810767505212,0.1099743630828394,0.13504887037333763,0.10492709501682425
History Window,CART,14,0.09013022618231666,0.8193146417445483,0.8597860354540287,0.16239580117320157,0.8862519867426065,0.24263028971364653,0.29115602226296755,0.03987502002884167,0.12505207498798282,0.09136196122416289,0.0006569460022432194,0.05789456817817666,0.23572664637077398,0.10863162954654715,0.1301361961224164,0.17012818458580364,0.0702707899375101
SEA,CART,15,0.6791666666666667,0.38995215311004783,0.9864627930682976,0.4954407294832827,0.9275326628907048,0.5085391857225858,0.5018782150149774,0.010799293485117567,0.10126706844848161,0.06813947846003046,0.00038877728282902255,0.18059413243272088,0.14012752205432782,0.03625702390310646,0.05445123785677539,0.1238915577294474,0.02789743888355114
AWE,CART,15,0.6428571428571429,0.4090909090909091,0.9860550458715597,0.5000000000000001,0.941980659194266,0.5062889606487018,0.47593606620888745,0.012104210945157656,0.07983715220155077,0.0679393639425083,0.0007258275831950156,0.14135334478508554,0.12782931066274586,0.0376491881872264,0.03813831387505935,0.10693345367378031,0.018880445647848854
Sliding Window,CART,15,0.09477756286266925,0.8205741626794258,0.8633639143730887,0.16992816447857323,0.9100085682591748,0.24987201411936258,0.3893115082469054,0.03881610232819939,0.11319998835415017,0.09918265544783131,0.0012060247862500262,0.20499975737813098,0.21177220717966624,0.15312186411234352,0.0800186333595364,0.1345606117953047,0.12561766675401043
History Window,CART,15,0.32472826086956524,0.5717703349282297,0.9724362895005096,0.4142114384748701,0.8951514609010903,0.4181245063093639,0.4795185333146256,0.09487990217486245,0.18956124261216406,0.13213419900816187,0.00041255422598764915,0.3112559078425092,0.23290573655146982,0.09622325093894668,0.19752438349783094,0.12341592181752896,0.09355091662542092
SEA,CART,16,0.7708333333333334,0.3862212943632568,0.9850310958610337,0.5146036161335188,0.9370340973542488,0.5394122078127437,0.4992863089123344,0.016352361438611608,0.08298556580664358,0.04121013713056014,0.00020083102493071437,0.11916382408827633,0.11386518165792907,0.02585815343055331,0.03248717978068261,0.08223873079828754,0.022741065909663162
AWE,CART,16,0.7126865671641791,0.3987473903966597,0.9843448423761527,0.5113788487282462,0.9399132545725882,0.5261540935514032,0.49023231823387464,0.016908323985256567,0.07129037796753727,0.041877875964377954,-1.0931526292967675e-05,0.11703406515418595,0.11792816098532533,0.02673519379135081,0.0330556191479132,0.08361724777363141,0.016678132368764385
Sliding Window,CART,16,0.10408589322994334,0.7286012526096033,0.8655800986489385,0.18215031315240085,0.8931072829005662,0.24136428080453354,0.4862615348872099,0.044439000938623185,0.13826520684050267,0.14644771181978433,0.002996039467960854,0.11597130331265312,0.3115506169730546,0.07624459146997545,0.11781638469815252,0.10255002174858627,0.042106865685309344
History Window,CART,16,0.08798646362098139,0.8684759916492694,0.8123525627278576,0.15978490493566352,0.9023200649013698,0.23978419884290256,0.34905495147204557,0.0471671321627253,0.1837664545225614,0.08085981319109008,0.002764359790297921,0.26886855841212437,0.1792883061285228,0.08920806529154554,0.06674177560037553,0.10391005242553979,0.07502672786795186
SEA,CART,17,0.609271523178808,0.2967741935483871,0.9936639370511002,0.3991323210412147,0.9577402114074409,0.4225041436993935,0.36985516613605185,0.013141591956101806,0.07574047358580187,0.027212398830200234,0.00017642879868888793,0.11638817822446719,0.11201202051943629,0.03344127684241247,0.036613029057578995,0.11120431832148561,0.03108611799983425
AWE,CART,17,0.5766871165644172,0.3032258064516129,0.9934809460634064,0.39746300211416485,0.9567201080817569,0.4152756236403546,0.3336847505906321,0.012821596837531191,0.07200944905226178,0.02686376889919413,0.00015908229130803253,0.10622922668572751,0.12529007457254815,0.032360519697874436,0.037087878801086174,0.11375451641162657,0.02309269049559588
Sliding Window,CART,17,0.05452462772050401,0.7677419354838709,0.9039526053341873,0.10181818181818181,0.9002051428010891,0.18827168136060032,0.3482148553751829,0.02763908804442101,0.08095388356919644,0.09487707079379885,0.0011161039221412317,0.1709201929907907,0.24323368534830303,0.07005665944621935,0.09832501601718964,0.2062379435236074,0.08383410114146991
History Window,CART,17,0.2413223140495868,0.47096774193548385,0.985749576833341,0.31912568306010924,0.8756432588611583,0.33068405514039567,0.3468919170537685,0.13415104536678274,0.13295208790059318,0.07707981572604723,0.0010979293151615944,0.33427220941331315,0.31498180360092576,0.10029872603414385,0.07322387890568824,0.14122994582485254,0.07815987552355512
SEA,CART,18,0.8623595505617978,0.41882673942701226,0.9813513407404499,0.5638200183654729,0.9641071995219311,0.5936333732385537,0.6892205509368735,0.012077211238293395,0.08157055150884492,0.03084755463059301,0.00020457856399580532,0.07847898022892812,0.0630239334027054,0.023366909469302734,0.03637710718002072,0.11775931321540054,0.025076795005202834
AWE,CART,18,0.8683544303797468,0.4679399727148704,0.9826469318047976,0.6081560283687942,0.9633668899176602,0.6302915159330708,0.6801881749206163,0.012775858480749247,0.08433184183142554,0.02943527575442244,0.000266285119667109,0.08087315296566075,0.05729271592091569,0.02179427679500514,0.02916670135275745,0.11398959417273676,0.020304578563995812
Sliding Window,CART,18,0.5176589303733602,0.6998635743519782,0.9725962859722822,0.5951276102088167,0.9218052943828126,0.5883639953460635,0.6449034856370022,0.08276836628511963,0.13673444328824136,0.1309501560874089,0.0007070759625389389,0.29244474505723195,0.2457412070759625,0.07511727367325693,0.10466326742976066,0.17612518210197706,0.11122944849115504
History Window,CART,18,0.5692665890570431,0.6671214188267395,0.9758941541360763,0.614321608040201,0.9561075652648763,0.6039785485323714,0.675577549133539,0.028168158168574497,0.16223444328824146,0.07859261186264314,9.625390218526153e-05,0.14000426638917793,0.24326857440166494,0.07652570239334033,0.06759698231009363,0.10577367325702398,0.045472424557752425
SEA,CART,19,0.7857142857142857,0.599009900990099,0.9946877912395153,0.6797752808988764,0.9591537583055512,0.6834907064388707,0.6600635649822357,0.008657780077388644,0.04170228685121054,0.023803911861214354,5.5463633165908634e-05,0.08039319621283902,0.08120367251144187,0.01444598716891663,0.021616913802441684,0.18123782545334086,0.015071069759477806
AWE,CART,19,0.7741935483870968,0.594059405940594,0.9945479962721342,0.6722689075630253,0.9586378197514925,0.6755458395812416,0.6655751675301042,0.010823783848171065,0.039310836439979215,0.021905194411201402,-5.2187928656666215e-05,0.07698865973433296,0.0656150414395233,0.015487121456050624,0.020429750097247457,0.20151964771286962,0.01185276452709807
Sliding Window,CART,19,0.06521739130434782,0.8613861386138614,0.8824790307548929,0.12125435540069687,0.9356825712207122,0.21775528201269342,0.5609900571375916,0.0673347863068108,0.037109321054404676,0.05339242009421381,0.0019034634991597966,0.19334334036244943,0.27123172073130114,0.24113760006253626,0.11357651096523487,0.06799353792837762,0.11471934098781114
History Window,CART,19,0.05600257483102671,0.8613861386138614,0.862022367194781,0.10516772438803264,0.9223636483038651,0.19851803487443873,0.3513330663101455,0.06531246684745091,0.07961359715162616,0.12158328199535084,5.211348082734268e-06,0.24759405087392458,0.4607379827243812,0.024165021059429925,0.012345720831805762,0.14784326498402173,0.09422653357876314
