Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
Sliding Window,CART,23,0.018731875538835333,0.6322751322751323,0.9910078662523991,0.03638578061962396,0.8164054898969365,0.10777268222511405,0.3315951629317971,0.010973488127944252,0.1271740212285857,0.06482824206314042,0.08579607196176955,0.06880618178595536,0.004114078083564609,0.11098869035851362,0.03730716004608394,0.02208965907464091,0.0022506118386518724,0.0008133534211836934,0.02659217800925775,0.001989038032845092,-1.738371657045157e-05,0.04819400227692607,9.571269829367068e-05,0.0
History Window,CART,23,0.012523679225426226,0.6296296296296297,0.9865704020355367,0.02455886905376122,0.8114210239505463,0.0874995127508999,0.2993596750992204,0.0157691442439448,0.24071777706576505,0.10944978832768648,0.0789382298604531,0.06684693467131145,0.0030017929088071325,0.11600972124699198,0.04418184049247047,0.027500289728609472,0.002493779356325354,0.00015461282032058765,0.006538799773670867,0.01304140051401268,0.0006721703740567575,0.04453939968232108,0.0,0.0
SEA,CART,24,0.17752808988764046,0.6007604562737643,0.9992020006235264,0.2740676496097138,0.913166751291942,0.32629405152027524,0.3674135271700604,0.003347610649197885,0.06344293272864698,0.008934590297024082,0.0155265810027714,-0.0038601242966322725,0.0017302147196326834,0.01811686402956243,0.012441770947061915,0.029661893564009924,-0.0014439685339156182,0.00013010554015844278,0.006585341955712298,-0.0007930908989110197,0.0,0.017882338120433383,0.0011632513087539652,0.0
AWE,CART,24,0.17699115044247787,0.6083650190114068,0.9991924665807967,0.27420736932305056,0.9317213792671326,0.32785655988092716,0.3415156302616985,0.00157855323199243,0.06603286582122563,0.008993729178914367,0.014174225245653815,-0.0030630441477002223,0.0013811903362167532,0.02585761876767172,0.01315717645082728,0.031122588953276777,-0.011259553203997675,0.0004652025419221051,0.01011799781641054,-0.0012410766775845738,0.0,0.016197264914196152,0.0010116598079561,0.0
Sliding Window,CART,24,0.04175776125929165,0.7262357414448669,0.9957525839639308,0.07897457101509199,0.8685369511251959,0.17349828853016003,0.36293012249139484,0.0002950645278689379,0.19451338148428113,0.07852719688698542,0.006185507124660728,0.03138720920466964,0.003249629069734983,0.027495590828924298,0.02591297836006836,0.043754024243442415,-2.2395789591289626e-06,2.526525013304415e-05,0.00012079729010956441,4.885081604664165e-05,0.0,0.06871742112482866,1.8616500098045385e-05,0.0
History Window,CART,24,0.017214243556954556,0.6653992395437263,0.9903906383327629,0.03356026464665836,0.8718282228623275,0.10599416931418298,0.20472644580870808,6.669746087735184e-05,0.21169046219310772,0.009959267657680404,0.048606421992665405,0.00957699952408948,0.0022980179726212135,0.037106603958455844,0.02967617087987462,0.047401458525797094,-3.9192631785223143e-05,0.00043930741020690165,0.005035553315976715,-0.00030780213319898665,0.0,0.00841150863637643,-2.575515803022732e-05,0.0
SEA,CART,25,0.301056338028169,0.6368715083798883,0.9992438583560915,0.4088463837417812,0.9190401857083761,0.4375573448335634,0.45580499765090376,0.0015920426780782425,0.06368994780898951,0.04718269745117021,0.04073775824430015,0.029066200176379463,0.0022436351544766085,0.025343145050528326,0.004228483858375776,0.021404964651794846,-0.00014124824704715434,0.0025544680420418464,0.01439141812083442,-0.001001893912012597,0.0,0.018825340831875502,0.0012155734505341353,0.0
AWE,CART,25,0.2988403211418377,0.6238361266294227,0.9992446229078042,0.4041013268998794,0.9172776252530568,0.43145265746944067,0.4050119938153151,0.00046552646416753163,0.06448452341366799,0.04588630744986914,0.03017464471078084,0.02715103586866945,0.0016923766427157094,0.028953866616547842,0.008105509693648937,0.02208084546545417,-4.828752764964861e-05,0.00251644522835377,0.01660801804276484,0.0006864346744928973,0.0,0.009498185603377207,0.0016085240497910823,0.0
Sliding Window,CART,25,0.03497182824946571,0.6703910614525139,0.9922696176323974,0.06647585633828824,0.8496327967182012,0.15194957899509096,0.352037474621674,0.005461116974367042,0.08818719368503225,0.049280747155517515,0.06771429397562481,0.060511067096531604,0.004021888418221997,0.10749063887001398,0.058637539938411656,0.07132819615723804,4.539605892805998e-05,0.0040992352065230666,0.0771654932122771,0.011374025936474363,0.0,0.019337853662768013,0.002468013127267965,0.0
History Window,CART,25,0.03330465773626644,0.5046554934823091,0.9937826654719272,0.06248558911690108,0.8444748305994376,0.1284716302636577,0.23937320264227815,0.009449464355419334,0.05694646445662064,0.001107721667220818,0.09476080325001082,0.024100102647139597,0.003579927424135043,0.06667105206089426,0.015977822434905774,0.021418988275094298,-2.602321849409783e-06,0.00023536555393306459,0.024456331593632984,0.012175830212956628,0.0,0.015836718761294822,0.001954632855759075,8.414173979669482e-05
