Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
AWE,QDA,22,0.05917159763313609,0.6266318537859008,0.996999054766682,0.10813246226627618,0.8777762316082584,0.19193692413815622,0.176393872173606,0.0001944579484686404,0.06348322800194457,-0.0024979267351082912,-0.011967742857959962,-0.007229403185678729,0.001546226657896943,-0.007856816037061431,-0.016918270468128972,0.028818953930624214,0.0001820183591180635,0.00023406445709051038,0.0067328919900482955,0.0017595584660698772,8.850696331039743e-05,0.0015060482141324937,0.000361177042523364,-2.8596757131182924e-07
Sliding Window,QDA,22,0.023603967670830273,0.6710182767624021,0.9918461308727452,0.04560376186673765,0.862705789166722,0.12483823143972034,0.301183507473425,0.00030126683634075225,0.05000364608653374,-4.575481140445259e-05,0.023502244845434485,0.010719494409333974,0.0026285424232891375,0.039243401298292756,0.013121764991849938,0.0004126512053532538,0.00012153621779287249,-0.0025518316222940874,0.01913194543738741,-0.009858589036003363,0.00014091052074696186,0.0012372386971317261,0.0011947725127970266,-5.3332952043261274e-05
History Window,QDA,22,0.03273350471293916,0.49869451697127937,0.9955762777515423,0.061434544869733036,0.8269245353545578,0.12693172667976527,0.21090011344779042,0.0008398867568417456,0.09006384226028771,0.00011853355829452016,0.0189017415425091,0.011910692327490069,0.007523592324630357,0.04932754725614117,0.02099330835883211,-6.605850896508336e-05,0.0006098258457490902,-0.0013740741799880274,0.02001522777317053,-0.006530212473905439,-0.000452257713975257,-0.003135777402842499,-0.0007327919013983885,-6.076810889641404e-05
SEA,QDA,23,0.10947930574098798,0.43386243386243384,0.998900401055274,0.17484008528784648,0.8658937876687812,0.2175530068603603,0.23695856289351425,-0.000517421210861202,0.054119668141442,0.0003028175255129995,-0.0002381910027337675,0.01321966882315644,-0.00013784264668792456,0.01906087027657146,-0.003335628438396898,0.007829353257572036,0.0011876827846667882,0.0004522493165812991,0.016277771339364144,0.0009736244708191899,0.0003501285031597412,-0.002708723898860943,0.0013890612111337353,0.0
AWE,QDA,23,0.05505279034690799,0.5793650793650794,0.9972169065468758,0.10055096418732781,0.8641894913938984,0.17799805401072255,0.25397112402294175,-0.0004457048585784884,0.05222409314945211,0.0004864713782217533,0.002456898608620817,0.01062056459584546,6.408115127798375e-06,0.02286565454805729,-0.001424374015775065,0.008356045783937316,0.0006759879745583675,0.0011500521511495388,0.019275746647669446,0.0006135429377797319,0.00031549741289378376,0.000644901799044062,0.0015933028379768288,0.0
Sliding Window,QDA,23,0.019148750979197493,0.582010582010582,0.991882999262672,0.03707761017948934,0.80925198726984,0.10452990489444382,0.29660498059920715,0.00030227215401286146,0.06850861346113205,3.367669014024966e-05,0.011023662305966964,0.017932973842619382,0.0005620735024438383,0.02485844200996661,-0.0005675953888840235,0.0025778347388010882,0.0003660806195419974,0.0027673513351375244,0.03755407699282147,0.005598647478679308,0.0008229655938754687,0.002459148266059441,0.007632951346045025,0.0
History Window,QDA,23,0.031791907514450865,0.5529100529100529,0.9953586695705171,0.06012658227848102,0.7662787938976506,0.13178825999278007,0.2739526864829869,-0.0027511265330052216,0.09306969166058798,-2.5905146261906432e-05,0.020917314863418458,0.009766580997893449,-0.0005979998500228678,0.03459904969016085,0.0019161627661241853,-0.009972799596425119,0.0005119674958585119,0.0043538370293613625,0.03581318299258971,0.001148416036648925,0.006819393410548847,0.004756253025107427,0.0076932830682600265,0.0
SEA,QDA,24,0.08010171646535283,0.4790874524714829,0.9984898076316199,0.13725490196078433,0.8910766245940714,0.1954551176412218,0.20272201530202957,-0.00037820889672735003,0.06301986226589402,0.0008542593992329594,-0.007225301643291026,-0.007551860250272879,-0.00038135830463863484,-0.002416085775874044,-0.01572632345119116,0.012321183617479936,0.0002439041460205793,0.006344727191288179,0.014442064891800444,-0.0006950393326054405,0.0,-0.005565913608241546,0.000454074633968915,0.0
AWE,QDA,24,0.054122089364380115,0.6539923954372624,0.9970473069666204,0.0999709386806161,0.8948645940599329,0.187572979009294,0.22979285104286568,-0.0005499566081576202,0.06659458021891881,0.0019978444052517696,-0.0031426191875927544,0.0017666078777189842,6.347806612350126e-05,-0.0022487472355197323,-0.012989208028890632,0.022704151619495617,-0.0003150807648162779,-0.0002281571064640664,0.016002421544749623,-0.0008479605834103455,0.0,0.0013132331121749941,0.0007011281879006015,0.0
Sliding Window,QDA,24,0.018038955289951305,0.6197718631178707,0.9914451034586647,0.035057533068071835,0.8237545734543461,0.10473112269500932,0.30131872679792343,-0.001150723663951214,0.07346357884717666,0.00020632121161221484,0.029151409535007344,0.022937207804932625,0.023495422860502147,-0.0003129111726996259,-0.007564177934548355,0.0031573864113546126,3.3593684387156484e-06,0.0026889644746787233,0.01491608577587411,0.0029457461997143943,0.0,0.0019739089051257876,0.010942232860222268,0.0
History Window,QDA,24,0.03382287494437027,0.5779467680608364,0.9957544907724768,0.06390582299768761,0.7842071504906931,0.13909271815576785,0.272422275091578,-0.00014690238235219865,0.09169375157470379,0.0005034153579126288,0.0015863917583492926,0.004107877718988661,0.002901094594216125,0.004496584642087109,-0.005940763136530492,-0.0018248369306572032,3.8772710730317075e-05,-0.0027460037512949008,0.01659395033733644,0.001069958847736463,0.0,0.002231740432798457,0.005592928529436292,0.0
SEA,QDA,25,0.09565916398713827,0.44320297951582865,0.9980511576842035,0.15735537190082646,0.9117977788478396,0.20525761008733043,0.20997107266205942,0.0001101649582905706,0.050988593155893526,0.0011918634070176015,0.012257225057467824,-0.002008992467723969,0.0012297416472696777,0.028598071390362655,-0.0014046755049227587,0.02994072489120849,-8.240685856386598e-05,0.003060330494874819,0.01954777429195158,-0.00031155575474561825,0.0,-0.0024220387745955475,0.0019751622836819303,-2.0240281051187026e-06
AWE,QDA,25,0.0803202479338843,0.5791433891992551,0.9971046426638205,0.14107507371286007,0.913353530717036,0.21493784887053172,0.24980736771842646,-0.00010496031459183985,0.040225679133715865,0.0007193974179183326,0.010894764995879602,-0.0006294727406787048,0.0029469849209905695,0.027197733088522226,-0.0032387341149937355,0.030696410241582095,0.00026341280053194805,-0.00047188769535497774,0.01883069004901037,-0.0039136029146005225,0.0,-0.0012401509346673834,3.701079963558396e-05,-2.8914687217884704e-07
Sliding Window,QDA,25,0.01584557764333045,0.6145251396648045,0.9841714858909627,0.030894537284089307,0.8328777076551621,0.09691641285212825,0.30073792336932254,-0.0002746895285460127,0.046712255490176255,0.00012693547687552264,0.03931689051453693,0.05495294134655702,0.010131561826830037,0.04243013488701593,0.004056730616316684,0.0009463777125590988,0.0014645289074585398,0.0010611690208041312,0.0350645520392084,0.011988029319492898,0.0,0.00511197212624157,0.009130101635125598,-3.267359655334534e-05
History Window,QDA,25,0.03966208476517755,0.515828677839851,0.9946733682172795,0.07366041749767319,0.7900791744716622,0.14196236339755153,0.2615807791137194,-0.0015446225910451306,0.04189998409692204,6.014254940793773e-05,0.014250025300351266,0.02337203082305659,0.01228440486345037,0.004958001416819657,0.0013559542569647088,-0.0018551663317381895,0.001540574534834982,0.00019112608249360896,0.03277711113360034,-0.016093625757203366,0.0,-0.0004007575648050432,0.0036363110642050555,0.0007182408304297506
SEA,QDA,26,0.059821428571428574,0.3430034129692833,0.9976025105989461,0.10187531677648251,0.7743822230224681,0.14248537520991708,0.11130903296831207,0.0002291508449243862,0.08518093137611873,0.0023981426574977817,0.000570519022502336,0.0014715173961139748,0.001188199841175619,0.018773307810478857,0.00353775891305923,0.03798938166030326,6.013129011788188e-05,0.0005048392857761374,0.01918025169140929,0.015103565223723737,0.001143188068065526,0.00340348650513751,0.0015259615284582972,-6.935558261034203e-07
AWE,QDA,26,0.04655939746662102,0.4641638225255973,0.9960195181614557,0.08462974486621033,0.7750358226457235,0.14607359521235466,0.1323902527860999,0.0002586269675310948,0.07831486740946485,-0.00012941751713952955,-0.0015050161425119724,0.002417874320748692,0.0013323900974098412,0.009548599190620321,0.0062054520423485025,0.038597144630664146,4.9589241561909245e-05,0.00012248195887896163,0.018187426526429528,0.013670956309450633,0.0012497875985281626,0.004038159441548728,0.0013387014554268495,1.5951783997936174e-06
Sliding Window,QDA,26,0.012009794395429282,0.5273037542662116,0.9826161723648758,0.023484704541136235,0.7387529726630615,0.07764613278012486,0.24088810741812405,-0.00033561166422186873,0.042679344867166756,3.6342325284666185e-05,-0.0019141794020854697,0.007499037691291477,0.010585465150553742,0.01744258224705162,0.009844782206131742,0.0006908509583208433,0.0007917980088013365,0.004010625275255064,0.030816974085286674,-0.009579947913957377,0.00035860303985526534,-0.002369186701760495,0.0029744528711477926,0.0003093952539975797
History Window,QDA,26,0.028864059590316574,0.4232081911262799,0.9941266921614138,0.05404227500544781,0.707922719028204,0.10934568472881773,0.1682165368700251,0.0021752338150079487,0.07630678054853339,-0.00018413907181416,8.298395458601337e-05,0.0030421439197695576,0.001043420062489453,0.011095228682694813,0.0035923417565688178,-0.0022385554619254178,0.00035374814907294103,0.002370504457830114,0.03821235985837594,0.006590028747889054,0.0010186947972910642,-0.0008981547947247038,0.0020592019253110384,0.0003739999791934068
SEA,QDA,27,0.05500705218617771,0.3150242326332795,0.9974294319821164,0.0936599423631124,0.7809263681946156,0.13081456525389457,0.10050352406835387,0.0009587182145394558,0.0696380563547625,-0.0011514985614275775,-0.04247446097217204,-0.0048962713601789385,0.005092371489475789,-0.004609401390814116,0.00443604468310641,0.015232326526808638,-0.0019514496383184366,-0.0033172197695954253,0.006014717702011718,0.014614730515206942,0.0006626751622034188,0.0005258069400924769,3.308134049317957e-05,-1.834616594287297e-06
AWE,QDA,27,0.04735256134309083,0.3554119547657512,0.9967135689755462,0.08357075023741689,0.7695213183717797,0.12880520110634555,0.11178006542725738,0.0011088073244882811,0.06842118137660318,-0.0014750317417791202,-0.04158365269251825,-4.414728185535566e-05,0.005438094794348203,-0.009104765343801335,0.005033896725646203,0.013637374925741751,-0.0006393202017495713,-0.002258675115609998,0.008915071812135222,0.01191167049121129,0.00042796072173238996,0.0030070822024718113,0.00018346165942528803,3.4653869002587713e-06
Sliding Window,QDA,27,0.014480162177816391,0.40387722132471726,0.9881593125535535,0.027957951241333035,0.7086312213562956,0.07470310148238724,0.18147073047953968,-0.00020384628825040885,0.05902919661265706,0.0013290777993919312,-0.00029627601952277873,-0.020217212780579953,0.017626501182308418,-0.0005195750678517408,0.022421519179023554,-0.0005996575382358315,1.3104404244179691e-06,-0.003548905636641142,0.016806631410965656,-0.0022956004146817087,0.0009077566424768202,0.009194224743444824,0.0026068154550430655,0.001394075644445425
History Window,QDA,27,0.023544421247970307,0.32794830371567046,0.9939822553158447,0.043934639108321606,0.5982122916910733,0.08657046624332145,0.1464027816696369,0.004271074794115282,0.06876239094223584,5.52714650142283e-05,-0.011842828687579266,-0.022911274446994145,0.013189408146862558,-0.005885886847837441,0.014355845729129091,0.0006559773555895543,-7.839345828137833e-05,-0.0015359526610676077,0.022918350825286305,-0.003676018357814259,0.005092342368577451,-0.003021118475462692,0.003020506936598011,0.00033238593344131484
SEA,QDA,28,0.07206969376979937,0.29354838709677417,0.9973034044841566,0.11572700296735905,0.800173877567177,0.14445798932109083,0.13355191437703223,-0.0026342973319308793,0.07216005804348576,-0.0004726472683805216,-0.043611380072606475,0.0008067626924452842,0.0011096118863872738,-0.012038646939537068,0.01202685033184494,0.015342532251455765,-0.00017193816698453103,-0.0007699113427514614,0.0065373302606477335,0.0300939813811949,0.0015922288541893037,0.0024328154483363785,0.0005073585255285451,0.002925245523422393
AWE,QDA,28,0.052705223880597014,0.36451612903225805,0.9956797592454704,0.09209453952730236,0.7945471846529818,0.13735319363399112,0.14895211034824224,0.003385991789352194,0.06637773677383656,-0.001951190230738531,-0.0637458927187267,-0.0005370588342759275,0.00020419614731139734,-0.008415783443513392,0.0024596449012294296,0.014131239870446089,0.00013070223744060527,-0.0013707553743727008,0.0046527960831086014,-0.003305503430672818,0.0006551293059575026,-0.00551366135906326,-4.118373216486226e-05,0.00907164351277916
Sliding Window,QDA,28,0.048706853175002514,0.5204301075268817,0.9936017260279639,0.08907702217723382,0.8566856783775936,0.15780212990129242,0.21415496224280361,0.003489499192245571,0.04547845422681331,0.00023086900806714716,0.04009578219077623,0.018762687225474427,0.01746670459676223,0.010935246541271159,0.046519296066144536,0.004423153713452055,0.0008636056383608981,-0.0005396687032344305,0.029542542168957707,-0.0056743770895263165,0.0007021852432789633,0.017740845232160973,0.007601243341571795,-0.01073159846644094
History Window,QDA,28,0.036722515492311224,0.34408602150537637,0.9941802142798047,0.06636250518457072,0.7129658056246145,0.11091467458055805,0.14481059414334432,-0.00017118130498665617,0.03350202656324628,-1.3153739550708643e-05,-0.00397483042376443,-0.006873455283810182,0.011932216483410363,-0.004771832206304949,0.014561085287907694,0.0006024099529962301,0.0001874407885980034,0.0018211665592270387,0.011727811546582223,-0.059390726091642906,0.0003231539744389389,-0.003369967193947221,0.007592526379250475,-0.002163764057406681
SEA,QDA,29,0.05971843778383288,0.327930174563591,0.9969725158781192,0.10103726469458317,0.7496621603387218,0.13895930696873018,0.14528115104077982,0.00012517053994671735,0.10667768528153536,-9.915597178873359e-05,-0.042527413573823634,0.00037488727020453807,0.008348618337379965,-0.0030810267082900912,0.0030022661579372613,0.006713053532200175,-0.0003324777430917969,0.00288854202797999,0.012550757312984096,-0.006991513469765409,0.008336385709330462,0.0014472655798357214,0.000840027748872596,8.9975719736346e-05
AWE,QDA,29,0.04633907321853563,0.41271820448877805,0.9952886395599021,0.08332284455632473,0.7508750455864254,0.1370973636679826,0.151957007688405,-0.00020827841368942224,0.1140038964042086,-0.0005595328939761001,-0.04951758584807486,0.001834385478090006,0.006033113654757827,-0.004200023124060559,0.00399019539831198,0.005185663082437309,-4.899988437963021e-05,0.0010169036882876625,0.013639426523297481,-0.0002731182795698839,0.009548410220834858,0.0010456237715342986,0.0006459243843219386,-0.0001308128107294859
Sliding Window,QDA,29,0.026748686756980923,0.4825436408977556,0.9906225620019692,0.050687622789783886,0.8477344625576811,0.11196128784734143,0.22711130483742784,0.00033275523181861553,0.036062088102670795,0.0006735691987512116,0.057382726326742926,0.032027899179095765,0.022628847265579788,0.0027849462365590718,0.05892776043473227,0.007797733842062593,0.0013103017689906292,0.004027344201641791,0.049777881836050364,-0.0005781246386866057,0.002782876633136766,0.01699672794542708,0.001089258873858201,0.00016745288472654884
History Window,QDA,29,0.026437106030670805,0.35037406483790523,0.9929688621964268,0.04916455253258682,0.7234249774221823,0.0947057500199517,0.1651749433725488,0.0020670366516359674,0.04329058850734182,1.0926118626408687e-05,0.02569491270667128,-0.0007283385362469641,0.009657208925887372,-0.004670921493814384,0.04299687825182097,0.002650791999074964,0.0024258295756734325,-0.00027214706902538576,0.03432684703433919,0.001255659613828164,0.01405476933749561,0.005605607584691796,0.001183119435772828,-0.003767175395999578
SEA,QDA,30,0.07118279569892473,0.3273986152324431,0.9970301358925217,0.11694046988164636,0.8376559415947432,0.15162718343381676,0.10611650844496993,0.0005462652595442652,0.09682791151796306,0.0005058426253566894,-0.0448982904335173,0.008168263878955884,0.0030562309935882716,0.003069788123208084,0.025077798023644026,0.007023681444767105,0.0009688683528086273,-0.0042847681295514976,0.008124047736021467,0.007436365445488424,0.0012255209855659643,0.00043684429823187543,0.0010611563360923392,-4.490021828229551e-05
AWE,QDA,30,0.05479115479115479,0.4411473788328388,0.9950933971466966,0.09747568571740794,0.8279647408744308,0.15418535423445592,0.1174851994693683,0.00028118606227562904,0.10347488510643585,-4.2101728223120635e-05,-0.05755803757439326,7.167243984795846e-05,0.0014129887251944418,-0.005733670810504976,0.006923277840311904,0.006876418678988294,0.0003471993333374446,-4.629946331182744e-05,0.006465538149638328,0.0034708739373510824,0.0003910112499299734,-9.014247423837496e-05,0.0017921219395400812,-3.7251012120664837e-05
Sliding Window,QDA,30,0.03638593622240392,0.5281899109792285,0.9913149743174184,0.06808185121438133,0.8550084230879256,0.1369825039516003,0.2335870874223506,0.0005610350681898967,0.057295958980354646,0.00038516551513991806,0.0578446962394513,0.038406788514996834,0.018927012269824205,0.002714317697029256,0.05353797551010257,0.018523050229787175,0.00010624933924541224,0.007653932500419814,0.02570965043749729,-0.00024272237112954453,0.0012334655879006062,0.01727313573920559,0.002255909478174911,-0.00012821748620963635
History Window,QDA,30,0.033032506790502056,0.37289812067260136,0.9930669505632583,0.06068898905344494,0.7703817400850094,0.10937152638136809,0.16311263135705598,0.0011383480202237228,0.07254430942593637,-2.033569442982941e-05,0.032049769590985065,0.00894901151112235,0.011118634212473699,-0.015895330252921426,0.04099472329152176,0.0034415208860640424,0.0016248033283374319,0.006871070453541894,0.022910460755840956,-0.008340402111927214,0.0015773222803340259,0.009638030858016977,0.003269988992605688,0.0004132747930671421
SEA,QDA,31,0.045355515943751236,0.22628458498023715,0.9968362917929355,0.07556508826926249,0.7997515911688479,0.10020290109638484,0.0826270702325546,-0.00031287880789052645,0.09822441765700943,-0.00018091791480647767,-0.018557763708993247,0.0025961896879137746,0.004399283450785263,-0.006508309681534685,0.010603539111318594,0.01155597037924092,0.0005206624264643356,-0.00023177295056056035,0.013754183702321,0.00109233642592228,0.0025872866324046393,0.0020148690810580126,0.002544806338975647,-0.00018297246607783534
AWE,QDA,31,0.03962812318419524,0.33695652173913043,0.994954893301781,0.07091608609753562,0.7817413655652612,0.11419905453354685,0.09083465472030695,0.0006490033958796992,0.09527313302436793,-0.00024104778201408105,-0.024658724358466434,0.0006154261579597531,0.0031582170799738575,-0.0058786386347604355,0.004322560636167339,0.010888867365018439,0.00015804391065243895,0.0011861805011343708,0.015044422333559338,-0.0013128386952229842,0.0020045963247012468,0.0024755777447092566,0.002839096349649384,-2.496768973541119e-05
Sliding Window,QDA,31,0.027456743937470773,0.4061264822134387,0.9914405402978956,0.051436080345410175,0.8273980395731579,0.10386965240754346,0.16504652128957714,2.324578009851308e-05,0.04958376747958413,0.0005369227322401971,0.03091804199307131,0.010661037196183276,0.018628860966558823,0.005449804866547181,0.02109797176655217,0.020417171743854313,0.0004999701600887141,0.00493983589027136,0.03583153070918228,0.000852384404586215,0.0019998415060448194,0.015927448902820784,0.00407743310234312,-5.681323444082231e-05
History Window,QDA,31,0.022038801906058544,0.25592885375494073,0.9930853523641421,0.04058288937637104,0.7033836168986717,0.07342002720887886,0.11838267808305239,-0.00413193741249811,0.05619207510656765,-0.00010430271954102732,0.028092280659530622,-0.00890335879998554,0.008280213399392089,-0.007426860420635117,0.020887673768565575,0.009618645933309323,0.0019700700797655513,0.0041606424288318285,0.0303052182667219,-0.001085184630782443,0.007222853262969897,0.015436743790607999,0.0047424130802517835,0.0003391966313186057
SEA,QDA,32,0.06670311645708037,0.305,0.9967340138065385,0.10946612830865858,0.7716497556809149,0.14148620554923017,0.06662104482922136,-0.00017704541548841936,0.10603380969863611,0.0004299395397521444,-0.04321968395069446,0.0030704666531269132,0.004813405146151339,-0.005598529113093465,0.0029415785280194396,0.006237618928588096,4.403677607827117e-05,0.0016485377056351335,0.010890656001499788,-0.0011015052570732876,0.0009116100860815824,0.0010578590510708975,0.0009772258588635284,-0.00018821571966447513
