Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
AWE,RF,24,0.14608695652173914,0.6387832699619772,0.9989731835980142,0.23779193205944799,0.9448252608024319,0.30516104145866935,0.33699297390702526,0.0011231488480165862,0.06192981719436741,0.03040592368634696,0.06588155426779765,0.01547703031830019,0.0016932616668066335,0.0275507404607934,0.019081072758321403,0.02893927941546983,0.00021289997480473667,2.519526329058941e-06,0.015965958399820866,0.0004992861342068,0.0,0.012866381120349435,0.0012069930852999678,0.0
Sliding Window,RF,24,0.07080319756376094,0.7072243346007605,0.9975993280406684,0.128719723183391,0.9248616627849512,0.22328691774131737,0.3466659548463741,-3.562330281905446e-05,0.06139707734945834,0.005444976344447272,0.03259217267153773,0.004712354077433445,0.0010078105316200902,0.01153215195543238,0.008367626886145407,0.03436899862825782,5.186025027297259e-05,0.00020541138266010338,0.008703563730018748,-0.00011435850060181885,0.0,0.012403628117913868,0.0009036001231768731,0.0
History Window,RF,24,0.07341867469879518,0.7414448669201521,0.9975888405936658,0.13360739979445016,0.9502844123578695,0.23284233621359468,0.33553006159269594,0.00041621175219053175,0.057805422580554836,0.0061013129531647834,0.053758923322415365,0.010098471487360317,0.0007274432406707332,0.005717085187984594,0.01709204669522124,0.035918927241678514,0.00017363735617701437,2.687494750988062e-05,0.01083991209652584,-0.0001165280927186041,0.0,0.0034608493603202504,0.0009596595839982403,0.0
SEA,RF,25,0.26875,0.6405959031657356,0.9991368211163066,0.3786461199779857,0.9019542459223359,0.41457596986324935,0.44625023683087517,0.001146467348089475,0.07164192051352487,0.0011187092483626814,0.03916508840665618,-0.0024999638566409964,0.0014153739391923104,0.003351212248261537,0.008180832453844888,0.010982665645014355,-9.079211785627539e-05,0.0013320996400121078,0.013116858708380863,-0.00018505399817836388,0.0,-0.0038468099871330043,0.0020306784831354507,-1.1565874886265704e-06
AWE,RF,25,0.22098075729360644,0.6629422718808193,0.9989021037404928,0.33147113594040967,0.916674005888153,0.3823527739792221,0.465721429639572,0.0007269152365944498,0.06917925660339168,0.018079197328282937,0.03238069077187759,0.007154361057699288,0.0009012708005031511,0.018857580708120693,0.006456938802064482,0.012300886235163188,5.927510879153441e-05,0.00012577888938691828,0.017544853908542834,0.001007965996327842,0.0,0.003914181208344791,0.0013957119518859917,0.0
Sliding Window,RF,25,0.12512315270935961,0.7094972067039106,0.9978439641700485,0.21273031825795646,0.922334097818776,0.2973802287680028,0.46761746095295786,0.0005891367520132418,0.06373375356012086,0.012393124087380202,0.02359901111769729,0.005578076884153305,0.0008787173444751329,0.02709523052234386,0.0031700617328572324,0.011444722346716053,5.826309473899727e-05,0.0007798291141985825,0.010045251485492023,0.002743136376122268,0.0,0.003712067544709363,0.0010487357053015512,0.0
History Window,RF,25,0.13559322033898305,0.7001862197392924,0.9980442767187887,0.227190332326284,0.9024154371738333,0.30758050195424846,0.49851900628946216,0.00012144168630454644,0.06485998062715959,0.0015937775593112713,0.033563879772730565,0.0014298312828001202,0.0001983547542974584,0.003988202807616137,0.003413667972646706,0.011256632306380054,2.8914687217884704e-07,1.5035637352012188e-05,0.0011007821422891694,0.00034379563099078413,0.0,0.00022351053217484207,2.4577484133092575e-05,0.0
SEA,RF,26,0.221671388101983,0.5341296928327645,0.9990718522973346,0.3133133133133133,0.8255937996664889,0.3437117962737462,0.3716893086752065,0.0002500268752883006,0.09152634298416266,-0.0038266942701885576,0.01658926583648037,-0.006614788690878703,0.0006732346403392819,0.00671372442946363,0.0018492972545592235,0.05091421061209771,9.14800134549143e-05,-0.0007207432144231696,0.009206260034885849,-0.0035924804677340385,0.00045427906605768344,0.00031653887900569,0.0005705190225024249,-1.6645339825593909e-06
AWE,RF,26,0.18947997609085476,0.5409556313993175,0.9989006996961872,0.2806551571491811,0.8242173519703767,0.31973112316667734,0.38334277530953964,0.002714161369634227,0.08393315508948625,0.02724439866976014,0.03968075625327296,0.020050282797388276,0.0011577527404126764,0.040965221643103275,0.010251448664731844,0.05411087876990963,4.799406316233767e-05,-1.9696985459383142e-05,0.013843304932222477,0.004663469374308815,0.00010972053168010199,0.010804004591339811,0.000747999958386858,0.0
Sliding Window,RF,26,0.07366071428571429,0.5631399317406144,0.9970193740685543,0.13028030003947888,0.8310525018747718,0.20292135161394356,0.342299645043914,0.0002770408747125419,0.09269245307227889,0.005235687608584771,0.012850757189573047,0.006266623666205428,0.002023483800269732,0.041621256098956526,0.00585267487143204,0.0533503254510713,0.00040534870253032816,0.0007600331519683978,0.007990005860546611,0.0027674264570740183,0.00016992117738034995,0.010634672936411294,0.0005757206911977342,-1.3871116524288852e-07
History Window,RF,26,0.029776064309736693,0.6194539249146758,0.9918475889469244,0.05682084996478047,0.8291486357942829,0.13458655839735972,0.34495005400591955,0.00066109741338356,0.08194882251559636,0.004893071030519969,0.0295043850067102,0.003014783142432087,0.001665851738571078,0.035577090463954186,0.0030212332116142937,0.053327542142185914,0.00021923299661195106,0.00044058133849340654,0.0060271041616817515,0.007190856159989489,6.491682531750698e-05,0.004495906286736772,0.0003016274287458209,-3.467779130073012e-07
SEA,RF,27,0.1678832116788321,0.4458804523424879,0.9988345940968206,0.24392399469730447,0.8190411528486392,0.2731213615563222,0.2674333492859424,0.0019539831564723944,0.06418898298174695,-0.0021950750736758453,-0.016878414425328225,0.02596064019382862,0.005327668347913139,0.0005804377453435316,0.01416632692285289,0.015083402252792677,-0.0008779950843924355,-0.0006048992999336366,0.005204195739030059,0.003423627532062068,-0.00011141655697795016,-0.00022178476161638372,0.0007976214050251284,2.143298116457082e-05
AWE,RF,27,0.1463917525773196,0.4588045234248788,0.9986438789285622,0.2219617037905432,0.8137493652470997,0.25864152326605433,0.28274416105392935,0.012698866614637438,0.07030868152220773,0.057782734801803334,0.06345938799520108,0.06008782862933768,0.005696455404256473,0.061430185558364304,0.0396147305152071,0.0210012929678856,0.001671597805449254,-0.00033232769164446283,0.014457827115051058,0.015128306678004555,0.0009618050297617087,0.029159803841629084,0.0009725215203439941,-1.7472538988982932e-07
