Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,GBDT,22,0.21307506053268765,0.34509803921568627,0.9796920790853181,0.2634730538922156,0.9211193287593696,0.26137719022626704,0.25370684493654616,0.0073755199624106595,0.0942030928262461,0.024916045936346887,0.0004962617984825446,0.17024889097718382,0.15121640110004003,0.023979077127181725,0.028919169165710756,0.05420668592197451,0.01747999613051223
History Window,GBDT,22,0.2978723404255319,0.4392156862745098,0.9832005613571635,0.35499207606973054,0.9332733777642543,0.3535285950721402,0.288458593297918,0.01083788228465612,0.07995550089136412,0.03393029394286977,0.0007603543345172881,0.19529345918381452,0.10939788007352029,0.024526056853830115,0.03054463039482591,0.05260762012686393,0.0318606708033333
SEA,GBDT,23,0.4186046511627907,0.1276595744680851,0.987913927565228,0.19565217391304346,0.8996664390389952,0.22651346554048654,0.17440574881041224,0.011411764705882366,0.09769688581314892,0.042834140715109645,0.00014517493271830605,0.11925890042291434,0.09083537101114962,0.025275355632449113,0.044924721261053534,0.07741299500192242,0.021797308727412635
AWE,GBDT,23,0.4222222222222222,0.1347517730496454,0.987913927565228,0.2043010752688172,0.89579588975321,0.23379968394960893,0.1785170052320555,0.008469819300269067,0.0884123029603997,0.045444521337946873,0.0001208765859284755,0.1130728181468665,0.09314709727028055,0.023448827374086843,0.04564336793540942,0.05979500192233744,0.0256687427912341
Sliding Window,GBDT,23,0.2727272727272727,0.4148936170212766,0.9805234575966681,0.3291139240506329,0.9262853273312281,0.3269270403889446,0.28235575813603847,0.007892041522491367,0.09295424836601315,0.05223836985774708,0.0005307189542484326,0.1634206843521723,0.1033562475970781,0.022199307958477577,0.03602122260668979,0.06340438292964248,0.023250442137639427
History Window,GBDT,23,0.2696629213483146,0.425531914893617,0.9801151443387367,0.3301237964236589,0.9158653557422083,0.3291711068725371,0.30253270812510136,0.009175394079200405,0.06989527104959639,0.036898731257208904,0.00027574009996167437,0.16640615148020008,0.09865390234525195,0.026118262206843636,0.04997616301422538,0.055744867358708296,0.02323060361399476
SEA,GBDT,24,0.42,0.15789473684210525,0.9859126785892697,0.22950819672131145,0.9341802638430828,0.25167403206937317,0.27640632061946163,0.0183154770886776,0.1319538755595794,0.05051707660580447,8.299381318843668e-05,0.10051091494391624,0.11789095115939834,0.033463608470398795,0.048683542075348286,0.09182523514913735,0.03018296363362003
AWE,GBDT,24,0.44047619047619047,0.13909774436090225,0.9862124088320512,0.2114285714285714,0.941394532808327,0.24217869853603194,0.27922122339112876,0.01785108897942762,0.12513543081333942,0.04981867109300333,0.00015995171269049812,0.09483841356068608,0.1253088375836226,0.0361215482118606,0.052352245862884186,0.07703108495548512,0.02910894824204018
Sliding Window,GBDT,24,0.30851063829787234,0.43609022556390975,0.979518433409931,0.36137071651090347,0.9504940205921852,0.3567179752997019,0.3559671390619967,0.0104282983753331,0.10211018057441759,0.04290013077812982,0.0005702680951661154,0.12948543835823137,0.16274935868417073,0.03204290528645428,0.033178663045118365,0.06841217745586228,0.026648055932800063
History Window,GBDT,24,0.37900874635568516,0.48872180451127817,0.9825656908782097,0.42692939244663386,0.9584831230567306,0.42170967672666404,0.4002951007878961,0.01735123987726972,0.08107263216136007,0.04257117348221915,0.0006225793471152707,0.1860576681253457,0.1285616920678034,0.036583044112469196,0.04624629042804682,0.05899967305467524,0.020032065791459108
SEA,GBDT,25,0.6320754716981132,0.1876750700280112,0.9873810984964713,0.2894168466522678,0.9384478971444693,0.3399810079361822,0.32182249123660944,0.009681440443213396,0.12119113573407206,0.0533142065690543,0.00018373000169600307,0.1041555486460513,0.09046596755045518,0.02681242580134553,0.031396206682118885,0.08822644016055184,0.017232036859064957
AWE,GBDT,25,0.5826086956521739,0.1876750700280112,0.987035900583001,0.2838983050847458,0.9486859569804977,0.32584921293322866,0.3322734478063066,0.008351235230934461,0.11852719204025093,0.05639550002826614,0.00021538809429584306,0.08841780202385656,0.09138914014359203,0.02337667476963081,0.037904629996042695,0.09057776018994856,0.014421674486969249
Sliding Window,GBDT,25,0.3414141414141414,0.4733893557422969,0.9802853636084689,0.39671361502347413,0.9573839724495671,0.39231004621073823,0.4449552600914668,0.008131183221210892,0.12167618293854934,0.04654149471422917,0.001527926960257764,0.12346104923964045,0.12325979422239808,0.039192859969472506,0.039560178642093914,0.06506684945446314,0.022862230764882096
