Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,QDA,23,0.04317548746518106,0.1099290780141844,0.9617002164060267,0.062,0.6819035854727258,0.051574987186381815,0.03953732049509686,0.018130257593233324,0.0034560553633218526,0.04162199154171471,0.00843629373317949,0.001469588619761608,-0.0010754325259515695,0.006341099577085752,0.013030988081507067,0.0790229911572472,0.028346789696270646
History Window,QDA,23,0.042682926829268296,0.09929078014184398,0.963986770650443,0.05970149253731344,0.6948510444946182,0.04846784211181693,0.03434415443327361,0.016622991157247257,0.00903114186851206,0.036836908881199545,0.00686643598615917,0.0022033064206075093,0.0004107650903498516,0.011310419069588629,0.016084890426758935,0.09238677431757018,0.032672049211841594
SEA,QDA,24,0.03611738148984198,0.06015037593984962,0.9661804376061545,0.045133991537376586,0.6884369946738048,0.029992914939512304,0.034421919870904864,0.015471933001358074,0.007640083496805982,0.0030852321311805263,0.0008216387505658673,0.007241838941703138,0.007198455812081917,0.010508022735274913,0.01063100447663603,0.04676223530003518,0.01849504552084904
AWE,QDA,24,0.04139433551198257,0.07142857142857142,0.9656808872015187,0.05241379310344827,0.688957547270363,0.03760199989950352,0.035943372196230214,0.005544489713797085,-0.00014561641768531252,-0.0020862884160757432,0.006802223228207805,0.0005052562748352862,0.00333006388008652,0.007399778683164793,0.007767466425230118,0.04825134550575923,0.017143503847894915
Sliding Window,QDA,24,0.03492063492063492,0.08270676691729323,0.9574383055250275,0.04910714285714286,0.7408563556521924,0.03405545601544115,0.03639297879108945,0.044750389819425494,0.0013030028670589556,0.038452668376842115,0.004447588149489401,0.0002043408279260639,2.6910115185296846e-05,0.00788843619536228,0.026829133343393118,0.0629784719078516,0.025518082591418856
History Window,QDA,24,0.03436426116838488,0.07518796992481203,0.9596363273054251,0.04716981132075472,0.7339272010524489,0.03185114922878801,0.03406733101123394,0.04686773804134594,0.002534203510889732,0.03799041798702272,0.007358533272974155,0.00075260298777724,0.0002356521301744463,0.008464614456013186,0.024825587244102377,0.06692470197676163,0.025337130929027608
SEA,QDA,25,0.050955414012738856,0.06722689075630252,0.9700828474992329,0.057971014492753624,0.7603959258212327,0.04349123019616925,0.044345483030377636,0.03094408954717618,0.008599270733224062,0.001899061563683624,-0.0009507320933913599,0.0063990332975295775,0.006555486460512206,0.009859799875628905,0.00011730453954434949,0.0516719430154333,0.011697806546441281
AWE,QDA,25,0.05042016806722689,0.06722689075630252,0.9698910708806382,0.057623049219687875,0.7553650198169876,0.043097652002210884,0.046299377237185815,0.015578466843801198,0.004666318050766005,-0.00045720504268194074,0.007935298773248767,0.0031718864831250305,0.004081067329979105,0.012843292441630383,0.0063443382893322966,0.037305670190513826,0.007963140935044332
Sliding Window,QDA,25,0.03656998738965952,0.08123249299719888,0.958115986498926,0.050434782608695654,0.779070298156206,0.03486625429762504,0.049828292700641395,0.02965275029679466,0.006691022669455582,0.038021510543275516,0.011144496579795327,0.0007988015150658612,0.007748883486912739,0.014955056814969758,0.030918932670020948,0.06538286505738031,0.028322262422974753
History Window,QDA,25,0.04065040650406504,0.0700280112044818,0.9646363915311446,0.05144032921810699,0.7816335167160389,0.036054662677369564,0.05046429897049205,0.03110449997173379,-2.671151563122809e-05,0.026570184860647793,0.010203092317259244,0.0007014246141670011,-9.822488552211351e-05,0.0213350104584769,0.03110308666402841,0.07262634970885858,0.03825498897619983
SEA,QDA,26,0.02004008016032064,0.046296296296296294,0.9674534045143767,0.02797202797202797,0.7455603695994224,0.015342312481592481,0.024782439105091016,0.05892215709813333,0.00821999387990482,0.010025029619690939,0.0031385887688408776,0.00788935181915904,0.007205078109675167,0.009182888841811176,0.015065869485048844,0.0911661919669828,0.0231650307181696
AWE,QDA,26,0.01841620626151013,0.046296296296296294,0.9653929006275171,0.026350461133069835,0.7383447792811261,0.013399992356103422,0.02645789863937454,0.06169306938461672,0.006816608996539864,0.0045575877409788305,0.0068774960964778755,0.008225564735698266,0.004929815063280318,0.0067568203752090385,0.0133145807342546,0.07542209040478946,0.01788597792058011
Sliding Window,QDA,26,0.016233766233766232,0.06944444444444445,0.9480191064905873,0.026315789473684206,0.6444356617711475,0.013003846074942404,0.022509931187985815,0.056467842038776396,0.0028277193230234364,0.0466449324827972,0.00850418598812086,0.00344679048089831,0.004751312289621845,0.00702335836295318,0.023210539117607887,0.08431976712253544,0.024198385236447573
History Window,QDA,26,0.0196078431372549,0.06018518518518518,0.960054322375199,0.02957906712172924,0.6497803893637226,0.016981402394459062,0.023065521871908072,0.06241288672331691,0.005178071228491565,0.04527434503213064,0.0050393490729627064,-0.00042464044441288263,-0.0005405299374649398,0.007047917206098297,0.021189652331521057,0.0966174705176189,0.021937088560914676
SEA,QDA,27,0.020594965675057208,0.06474820143884892,0.9731846797058965,0.03125,0.6294048650774591,0.025019911849368123,0.02434624552608168,0.16708226165980794,0.04496634945130318,0.044100651577503445,-0.0010579561042522556,0.02113061556927307,0.014362782921810813,0.03282771776406037,0.02886595507544587,0.03411479766803842,0.011723894032921844
AWE,QDA,27,0.018072289156626505,0.06474820143884892,0.9702532558027777,0.028257456828885395,0.6622836418818501,0.021899849857132777,0.026449487831672207,0.1295691872427983,0.006417609739369001,0.04800004286694093,0.0022376543209876366,0.008458504801097378,0.008896390603566529,0.023364840534979427,0.036585862482853206,0.042190929355281126,0.012116126543209881
Sliding Window,QDA,27,0.01098901098901099,0.07194244604316546,0.9505502426834542,0.019065776930409915,0.6462857580408823,0.011312958608461304,0.025976583597119747,0.07139146090534987,-0.0019618055555554294,0.01515217764060368,0.010054441015089255,-0.0014197530864196617,0.0020586848422497585,-0.0008804869684498229,0.019840749314129047,0.04281164266117978,-0.006731395747599356
History Window,QDA,27,0.01567398119122257,0.07194244604316546,0.9636215099235907,0.025740025740025735,0.6451432758002597,0.019637298049877062,0.022589435556557343,0.06784143518518519,0.0014491169410150828,0.03468814300411527,0.005757458847736619,0.0010105881344307343,0.00023555384087798893,5.508401920435446e-05,0.03218064128943756,0.043781507201646086,0.009499957133058979
SEA,QDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022705864085709848,0.0074908131049117085,-0.0070234459914082946,6.003830029499557e-05,0.02043010196159618,0.004896744474923609,0.01260649034729051,0.0016484654003416032,0.051394855338750565,0.0009466383727549932
AWE,QDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006079395476424598,0.0032094612080120653,-0.011610165105325799,0.003732726049376378,0.0211572899953419,0.0033844003933544363,0.010303296930800721,0.008151234408156927,0.04535479530045026,0.012064075358418313
Sliding Window,QDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017218052895812953,0.0036012628745925256,0.004823249314217759,0.005790590549143504,-0.002632886496558062,0.004761140727705682,0.016720149060607703,0.03589358728844268,0.0873355416386316,0.010652657729931226
History Window,QDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075487811189896,0.0024507013094559717,-0.015899280575539687,0.004271000465814301,0.0025878577713367877,-0.0003229646498629446,0.021456963925262574,0.028092231250970358,0.07212514880182178,0.014127115573727944
SEA,QDA,14,0.06808510638297872,0.09968847352024922,0.9624269988113081,0.08091024020227561,0.5561368162478382,0.06361137646510953,0.04517807147407926,-0.005108155744271703,0.0008267905784330009,-0.008948886396410694,-0.004340650536772839,0.01906745713827922,0.0016920365326070553,-0.002581317096619018,0.013773433744592256,0.013696522993110149,-0.00296106393206208
AWE,QDA,14,0.06505576208178439,0.10903426791277258,0.9592226988474857,0.08149010477299184,0.6798155955774634,0.06416964512090712,0.038792498658283554,0.022142284890241993,-0.004704374298990443,0.02661112001281849,-0.0015318058003525037,0.03597340169844578,0.000559205255568096,0.021453292741547857,0.035958980932542906,0.05197404262137486,0.01714629065854838
Sliding Window,QDA,14,0.05103969754253308,0.08411214953271028,0.9588609230451186,0.06352941176470588,0.6668791752701544,0.04521815291369691,0.03778193397769648,0.04080275596859484,0.004654702771991692,0.010621695241147245,-0.0021310687389841433,0.0017993911232174974,-2.8841531805778865e-05,0.022667841692036526,0.03380708219836561,0.058062810447043776,0.011544624258932856
History Window,QDA,14,0.05103969754253308,0.08411214953271028,0.9588609230451186,0.06352941176470588,0.6664830546490923,0.04521815291369691,0.03772066974779742,0.03336484537734339,0.00493831116808201,0.013898413715750669,-0.0051321903541099445,0.0016599903861560738,2.2432302515640323e-05,0.028570741868290294,0.040838006729690735,0.05696522993110074,0.018841531805800327
SEA,QDA,15,0.09861932938856016,0.11961722488038277,0.9663608562691132,0.1081081081081081,0.5906036345535246,0.09156817883264717,0.05445102780749412,-0.0011883619141896285,0.003069069593656759,0.0005950058714490724,-9.937791752809844e-05,0.0008849875292358478,0.0020679147135605367,-0.0027624926000331174,0.007061266874350869,0.017752836249648074,0.0097689269319978
AWE,QDA,15,0.09874326750448834,0.13157894736842105,0.964729867482161,0.11282051282051282,0.7301609173455743,0.0962232546222508,0.050639126884709645,0.02095699769994479,0.003719781446220494,0.029405964616026715,0.004130200599761369,0.012743956289244185,0.0031644685125338246,0.023475315651051543,0.018321541910501705,0.05314554400675466,0.01829174794499284
Sliding Window,QDA,15,0.11088709677419355,0.13157894736842105,0.967217125382263,0.12035010940919037,0.6732033797485413,0.10416585556265806,0.0551813736954393,0.03594151842470468,0.0015892702904668932,0.03319678574548,0.012664085169980877,0.0005667646859017106,-4.745683756957053e-05,0.02878892867887537,0.020966993720946014,0.054715404547704315,0.02640249997573778
History Window,QDA,15,0.10408163265306122,0.12200956937799043,0.9671355759429154,0.11233480176211454,0.6238197307339706,0.0960136925267901,0.04418354553201023,-0.010627031958152667,0.003823817703632426,0.0013189895284400955,0.0006132510359953436,0.0005257130656727948,-0.00021719509709734465,0.003416212963771681,0.007566502654283136,0.052114498112401784,-0.0007144728797276123
SEA,QDA,16,0.09407665505226481,0.1127348643006263,0.9594681535492172,0.10256410256410257,0.6869667660226627,0.08235402789178209,0.051817355376826885,0.10060924658318264,0.0024205604267301117,0.04274581625878533,0.012377292186534139,0.014709084041116326,0.0044682470639408,0.014203257709301531,0.022334767976923575,0.041892012545500366,0.00999673771204872
AWE,QDA,16,0.07874015748031496,0.10438413361169102,0.956508685395668,0.0897666068222621,0.6944499144485267,0.06864548341488469,0.05010507527604737,0.11339638515601755,0.0044083812183787876,0.04586244591469983,0.012092156772967733,0.014847416496875132,0.0046267828117488195,0.01886827224651455,0.02537092786337316,0.05168482864403292,0.017299970238776607
Sliding Window,QDA,16,0.07507987220447285,0.09812108559498957,0.9566373579240832,0.08506787330316741,0.706127489430855,0.06385776505269547,0.052192624722392056,0.06567609486962292,-0.0023531398090702814,0.038827980128660046,0.011544779194615473,-3.399647443966813e-05,4.3783338293512666e-05,0.008551887548362003,0.014833108216386993,0.045608617018841134,0.010318616789908664
History Window,QDA,16,0.07312925170068027,0.08977035490605428,0.9579240832082351,0.08059981255857544,0.7110450078640069,0.05962567596355403,0.04988581455460063,0.06333640484421152,2.6613401707908935e-05,0.04955260868569862,0.01170720679471624,0.0005340422609373619,-3.2451180146875205e-05,0.015558137405279272,0.022974119182253273,0.05221572308326283,0.017108639912090016
SEA,QDA,17,0.07027027027027027,0.12580645161290321,0.9819982615856169,0.09017341040462427,0.7843117590930169,0.08538085874943019,0.04669182470553749,0.10117502974620926,0.007619518743380604,0.06643603366442782,0.001534860813891159,0.012314146120353309,0.008458993815403448,0.01043296533749416,0.02239024411504482,0.11171081018649669,0.018895140798723807
AWE,QDA,17,0.06220095693779904,0.12580645161290321,0.9803513426963723,0.0832443970117396,0.8122104369047478,0.07922566409698673,0.04601965944826523,0.09226262960848323,0.003986907309504373,0.02420491542488048,-0.0009048077719326253,0.007957470547984014,0.0033008485841676148,0.0088416194141413,0.025107238898017425,0.1390431527059244,0.022347052183349935
Sliding Window,QDA,17,0.0609375,0.12580645161290321,0.9800539823413696,0.08210526315789474,0.7787919277552524,0.07821950288888138,0.03095381268167684,0.07178934889579458,-0.0028374614824726585,0.04651012678640696,0.010093967512345236,9.318299693601428e-05,-6.26740643564494e-05,0.009517610191726856,0.014534063223225124,0.1415017368299475,0.01276236592413733
History Window,QDA,17,0.061258278145695365,0.11935483870967742,0.9807859462921451,0.08096280087527352,0.7828180549445323,0.07640849930567967,0.03009509321732199,0.06961336465583748,-0.0025668036663019757,0.05225173356113337,0.0003735165031533372,-0.00017730048247697195,-0.000145004598131937,0.011875645590805539,0.015393369101424793,0.14568647277513616,0.015261091086597478
SEA,QDA,18,0.041928721174004195,0.027285129604365622,0.954065407718582,0.03305785123966942,0.7325696077980455,0.010866966958224393,0.06750874687891902,0.12064016649323625,0.00865650364203958,0.04915723204994797,0.0014380853277836225,0.014376066597294646,0.007715400624349699,0.009205931321540062,0.03055785639958386,0.08511810613943811,0.01953080124869939
AWE,QDA,18,0.03872053872053872,0.03137789904502047,0.9497075105021396,0.034664657121326305,0.7212397935824466,0.009189901087643178,0.06282918240349264,0.1403827263267429,0.008305931321540005,0.05940801248699272,0.0005272632674297118,0.012047866805411011,0.005839958376690935,0.02467003121748177,0.031463163371487954,0.09731675338189376,0.02713204994797085
Sliding Window,QDA,18,0.038338658146964855,0.03274215552523874,0.9485297004436418,0.03532008830022075,0.7262437493637275,0.00907768453980787,0.06274016708401145,0.11742518210197717,0.004772944849115524,0.06235660770031226,0.008959417273673243,0.014947242455775256,0.002021019771071786,0.014741103017689983,0.034556607700312235,0.07412268470343397,0.026399271592091635
History Window,QDA,18,0.036605657237936774,0.030013642564802184,0.9493541674845903,0.03298350824587706,0.7308493144580855,0.0072786783244775536,0.06302972845384414,0.11254942767950045,-6.170655567123706e-05,0.06263329864724235,-8.574401664940279e-05,0.0006951092611862331,-0.00021321540062451126,0.01831248699271586,0.03336368366285114,0.10342643080124862,0.025462539021852092
SEA,QDA,19,0.023809523809523808,0.04950495049504951,0.9719478098788443,0.03215434083601287,0.661562938681675,0.021064756239094668,0.01798378756805298,0.059694038031673724,0.00755276955232651,0.020476726677821345,0.0013366921712522517,0.0075533092990922365,0.004827197281165185,0.010602841301422417,0.010762122433178378,0.11190605056124345,0.01021171101585916
AWE,QDA,19,0.029411764705882353,0.07425742574257425,0.9682199440820131,0.042134831460674156,0.6867074620247798,0.03231410205624355,0.01746026972179166,0.0880259599582347,0.007146172730132139,0.021048839637513406,0.0010686055363127833,0.008084513176335207,0.0042200007817021715,0.012344064367593565,0.011471628862679028,0.09056896753888495,0.007802858424423298
Sliding Window,QDA,19,0.026359143327841845,0.07920792079207921,0.9637931034482758,0.03955500618046971,0.6197476966155548,0.029941761005401406,0.03216559894360849,0.045450046436833945,0.006441207618246514,0.029740884328545845,0.011786673466235253,0.0005503741934044015,0.00011048057935310051,0.007423807299237617,0.013226066418631466,0.15952124461881792,0.01766697252316738
