Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.05106382978723404,0.045112781954887216,0.976171445698871,0.04790419161676646,0.6886781428053731,0.03595636066300861,0.024125441636575026,0.03235996987003208,0.031834800265019544,0.013288040763313018,-0.011329415253063257,0.0019460920839498908,-0.006176608827722396,0.006815336189673382,-0.0010793495417037668,0.0004931912673163286,-0.0005717859376396684,-0.002206865833589111,0.012215838833018,-0.012262063375531086
QDA,1,0.03541076487252125,0.09398496240601503,0.9539414526925767,0.051440329218107,0.7288431056377274,0.03694040525858658,0.04310842705764908,0.03350625538474949,0.04056720395487785,0.013288040763313018,0.05143988802525383,0.00798350936208827,0.060852344309396234,0.01129044161917967,0.0054736591321956855,0.003803490017699951,0.007842634565858297,0.02273807257900575,0.04189251304839847,0.01895724165077293
LR,1,0.0958904109589041,0.02631578947368421,0.9837646118493356,0.04129793510324484,0.6818609022556391,0.04364266344323047,0.020274668174352264,0.03561090337208832,0.03497560996032982,0.013288040763313018,0.0,-0.00012080531698774877,-0.004923237478910924,0.007348536934963179,0.0,0.002532250358337329,0.0,-0.0001241718102800382,0.02521089138268351,-0.011293549151449556
CART,1,0.0895361380798274,0.31203007518796994,0.9486961734439004,0.1391450125733445,0.6893841720035203,0.14673336162162934,0.04477567332578846,0.053261022949533346,0.1115692503639519,0.013288040763313018,0.10620276389099295,0.06388011658425241,0.22353450720364826,0.000158613626270121,0.10778333249171004,0.193494510673726,0.10073104696646593,0.06552710868723606,0.13728533749742672,0.2249626772426349
GBDT,1,0.16822429906542055,0.3383458646616541,0.9689779198721151,0.2247191011235955,0.8957706195927242,0.22422104250274005,0.02387182390200038,0.15771508224281772,0.15626731702567304,0.013288040763313018,0.0013780610811363393,0.023094791387474233,0.012569320628705527,0.0,0.013973666253623751,0.09369572338819421,0.011080424229946994,0.020027009634644787,0.004519258283839344,0.0037415983333267677
NN,1,0.09239130434782608,0.2556390977443609,0.9567389349585373,0.13572854291417166,0.7382145750159116,0.13496824405158692,0.04203339218087691,0.05769887021924476,0.056708525111789504,0.013288040763313018,0.22399960120002546,0.0722980330615538,0.3013867362753896,0.011127296175016243,0.023260396961351404,0.052169122264562384,0.16219194967869416,0.15679079963279335,0.17797756620662247,0.13708257101682342
RF,1,0.19361702127659575,0.34210526315789475,0.9723249075831751,0.2472826086956522,0.8985818891091641,0.24419547907171668,0.02469136152220872,0.15710998003505014,0.15739307156928134,0.013288040763313018,0.0005886184041008491,0.002599709704693787,0.01749760784755474,0.0,0.017101138522135285,0.04538783944934521,0.008154423636926223,0.004994710721115747,0.010926860343615386,0.0023679395895725985
LDA,2,0.04713804713804714,0.05263157894736842,0.9732740533519832,0.049733570159857896,0.6565142732286366,0.036278292750762234,0.024505398891892072,0.03642830508447034,0.03584552807579142,0.013288040763313018,0.0005475703273998045,0.0009460177606483544,-0.002216728583916172,0.0029402415766051513,0.005606697989510434,0.03292735318658604,0.00336588127781301,0.004838982040686513,0.0376449012635091,0.0060287368881118296
QDA,2,0.04497907949790795,0.16165413533834586,0.9432510740333699,0.07037643207855973,0.7051188496758299,0.06198056287091734,0.051978479774904836,0.03349034115705478,0.04951060483159904,0.013288040763313018,0.058338713842975266,0.021799383145263907,0.0578024425858233,0.005512704624920595,0.009513941314367492,0.03942220776382714,0.011797470994914239,0.03972604100445014,0.036784930268595105,0.023416143515575395
LR,2,0.08771929824561403,0.018796992481203006,0.9843640723348986,0.03095975232198142,0.6823762207767291,0.03473569277227653,0.02197089990636407,0.03463427287282664,0.034036293869421086,0.013288040763313018,0.0,0.0005979815638906371,0.0,0.001090794858550548,0.0027263042355371693,0.003500476795931329,0.0,0.01189444433407505,0.02649209810076285,-0.016897573307374448
