Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.07512133361468665,0.5443425076452599,0.9893469578179583,0.13202299276840349,0.9071247348873847,0.19943658218464952,0.00797392303972003,0.10737071935488035,0.1209180934505644,0.0014883763270786632,7.701682137977173e-05,0.018134864004904806,0.00018320942685887687,0.012085932651054754,-0.0010671813202496327,0.04169874945823946,0.01787016776075847,0.0013369214111293326,0.02773828778014862,-8.245330288958464e-06,-0.0008316608602024766,0.011926613540161201,-1.2805934221682414e-05,-0.005871853070026423,-6.569081823588618e-05,0.001996094794115888,0.0003637912209883742
QDA,1,0.07109504443440277,0.7217125382262997,0.9855509154424733,0.1294391882627177,0.8984700450459255,0.22363649341990569,0.013319750791695955,0.10142842444983749,0.36991679563413354,0.0014883763270786632,0.0005731561644414906,0.023841780266478187,0.000758540183904155,0.008325125756388264,0.003937854975815181,0.024821162410354702,0.003145940835979899,0.003753467644629249,0.02018783043614174,-0.0013875108918397273,0.00362830775921823,0.03019074499428409,-0.004510739316181289,0.00301199197212898,0.004163015918319912,0.004211158982351093,0.0017115553924610615
LR,1,0.2308091286307054,0.6804281345565749,0.9961493383097598,0.34469403563129364,0.9352426299740193,0.3948992606448194,0.005543846540788079,0.3058027595242741,0.34906947294722196,0.0014883763270786632,0.0001318950819473308,0.04509742627904545,2.7424028946088087e-05,0.010053806065603178,-0.0007202431919395736,0.017886144975860385,0.0015203120540385306,0.00258244952755462,0.01609893188239675,2.3014438388724302e-05,-0.0002682903624774857,0.02021697601756578,0.00019988130348695953,-0.00010948469705971409,0.0004420765547203498,0.0015053617298883327,0.0
CART,1,0.05898585719213522,0.7844036697247706,0.9810539251942968,0.109720885466795,0.9011706566102637,0.21193815231922403,0.013363401451814371,0.10577557171454856,0.41057824275497834,0.0014883763270786632,0.007518064975014882,0.10203513175161924,0.05162599121404186,0.10190867315118102,0.06967781296389422,0.03281957072937951,0.13721647616329377,0.019924478211035202,0.025934221594006622,0.00038256218353260873,0.001057999707034063,0.05264814034579048,0.0010118953235688677,0.0,0.006839063535857415,0.0,0.0
GBDT,1,0.2328767123287671,0.8058103975535168,0.9957601756921292,0.3613301336990058,0.9552734668135696,0.43185657200038113,0.0035802546633994896,0.437111102560141,0.436542896268097,0.0014883763270786632,0.00018695455856527766,0.09211859684412246,0.005029379652155752,0.0007758765193833339,0.0001641213362267857,0.00010613220012893887,0.0008649744107835477,4.654232225345112e-05,0.002675503969386561,2.2204460492503132e-17,2.2204460492503132e-17,2.083984578504783e-06,2.2204460492503132e-17,0.0,8.275532963941678e-06,0.0,0.0
NN,1,0.14710342735820442,0.7415902140672783,0.9932158259464503,0.24550746646418628,0.9205563604420408,0.3284246715223131,0.005419481491994566,0.43892080994217014,0.44692918642990576,0.0014883763270786632,0.0045331194983939,0.13884387180172542,0.001299590904766368,0.017180972918771364,0.03592783372823323,0.009070255952569628,0.0635681138278417,0.020543074300090745,0.010870667615030616,0.0005514102384047481,0.0037636157434463025,0.020263246515743828,0.00862361879391651,0.002797160344491667,0.014359982663664495,0.002447564380777112,0.00020187468004035926
RF,1,0.2648839556004036,0.8027522935779816,0.9963905736165952,0.39833080424886186,0.9566915438588928,0.45991392594304314,0.0033288000332091184,0.426959864284679,0.4730958634113684,0.0014883763270786632,2.491720691710775e-06,0.053078800289341685,0.00045670975078262457,7.241091343466178e-05,2.4403761441127435e-05,0.00015799019319142626,0.00014136362057590724,1.443687867435095e-05,0.0021561840732233105,1.2081070019931416e-07,0.0,0.0002289060742110216,0.0,0.0,5.164657433676112e-06,0.0,0.0
LDA,2,0.08825051759834368,0.5214067278287462,0.991270012858297,0.15095174856131033,0.9033119396185351,0.21198315877521987,0.008238889810091068,0.09733594320160284,0.11285926511151988,0.0014883763270786632,0.0001025516720584374,0.01911485476507908,-4.0399143528269123e-07,0.011243982858332701,0.0026838394102968845,0.03515567654581113,0.013974778503926566,0.0024894573773498463,0.0427138590815721,9.322879278794715e-07,-0.0009672487250962147,0.010959417506502755,-0.00011479572017685236,-0.004285820832905962,0.00017247326664373563,-0.0003477433970706878,0.000223935560258548
QDA,2,0.07660455486542443,0.735474006116208,0.9864111696498674,0.1387566709937978,0.9064897118960363,0.2346057544483911,0.012769025482427792,0.10309897146896506,0.3923154133252367,0.0014883763270786632,0.00044168694392905384,0.026668189403615372,0.0008457405318391453,0.009924422525319332,0.003183483587071034,0.022600119954379983,0.0020942605247537883,0.0024786117611229177,0.017773354589498025,-0.0012080897731122197,0.0019450012275123996,0.02429604492384758,-0.006629157615704706,0.003120460923151458,0.003099080453340508,0.003971515496179112,0.001512668239125614
LR,2,0.20345926263086025,0.6834862385321101,0.9955462500426714,0.31357418449666785,0.9476201530146979,0.3713870963771909,0.006058168326964312,0.2800221259313103,0.3214204070425684,0.0014883763270786632,0.00018857077153036083,0.049333010140184944,3.592416148456845e-05,0.00876956639288462,0.0013885807159349061,0.015625145669988627,0.00040051089378436713,0.0033415685433621834,0.008966589908293843,6.122024059236341e-05,-0.0004809984182182703,0.007532451388953598,0.00021604218913631179,0.0026018291489142698,0.0005798520148295073,0.001357411222881999,-6.526015494889847e-07
