Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.17582417582417584,0.16551724137931034,0.9788974243108902,0.17051509769094136,0.6392445054945055,0.15991254218900688,0.021348945468046943,0.0689658545638998,0.06796962021386421,0.013104383190239493,0.0006542971940024956,-0.005208408192598002,0.06043347597425921,0.0011609446966974525,-0.002729232678927329,0.0019620749354848145,0.008275242544017148,0.04616796785679278,0.07223924476529572,0.0034246888576747294
QDA,1,0.08196721311475409,0.22413793103448276,0.9569362855851785,0.12003693444136658,0.6499348711633195,0.11673763190224615,0.03947533040976917,0.07112466505525498,0.11498246415781928,0.013104383190239493,0.014069512952013885,-0.000610034952471139,0.06687191715937672,0.004904779015450988,-0.00038349720706887247,0.0006805932120341751,0.026113089210466178,0.048862901381765925,0.06661679678567933,0.01897690523633755
LR,1,0.0,0.0,0.9867600542250339,0.0,0.7395530188202601,-0.0013417513513666866,0.02251534761607833,0.07398009432725797,0.07274419683717184,0.013104383190239493,0.0,0.0,0.0009799758272628577,0.0,0.0,0.0,0.0,0.060538496717081,0.13159262404860678,0.0
CART,1,0.07308781869688386,0.44482758620689655,0.9187980117487573,0.12554744525547445,0.7076626247315903,0.15528073628115982,0.06551075573430258,0.06154353429698826,0.12192177802186455,0.013104383190239493,0.10838124326266621,0.01843334531081564,0.3021526802338876,0.0,0.054318590141443225,0.17054666318230818,0.13673700715382356,0.11839806618103421,0.11034201156371481,0.1343938849508379
GBDT,1,0.20785219399538107,0.3103448275862069,0.9754631721644826,0.24896265560165975,0.8533900151572565,0.2419205638459181,0.02061888663736875,0.16766215456157268,0.1652470453956022,0.013104383190239493,0.0013304805148139254,0.00021412471825688062,0.03958939012837683,0.0,0.01994822461045955,0.016556528272302584,0.03169633815699206,0.021634599679874512,0.032787704569953904,0.012481462123934218
NN,1,0.12920592193808883,0.3310344827586207,0.9619972887483055,0.18586640851887706,0.7116936655298725,0.19028893952356696,0.031915180656628954,0.08108224515349866,0.07988144491889666,0.013104383190239493,0.17666579557704246,0.0366999314016921,0.3186760526573678,0.013918270016006273,0.03240322738705783,0.004457746708914523,0.21308986378336003,0.13519517851892987,0.21736941822101724,0.14085845882468237
RF,1,0.2558746736292428,0.33793103448275863,0.9784455490284681,0.2912332838038633,0.8697002494631805,0.28330311229867233,0.019851715688319824,0.1907111529053535,0.19652768985548652,0.013104383190239493,0.0002152680233887594,3.6422434913330194e-05,0.021334237088818497,-3.2665860898450917e-07,0.005243034005161196,0.004018390879691603,0.011336033711168448,0.006894129944794769,0.03963953222487182,0.00535769117695104
LDA,2,0.12218649517684887,0.1310344827586207,0.9762765476728423,0.1264559068219634,0.6491562460527978,0.11451764522700016,0.022373292875380556,0.05234022202210345,0.05160904710036836,0.013104383190239493,0.011660965347381324,0.001395511921458592,0.0646435535182841,-9.509800567855108e-05,0.00014675195840312404,7.406013751574126e-05,0.004780214141552319,0.0190134437108747,0.07563609619265894,-0.0028801354633462674
QDA,2,0.1076923076923077,0.19310344827586207,0.9684591052869408,0.13827160493827162,0.6369972843248705,0.12902268706288791,0.029804476917420414,0.0646614826079544,0.09846482982966057,0.013104383190239493,0.019031402866623214,0.009052953853521539,0.07086528922792716,0.0014151814729927103,0.0013296616837134678,0.0010985872130809594,0.06527691307768602,0.03748708651181867,0.07910785755823879,0.03182618958026875
LR,2,0.0,0.0,0.9865341165838228,0.0,0.637942402425161,-0.0021913183798963408,0.019257040107355468,0.05256330852538309,0.05184010493221828,0.013104383190239493,0.0,-0.0011086785482161909,0.07491242773577796,0.0,0.0,0.0,0.0,0.03186741011870142,0.1004394006773166,0.0
