Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.027516592920353983,0.5320855614973262,0.994588580463334,0.0523271101761767,0.8766964589512847,0.12010937578558385,0.004507339744948244,0.04974157610148072,0.049308895928176166,0.0002807812023741777,5.8290554640860745e-05,0.059889230335743136,0.0028629291443968753,0.002793367908496225,0.0008777043031109599,0.006194119874261527,0.009277179512014788,0.010559219505322837,0.0884109219945585,0.0002778927348132676,0.0013611108665218196,0.0034671433225617054,-8.276906550193086e-05,0.0002844085974166077,0.00021625619667344775,0.0024045294050313746,1.2679516417368752e-05
QDA,1,0.00030284823487382675,0.9973262032085561,0.07562323667152654,0.0006055125996944841,0.547140417638407,0.00461409777222263,0.923806128887351,0.0003100723609128998,0.49881852107925256,0.0002807812023741777,0.00045346881631440626,0.04333682607049465,-0.005120763588655342,0.0021141332581955164,0.003076543775150009,0.005428241861775729,-0.0070459368313535945,0.0016132923597108827,0.03342390969366649,0.001729169051413737,0.0008484709735932627,0.02860419656772546,0.00022136322411931976,0.0008505842263293983,0.0024233725752627277,0.0022440983014731853,-4.8780917327784226e-05
LR,1,0.039624924379915306,0.7005347593582888,0.9951486413643263,0.07500715717148583,0.9347544531367288,0.16586405915239713,0.0042118604419905115,0.2528635009046864,0.38143911661100416,0.0002807812023741777,0.0006943796282435688,0.07828174942105674,4.8780917327673204e-05,-0.0008861573140558354,-0.0016735200626932568,-0.005201947714605248,0.009092093793200529,0.009500303780080755,0.05420686983243661,0.00019935017478351914,0.0037073497169120896,0.014070036717766233,0.0006330952988931493,6.0227702982262874e-05,0.00026398048763294214,0.0022539601475753956,1.79626482578632e-05
CART,1,0.014335145823035097,0.7754010695187166,0.9849669443948114,0.028149873810910504,0.8802134362991323,0.10417358412284111,0.015033055605188597,0.011178550560640665,0.39489963924975213,0.0002807812023741777,0.011275964391691406,0.28471810089020766,0.10080118694362017,0.05272997032640954,0.015786350148367954,0.0017804154302670128,0.11356083086053408,0.028338278931750782,0.05801186943620178,0.0,0.0,0.0,0.0036201780415430207,0.0,0.04403560830860529,0.0,0.0
GBDT,1,0.07204030226700252,0.7647058823529411,0.997168163916162,0.13167587476979742,0.9269240874019745,0.23417910059861735,0.0022558252877397343,0.4388973646111566,0.4380373066997072,0.0002807812023741777,0.00025165318000510697,0.11600146166647582,0.014570173198672176,0.001114212505173029,9.280701599907459e-05,0.0,0.005056309380200519,0.000681876216220978,0.007971013216634737,0.0,0.0,0.0,0.0,0.0,0.0036464175963511146,0.0,0.0
NN,1,0.04129209203108335,0.7245989304812834,0.9951989417401528,0.07813175724376532,0.8929207698815336,0.17224737029038592,0.005228735339653615,0.21452873735415426,0.3961371607147314,0.0002807812023741777,0.015945372416768723,0.08758666537523452,0.0009039438579190318,0.04233672921307756,0.016699451434810598,0.005365900906057175,0.031692099076332504,0.045565427185235416,0.061556410640227585,8.928492810544864e-05,0.013905731317525061,0.024039394553091075,0.009297079308614165,0.000607736266058545,0.02405621252278358,0.003351971048437585,2.58873460187381e-05
RF,1,0.08115697837686044,0.7727272727272727,0.9974797259455345,0.14688691232528592,0.9495725843392191,0.24992700930344436,0.003332349828040283,0.4700551586071013,0.5026779925437429,0.0002807812023741777,9.659326048478966e-05,0.033299668043216046,0.002943320800570559,0.0003359191328619282,0.00015083341404784623,0.0,0.0015028749042432566,0.0003984361929751934,0.006729036973117686,0.0,0.0,0.0,1.1446785654456449e-06,0.0,0.000719914765472951,0.0,0.0
LDA,2,0.027516592920353983,0.5320855614973262,0.994588580463334,0.0523271101761767,0.8766964589512847,0.12010937578558385,0.004507339744948244,0.04974157610148072,0.049308895928176166,0.0002807812023741777,5.8290554640860745e-05,0.059889230335743136,0.0028629291443968753,0.002793367908496225,0.0008777043031109599,0.006194119874261527,0.009277179512014788,0.010559219505322837,0.0884109219945585,0.0002778927348132676,0.0013611108665218196,0.0034671433225617054,-8.276906550193086e-05,0.0002844085974166077,0.00021625619667344775,0.0024045294050313746,1.2679516417368752e-05
QDA,2,0.00030284823487382675,0.9973262032085561,0.07562323667152654,0.0006055125996944841,0.547140417638407,0.00461409777222263,0.923806128887351,0.0003100723609128998,0.49881852107925256,0.0002807812023741777,0.00045346881631440626,0.04333682607049465,-0.005120763588655342,0.0021141332581955164,0.003076543775150009,0.005428241861775729,-0.0070459368313535945,0.0016132923597108827,0.03342390969366649,0.001729169051413737,0.0008484709735932627,0.02860419656772546,0.00022136322411931976,0.0008505842263293983,0.0024233725752627277,0.0022440983014731853,-4.8780917327784226e-05
LR,2,0.039624924379915306,0.7005347593582888,0.9951486413643263,0.07500715717148583,0.9347544531367288,0.16586405915239713,0.0042118604419905115,0.2528635009046864,0.38143911661100416,0.0002807812023741777,0.0006943796282435688,0.07828174942105674,4.8780917327673204e-05,-0.0008861573140558354,-0.0016735200626932568,-0.005201947714605248,0.009092093793200529,0.009500303780080755,0.05420686983243661,0.00019935017478351914,0.0037073497169120896,0.014070036717766233,0.0006330952988931493,6.0227702982262874e-05,0.00026398048763294214,0.0022539601475753956,1.79626482578632e-05
