Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.025246699987184415,0.5267379679144385,0.9941568981334806,0.048183930536871714,0.8573398382823038,0.11438770579533708,0.005579873882900741,0.026664086197468823,0.026477294536027103,0.0002807812023741777,0.016636494229855248,0.0495132358202897,0.0051809367162063856,0.00187300519250726,0.007721384692339006,0.009678320881640334,0.011242303358485884,0.00011962169638517484,0.10129741478289193,0.0013605187879046187,0.004616115819435262,0.004858385356310624,0.00557860765329643,0.00017293523517583064,-0.0004698533744176947,0.0007693526365724956,0.0
QDA,1,0.0002807812023741777,1.0,0.0002807812023741777,0.0005614047728412185,0.5,0.0,0.9997192187976258,0.0002807812023741777,0.5001403906011871,0.0002807812023741777,0.0,0.03199648967283815,0.00451144683509821,0.0050048863326870975,-0.0013603407794280375,-0.009839774570065084,0.01117412611188533,0.00548515320299543,0.04393961240434259,-0.00025473013024885917,0.009297560749842847,0.027979016360759036,0.020882886443052296,0.0014507690856238042,0.0027806704155251437,-0.009449757997475872,0.0
LR,1,0.031786318588349044,0.7032085561497327,0.9939023932468367,0.06082331174838113,0.908318745714894,0.14866984656205054,0.005581521539156148,0.23558136223872514,0.36563494950935715,0.0002807812023741777,0.01829820336044392,0.06064962413510131,8.259593321831016e-05,-8.864822142833351e-05,0.000245117672503592,0.004422976622146702,0.006149658846754269,-0.0020540398133759297,0.071974167409852,0.0006030927192752112,0.00575465803681563,0.012610654519368113,0.0045135829368194045,-0.0001424067814110197,0.0015087998490487698,-0.00022713881635045842,0.0
CART,1,0.01057029603971003,0.7914438502673797,0.9791403590696082,0.02086196567642809,0.8853184628950999,0.08999868825407104,0.020859640930391787,0.008424354442618597,0.4010363524767871,0.0002807812023741777,0.028307620008864796,0.24841866169667,0.06998892787274535,0.05058297776140099,0.014772834482377983,0.000444576170717248,0.1289009222619181,0.02844797969279298,0.06256472833236319,0.0,0.0,0.0,0.012752972296540733,0.0,0.03985716599824483,0.0,0.0
GBDT,1,0.05075518089216719,0.7727272727272727,0.9958783721897481,0.09525379037574158,0.9264400999514532,0.19739462319981652,0.0033221735208093994,0.39227725092063276,0.39168040041761265,0.0002807812023741777,0.0008524825952211934,0.10247040164052616,0.01221155951446411,0.00020933796867406151,1.4596695094626355e-05,0.0,0.002114206678522068,0.00020114957874293183,0.016497647617979495,0.0,0.0,0.0,0.0,0.0,0.0028675385521858667,0.0,0.0
NN,1,0.028899183763512023,0.7005347593582888,0.9933062962557001,0.055508474576271186,0.8579648460931193,0.14140392016602849,0.0069316628981029626,0.1702554913357855,0.3649286744173119,0.0002807812023741777,0.029348969597932272,0.071512858442319,0.000820085052450148,0.0381692896215718,0.010044128301389676,0.006085041769689048,0.04421107533140729,0.03481739000411197,0.07352729136961503,0.0009329424267183306,0.016074877485665807,0.02134633151230656,0.017012448132780068,0.0015557940869144193,0.02152852318827423,0.001732912521294283,0.0
RF,1,0.06778065427159331,0.7700534759358288,0.9969617071497104,0.12459441920830629,0.9197754964377702,0.22791100431649433,0.0036381612434853512,0.48582397390764387,0.5009800955910918,0.0002807812023741777,0.00013973665425948134,0.024816873779529392,0.002215849518754087,8.393099679409044e-05,0.00010440197162191467,0.0,0.0002771591983210753,5.09994285927684e-05,0.005312840997488277,0.0,0.0,0.0,3.560169535177238e-07,0.0,0.00028187642295520734,0.0,0.0
LDA,2,0.023841219895921577,0.5267379679144385,0.993811552269598,0.0456176913280074,0.8515326765892484,0.11110374238732741,0.005846415724458815,0.02628337178034356,0.025928582921072335,0.0002807812023741777,0.019934018418688183,0.05481478361784971,0.008538016621743073,0.0117860886492962,0.008587994159928081,0.007736504192872107,0.006510276280323501,0.0058705825097334465,0.09972044399520812,0.001286032494758893,0.003922113656783477,0.0031551362683438057,0.000525606469002704,-9.368448637316895e-05,0.0003368336328242183,0.0030770814615154627,0.0
QDA,2,0.0002807812023741777,1.0,0.0002807812023741777,0.0005614047728412185,0.5,0.0,0.9997192187976258,0.0002807812023741777,0.5001403906011871,0.0002807812023741777,0.0,0.0945086477987421,-0.00390873015873019,-0.02575190925426778,0.0017411650194668836,-0.00022293351302788978,-0.03433045073375267,-0.006108864929619684,0.00027440850554052434,-9.359089547771316e-05,-0.005538709194369584,0.022792190775681308,-0.0061156034740941,0.0009230870020963788,-0.016430068882899107,0.0004887316561845046,0.0
LR,2,0.02979494732072052,0.7032085561497327,0.9934872274582995,0.057167699163134446,0.8968471614700956,0.14388186496186614,0.005626609474804734,0.23644358470672372,0.36668345151869564,0.0002807812023741777,0.024182015573524885,0.07404724468403709,5.91494459418751e-05,0.003161313267445287,0.002182726864330564,0.003574797843665656,0.0030834456424079005,-0.0009974917640013015,0.06582771787960462,0.0009222446840370768,0.007426437556154464,0.011928908355795098,-0.0010177073974244166,-3.500299490870607e-05,0.0016344713986222725,0.002848719676549827,0.0
CART,2,0.010108051585918439,0.7754010695187166,0.9786155835068822,0.019955959262317646,0.8770368639333593,0.08702651922257242,0.02138441649311786,0.007900857168224005,0.3927860921311937,0.0002807812023741777,0.04369880578017373,0.2685920185684337,0.09534095163222518,0.004761904761904745,0.028379099281221953,0.0,0.059594470649895225,0.03081882674453431,0.053801474992512824,0.0,0.0,0.0,0.016313080263551917,0.0,0.04892772911051222,0.0,0.0
GBDT,2,0.05040214477211796,0.7540106951871658,0.9959421860993786,0.09448818897637795,0.9216014171477996,0.19429523059272194,0.003344738069231088,0.3466490304934796,0.3443326934839418,0.0002807812023741777,0.001093890386343266,0.07017239442946988,0.012273322851153078,0.0007187780772686559,1.160527103925002e-05,0.0,0.0010186433063791521,3.013626834384997e-05,0.009884696016771489,0.0,2.2204460492503132e-17,0.0,0.0,0.0,0.00010893980233597222,0.0,0.0
NN,2,0.025259447816722146,0.6898395721925134,0.9924384270847254,0.04873441632036267,0.8459580934763714,0.1310581091342088,0.006830386828216191,0.171898574757339,0.3719441581812116,0.0002807812023741777,0.03608172356993107,0.0704096473495057,0.0005018343815512694,0.032703279424977416,0.004261193471099012,0.005182502246181375,0.03965595986822397,0.03145533842467789,0.0606867699910151,0.001210879005690213,0.030707734351602168,0.020104166666666545,0.027111410601976506,0.001634845762204118,0.03172431865828085,0.004988020365378753,0.0
RF,2,0.05987021142976764,0.7647058823529411,0.9965623071506113,0.11104639875752281,0.9213574395958507,0.21337925567542862,0.004236616121045228,0.44184194629381446,0.4725770236976424,0.0002807812023741777,0.0001392632524708004,0.029154031895777234,0.0021748652291105008,4.28646301287916e-05,3.425426774483764e-05,0.0,0.0001221361185984149,1.02949985025802e-06,0.0048270440251572564,0.0,2.2204460492503132e-17,0.0,1.1230907457360217e-06,0.0,2.9481132075481754e-05,2.2204460492503132e-17,0.0
LDA,3,0.024039048200122027,0.5267379679144385,0.9938626033973024,0.045979694246703236,0.865930625066683,0.11157182111353049,0.005726405205561109,0.027932681976993445,0.03527811808651952,0.0002807812023741777,0.0008825739449950021,0.04687000939746666,0.009310410432917627,0.02649249643991669,0.017632165087930685,0.007373744362000378,0.0018364456436303466,0.011047212180961653,0.10222262579441262,0.00020063303180719582,-0.0002548270116633056,0.0066052276051064675,0.0013858861196148985,0.0006284195536491843,-0.0005028317315360908,-5.822970176021514e-05,0.0
