Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.07508532423208192,0.0873015873015873,0.9768098500277727,0.08073394495412844,0.6673423217482322,0.06925934027280631,0.024617210472044772,0.0318892732484477,0.0313945243012706,0.011664506572856878,0.0008378283423233102,0.00409255929622967,0.0037260696743616206,0.004408828817657607,0.002977108176438592,0.0007003947341228001,0.004395395457457552,6.200012400148225e-07,0.21429192413940382,0.007028334056668162
QDA,1,0.011778061586490706,0.9880952380952381,0.032817996667283834,0.023278642546627402,0.6652980725198785,0.00714649672784252,0.9643677926293127,0.029935970253601122,0.07324637679021724,0.011664506572856878,0.028222456444912926,0.006433408422372455,0.03203725518562146,0.009277491888317146,0.009646117070011905,0.009804906276479142,0.01817499190553935,0.007054718553881556,0.25595090967959716,0.024034279179669472
LR,1,0.038834951456310676,0.031746031746031744,0.979540825773005,0.034934497816593885,0.6483600473097944,0.024828951831458362,0.02212660858354191,0.030411783842868,0.02991750577971447,0.011664506572856878,0.004181012806470097,0.012436673762236516,-0.001600567645579609,0.009841279682559457,0.005038130076260194,-0.002441909328262959,0.003982061297456041,-1.4673362679973324e-05,0.204644980401072,0.01167407223703345
CART,1,0.18181818181818182,0.3968253968253968,0.9721347898537308,0.24937655860349126,0.687685849286636,0.25613562513274074,0.02782684276574297,0.08011591770073165,0.29156701317632155,0.011664506572856878,0.054305219721550536,0.09219928217634213,0.17083486611417661,0.0,0.08915948498563656,0.2767650401967471,0.06763683082921716,0.10340759570408017,0.28745475713173646,0.09599045198090395
GBDT,1,0.375,0.35714285714285715,0.9855582299574153,0.3658536585365853,0.8843560247878345,0.35866316719178115,0.01215317033065722,0.2937308922458087,0.292820117872421,0.011664506572856878,0.001368756070845456,0.03792706029856503,0.008287832131219775,6.888902666091213e-08,0.06403696585170948,0.02079256825180311,0.004416751055724322,0.010598301196602345,0.07666094887745334,0.0013587671619787356
NN,1,0.25,0.19047619047619047,0.9838918718755786,0.2162162162162162,0.7148572937667637,0.21019643115901182,0.016190673623842952,0.09432686671226248,0.09264851738608426,0.011664506572856878,0.04180337694008716,0.0315176941464993,0.2139012544691755,0.01226217785768895,0.0060749099275976045,0.006377539421745437,0.07379874759749508,0.03273268990982412,0.2943805154276974,0.08571090031068943
RF,1,0.3898305084745763,0.27380952380952384,0.98653027217182,0.3216783216783217,0.8784732443932987,0.32011280598901765,0.012218736189142041,0.30276418431636015,0.30630875423437554,0.011664506572856878,0.0015467653157528404,0.007343156908535997,0.011479322958645932,6.888902666091213e-08,0.024844207466192737,0.007226390008335648,0.0012457891582449588,0.002446456004023112,0.04071134808936283,0.0005066787911353288
LDA,2,0.07508532423208192,0.0873015873015873,0.9768098500277727,0.08073394495412844,0.6673423217482322,0.06925934027280631,0.024617210472044772,0.0318892732484477,0.0313945243012706,0.011664506572856878,0.0008378283423233102,0.00409255929622967,0.0037260696743616206,0.004408828817657607,0.002977108176438592,0.0007003947341228001,0.004395395457457552,6.200012400148225e-07,0.21429192413940382,0.007028334056668162
QDA,2,0.011778061586490706,0.9880952380952381,0.032817996667283834,0.023278642546627402,0.6652980725198785,0.00714649672784252,0.9643677926293127,0.029935970253601122,0.07324637679021724,0.011664506572856878,0.028222456444912926,0.006433408422372455,0.03203725518562146,0.009277491888317146,0.009646117070011905,0.009804906276479142,0.01817499190553935,0.007054718553881556,0.25595090967959716,0.024034279179669472
LR,2,0.038834951456310676,0.031746031746031744,0.979540825773005,0.034934497816593885,0.6483600473097944,0.024828951831458362,0.02212660858354191,0.030411783842868,0.02991750577971447,0.011664506572856878,0.004181012806470097,0.012436673762236516,-0.001600567645579609,0.009841279682559457,0.005038130076260194,-0.002441909328262959,0.003982061297456041,-1.4673362679973324e-05,0.204644980401072,0.01167407223703345
