Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487448889809018,-0.004839294032399933,-0.0008622742094094304,0.002169659955488834,0.03990528440556913,0.009060090057450476,-0.01924072252988973,-0.046624398323068125,0.05367941617928682,0.05057346928212829
LR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057561202836292,0.03589772786087673,0.0011117436985662809,0.0016189638217482649,0.09251436261063084,-0.0002986387868123996,0.01584131256146153,-0.003489984990425077,0.027399202939806334,0.0009600952331658919
CART,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18387919879923403,0.11134413332643245,0.11292634956782781,0.0,0.35520832255059254,0.14955023031934167,0.15817556027120752,0.06060090057450447,0.01845660162517464,0.12784431447647643
GBDT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010506702551627222,0.008569949795559162,0.03848455048910504,0.0,0.10195176233114218,0.0037834480616944165,0.018549246933388462,0.001416075772475467,0.01272139123233782,0.00646912685678791
NN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316598519745365,0.02925055638942098,0.061949174473371005,0.0022348739713266676,0.07265307178717469,0.006690647482014467,0.061174369856632806,0.08724341390197207,0.09828994358470067,0.07239014543760687
RF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863257595361434,0.0012778841674860875,0.005635836654417447,0.0,0.03786087676621286,0.001964184048444606,0.007254800476165735,0.0015340820868484206,0.01208529579214319,0.002142746234666859
LDA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487448889809018,-0.004839294032399933,-0.0008622742094094304,0.002169659955488834,0.03990528440556913,0.009060090057450476,-0.01924072252988973,-0.046624398323068125,0.05367941617928682,0.05057346928212829
LR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057561202836292,0.03589772786087673,0.0011117436985662809,0.0016189638217482649,0.09251436261063084,-0.0002986387868123996,0.01584131256146153,-0.003489984990425077,0.027399202939806334,0.0009600952331658919
CART,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18387919879923403,0.11134413332643245,0.11292634956782781,0.0,0.35520832255059254,0.14955023031934167,0.15817556027120752,0.06060090057450447,0.01845660162517464,0.12784431447647643
GBDT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010506702551627222,0.008569949795559162,0.03848455048910504,0.0,0.10195176233114218,0.0037834480616944165,0.018549246933388462,0.001416075772475467,0.01272139123233782,0.00646912685678791
NN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316598519745365,0.02925055638942098,0.061949174473371005,0.0022348739713266676,0.07265307178717469,0.006690647482014467,0.061174369856632806,0.08724341390197207,0.09828994358470067,0.07239014543760687
RF,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863257595361434,0.0012778841674860875,0.005635836654417447,0.0,0.03786087676621286,0.001964184048444606,0.007254800476165735,0.0015340820868484206,0.01208529579214319,0.002142746234666859
LDA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487448889809018,-0.004839294032399933,-0.0008622742094094304,0.002169659955488834,0.03990528440556913,0.009060090057450476,-0.01924072252988973,-0.046624398323068125,0.05367941617928682,0.05057346928212829
LR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057561202836292,0.03589772786087673,0.0011117436985662809,0.0016189638217482649,0.09251436261063084,-0.0002986387868123996,0.01584131256146153,-0.003489984990425077,0.027399202939806334,0.0009600952331658919
CART,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18387919879923403,0.11134413332643245,0.11292634956782781,0.0,0.35520832255059254,0.14955023031934167,0.15817556027120752,0.06060090057450447,0.01845660162517464,0.12784431447647643
GBDT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010506702551627222,0.008569949795559162,0.03848455048910504,0.0,0.10195176233114218,0.0037834480616944165,0.018549246933388462,0.001416075772475467,0.01272139123233782,0.00646912685678791
NN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316598519745365,0.02925055638942098,0.061949174473371005,0.0022348739713266676,0.07265307178717469,0.006690647482014467,0.061174369856632806,0.08724341390197207,0.09828994358470067,0.07239014543760687
RF,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863257595361434,0.0012778841674860875,0.005635836654417447,0.0,0.03786087676621286,0.001964184048444606,0.007254800476165735,0.0015340820868484206,0.01208529579214319,0.002142746234666859
LDA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487448889809018,-0.004839294032399933,-0.0008622742094094304,0.002169659955488834,0.03990528440556913,0.009060090057450476,-0.01924072252988973,-0.046624398323068125,0.05367941617928682,0.05057346928212829
LR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057561202836292,0.03589772786087673,0.0011117436985662809,0.0016189638217482649,0.09251436261063084,-0.0002986387868123996,0.01584131256146153,-0.003489984990425077,0.027399202939806334,0.0009600952331658919
CART,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18387919879923403,0.11134413332643245,0.11292634956782781,0.0,0.35520832255059254,0.14955023031934167,0.15817556027120752,0.06060090057450447,0.01845660162517464,0.12784431447647643
GBDT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010506702551627222,0.008569949795559162,0.03848455048910504,0.0,0.10195176233114218,0.0037834480616944165,0.018549246933388462,0.001416075772475467,0.01272139123233782,0.00646912685678791
NN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316598519745365,0.02925055638942098,0.061949174473371005,0.0022348739713266676,0.07265307178717469,0.006690647482014467,0.061174369856632806,0.08724341390197207,0.09828994358470067,0.07239014543760687
RF,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863257595361434,0.0012778841674860875,0.005635836654417447,0.0,0.03786087676621286,0.001964184048444606,0.007254800476165735,0.0015340820868484206,0.01208529579214319,0.002142746234666859
LDA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
