Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.024547186405762995,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,1,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.637992045936304,0.03816319351915245,0.04399585733135476,0.02058402065519652,0.027666404038207776,0.012875125640166563,0.019483426387002623,0.018685679794778885,0.035026407122378166,0.00043659775665203513,0.047252150294250825,0.0067013731703636555,0.011816307026809404,0.07681303757356264,0.03683315728585077,0.01509883808661534
LR,1,0.125,0.0037174721189591076,0.986837696836261,0.007220216606498194,0.6591905053051125,0.01946560639062776,0.028661870277019608,0.02151858069913736,0.01964319568500977,0.012875125640166563,0.0,0.0,0.0,0.0,0.2743629596096774,0.0,0.0,0.0,0.0,0.0
CART,1,0.041085563513004145,0.4052044609665427,0.8705786627099986,0.07460643394934977,0.6486293984559081,0.09543424661994984,0.10025058855718706,0.03719299434865038,0.08029354903992181,0.012875125640166563,0.026949348624314574,0.028984960515064585,0.20178009154469087,0.0,0.4208822493838339,0.178700769578995,0.11096977013228704,0.13905890045772334,0.05299632815250741,0.1122755394597857
GBDT,1,0.15299334811529933,0.25650557620817843,0.9721437802134686,0.19166666666666665,0.870517908179304,0.18461178117614369,0.021386124831848357,0.12646181262121084,0.12473092479096509,0.012875125640166563,0.00045420250490417756,0.03509129319450739,0.0170102107539863,0.0,0.11311704642623614,0.012988783260399473,0.014920778632865606,0.017011216739600665,0.008094160253508375,0.01563653739751525
NN,1,0.08204518430439953,0.25650557620817843,0.9534772411812569,0.12432432432432435,0.6691943698610778,0.12565376563185676,0.03868463610706093,0.04999757052319629,0.04853088822782151,0.012875125640166563,0.17359740455711495,0.06277098737488063,0.2572938986972487,0.02439112720688106,0.09212212665358895,0.0397218449776169,0.15414717569538766,0.19608470398873307,0.13821336954881555,0.10631859564408239
RF,1,0.13190184049079753,0.15985130111524162,0.9756377734169339,0.1445378151260504,0.868138971162914,0.13292479140223545,0.023215944652195574,0.11128233296186604,0.11068549990376766,0.012875125640166563,0.00012423922337905234,0.0011493385644584908,0.010234897640963681,-1.0059856145439028e-06,0.06976107841657857,0.008029274181379175,0.0032292138222422386,0.0009868718877319217,0.002407323575272824,0.005393591871636172
LDA,2,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.02454718640576299,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,2,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379549144750694,0.03816319351915245,0.04398565389581062,0.020584192589935754,0.027666554258295995,0.012875125640166563,0.01946330667471454,0.018691715708465374,0.035050550777123934,0.0004345857854232804,0.04722398269704744,0.006678235501232366,0.01180725315627984,0.07681504954479153,0.03682812735777881,0.015092802172928965
LR,2,0.09090909090909091,0.0037174721189591076,0.9866941080744747,0.007142857142857143,0.6257169436265109,0.01588664485868933,0.027262290149364102,0.021615622231731156,0.020687586461549966,0.012875125640166563,0.0,0.0,0.0,0.0,0.05754388612242858,0.0,0.0,0.0,0.0,0.07769226900055334
