Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.02702702702702703,0.054945054945054944,0.9847773835412613,0.036231884057971016,0.7078423216316561,0.03135817706789146,0.015756285258624183,0.025437485116499785,0.035402558307008745,0.005207737209568502,0.02237097669256376,-0.0017927611296091328,0.003792596703251494,0.005902906235869554,0.0024288856003617187,0.020320271714555794,0.0020514757265589047,0.2641935914827146,0.0289765486907551,-0.000521026020471127
QDA,1,0.004925816023738872,0.9120879120879121,0.04000228911525695,0.00979871318104008,0.5535182472707642,-0.020353759630741326,0.959743522776666,0.0074201103725575505,0.02900913186245788,0.005207737209568502,0.07835301311300191,0.0118356147490442,0.026119640728408687,0.01170741357339571,0.03788177744892505,0.026911713322645525,0.019687744070374415,0.19384223290993535,0.03592972828544405,0.006493813458297271
LR,1,0.030303030303030304,0.054945054945054944,0.9859219411697379,0.0390625,0.7015351616110979,0.034041408841488936,0.01807201622173104,0.03757091840577025,0.041354040677541525,0.005207737209568502,0.01920885230402427,-0.0044169030295557075,0.0029437456324248323,0.011550951617544247,0.0026323632178237855,0.019807467011961965,-0.0026238849837629365,0.22869753771529572,0.01999064825091452,-0.0003740699634151801
CART,1,0.0603448275862069,0.6153846153846154,0.9480943115485865,0.10991167811579983,0.7826103310484603,0.18141809095439282,0.05190568845141353,0.039138254364422906,0.3388662094103282,0.005207737209568502,0.07005487729683073,0.10141509433962259,0.0698483166851647,0.0,0.2119620175114071,0.31888025650511775,0.21233197681588356,0.20359785423603408,0.1652145763965964,0.07106918238993712
GBDT,1,0.12275449101796407,0.45054945054945056,0.9803708366716264,0.19294117647058823,0.9030567315673453,0.22797526794487305,0.015718141049277993,0.21968216474192181,0.21615162761340162,0.005207737209568502,0.008436870555350006,0.008220290212521042,0.0006926460311588167,0.0,0.015511571504912202,0.021621809100998934,0.006049348460558268,0.04616038763513788,0.0025665926748058123,0.0010636330003699567
NN,1,0.058333333333333334,0.15384615384615385,0.9826599519285796,0.08459214501510574,0.7726558662530589,0.08710150577920875,0.019141144159298646,0.058988658139666666,0.06701633528062735,0.005207737209568502,0.14456134130801174,0.00881016977021425,0.05948123484194519,0.010503247420561546,0.018143934722736142,0.010192121922144203,0.06708621079459046,0.15803993505158886,0.09229405598717484,0.06414374974308382
RF,1,0.17372881355932204,0.45054945054945056,0.9859791690511617,0.2507645259938838,0.9236765363153214,0.2739529981603338,0.016295902483690054,0.1592657091290647,0.15306237736280937,0.005207737209568502,0.0016586508817363565,2.1324043244064228e-05,0.0007016380975870318,0.0,0.012398261191268944,0.012474051465449887,0.0027328174456365375,0.010811289924774958,0.00550956755867964,0.0014199757471122342
LDA,2,0.02564102564102564,0.054945054945054944,0.984205104727023,0.03496503496503497,0.6995498317479563,0.03015820846821184,0.01576270809125217,0.027018268349542615,0.03609209211978071,0.005207737209568502,0.024288269141050266,0.0011295422735991601,0.010413664403089551,0.00807474988336534,0.0004737960707065669,0.011777512829817071,-0.01042247680265409,0.2361728267067545,0.026024571043491807,-0.0008428800995282204
QDA,2,0.004934308305094822,0.9120879120879121,0.041661897676548015,0.009815515610217597,0.539234050193033,-0.019280709326602884,0.9579286245546781,0.009124844429480748,0.030463153051302448,0.005207737209568502,0.04092815302472663,9.797314810020553e-05,0.038985018920740244,0.01042532787310151,0.031958426209113135,0.015697993883158002,0.004454927168109491,0.19866155201907632,0.021052822559742924,0.003963506298273844
LR,2,0.03125,0.054945054945054944,0.986208080576857,0.0398406374501992,0.6951382334515281,0.03478157722601248,0.018563927269454453,0.03757419148667329,0.04135971476477049,0.005207737209568502,0.02767793271473744,0.0007039552122751758,0.007294074957233931,0.010079829972526077,-0.0003172463843243101,0.00953086931729823,-0.004169301746928577,0.19095744129386755,0.022505313358560965,1.5032916904234028e-05
