Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04869106153925795,-0.0023031934164897683,-0.0021945033900935495,0.0032731225091870097,0.010517571554267491,-0.0018265100150094637,0.028666735676207367,0.003924745096009663,0.02916619222607537,0.0073997205113608185
LR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073236374928836,0.0,0.0,0.0,0.04102737953522084,0.0,0.0,0.0,0.06011076031261322,0.0
CART,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628797681279436,0.1501889136173076,0.12497748563738939,0.0,0.35235080999948243,0.11561772165001807,0.0474095543708918,0.10705605299932722,0.08733450649552303,0.05676051964184052
GBDT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022669634076911025,0.03350809999482427,0.030071424874488863,0.0,0.13414885357900727,0.011630867967496506,0.026577299311629866,0.005343926297810686,0.021469385642565085,0.004216655452616336
NN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23503752393768437,0.06517985611510788,0.18281972982764866,0.002509186895088189,0.14981884995600642,0.02400445111536671,0.14050670255162773,0.12233838828218002,0.10520728740748406,0.16623984265824748
RF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008353604885874555,0.007724237875886187,0.009562652036643948,-2.2204460492503132e-17,0.043100771181615725,0.005896692717768137,0.011305315459862176,0.00942187257388325,0.016615082035091256,0.005173127684902324
LDA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046425133274675345,-0.0025236788986075843,-3.9335438124199486e-05,0.0022079602505046926,0.010748408467470716,-0.0016619222607524575,0.026906992391698248,0.006022980177009663,0.030661974017908065,0.008996946327829925
LR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031867915739351084,0.0,0.0,0.0,0.041719890274830605,0.0,0.0,0.0,0.06612494177320027,0.0
CART,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628797681279436,0.1501889136173076,0.12497748563738939,0.0,0.35235080999948243,0.11561772165001807,0.0474095543708918,0.10705605299932722,0.08733450649552303,0.05676051964184052
GBDT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314683504994564,0.021010299673929932,0.039065265772993074,0.0,0.11752290254127636,0.0077097458723668355,0.025062367372289264,0.0032141193520003773,0.01294342942911857,0.008335489881476144
NN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788323585735728,0.0359236064385902,0.2668671393820196,0.003460483411831783,0.07546503804150932,0.02453754981626215,0.1869390818280628,0.13526887842244198,0.09814036540551736,0.14504166451011855
RF,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027431292376178806,0.002146886807101156,0.008534754929869126,0.0,0.038687956109932295,0.0027581388126909356,0.004466124941773275,0.005502820764970817,0.012031468350499574,0.0007799803322810162
LDA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530365923088866,-0.0012628745924124552,-0.0003602298017701511,0.004518399668754114,0.011983334195952522,-0.0008296672014907136,0.030179079757776495,0.004504425236788889,0.02976761037213387,0.006959784690233372
LR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525231613270547,0.0,0.0,0.0,0.0880440970964236,0.0
CART,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08647585528699342,0.183285026654935,0.18072718803374563,0.0,0.3506542104445939,0.1888214895709332,0.048479892345116696,0.0814937115056156,0.11409036799337509,0.07517209254179388
GBDT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011634490968376454,0.032715697945240964,0.03312664975932929,0.0,0.1437001190414575,0.039163604368303996,0.07020858133636983,0.027594844987319546,0.019262460535169067,0.028743336266238838
NN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24233838828218,0.040938357227886746,0.15236892500388174,0.0024263754464054267,0.1318875834584131,0.003856425650846229,0.0929594741473008,0.12390300709073028,0.10203095077894515,0.17207235650328653
RF,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040681124165413695,0.0018280627296723083,0.008969515035453623,0.0,0.03804513223953208,0.0016753791211634895,0.007545158118109807,0.0034045856839707957,0.012750892810931048,0.004978520780497831
LDA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532788157962828,0.023212049065783245,-0.0017856218622225527,0.0011986957196832072,0.052956368717975134,0.0017478391387608205,0.014294808757310595,-0.007881062056829435,0.03625795766264674,-0.00078929662025784
QDA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394493038662595,-0.002386004865172553,0.0011158842710004891,0.001942963614719817,0.011143833134930925,-0.0012830598830287476,0.024737332436209326,0.008159515553025187,0.032987940582785626,0.009112882355985775
LR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238445215050982,0.0,0.0,0.0,0.03986801925366181,0.0,0.0,0.0,0.06055794213550021,0.0
