Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.3007518796992481,0.13651877133105803,0.9995318671936995,0.18779342723004694,0.7123414449102717,0.20241966998252253,0.00045434174891476146,0.11004857888802815,0.12049364721392912,0.0003964246018672546,0.00020513455012749482,0.043096111652809424,1.982451786695094e-05,-0.00520499043572471,-1.806702514834946e-05,0.0006902728401995794,-0.002681019992534184,-0.0009585365287831715,0.047658633050283214,3.514985436936513e-07,0.0003723072575310349,0.023581334302531932,0.0009134041157667471,0.0023999617569584243,-0.002656274495054811,0.0007397638351583691,0.0
QDA,1,0.024874520224387364,0.5750853242320819,0.990894411021957,0.04768642988538276,0.7560401401924044,0.11826381087437955,0.009104855964048746,0.02259942274067696,0.28503287813041783,0.0003964246018672546,0.00018741902352292783,0.04506387080038323,0.000389179187630595,0.003816992986197998,0.003221976251352343,0.0014066268723448294,0.00796762839011551,0.001061525602099378,0.03542620252924287,0.001462093342547166,0.005358384400213389,0.03128751807581254,-0.0033665827522477267,0.0006883747480634028,0.00017652256866691475,0.000644437430095679,0.0
LR,1,0.08312278928751896,0.5614334470989761,0.9973711501657745,0.14480633802816903,0.8221486415155677,0.21532840856207122,0.003256588443913197,0.10597571160522298,0.317177950213625,0.0003964246018672546,0.00014088061633166227,0.0948977174387567,-0.009542623064912558,0.006020326457787495,7.142450408832434e-05,-0.0004282658256945959,0.011604232323665541,0.0021744402912939665,0.03701040646588609,0.0009525610535396023,0.0030678792897761652,0.02669870458726691,0.0003000391569377925,0.005876633853105995,0.0055861554565580064,0.0005987426194093315,0.0
CART,1,0.025348062953995158,0.5716723549488054,0.9911163005602034,0.04854368932038835,0.784378734447688,0.11905195038572433,0.010472503530734756,0.01577694105398533,0.2856090163409841,0.0003964246018672546,0.0124741912194257,0.34047660390543,0.07736426707984143,0.06119536921758524,0.07318245375509402,0.0009516120074714695,0.059616332309535246,0.020297634906898555,0.04365218234900847,0.0,0.0008045801666243024,0.00017416752842389638,0.01155709636894966,0.0004777568206534522,0.08018532409220218,0.0,0.0
GBDT,1,0.06632552647116709,0.5750853242320819,0.9966222729741925,0.1189341803423328,0.8497942413944861,0.1945076672920152,0.003142966720834073,0.13732706843187617,0.13608343362170694,0.0003964246018672546,2.6502990198062903e-05,0.16911860334162637,0.005007799752685593,0.005253919033013488,0.0007120657499116057,9.005392690653036e-05,0.020189021856882473,0.000292235889266701,0.00718013105271702,2.2204460492503132e-17,0.0,0.0,1.405994174967784e-05,0.0,3.7540044471606746e-05,0.0,0.0
NN,1,0.04745023179710935,0.5938566552901023,0.9951130182186194,0.08787878787878786,0.8106238662423572,0.16691007331287433,0.004691289600053432,0.1419824544663046,0.22660114868888243,0.0003964246018672546,0.008743807474405663,0.0999999648501457,0.001877986419502342,0.05094591773106294,0.0007472156042857891,0.0013184710375746312,0.057182064294707714,0.02421515647660679,0.05372683360972848,0.0004909731658983452,0.0053389816805989865,0.02911754181602435,0.027288765192645892,0.005824893267467268,0.01894250257121193,0.0013577685747649059,0.0
RF,1,0.09041309431021044,0.5938566552901023,0.9974705945624887,0.15693348365276213,0.8430805810213489,0.23104700238150305,0.003054857005616221,0.27476420584910877,0.30513026626967504,0.0003964246018672546,6.6433224767070694e-06,0.045189285480790264,0.0008593436397393405,0.0005626788688214646,4.225012495775449e-05,2.0703264226407113e-05,0.00037009281670545845,1.4798088691581057e-05,0.005362672682447056,0.0,2.2204460492503132e-17,1.4059941748634231e-07,4.323432088004786e-06,0.0,1.8067025148327253e-05,-4.4408920985006264e-17,0.0
LDA,2,0.15615615615615616,0.17747440273037543,0.9992937418355812,0.16613418530351437,0.7064431398031329,0.1661221153335789,0.0005657363662296177,0.099807784391328,0.11209335628170355,0.0003964246018672546,-2.2496849366304696e-05,0.043118937403591406,1.6335291896729666e-05,-0.006971658985019435,-7.802251261141979e-05,-7.587313209875824e-05,0.0005677230394247168,-0.002912912116845967,0.04661533468362202,-1.5762123759532898e-06,0.0014242511737409202,0.030334637052024348,0.001505139527036059,0.0031337967875358697,-0.0018251822853789124,0.001125415636456717,0.0
QDA,2,0.03505669406012691,0.5750853242320819,0.9935564089884205,0.06608491028532208,0.7434186330780699,0.14086900405903416,0.00593596380717436,0.03833782712817307,0.2931889848816942,0.0003964246018672546,0.0008830371606395771,0.06011659672821288,0.002005443664378448,0.004452943254204955,0.0034347100593156597,-0.0022061958042660645,0.013048530862596474,0.004410743750138701,0.03723923536504714,0.0014329203418087077,0.005930499064661121,0.024253323121387615,0.0029740978154412013,0.006301410495138371,0.000353143218238694,0.0008795981518192386,0.0
LR,2,0.05202130993418991,0.5665529010238908,0.995735391313701,0.09529276693455797,0.8115211823202062,0.1707710808720454,0.004198950384585697,0.13066393794240047,0.32318856582846794,0.0003964246018672546,-0.00012803143254069838,0.12493711270849879,0.0006443842777113628,0.0046428768455117455,-0.0016041543226550602,-0.002909902984128343,0.010684140652594886,-0.0006414467910107913,0.04075734138825613,0.002409813784836912,0.006960123976267929,0.01715212813746856,-0.0002875154665840096,0.005777176588087629,0.005836786074306865,0.00019437564436630694,0.0
