Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.3177083333333333,0.2271880819366853,0.999482398490469,0.264929424538545,0.8671314492263115,0.26840983201420016,0.0004935301184250538,0.2562927170688047,0.2612356005251514,0.00041056426974607707,0.0004860558920903202,0.045536295161127005,0.00010149055212582692,0.02138241119576676,-9.252699908923745e-05,0.009004322745738591,0.002782460350735083,0.00675851898972073,0.022931081843021995,-7.2286718038494515e-06,0.0002116555104163975,0.02476514045309306,0.005885873729560909,0.0,-0.0009796296028567798,0.0017386401422602837,0.0
QDA,1,0.0320109439124487,0.6536312849162011,0.9917428415023135,0.06103286384976525,0.8637540841391314,0.14342561888792518,0.008238984582272249,0.04184135681876849,0.29833559655685166,0.00041056426974607707,-8.096112420341584e-06,0.03646055313796644,0.0005508247914526975,0.036636932729980184,0.0003547832121325589,0.021324870968208252,0.027601671268921147,0.01836082638176064,0.012672150819008476,3.6721652763471724e-05,0.005636918272636548,0.024619699576399756,0.006411542743136334,0.0,0.023101100203848545,0.0014084344142606398,0.0
LR,1,0.10122324159021406,0.6163873370577281,0.9975954848634052,0.1738902022589966,0.8657784793595418,0.24913492845379323,0.003136600981377939,0.24311249862217302,0.38840468997517547,0.00041056426974607707,1.5035637351856756e-05,0.030746143503592505,0.0012121036880682334,0.03566684497390442,-1.5324784224257647e-05,0.02036461420578577,0.00223163555928223,0.026279691769434076,0.014515751275860467,0.0003313623154880707,0.000854139860341907,0.05208402608104774,0.003128280009830764,0.0,0.00043198542699753875,0.00023565470080519902,0.0
CART,1,0.010553463967035248,0.6629422718808193,0.9743431736235776,0.02077618908666472,0.8348158546492334,0.08146395475646137,0.03537937079890225,0.12349529014213334,0.32945873570462286,0.00041056426974607707,0.012135060503983008,0.0998292587719932,0.03981682545649061,0.08281860370975433,0.028465208402608067,0.003500701181164967,0.012568057945033195,0.048567566395350446,0.014402116555104105,0.0005152597261778968,-3.0360421576336448e-06,0.05027483410198215,0.0041162948719802635,0.0,0.033780739926845826,0.01447787303560837,0.0
GBDT,1,0.04171792864332849,0.6945996275605214,0.9933239344442779,0.07870858830977,0.8952858636774835,0.16916559695031258,0.00517128729548885,0.17188938599197212,0.1708558118812941,0.00041056426974607707,0.00016640402492447138,0.10019459584495946,0.002711041073313214,0.006192369414043841,7.199757116631567e-05,0.0,0.008378608914398077,0.002845783515736766,0.0034775694313926354,0.0,0.0,0.0,6.621463372318282e-05,0.0,1.879454668998193e-05,0.0,0.0
NN,1,0.022505922611213477,0.6368715083798883,0.9884942612748441,0.04347549736223225,0.8640866917744029,0.11825113949651146,0.010645205619895471,0.2510356418463666,0.24229657006359773,0.00041056426974607707,0.00619063453281099,0.05632928045800876,0.0014885280978473193,0.10015209125475291,0.002645693880206479,0.012921684569677239,0.06476485130622107,0.07940551403085198,0.022707282163975197,-8.963553036789307e-06,0.005664965519235543,0.0471109890268762,0.010094117306886075,0.0,0.02225823707152048,0.00903555060793131,0.0
RF,1,0.07511548503715605,0.6964618249534451,0.996354617433614,0.135605511240029,0.9174660763492712,0.2279557195302201,0.009782043811697892,0.42032332411469214,0.4193483461294133,0.00041056426974607707,0.00013821220488952068,0.045304110222787686,0.0028934927496421458,0.0034665818502508604,0.00042996139889255324,1.4457343608054175e-06,0.0010339892148216955,0.0009556304124680448,0.0019144414405297238,6.661338147750939e-17,1.5035637352034393e-05,8.963553036760441e-05,0.00012924865185268697,0.0,0.00038658936806950094,-2.2204460492503132e-17,0.0
LDA,2,0.3177083333333333,0.2271880819366853,0.999482398490469,0.264929424538545,0.8671314492263115,0.26840983201420016,0.0004935301184250535,0.2562927170688047,0.2612356005251514,0.00041056426974607707,0.0004860558920903202,0.045536295161127005,0.00010149055212582692,0.02138241119576676,-9.252699908923745e-05,0.009004322745738591,0.002782460350735083,0.00675851898972073,0.022931081843021995,-7.2286718038494515e-06,0.0002116555104163975,0.02476514045309306,0.005885873729560909,0.0,-0.0009796296028567798,0.0017386401422602837,0.0
QDA,2,0.032013863553447645,0.6536312849162011,0.9917436060540262,0.06103817059386141,0.8638184852646471,0.14343227414915366,0.008237492985142526,0.04184812563625389,0.29834235625632466,0.00041056426974607707,-1.3011609246826872e-05,0.03649756393760213,0.0005488007633477343,0.0366539923954373,0.0003518917434110591,0.02132400352759185,0.027596466625222395,0.01835099538810745,0.012663765559716067,3.672165276356054e-05,0.0056337376570429806,0.024663649900967234,0.006403735777588282,0.0,0.023126545128598065,0.0014078561205164819,0.0
LR,2,0.10122324159021406,0.6163873370577281,0.9975954848634052,0.1738902022589966,0.8657784793595418,0.24913492845379323,0.003136600981377939,0.24311249862217302,0.38840468997517547,0.00041056426974607707,1.5035637351856756e-05,0.030746143503592505,0.0012121036880682334,0.03566684497390442,-1.5324784224257647e-05,0.02036461420578577,0.00223163555928223,0.026279691769434076,0.014515751275860467,0.0003313623154880707,0.000854139860341907,0.05208402608104774,0.003128280009830764,0.0,0.00043198542699753875,0.00023565470080519902,0.0
