Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004944269061412321,0.06467010962290953,0.0006435705942251068,0.15416052826050686,3.39698204963712e-05,0.02339732259921068,0.0034508229380574964,-0.006402893990321479,0.01945999053272176,3.7681810906486925e-05,-8.016537087547348e-05,0.010691911606951331,0.0012020378486802708,-0.0010138331238953358,0.004414969878389807,-0.0002499974458781251,-1.2378977193328033e-05
QDA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001021342242110368,0.08876371989116032,0.013140394969401647,0.1742414428404559,0.02793999856969178,0.009627847420166692,0.04237134888282712,0.021317994980299203,0.0016034266098629902,-0.0015284716475447934,0.002096712674914758,0.03004376062088998,0.001978950630527532,0.002530044986599367,0.009839805478080544,0.0011295178158512663,0.00031018958395059306
LR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004198295208808434,0.129504279005459,8.547794430646682e-06,0.14066926505995378,2.4519569681569208e-05,0.009828277874834446,0.011014820717674189,0.0014742220996243783,0.0041155416611327045,-8.207244851732298e-06,-3.8141552838322212e-06,0.01773233143647217,0.0011078588626324715,0.0003236072373596022,0.0034065855477569905,0.0016939957703742347,5.2308415320601045e-05
CART,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024557149327584838,0.2997755778274979,0.09021384810807687,0.15779100812891844,0.07799075748442837,0.0035722118354600597,0.14584936470476048,0.09926631998719533,0.011094577429055041,0.005337910319673877,0.00047985138416370974,0.0022870117796099042,0.024258129769822577,0.0015480532483321818,0.06815915925119961,0.0012203594160256292,0.0
GBDT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007133747441621319,0.13113922347885015,0.005592879789404148,0.006882285632553798,0.0005128676658390896,0.0006155603913595264,0.010608017218186739,0.003703885330145762,0.000210578832119257,3.5417156206696276e-06,1.7027478937947648e-08,2.3412783550091908e-05,6.332519419840476e-05,6.37849361299736e-05,0.0010566231784854495,6.7258541834869234e-06,0.0
NN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010909982529806683,0.10576256713083572,0.00042997789833236765,0.11054336388063062,0.00784709664456502,0.014397261300286424,0.060681082130342026,0.05470983473128941,0.014601148333180181,0.002382638101368029,0.0030836083271183145,0.022940049652128636,0.01885459554629263,0.0035680486168578663,0.019684744741063166,0.011305701140500557,0.00017003640475001802
RF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012653970978369067,0.039306045095575205,0.0007483917546135643,0.000658043951328624,0.0005347394625446311,0.0002582472594272911,0.0008265904516709055,0.0009395081782981096,1.8134265077129895e-06,9.927020225264372e-06,2.5541218418023703e-07,0.00019736550845756985,1.9692279400507217e-05,8.513739471194271e-08,0.0004448003187543792,5.951103891477238e-06,0.0
LDA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002091240468353739,0.06780061818688139,0.0007131931337690078,0.1424285721178965,5.657636965465951e-05,0.011474559762430836,0.007240810260468256,-0.0055084669820101295,0.02407301264084629,-4.5323134996211326e-05,0.0001047946706885794,0.006439452427596581,0.0002906884566971302,-0.001340065513471589,0.005677730796432456,0.0008572276441481507,-1.911154247564717e-05
QDA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013430468451651966,0.06632206723127006,0.009867018819957907,0.15028000391536742,0.027683422554997828,0.010675597334792864,0.033391690459876444,0.016756755732084107,0.0026808892847147935,-0.0009700874202278386,0.0033092092474360955,0.03231951397055479,9.538538106594885e-05,0.003665194038163788,0.012885849807057892,0.0013795810832608834,0.0001972590360200366
LR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003493500352245604,0.09418514517879031,2.8296801392957428e-05,0.12166297647884391,3.7826722934020116e-05,0.006648214578677547,0.0020033170330890247,-0.0008095952695744924,0.016606379429431706,2.307516264623555e-05,5.2388718778662025e-06,0.024489158292513746,4.652945417848997e-05,0.004201420147874058,0.016481801124151606,0.0002897578676137158,5.518048602946024e-05
