Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.014925373134328358,0.014388489208633094,0.9870729011485415,0.014652014652014652,0.6106754654331688,0.00814936845834194,0.016234792589238444,0.019955095289970047,0.018656870922704627,0.006679802008746216,-0.004278380279472161,0.028035401203136988,-0.01625389759687561,0.00021165132124596476,0.006137048429937763,-0.0001637778081069907,0.048392562807739514,0.008099442525537782,0.0578295240994845,-0.0019514755750595692
QDA,1,0.006135586401126534,0.8776978417266187,0.04949781344610505,0.012185986115966638,0.4717095989391361,-0.030976017103571618,0.9493680521264035,0.00834205258178176,0.036025242836031555,0.006679802008746216,0.17102392625799195,0.06310022991884597,0.049335335062099105,0.005118266474892619,0.02602597348059339,0.026400562723750864,0.09077112051317052,0.026423659594125005,0.04040902457716979,0.022629473706312832
LR,1,0.08108108108108109,0.04316546762589928,0.9903407179585756,0.056338028169014086,0.5863051793688416,0.0545654590971112,0.01615718341036312,0.01650539402252376,0.015437872386306969,0.006679802008746216,0.011887329266884272,0.06386746595836254,-0.010258789933964008,0.003458231409643897,0.028160964189352256,0.021472950415218663,0.06923811823497912,0.023718386158675477,0.07318054403628305,0.005901880295219919
CART,1,0.08169934640522876,0.3597122302158273,0.9687154596568792,0.13315579227696406,0.6662615335888039,0.1603172565725187,0.03128454034312077,0.033665249633380225,0.222844286075918,0.006679802008746216,0.006995832064755181,0.007343754921208157,0.09648108681273686,0.00023201856148491462,0.12439155494430505,0.3672286905124355,0.11427638554975797,0.04910877576088435,0.1492135515637631,0.11326621242821597
GBDT,1,0.21686746987951808,0.38848920863309355,0.9865442837233889,0.27835051546391754,0.8828067299426061,0.28396768546943196,0.01036228424372084,0.15375761557764978,0.14926068891758806,0.006679802008746216,7.474987139242107e-05,0.02843266737357091,0.008732296773787129,0.0,0.06250433066319516,0.07371597148586369,0.012331629064261796,0.0016612948945417872,0.00476635415901141,0.0021683761850269214
NN,1,0.049107142857142856,0.07913669064748201,0.98361285982027,0.0606060606060606,0.5551001869041777,0.05433353458165729,0.018055294640592724,0.021251781067461062,0.01978304858424812,0.006679802008746216,0.2165730543511354,0.047941963863896334,0.14357560550545395,0.0021635468394032298,0.01954877114151028,0.02304773703163223,0.145226401822553,0.07442819497958024,0.04156050855109124,0.10358232459501733
RF,1,0.23529411764705882,0.2302158273381295,0.9898601566629823,0.23272727272727273,0.9191347067483893,0.2276379656176519,0.00979646787447739,0.13889270906321807,0.13733425379893366,0.006679802008746216,4.1154423575595625e-05,3.5485191756556844e-05,0.0013639751813628864,0.0,0.01850059316962551,0.05787886741346544,0.008040230548760663,0.00022844904515435528,0.0012037668895864995,0.000928494189037421
LDA,2,0.03048780487804878,0.03597122302158273,0.9859195540391177,0.033003300330033,0.619757894700205,0.02605019738762188,0.01764384367013277,0.01755551407998611,0.016530843973576,0.006679802008746216,-0.01165556072111167,0.013080427708042719,-0.009399659073299293,3.76052482049527e-05,0.0008062399917350804,0.005087659486543661,0.0349997417221964,0.003272483082803812,0.04744005372178315,-0.009632315718787176
QDA,2,0.006271637148161156,0.8992805755395683,0.047527512134172716,0.01245640259093174,0.47786525496583865,-0.02387407046826434,0.9518600701006698,0.007420982067972731,0.025008511298161652,0.006679802008746216,0.15496792189679215,0.08841531070819768,0.08051324965132485,0.002329459166279224,0.019258846014773366,0.038286481739759216,0.10092835373727975,0.036098558809855796,0.05119520636396502,0.0299527868175008
LR,2,0.023809523809523808,0.02158273381294964,0.9875534624441348,0.022641509433962263,0.6165516353245415,0.016413544921821354,0.017117659404555476,0.014948648591495877,0.014332331592133509,0.006679802008746216,0.0024133477968903303,0.05316472958313963,-0.0004851490262926639,0.0007996280799628108,0.033571155534893336,0.03540906038535052,0.059101813110181325,0.019216281832739313,0.06155979131153466,0.00435683661346149
CART,2,0.1,0.4460431654676259,0.9694843577298284,0.16337285902503296,0.7095237598020276,0.2007648432380678,0.03051564227017156,0.04830463852283064,0.274871743721847,0.006679802008746216,0.03467038586703854,0.023139005113900456,0.08856531845653186,0.0006973500697349255,0.13348768014876805,0.3333240353324035,0.08583356578335652,0.06241562064156207,0.13829474662947464,0.06512877731287776
