Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.023995686168778646,0.46113989637305697,0.9961931632319267,0.04561763198359815,0.9002397826002736,0.10453581766806636,0.0030179426015984148,0.037168821763162524,0.08272182998804051,0.0001972930978083088,-0.003280251759889019,0.02198862302334288,0.0022105193783440668,-0.0009731392958797879,0.012948416408879004,0.008981921234414214,0.00615188799321158,0.022242977950414078,0.08577218860572292,0.0013389160978863445,-7.743923285745691e-05,0.012247756115845675,0.008707176722096,0.0,0.010115293836578365,0.00042117880636469705,-1.029777032690582e-05
QDA,1,0.672514619883041,0.5958549222797928,0.9998630192999672,0.631868131868132,0.797898832658852,0.6329574441977613,0.00013698070003271182,0.4008008815967811,0.6342246385985906,0.0001972930978083088,0.0005017073703201147,-8.526553830567885e-05,0.027138332008353517,0.02156641443994538,0.01206775109053384,0.004485296843527453,0.04075651539928571,0.019894880360504307,-0.012946768765626882,0.011583961840582213,-0.0007290821391352731,0.22990390120731058,0.0033970284753944923,0.0,0.016472313414699437,-0.0195818281425707,0.0008954941076158241
LR,1,0.08753799392097264,0.7461139896373057,0.9984155217533529,0.15669205658324264,0.952428327466658,0.2552285629466421,0.002381035626594801,0.20429643557636076,0.36852240492716565,0.0001972930978083088,-0.0013613652371989194,0.04360735013654837,-2.2204460492503132e-17,0.013581523328568856,3.254095423257386e-05,-4.531018943798593e-06,0.000647111887334062,0.017380164846707347,0.03412845850616415,0.0002384963607679369,0.0013139954936956856,0.014438297819756007,0.0031420556821036617,0.0,0.0016546457361051425,0.0008209382504499763,0.0
CART,1,0.007989564650252731,0.7616580310880829,0.9812949787373242,0.01581325301204819,0.871498175615081,0.0768154253845928,0.018705021262675824,0.006132339306146807,0.38484730948186,0.0001972930978083088,0.03292094195764732,0.15784422356871292,0.037766454807205106,0.03078085932833823,0.05649027272614935,0.015931680472544073,0.09014626952972135,0.03771908506370194,0.05245684204456045,0.0,0.005405917510740576,0.0,0.0025120380935119923,0.0,0.0029974749867158756,0.0,0.0
GBDT,1,0.05263157894736842,0.8082901554404145,0.9970917157343802,0.09882800126702566,0.9345684781744202,0.205815267741065,0.0024453686045523386,0.39731216796063884,0.3960507677596174,0.0001972930978083088,1.5652610896688123e-05,0.06185623488802201,0.0003987296670524776,0.00039378673729564275,8.238216261391429e-07,1.3593056831373573e-05,0.008948350503149016,0.0001511712683969435,0.00799148168438566,0.0,2.2204460492503132e-17,0.0,0.0,0.0,2.2204460492503132e-17,0.0,0.0
NN,1,0.039111784002018674,0.8031088082901554,0.9960684494602552,0.07459095283926853,0.9316845454373859,0.17671322963448952,0.005085585166116121,0.17663354134051082,0.44464493913564024,0.0001972930978083088,0.020446017028392948,0.04971887087007916,1.2357324391532032e-06,0.03081916703395371,0.00312146014145005,1.647643252189468e-06,0.059161514348913105,0.06833929917494252,0.04609158425017805,6.466999765200043e-05,0.0023759015697920383,0.024428370769161,0.03185759419370506,0.0,0.00869832063961502,0.0003299405612695816,-2.2204460492503132e-17
RF,1,0.05009511731135067,0.8186528497409327,0.9969015783447824,0.09441290708096804,0.9310503986237859,0.20205885729245113,0.003133693367680733,0.49949560066705617,0.514699960301355,0.0001972930978083088,4.07791704940319e-05,0.020034930036948406,3.974939346131912e-05,0.00013181146018266255,1.730025414896641e-05,0.00016744174551328595,0.00035650880871274104,3.3158820452139357e-05,0.002378784945483581,0.0,0.0,0.0,0.0,0.0,6.178662196010265e-06,0.0,0.0
LDA,2,0.05590622182146077,0.32124352331606215,0.9987957965325482,0.09523809523809523,0.8640222694829964,0.1336291125529674,0.001175831790527026,0.03666627486796866,0.08218425885875758,0.0001972930978083088,-0.0003593412678667196,0.012853221832540295,7.905106618628643e-05,0.0018550917714662551,0.01999229553060531,0.010803110679518179,0.0029311092028283525,0.004454948917762902,0.11101177339229391,0.00017696203141179812,-0.005477797484811675,0.032074869786441786,0.029269560122950566,0.0,0.010220259544312781,0.0022031973547989026,0.0
QDA,2,0.01572393414943014,0.772020725388601,0.990420551193981,0.03082014686110249,0.881242186931786,0.10933719877854607,0.009579448806018973,0.012184181785329824,0.39389481913767765,0.0001972930978083088,-1.3242056772333477e-05,-0.008238565684614386,-0.00993635787260343,-0.014416587080567967,-0.02499658916719507,-0.020031620426474505,-0.00370777589624649,0.011743697984799729,-0.02199545757325263,0.0010625747373658179,-0.01000497580315085,0.032046981212330294,0.0025725704838566845,0.0,-0.008423954479426676,-0.0022828503326565606,0.0
LR,2,0.08465608465608465,0.7461139896373057,0.9983582760876677,0.15205913410770855,0.9514301290425604,0.25098000507061147,0.0024935855844994696,0.1936946355491273,0.3624676505978434,0.0001972930978083088,-0.0016825437589785164,0.04754339783151287,7.624214505241866e-06,0.013169024822837305,-0.0005236631541777115,5.617842267047202e-06,0.0011901800117171569,0.01342784684156877,0.04667383610346454,0.00010031861191137637,0.0023458504209368904,0.01632544962801854,0.01169554505108219,0.0,0.007662335577795032,-3.210195581169195e-05,0.0
CART,2,0.008498414028367946,0.7357512953367875,0.9830123487078836,0.016802745237250033,0.8594062182851432,0.077914309258441,0.016987651292116455,0.006304853575214881,0.37215092190534516,0.0001972930978083088,0.04439038385913667,0.1687166440615395,0.04568549713891319,0.06105029573926786,0.005567682961084408,0.019019606269511956,0.08670417245170665,0.03535067373979752,0.056728168663675846,0.0,0.0,0.0,0.0,0.0,0.007369405231013681,0.0,0.0
GBDT,2,0.053237410071942444,0.7668393782383419,0.997263452731436,0.09956273124789773,0.92102400686202,0.20160859283686441,0.002404607100820284,0.4153262980090452,0.4104909705704219,0.0001972930978083088,2.2070094620540993e-05,0.05347744436329782,0.0003250323025930202,0.0005324911920258524,1.003186119115096e-05,0.0,0.006854570114684266,0.0001368345866472165,0.005279166633227162,0.0,0.0,2.2204460492503132e-17,0.0,0.0,0.0,0.0,0.0
NN,2,0.030912555579081093,0.7564766839378239,0.9952731436048413,0.05939788445890968,0.9279918448667325,0.15232750676683793,0.005305942949371363,0.18016377712965287,0.4455604432834005,0.0001972930978083088,0.023564841937994973,0.049788327728866856,-4.4140189241481664e-06,0.02675296742454032,0.003085800502395597,-1.2038233429434441e-06,0.07069893983290931,0.05667720680882478,0.05209063987223426,8.627400624381388e-05,0.003897177435535237,0.02562137348217939,0.049011259761001,0.0,0.013440687623893544,0.0012379316709870247,0.0
RF,2,0.059247397918334666,0.7668393782383419,0.9975517255479228,0.10999628390932738,0.9183817606993689,0.2127336982777969,0.0031796637839385006,0.41757712263130514,0.4095508731115533,0.0001972930978083088,1.5649703458175956e-05,0.018851873550396102,2.207009462029674e-06,4.594592425541943e-05,4.0127444764781475e-07,0.0005403160437549737,0.00016452252353473806,1.0031861191128754e-05,0.001783664919785255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
