Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.06823335394763966,0.5061162079510704,0.9889782774433609,0.12025431425976386,0.9049020211160013,0.18292767467579896,0.007985848225437246,0.10316601735696779,0.11843399139486553,0.0014883763270786632,0.00044137607183982743,0.021971831438918833,0.0021040223341502575,0.027355506667438533,0.0004544343451887034,0.09320628855567781,0.02425973098670371,0.000544041117479388,-0.004534179869674549,0.00014254745685298164,0.00034897109811715676,0.01575548222338017,1.4891577735309802e-05,-0.009797918395440553,6.210720649435508e-05,0.008456100400753907,-2.894691136456906e-06
QDA,1,0.0014730311401536357,0.981651376146789,0.009556104277375087,0.0029416481477238885,0.8994096684390664,-0.004398732173279735,0.9882187371906828,0.08785361660108351,0.40841282447098287,0.0014883763270786632,0.0008583402484287905,0.030062911287365667,0.0011661745691734283,0.009823230861267107,0.0030828460603253395,0.023024083830255292,0.0006596357835285671,0.0011853760203785813,0.012401982541796164,-0.008466842921193573,0.0030069086628456755,0.03372656104260348,-0.00952816534475771,0.0024789491627909667,0.003679699209427678,0.0037607505612484273,0.0008943309082255268
LR,1,0.22770398481973433,0.7339449541284404,0.9958989997837986,0.3475742215785662,0.940615847555645,0.4074146881200764,0.005379116845194825,0.33887317905518805,0.378743112890081,0.0014883763270786632,-1.8011411514473608e-06,0.05911258418726728,-1.6692718886823776e-05,0.012390178634606407,-0.0014434859800458444,0.02460879857452556,0.002802382652437685,0.0011841538174544252,-0.0021585711804548826,6.400483735147233e-06,0.0004892028020611061,0.010846407688299763,0.0007997066712982948,0.000978309114417586,0.0002847411181227555,0.0037657680258850633,7.075911667486779e-07
CART,1,0.09233938939876381,0.753822629969419,0.9886050454592005,0.1645252794927415,0.8713888204490845,0.26136589137147775,0.01139495454079949,0.06997392593616242,0.4232642119689994,0.0014883763270786632,0.00513024501952315,0.3744731179683128,0.0632089581041703,0.04228928256688345,0.026625513807676682,0.016297448812211825,0.07878496947709013,0.029676775571379932,0.013234865589841572,0.007408109638034932,0.0,0.0075768862129077744,0.007081411580051089,0.00395599747840234,0.0010163260580096534,0.0,0.0
GBDT,1,0.22106142916840785,0.808868501529052,0.9954734242896645,0.34722678043977684,0.957524051959086,0.4214739805156502,0.0039500713859858694,0.389813275773605,0.38896461403804866,0.0014883763270786632,2.2803733508203194e-05,0.1282364576699665,0.003240831869906047,0.0011609962883625923,8.65191017433986e-06,0.0005138720031904853,0.001042442604707272,2.9750992235721973e-05,0.0006869423699156663,-8.881784197001253e-17,-1.1102230246251565e-16,4.1812205293645376e-07,-8.881784197001253e-17,-1.1102230246251565e-16,5.371260219777518e-06,-2.2204460492503132e-17,0.0
NN,1,0.20120345994734862,0.8180428134556575,0.9948953698751721,0.3229701177180803,0.9133200909194719,0.4042244955585703,0.004348591799422416,0.4403610363510232,0.45351988843092944,0.0014883763270786632,0.005867860565944216,0.17470244183278968,0.007665721067562048,0.06031423480447964,0.06554934805122954,0.0065415195198671675,0.07518493860038455,0.0190938651845848,0.004613060203142938,0.006480345047183378,0.008992969116861782,0.012548373505213517,0.009338884707668239,0.0008698225232699919,0.012458396855722077,0.0026327215886063236,-8.362441062281789e-07
RF,1,0.23547267996530788,0.8302752293577982,0.995735141839533,0.36689189189189186,0.9599367040483564,0.4408527257004583,0.0038875069696521426,0.3871712046176844,0.4100760486978939,0.0014883763270786632,2.4347568781091232e-05,0.05332939333706428,0.00015380458905029927,9.756717291602435e-05,3.6022823031389706e-05,0.0006521739130434856,0.00015107071408813067,4.0959879580837465e-05,0.0004623143377268324,5.676810950983047e-06,0.0,1.696610638315388e-05,3.7952617122360977e-06,0.0,1.1450111606370329e-05,0.0,0.0
LDA,2,0.05269570514773073,0.5290519877675841,0.985143546386591,0.09584487534626039,0.8965270347589473,0.1636011790406218,0.01125423915091303,0.10119870567550601,0.11554514473848827,0.0014883763270786632,5.8578758130423125e-05,0.01906395184422094,0.002135560879955589,0.022001373570880323,0.0019337205435861593,0.09696285454133,0.03638418342454226,-0.0001867372719388971,-0.0038430462197277526,0.00011877348200224347,0.0002822035557462632,0.012376930224463933,1.9640199012527227e-05,-0.013852151565155957,-0.0014697208419180764,0.007373496297263226,4.0865287502112045e-05
QDA,2,0.0014557320897508593,0.9617737003058104,0.018033477088335362,0.002907064073263561,0.9006085940631989,-0.00650582896359586,0.9725344347454655,0.09853355754262982,0.4210949743575123,0.0014883763270786632,0.0017756666635591277,0.03723607705670493,0.000683398127344459,0.012062189820037417,0.00021706770585698808,0.012827753590085478,0.0009434443066731246,0.0007330890738962426,0.011356882926389745,-0.007735534775893482,0.0018898719347150595,0.04141008549080307,-0.008999561824673897,0.004346574929534608,0.0018726246080506658,0.003981273443156885,0.00028608808877870204
LR,2,0.30545229244114,0.753822629969419,0.9970824182701608,0.4347442680776014,0.9411855997791118,0.4787485177138073,0.004527626138334579,0.3596860247855648,0.41172346260796994,0.0014883763270786632,-6.187284214203004e-05,0.0766845665948804,3.511617861382543e-05,0.012856032990561993,-0.0006232655560010735,0.012434452389609229,0.007121343489056376,0.0006720242146249555,-0.002153087892998351,0.00011401881357020471,0.0004988361939033626,0.009847757381389544,0.0005814369043067424,0.004019901239632051,-2.312074060963898e-05,0.003086463490050839,1.957804648267114e-06
