Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.2099290780141844,0.2019099590723056,0.9551646971065133,0.20584144645340752,0.7142017235581142,0.1828183061013601,0.04219991614318055,0.08786534985736912,0.08741276411677626,0.028777825762632013,-0.006574921956295499,0.011326534859521398,4.1935483870991774e-05,0.001803537981269554,0.015888657648283067,0.001246722164412062,0.01368792924037463,0.03203558792924042,0.14206888657648287,0.01070447450572327
QDA,1,0.12276045122760451,0.252387448840382,0.9265831730202976,0.16517857142857145,0.7414585069812675,0.14097310317913478,0.06738578066879194,0.06991805278026046,0.07679770073640517,0.028777825762632013,0.09570832466181052,0.006371904266389139,0.036520187304890664,0.004021852237252798,0.004958168574401611,0.007959729448491038,0.013304370447450498,0.04011488033298638,0.09666493236212274,0.028932362122788734
LR,1,0.04081632653061224,0.010914051841746248,0.9641553138863805,0.017222820236813777,0.7094226621873082,0.006341128795370005,0.035452433072638755,0.08100201716595108,0.08057068884000222,0.028777825762632013,0.008081581685744044,0.0,0.0,0.0,0.0,-0.00027075962539013787,0.004068678459937636,0.02331550468262227,0.15062330905306978,0.0017697190426639643
CART,1,0.5823665893271461,0.3424283765347885,0.9740096580424796,0.43127147766323026,0.8953609268517417,0.43443064715911456,0.031202335699709517,0.3905942855107215,0.41715574899755903,0.028777825762632013,0.21874849115504688,0.010252133194588975,0.1474507804370448,7.90842872007147e-06,0.017715400624349665,0.12388803329864725,0.039197294484911584,0.014161602497398573,0.01425411030176904,0.10046992715920919
GBDT,1,0.5043394406943105,0.713506139154161,0.9715755172549173,0.590960451977401,0.9544109305080684,0.5860175231631194,0.022178058943932474,0.7329515328644777,0.7325531081105059,0.028777825762632013,0.0005720083246617547,0.08893267429760654,0.0025212278876169947,0.0,0.02127107180020802,0.025615192507804262,0.01156847034339219,0.01601404786680529,0.075048699271592,0.005782414151924997
NN,1,0.32062966031483014,0.5279672578444747,0.954222449059715,0.3989690721649484,0.8967892931289629,0.38935573850933936,0.0393887605635254,0.2627033601402311,0.26157150590736755,0.028777825762632013,0.19192892819979201,0.01313860561914686,0.12488002081165464,0.003277627471384048,0.007461186264308117,0.004878147762747221,0.054339750260145835,0.07044099895941738,0.14995130072840807,0.0790649323621229
RF,1,0.6353240152477764,0.6821282401091405,0.9795846256527031,0.6578947368421053,0.9648368930953004,0.6478212532675847,0.022338845176496917,0.7599994657881118,0.7597878109490548,0.028777825762632013,0.0025795005202914113,0.0373962539021853,0.005847450572320589,2.0811654526387003e-07,0.02243652445369415,0.036151716961498506,0.016643184183142635,0.017882830385015657,0.0906224765868888,0.007749011446410048
LDA,2,0.2099290780141844,0.2019099590723056,0.9551646971065133,0.20584144645340752,0.7142017235581142,0.1828183061013601,0.04219991614318055,0.08786534985736912,0.08741276411677626,0.028777825762632013,-0.006574921956295499,0.011326534859521398,4.1935483870991774e-05,0.001803537981269554,0.015888657648283067,0.001246722164412062,0.01368792924037463,0.03203558792924042,0.14206888657648287,0.01070447450572327
QDA,2,0.12432795698924731,0.252387448840382,0.9273291193906796,0.16659162539396669,0.7413667403557082,0.14236155255603397,0.0668100860316068,0.06969725408269611,0.07655862361881113,0.028777825762632013,0.09453059313215402,0.005739021852237203,0.03590811654526538,0.004387304890738797,0.003710509885535851,0.007473569198751329,0.012706867845993775,0.04010239334027059,0.09833818938605624,0.028776899063475535
LR,2,0.039603960396039604,0.010914051841746248,0.963919751874681,0.017112299465240642,0.714431581307712,0.0057898431232770945,0.036076984890233504,0.082071364455519,0.08163516685910283,0.028777825762632013,0.009590218522372584,0.0,0.0,0.0011308012486992425,0.0,-0.0002899063475546804,0.007056607700312134,0.02602289281997916,0.15274963579604578,0.006977627471383951
