Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.25380710659898476,0.2604166666666667,0.9860810094880316,0.25706940874035994,0.7111346069709785,0.2500663249724533,0.014577866766792336,0.16705451683666528,0.16522589424372394,0.009247218610027452,0.04704166544723785,0.0001434048406451005,0.038636141922015164,0.01136068756280062,0.0004576516725687929,0.004386773586194192,0.0056622962334280215,0.1207173656433221,0.07329475060239798,0.003938755402070182
QDA,1,0.08294209702660407,0.2760416666666667,0.9650821172277609,0.12755716004813478,0.7109437031095556,0.1371962904474457,0.02930322344541136,0.1009629166036879,0.1777569582935236,0.009247218610027452,0.09052552508609164,0.04075136332152927,0.09364458037012105,0.013630532548996665,0.015175427044006717,0.0070717121757538194,0.015607958480884209,0.08658116031100312,0.07685109309608121,0.023420107895070607
LR,1,0.3103448275862069,0.234375,0.9881038385589751,0.26706231454005935,0.7009929026299159,0.2638030593359836,0.01592769316783259,0.15017368576618534,0.14628982867704726,0.009247218610027452,0.06310105651321367,0.0005948374257367384,0.04230394021871673,0.01222721375125595,-0.0006537358424302919,0.003966070609811956,0.002386910162232736,0.06564917517828048,0.06665642346376344,0.0002273015501380149
CART,1,0.11398354876615746,0.5052083333333334,0.9591099552087848,0.1860019175455417,0.734277395970055,0.22621243697270527,0.04089004479121514,0.062160885407655644,0.31188366440378873,0.009247218610027452,0.02475416313032284,0.03778327333743063,0.18081204210444168,0.0010423678382939449,0.16890675758728677,0.18327919068941634,0.1571490239690948,0.234708117494415,0.22052932970431288,0.14753480250129258
GBDT,1,0.2545454545454545,0.4375,0.9829504406877619,0.3218390804597701,0.927698074149693,0.32568451863993286,0.013567933777432177,0.3318052217815701,0.3271150868874725,0.009247218610027452,0.00024437355497672895,0.016889578272703275,0.0036931624181762547,1.219428917043075e-06,0.03496895333977188,0.026378930219399587,0.009032309988586062,0.023352795418849402,0.035297345547133305,0.004792111758221362
NN,1,0.23728813559322035,0.2916666666666667,0.9847806193709965,0.26168224299065423,0.7753914795099899,0.2554570111010928,0.016552254267458145,0.16356382618820062,0.16098865783803645,0.009247218610027452,0.11116265230667173,0.027463734184006893,0.1268359721775098,0.01368199244929611,0.01958097983552336,0.01253621703883634,0.070282517291502,0.20384681046172454,0.21179114597051907,0.05970787360863154
RF,1,0.32142857142857145,0.421875,0.9864181476665221,0.3648648648648649,0.9217211882018375,0.36151439824011944,0.013660911236333863,0.3593264782102789,0.3689347500000033,0.009247218610027452,0.00031461266059873427,0.0002807125367048746,0.00574509545689561,0.0,0.016049879520422982,0.006149701971572652,0.006351883286019477,0.007211336786756029,0.037323548635702884,0.0006448340113358375
LDA,2,0.16613418530351437,0.2708333333333333,0.9806867986321822,0.20594059405940593,0.7270474818919839,0.20277955534820044,0.0170082190701259,0.15989724896716553,0.15803619291018522,0.009247218610027452,0.04117105825947696,0.0005771736643688907,0.04036386062288004,0.019830553151701437,0.002207857121542189,0.0012568012493410663,0.0015194015895277913,0.10586747635104887,0.08554355286323892,0.0017185899157490248
QDA,2,0.009058704453441296,0.9322916666666666,0.056302075807927565,0.01794306335204491,0.6871755393920245,-0.008741757614691044,0.9423245280795486,0.03552380758464224,0.16364162628884857,0.009247218610027452,0.06817935404295124,0.06700958889120996,0.0911429580336806,0.021646499159480092,0.03136395511921473,0.023828742800871484,0.005642425870112456,0.05664010822317065,0.05287492664100359,0.019985228730864633
LR,2,0.17578125,0.234375,0.982757790300053,0.20089285714285715,0.7089650377554162,0.19439437761984063,0.01727814549046434,0.11389905613878887,0.11137327534289267,0.009247218610027452,0.05912710254344342,-0.0002914465896770357,0.043070185909104476,0.025604527866471695,0.00026347070116277126,0.00047720648941138586,-0.0004777038385405996,0.06147309838560475,0.07641023345568125,-9.69830801824667e-06
CART,2,0.11275626423690205,0.515625,0.9580022154794586,0.18504672897196264,0.7388780777550921,0.22723464812362903,0.04199778452054135,0.06261907026138466,0.316430192875567,0.009247218610027452,0.09620796156485933,0.012690857728308136,0.15709369062894774,0.0,0.145480339788925,0.15802746361891126,0.1200804710890951,0.2734196731421523,0.197597057682552,0.06173818547143726
GBDT,2,0.233983286908078,0.4375,0.9815537253768724,0.30490018148820325,0.9128598563106638,0.3114398152602036,0.014571474642862629,0.3301220422750915,0.3067688416004156,0.009247218610027452,0.0006087553340694107,0.0008333084658768807,0.0021704315995742405,2.2204460492503132e-17,0.038260695493022176,0.01674325843255453,0.009885186953537638,0.019341161608626024,0.03271338764385823,0.0016897436662588472
NN,2,0.2140077821011673,0.2864583333333333,0.9836728796416703,0.24498886414253895,0.7712290664041612,0.23948823797587995,0.017513796856875978,0.1427015720056629,0.1404400593234988,0.009247218610027452,0.11839321416848196,0.034903961883162714,0.1383304487083843,0.024636935135726557,0.020131076362985258,0.008260223011349543,0.054583569574169585,0.21922229516676112,0.19195313976505224,0.07421941054181216
RF,2,0.30711610486891383,0.4270833333333333,0.9857920339064682,0.3572984749455337,0.9352367511707421,0.355187770043331,0.014118316235611423,0.3289757500604079,0.3557138241554266,0.009247218610027452,0.0001625088279470388,2.673251569138557e-05,0.000964857310534839,-4.4408920985006264e-17,0.009780619299135629,0.0035703450608257636,0.003636368157719372,0.012478489650164648,0.034441924542190125,0.0003255150050232025
LDA,3,0.15337423312883436,0.2604166666666667,0.9798680344844194,0.19305019305019305,0.7257757178390289,0.19017674317823077,0.018158554452250942,0.14694295746558977,0.1429686215419452,0.009247218610027452,0.02408403217352737,-0.00019478490505182578,0.041479105350159175,0.017995302987541796,0.006198846913679756,0.00033640083860817514,0.015313671733258104,0.1682331774382131,0.13643032092891982,0.003365268314316805
QDA,3,0.009165285832642917,0.921875,0.07768626884361604,0.018150123051681708,0.6179911191726215,-0.003122837491191345,0.9220891679952091,0.014279681784181599,0.1989688333789339,0.009247218610027452,0.06263607224932469,0.09121124460750711,0.1043623755190904,0.023718526992702473,0.06381460911986454,0.03593668104664758,0.0035877716405273265,0.141127837358384,0.09362753497560775,0.01169011813087124
LR,3,0.17037037037037037,0.23958333333333334,0.9821798391369263,0.19913419913419914,0.7055128173966587,0.19321856314022415,0.018055979147581572,0.09711357314134575,0.09472858275838097,0.009247218610027452,0.030514957867999893,0.007320435028020866,0.048186207313631414,0.0263304842156191,0.009323972906503285,0.009495323146393586,0.010937185017941432,0.1274374571624401,0.13565596903600377,-0.00023737047937746336
CART,3,0.11189634864546526,0.4947916666666667,0.9590136300149305,0.1825168107588857,0.7290690626367217,0.22143264834605936,0.0409863699850696,0.06003715274214512,0.3056798936070364,0.009247218610027452,0.039001582469862496,0.023107839777446283,0.19948393339515377,0.000676077490626148,0.14339041648187717,0.14035902914969967,0.13595709188404628,0.2105914607103979,0.23333467725678353,0.07923285489658509
GBDT,3,0.22972972972972974,0.4427083333333333,0.9811202620045273,0.302491103202847,0.9111384301119699,0.31027460860964184,0.015266340800625673,0.3058243863148341,0.3200380585546131,0.009247218610027452,3.6285933153279436e-05,0.0009971072047735951,0.0007856912470265654,0.0,0.04250342700479785,0.014231393379833123,0.0210166108938435,0.019095976293190264,0.027401423214933683,0.003298492117888929
NN,3,0.23504273504273504,0.2864583333333333,0.9847806193709965,0.25821596244131456,0.7765313325393353,0.25185532223853774,0.01641635826795887,0.12498633501895035,0.12281483285273088,0.009247218610027452,0.12726056323831797,0.023176127887755516,0.14802518848526386,0.024919616578639704,0.009513718098617074,0.011917157198725903,0.07839550659194452,0.20399649235979514,0.22022688787646652,0.08097004394629673
RF,3,0.2576271186440678,0.3958333333333333,0.9838655300293792,0.31211498973305957,0.9233314648048221,0.31153119378488753,0.013870534123199926,0.30548786277696627,0.33947258348930465,0.009247218610027452,1.952888763454563e-05,4.2333588678800106e-05,0.0006476031125266957,-4.4408920985006264e-17,0.005709994758698577,0.0037576099665362463,0.005626839495222335,0.004257801475627954,0.019490837801878748,0.0005212323106075445
LDA,4,0.15853658536585366,0.2708333333333333,0.9799643596782739,0.19999999999999998,0.7241388564808062,0.19760151238683385,0.0188605301493062,0.14135348040552168,0.13790665578356026,0.009247218610027452,0.02000597723609243,0.0016071323549710526,0.05217454969687731,0.016584069585590288,0.0007604772666987225,0.004024192202947585,0.008636986128731362,0.15303116684530363,0.11282285176574516,-0.0005631564607560646
