Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.2188183807439825,0.18148820326678766,0.9986164300642213,0.19841269841269843,0.8630688439056762,0.1985932270519052,0.001365165026132038,0.1027984969717282,0.11714515852367222,0.0009434988052154423,0.0003482737636414823,0.10799120451133912,1.0548095255025203e-07,0.03797581240618277,1.8791837396947564e-05,0.01655680149296108,0.0019442979431213204,0.01598197898494862,0.005187098868108175,8.698933019588573e-05,0.00720812203334813,0.012057414093877927,0.0006487240861697385,0.0011739218629557957,-0.0004309708304597315,4.269544403414649e-05,2.4601403707968927e-05
QDA,1,0.01268462206776716,0.26497277676951,0.9798474819626487,0.024210264488848356,0.8039050157015103,0.05422492773822227,0.015777602915765753,0.014357040994549625,0.118513005552505,0.0009434988052154423,0.0011405655401840243,0.04555392916548333,-3.456529676670872e-05,0.08834514179074196,0.028971268611302614,0.022267012860562208,0.004242695444034128,0.02008722463385928,0.018875207919185268,0.0013489472189539998,0.010675800235303567,0.04006809201184627,0.003653162400097254,0.0015202239441761023,0.009762822021177241,0.0009633656537789692,0.0003893545377093188
LR,1,0.2544987146529563,0.17967332123411978,0.9987294444401636,0.21063829787234042,0.8839305403034758,0.2132166987449108,0.010864643291021511,0.11735114078505977,0.1199683173658359,0.0009434988052154423,0.0,0.12576826646111397,0.0,0.13971788307842092,0.0,0.01868475800235303,0.0,0.0,0.0,0.0,0.0,0.013746768631587414,0.0,0.0,0.0,0.0,0.0
CART,1,0.024302645756015803,0.5526315789473685,0.9786445637944748,0.046557853293069835,0.8167064476095297,0.11265813782359156,0.017496058925345514,0.03800119983997437,0.27629660004420536,0.0009434988052154423,0.013668315144630627,0.28486109781329877,0.0971299363057325,0.10039019432837033,0.10190228406831922,0.0040805549920889025,0.14577536208365457,0.08524585581565174,0.010483751876343895,0.0,0.0015348492839466709,0.006847137814921545,0.030807935413201436,0.0,0.07378892855693944,0.0,0.0
GBDT,1,0.1008,0.6288566243194192,0.9943569867285164,0.17374952989845807,0.932128947963251,0.250270012352552,0.005255630481659832,0.24516899624687002,0.24481949262810482,0.0009434988052154423,0.000579471783845098,0.13780833299525336,0.010384741774514206,0.012323039474218044,0.0025301391537181804,0.0009798287963000752,0.009623453284108852,0.006780964745020079,0.0064328776015254,6.491135535746651e-08,3.65126374268776e-07,1.6098016146726125e-05,0.0003449470566756485,7.099679500099931e-06,0.002727786117083819,0.0,0.0
NN,1,0.11188579017264276,0.6116152450090744,0.9950530525439792,0.189166432781364,0.9008017447470096,0.26018163575173486,0.005682944594978188,0.23240488366169082,0.23205699128566792,0.0009434988052154423,0.0042770578928151394,0.1354173069901415,5.184794514989655e-06,0.049639969167106134,0.029284149458395838,0.009282972940078692,0.03087980851150147,0.0205456042841494,0.012790620309140289,0.0008251490932695393,0.004419919672197658,0.008743559576453341,0.008225648099314342,0.0026186620146862126,0.009751657268043324,0.0005034037892003296,0.00011486875735318147
RF,1,0.11676113360323886,0.6542649727767695,0.9950042508816406,0.19815858183317303,0.9393850454598327,0.27501629047442855,0.00783022903779734,0.2797937921958221,0.2804662975046543,0.0009434988052154423,0.0006980323745385153,0.05701605338958984,0.005362400097367081,0.004231920159032843,0.004398945190474191,0.000739624325530408,0.00547161345287841,0.005316187269260397,0.0009852245527201652,1.3939713578658974e-05,6.866810012575719e-05,0.00012518154894722855,0.0010270680352144179,1.3753093431789764e-05,0.0035810458842144175,1.7842508823884275e-05,8.113919447438889e-09
LDA,2,0.2188183807439825,0.18148820326678766,0.9986164300642213,0.19841269841269843,0.8630688439056762,0.1985932270519052,0.001365165026132038,0.1027984969717282,0.11714515852367222,0.0009434988052154423,0.0003482737636414823,0.10799120451133912,1.0548095255025203e-07,0.03797581240618277,1.8791837396947564e-05,0.01655680149296108,0.0019442979431213204,0.01598197898494862,0.005187098868108175,8.698933019588573e-05,0.00720812203334813,0.012057414093877927,0.0006487240861697385,0.0011739218629557957,-0.0004309708304597315,4.269544403414649e-05,2.4601403707968927e-05
QDA,2,0.011734653149197733,0.26678765880217786,0.9781094578477783,0.022480501605750113,0.8038490166171174,0.05203903233500122,0.01713511421132002,0.014158511332234846,0.11841846458818756,0.0009434988052154423,0.0011389103006207656,0.04630246257454669,5.612398068894908e-05,0.09209688019797964,0.0351277942310033,0.02235055377500106,0.004246939023895479,0.020143445981581465,0.018860018662014744,0.0015226743478437888,0.010369410523753597,0.03989990668992658,0.0037604121871070316,0.0015180412998499592,0.010039255142196479,0.000991123372144953,0.00039060408130151545
LR,2,0.24662576687116564,0.1823956442831216,0.9987029031852075,0.20970266040688576,0.8793169136967137,0.2114551993386696,0.010204824485223397,0.1216212251985875,0.12560011855657818,0.0009434988052154423,0.0,0.12513830175666354,0.0,0.14199571990750134,0.0,0.017664351494989683,0.0,0.0,0.0,0.0,0.0,0.015306507363381882,0.0,0.0,0.0,0.0,0.0
CART,2,0.00990538307100152,0.8103448275862069,0.9233993696880033,0.019571530327105364,0.8891267206959043,0.08442023794971713,0.05556383432965915,0.09020658747216224,0.23156920035826606,0.0009434988052154423,0.007077897683475975,0.2549399448253479,0.08370391090916462,0.12055169378068069,0.0904210556209176,0.00987950829648263,0.11617212868676215,0.029905578319607228,0.009779110714430606,0.0006654509310722201,0.0011089293683313795,0.001547145928840954,0.007669106251774837,9.68396283824724e-05,0.04680235709359404,4.898373159147873e-05,0.0
GBDT,2,0.12708295184032228,0.6297640653357531,0.9955693227613521,0.21148864848392504,0.9312796360339783,0.28159106559505276,0.0044952774905896095,0.25456116493437697,0.25394700464051423,0.0009434988052154423,0.0007525011156639616,0.15921576128849046,0.015673609477057936,0.022440902267840436,0.007729623919834494,0.002126406750780974,0.015540257211245944,0.008611310803683759,0.009524516207554169,1.8621445089128663e-05,8.162602945338548e-06,9.943608259974646e-05,0.0008837356485050573,2.142074729196697e-05,0.0050209663678040025,1.1846322365949291e-05,0.0
