Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.18421052631578946,0.04964539007092199,0.9909737417943107,0.07821229050279331,0.5052304915665043,0.09207745439446273,0.014385976545309017,0.03208722796350981,0.0304983093777503,0.007713347921225383,0.05104603368919221,0.002964503017163711,0.06893085029989257,0.021650401110662763,0.04582578187513246,0.012403084870411241,0.01662574631203877,0.03911165215646843,0.03393471436680593,0.027390421217488803
QDA,1,0.007382668307259624,0.8936170212765957,0.0724288840262582,0.014644351464435146,0.5291802976150679,-0.014178019862698153,0.9268006478204802,0.018002949699106777,0.06427809246803837,0.007713347921225383,0.18653777324880258,0.009916175964363916,0.06133311448352581,0.01571478398840096,0.02405432946470698,0.005477856274948278,0.05051600681170028,0.07997136715018793,0.039633016229081,0.06913511012020782
LR,1,0.2,0.03546099290780142,0.9914660831509847,0.06024096385542169,0.4837603549266324,0.08133700717163987,0.01581336426727554,0.030321599975600983,0.026805380193008627,0.007713347921225383,0.048107975023765695,7.842118101384355e-05,0.06288102093435191,0.022575497484367026,0.04485098835764616,0.008903311699117978,0.003468313511467991,0.08353360370403298,0.05814451838224397,0.06194270238477899
CART,1,0.07880434782608696,0.41134751773049644,0.9583698030634573,0.1322690992018244,0.6870973518522646,0.1664367340666626,0.040280816921954773,0.03740016486894584,0.23778017623220543,0.007713347921225383,0.028782169211935615,0.010388526798842923,0.08269467944202424,0.0,0.1401452615597153,0.39305539407783313,0.12940725897455196,0.08186555782764211,0.01813694982640206,0.09700312544881315
GBDT,1,0.25870646766169153,0.36879432624113473,0.9869803063457331,0.3040935672514619,0.8627802872928868,0.30250503507007453,0.010752795022402936,0.23232366964074705,0.2297921196881684,0.007713347921225383,0.0007242560816310029,0.008148507831859586,0.007264445797057917,0.0,0.028537558958366183,0.06170401931349556,0.013773859758307827,0.0027360785306059787,9.734257061906337e-05,0.0016327107512248418
NN,1,0.09385113268608414,0.20567375886524822,0.9785557986870898,0.1288888888888889,0.6778533304087153,0.12910610555213614,0.02355277739218162,0.06700777364355408,0.06466387386792583,0.007713347921225383,0.2317991049954747,0.0186583138990144,0.1463544409413276,0.015933405827331916,0.055712777865165555,0.012269951237527188,0.0917368239877625,0.061625826101031,0.06178061674611353,0.07626779009567834
RF,1,0.28289473684210525,0.3049645390070922,0.9886761487964989,0.2935153583617748,0.8904116712588643,0.2880221385750731,0.011520891241094308,0.25115320656168,0.25086932617094926,0.007713347921225383,0.0011845245829885664,5.767604301312179e-05,0.003999480231707287,2.0517169452061167e-06,0.007639909998016736,0.033318971314717484,0.0027625228823432656,0.0002644435173723814,0.0001577542362256157,0.0020770214541202094
LDA,2,0.1111111111111111,0.04964539007092199,0.9896061269146609,0.06862745098039215,0.5230167043387176,0.06950290450023391,0.013377607729082419,0.030403466546470442,0.029248612444623182,0.007713347921225383,0.023324582539168824,-0.0020157993790532068,0.019841526713896985,0.019211949029620822,0.06061759029500964,0.006686325985063757,-0.000688555639467281,0.006068495942268726,0.05349827980964024,0.0052006089593747305
QDA,2,0.0074236845231025065,0.8865248226950354,0.08484682713347921,0.014724070911125509,0.4833347604530655,-0.011314000882338119,0.9144817631347523,0.015208937488146626,0.06815233431156814,0.007713347921225383,0.1956600855899594,0.014420349792018849,0.04274894810659195,0.013632059073854319,0.034772779036453684,0.007661619975785494,0.04133827213771117,0.03935172198846817,0.023261768619412405,0.0525838817563923
LR,2,0.1891891891891892,0.04964539007092199,0.9910284463894967,0.07865168539325842,0.48632486953584203,0.09341820452016718,0.015470441332879737,0.032533563671520056,0.031133643539451524,0.007713347921225383,0.022076935064312388,0.0010735905827070624,0.026598578295633057,0.019153450570000397,0.06826170868246613,0.004555927164622919,0.008832787907121808,0.004909555147984368,0.06922621402284801,0.015932199326308783
