Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.08994708994708994,0.06666666666666667,0.9830767325710984,0.07657657657657657,0.615956115468046,0.06900777409027076,0.019959036929763342,0.02903269549870583,0.027899789069428287,0.010525446815536386,0.001666367242022715,0.015164384129572595,0.00878539544782415,0.007183565732922492,-0.001943312005085529,-0.00019803485302849477,0.01890783709456758,0.01480922043642301,0.022326805876093547,0.01825444645596388
QDA,1,0.06319702602230483,0.13333333333333333,0.9700747100342593,0.08575031525851197,0.613369110367324,0.07778064282195553,0.030949869210661837,0.026533423945198142,0.029817966405303823,0.010525446815536386,-0.006739265626511548,0.0005988032227304485,0.0004607454291676083,0.005206533906385991,-0.001814236950843684,-0.0008182584541396975,-0.0011687234836445849,0.010478987299788512,0.02369771009245305,0.015261950498196519
LR,1,0.0,0.0,0.9894332769224419,0.0,0.5916774635767872,-0.0006626391622089185,0.0193046418275933,0.027369117040795844,0.026281174656035845,0.010525446815536386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242603059659203,0.06809469189204127
CART,1,0.07658321060382917,0.20392156862745098,0.9657407025219796,0.1113490364025696,0.6902832716600741,0.10991555467464749,0.03285322301620529,0.040061516424927134,0.08294160691898984,0.010525446815536386,0.13826978621080416,0.11088860021282179,0.22034811569768245,0.008331145230165404,0.17533519437265932,0.3051308025041113,0.09969431047111013,0.097736626083111,0.09688271306366689,0.07769682563811997
GBDT,1,0.2526690391459075,0.2784313725490196,0.9837371527634458,0.26492537313432835,0.8915977136724872,0.2570319236654701,0.01469423442829942,0.1924445516567755,0.19054703197729603,0.010525446815536386,0.0033476596509169677,0.09615276184685122,0.013118116112270406,2.3216926244806758e-05,0.06830157128840124,0.09617210928538852,0.043805779356283006,0.0182703389947624,0.029020466826052704,0.030424261687925846
NN,1,0.13033175355450238,0.21568627450980393,0.9765963594336897,0.16248153618906944,0.7104879712605884,0.15630728785938175,0.023611713586155002,0.06900367706192559,0.06747490953429114,0.010525446815536386,0.13973245256422653,0.09901120769475262,0.15003413440941937,0.014077058083774418,0.05552687221016841,0.01909384889650494,0.13855599010516706,0.060819916806014215,0.13264230732024157,0.09003371982145067
RF,1,0.27692307692307694,0.21176470588235294,0.9858835183885747,0.24,0.8917053555945988,0.2351419522618819,0.015707013374276744,0.16546699388199326,0.16226860995931597,0.010525446815536386,0.004838932574176646,0.0424120728016472,0.013397548403145243,2.2525946296991784e-05,0.046567488011497904,0.10054891447050196,0.03814458064426964,0.01429927723497455,0.03822901839388608,0.026542750929367954
LDA,2,0.0918918918918919,0.06666666666666667,0.9832418376191852,0.07727272727272727,0.6153936946044896,0.06993962901589375,0.01988444930555977,0.02931951883912338,0.028067826600968404,0.010525446815536386,0.0018078799353243192,0.014121004408452053,0.00879617473500922,0.007207059051146403,-0.0014543745940492903,0.002819889166816414,0.018897610591340652,0.014593911084700362,0.02225743148933823,0.018354776744378954
QDA,2,0.05967741935483871,0.1450980392156863,0.9669377141206092,0.08457142857142858,0.6499352185392763,0.07805375676293723,0.030606362958392436,0.029118101653723145,0.041552903649824696,0.010525446815536386,0.028754715938143473,0.008946117383673546,0.03521427288180103,0.011516562789347895,0.011442904326916414,0.004113127237047575,0.012841862329155207,0.026571633891184488,0.0239495031854176,0.012435566119871155
LR,2,0.0,0.0,0.9894745531844636,0.0,0.5681118167273583,0.0,0.02011300985638023,0.026867241263021417,0.02565239172577051,0.010525446815536386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08825168253617283
