Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
LDA,1,0.14833333333333334,0.14833333333333334,0.9988789797179789,0.14833333333333334,0.8681123874194009,0.1477724540590299,0.0010785503046781876,0.06697893278619661,0.07555108951217884,0.0006581332379771397,0.0022086933087533955,0.1021244864003499,-2.929275570773271e-07,0.01662203752597282,0.00036244903060504984,0.014879040447437064,-6.512756018686172e-05,0.011394862441219167,0.016382168913746508,-1.1775687793913469e-05,2.1383711665601268e-05,0.02175506569388681,3.126513459044134e-05,0.0011788381321376161,0.006340319330094157,0.0001357035729350864,0.00020198331484631016
QDA,1,0.03757096383236588,0.49083333333333334,0.9913899719141641,0.06979913491734313,0.8360953605442102,0.13404056845649728,0.00849464953363692,0.02601035767184877,0.21248025897794762,0.0006581332379771397,0.006916410192316635,0.06648438110265738,0.00010309097158205383,0.07491680857379424,0.024904622787420495,0.01539484681841612,0.009125201143589102,0.02965995016325824,0.017128763142683034,0.001134879470074468,0.0030320736146478124,0.0375042376853254,0.004268286490962137,0.0011881532284522046,0.02298583011763966,0.0010469230889405435,0.00023824774641056923
LR,1,0.3431372549019608,0.029166666666666667,0.9993243165423434,0.053763440860215055,0.8662261363339095,0.09988463123711515,0.008164408389452815,0.06923588503199453,0.06863051967666912,0.0006581332379771397,0.0023115304097861334,0.09909997031667435,-2.7339905321888126e-07,0.016686286303488673,0.0003525871361840682,0.015076336921370514,-0.00036201940352129645,0.01135764111296853,0.016299602399662595,-1.1638988267104188e-05,8.135574684817737e-05,0.024290236529238163,3.921323563877976e-05,0.00119227374275499,0.006179599743786146,0.00011058991704295806,0.00020235435641875467
CART,1,0.004329318299738344,0.6466666666666666,0.9018882391041929,0.00860105407247718,0.8067816524059543,0.04726610764725498,0.06770388709997244,0.0530005059976951,0.2509523918973593,0.0006581332379771397,0.018845670140136606,0.25024531706478786,0.05275268907497392,0.11089270649439927,0.09682939117936551,0.01033434751363096,0.04908641753503427,0.0020800590541955933,0.00923971628989686,0.0008575551875518173,0.004634289709259743,9.789638957020674e-05,0.01832347794841358,0.0,0.021260184114733915,0.0,0.0
GBDT,1,0.05121668597914253,0.5525,0.9929694916853092,0.09374337221633086,0.8323795280345424,0.16670366835461606,0.006040123821427687,0.1639851297629122,0.1632964440672378,0.0006581332379771397,0.0002603149557093287,0.12706955271914883,0.007421964098798539,0.031345592026121326,0.0007483713227827371,0.002092205783561729,0.017214756909184635,0.0009536549547719764,0.001847201174834745,2.2204460492503132e-17,2.7730475401943623e-06,9.764251900357123e-08,7.413020044058082e-05,0.0,0.0037010225124591845,0.0,0.0
NN,1,0.09807256235827665,0.5766666666666667,0.9962310903238509,0.16763565891472867,0.877030928577165,0.23675374819071862,0.0054931368437806626,0.15688439527646994,0.16486737953629915,0.0006581332379771397,0.00399363761346061,0.1278488474277055,0.00010369635520008913,0.053591077036041844,0.00448821650080451,0.01253017153837741,0.014606988860941361,0.015064248777515688,0.013254034588885943,0.0005559960318080037,0.0027485978534268485,0.012455201612273292,0.005564764330016114,0.0007546009154962396,0.017069103563561373,0.0002999968754393567,0.0002890413848052775
RF,1,0.08598396689940523,0.5541666666666667,0.9958296290486849,0.14886948735169017,0.8544217773269035,0.2171490758968387,0.005802558931435096,0.21349455417412047,0.22186013278280414,0.0006581332379771397,0.000168355231295525,0.04962749378993574,0.0021479987189301,0.0032968020122169594,0.0005748215094751652,0.002361923713852665,0.0049626517364744546,0.0004395670921276018,0.0019669206674060914,1.1131247167783797e-06,9.608023871554571e-06,3.089409301810786e-05,6.672889749874678e-05,5.272696026903389e-07,0.0016218812979424291,1.171710227954037e-07,0.0
LDA,2,0.14833333333333334,0.14833333333333334,0.9988789797179789,0.14833333333333334,0.8681123874194009,0.1477724540590299,0.0010785503046781876,0.06697893278619661,0.07555108951217884,0.0006581332379771397,0.0022086933087533955,0.1021244864003499,-2.929275570773271e-07,0.01662203752597282,0.00036244903060504984,0.014879040447437064,-6.512756018686172e-05,0.011394862441219167,0.016382168913746508,-1.1775687793913469e-05,2.1383711665601268e-05,0.02175506569388681,3.126513459044134e-05,0.0011788381321376161,0.006340319330094157,0.0001357035729350864,0.00020198331484631016
QDA,2,0.0371699564214304,0.48333333333333334,0.991420136354238,0.06903118305165436,0.8354111603176267,0.13227268020163283,0.008441221275134579,0.025614463464555884,0.20828353193352378,0.0006581332379771397,0.00696952772266386,0.0671314190192003,7.582918027149166e-05,0.07387166257869973,0.024637746254432935,0.015402248121357797,0.009302051274039491,0.030362351388085917,0.017121068912184078,0.0009617202268429991,0.00290871205611698,0.037524937899357846,0.005000995953693898,0.0011848138543016917,0.023111124998047062,0.0010456537361932749,0.00023772047680781228
LR,2,0.33663366336633666,0.028333333333333332,0.9993237680979785,0.05226748654880861,0.8665155407097556,0.09750630504135135,0.010080253972875368,0.06954448394867795,0.06893877658728598,0.0006581332379771397,0.002279425549532199,0.09946351294349245,-6.639691292775751e-07,0.01651884891187185,0.0003542861160150235,0.015053957256011042,-0.00032042369041835884,0.011389882672749319,0.016309620522114175,-1.103360464924652e-05,7.079082629022349e-05,0.023919468356012597,3.507319283240218e-05,0.001191082504023022,0.006242364355012664,0.000116467996688141,0.0002042290927839696
CART,2,0.017986007822398502,0.5441666666666667,0.9801463139876896,0.034821095291420044,0.7613055663334868,0.09630620241388001,0.01887391780956498,0.033682585213098075,0.23364134789604007,0.0006581332379771397,0.009092764298770595,0.30312850536643293,0.04421915277539108,0.14564828774078656,0.12025877220390893,0.020609445546720107,0.09865288475058209,0.012065402912090507,0.008297983486697325,0.00018400732709478174,9.511357777827189e-05,0.0,0.009242840850505507,0.002144376181474561,0.06569319353528413,0.0,0.0
GBDT,2,0.04084747832458176,0.5575,0.9910932635127093,0.07611787461599727,0.8434432206690415,0.14919457079952708,0.007475973366306226,0.15948958487076897,0.15874520343679385,0.0006581332379771397,0.00038967176490805054,0.13688953897108216,0.010939106219437856,0.02324575450327295,0.0006686559702541395,0.0026765962599009318,0.01678816650783479,0.002010068896561368,0.0019730819103563222,0.0,5.077410988540976e-07,5.858551139770185e-08,2.614866659373938e-05,0.0,0.0032790310737552232,0.0,0.0
NN,2,0.04607761117189008,0.5966666666666667,0.9916049621052366,0.08554871856144333,0.8516310395822346,0.16419673868872542,0.00868465455752421,0.07198945127765975,0.07166950445580572,0.0006581332379771397,0.0034294786670624688,0.13396809433048476,9.342436219905714e-05,0.0859024121607899,0.010280390257620065,0.01650127325844808,0.048627634395163225,0.04894659344779637,0.011568705182083772,0.0006654728241340724,0.0078046837163523895,0.02377255542189378,0.020687364276898566,0.0010012459185426703,0.02017755315658736,0.0015476729834866365,0.0002961302316861314
RF,2,0.08540015341344924,0.5566666666666666,0.9957846566107564,0.14808246508534695,0.8449569281395839,0.21689203590034,0.005960895735292627,0.20901037824218768,0.22626708725100442,0.0006581332379771397,0.00016650002343423508,0.050844558968270115,0.0038599552406692883,0.003852739458513632,0.0006285834804480528,0.0018337850927213628,0.0052338050117952005,0.00042580926119764053,0.004765765361121099,1.0740677092169193e-06,7.703994750829501e-06,4.463239544441056e-05,6.963864456570601e-05,5.077410988985065e-07,0.0025562909122154977,0.0,0.0
LDA,3,0.14833333333333334,0.14833333333333334,0.9988789797179789,0.14833333333333334,0.8681123874194009,0.1477724540590299,0.0010785503046781876,0.06697893278619661,0.07555108951217884,0.0006581332379771397,0.0022086933087533955,0.1021244864003499,-2.929275570773271e-07,0.01662203752597282,0.00036244903060504984,0.014879040447437064,-6.512756018686172e-05,0.011394862441219167,0.016382168913746508,-1.1775687793913469e-05,2.1383711665601268e-05,0.02175506569388681,3.126513459044134e-05,0.0011788381321376161,0.006340319330094157,0.0001357035729350864,0.00020198331484631016
QDA,3,0.05464901477832512,0.29583333333333334,0.9961685676662431,0.09225571725571725,0.8470481494093847,0.12588406923524675,0.00347454478748783,0.03388277910061072,0.10339353716366377,0.0006581332379771397,0.0028154634504522933,0.08122640956740457,-4.296270836867677e-07,0.018492848661906924,0.0002204963364527135,0.015348095580309029,-0.0016432259526004023,0.012652556671718052,0.015706970894717887,-3.399912512300762e-05,0.0006350278867033987,0.032537826711868646,6.946288803144629e-05,0.0012646659063569432,0.004796512990360724,-2.7007920761157322e-05,0.0002390679435704479
LR,3,0.14121037463976946,0.4083333333333333,0.9979762402932203,0.20985010706638116,0.8569464758634404,0.23931421502888664,0.005831231305643948,0.1121290275700959,0.14896666073209214,0.0006581332379771397,0.002708837819681631,0.10057857098220561,0.0,0.05230842537768128,0.0,0.0037776718898904884,-7.750863159858846e-05,0.0013226265056476949,0.01710062256870133,0.0,0.0001058054336109171,0.034250183567935785,6.944335952758784e-05,0.00029614976019003424,0.010775672171100958,0.0,0.0
CART,3,0.003129537022100339,0.6466666666666666,0.864200787675797,0.006228929202119119,0.7479890495456165,0.03823209016010263,0.06370023217180304,0.04861213207115021,0.20630192752306575,0.0006581332379771397,0.008645317455357859,0.2675402580105923,0.10323938821103285,0.12077200081238579,0.06421413394991331,0.012394565607961438,0.0998224273149089,0.03706856652970678,0.013711089456170255,0.0009277992157353365,0.005244311346841846,0.007893704400943658,0.012479524363761407,0.0,0.05312743129872362,0.0,0.0
GBDT,3,0.03398872123151959,0.5575,0.9892806548864473,0.06407125413015372,0.839067737605821,0.1357681225793327,0.00866795674414784,0.1396988770909649,0.13888316246811772,0.0006581332379771397,0.00024022012529492098,0.14081125310503215,0.007560069677701642,0.018980153181583925,0.001479635676233082,0.0025311284350639117,0.02172353692449507,0.0024130395725601604,0.0024677486759675073,0.0,2.01143589193542e-06,8.201971598342795e-07,3.5580933931234074e-05,0.0,0.0033567154618882045,0.0,0.0
NN,3,0.06765484383271572,0.5325,0.9948627216332234,0.12005636449037106,0.8580393880488809,0.1885100704565478,0.006029622662567689,0.09526024203792437,0.09250119178958265,0.0006581332379771397,0.002799879704416597,0.22198053203455767,1.5232232967310466e-05,0.061209615054133006,0.008336347232420448,0.01350948694714813,0.05264757690324797,0.030658423034260827,0.01729780187161185,0.0005952287959505531,0.005864097236326082,0.010122912402943385,0.010472706963083311,0.004474566076645448,0.021134508428502265,0.0015704041619147625,0.0003323556062428512
RF,3,0.05369075965895998,0.5825,0.9929683947965793,0.09831915043251988,0.8568724714927529,0.1753639508086808,0.013552704370911875,0.2143175287025777,0.21029717397414974,0.0006581332379771397,0.0004054117389742373,0.058654212688840704,0.004416293021293894,0.0050142362792732435,0.0028669405864800712,0.0018738575825274495,0.006673514662000701,0.0017503788529737775,0.0028956865440797896,5.7804371260461455e-06,4.5091315283785074e-05,1.6794513271856105e-06,0.00029755581246388997,0.0,0.001785940258401153,1.9528503811816477e-07,0.0
LDA,4,0.14833333333333334,0.14833333333333334,0.9988789797179789,0.14833333333333334,0.8681123874194009,0.1477724540590299,0.0010785503046781876,0.06697893278619661,0.07555108951217884,0.0006581332379771397,0.0022086933087533955,0.1021244864003499,-2.929275570773271e-07,0.01662203752597282,0.00036244903060504984,0.014879040447437064,-6.512756018686172e-05,0.011394862441219167,0.016382168913746508,-1.1775687793913469e-05,2.1383711665601268e-05,0.02175506569388681,3.126513459044134e-05,0.0011788381321376161,0.006340319330094157,0.0001357035729350864,0.00020198331484631016
