Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.019305019305019305,0.013123359580052493,0.9706498951781971,0.015624999999999997,0.7388023832678285,0.001301658261106636,0.02665949696106111,0.06606795328157061,0.06529431800235178,0.01774982529699511,0.02122655669177569,-0.0004565921811219509,0.02268652947860115,0.0017382765924616628,-0.00014897108950893135,-0.00016636507736120799,0.0027963640954424608,-0.0004958689278851347,0.033664380198908675,-0.005710418157079
QDA,1,0.0828819068255688,0.4015748031496063,0.9105054740274866,0.13740458015267176,0.7276836286898402,0.15130883024358652,0.08372719453266654,0.0502374818872942,0.05505335762793942,0.01774982529699511,0.07598114716155376,0.024255214689503313,0.026065451892998935,0.0028352200199189604,-0.001603894008893314,0.025674367714514236,0.0027088330597988984,0.014855447544502031,0.03258931953036237,0.002613727222993756
LR,1,0.10344827586206896,0.007874015748031496,0.9811786629396693,0.014634146341463415,0.733109867740636,0.02387217535142871,0.023526729800316323,0.05756424322909799,0.05680877356407489,0.01774982529699511,0.024120691831839337,-0.0004011839133668094,0.028680441582852767,0.0013289567815510718,0.0,6.64899213061787e-05,-0.0009258090308463584,0.0,0.032934113257304685,-0.0035991527444627636
CART,1,0.18290854572713644,0.32020997375328086,0.9625436757512229,0.23282442748091606,0.7301502028381911,0.22399872211325045,0.03671103347111519,0.15791113481336147,0.240502254973543,0.01774982529699511,0.07116259170419001,0.12555036541401893,0.07942193045210337,0.0,0.058385445159842383,0.33482753299948104,0.08319712718652247,0.13731192750634744,0.1706291293186887,0.07599040525186211
GBDT,1,0.38461538461538464,0.34120734908136485,0.9786163522012579,0.3616133518776078,0.9216661039879975,0.35142955134868975,0.017530537716024877,0.35915517700439614,0.3586708309536379,0.01774982529699511,0.01242940706139808,0.06924925304044112,0.02730098612689207,5.639018642435989e-05,0.06612450728723933,0.08952783739426853,0.009078960288403626,0.023229670776697776,0.06189734741685264,0.010067051017688655
NN,1,0.21189024390243902,0.3648293963254593,0.9646401118099232,0.26808100289296044,0.8411955851136139,0.2610562994742367,0.030300235851797253,0.13575077256108187,0.13488079282876692,0.01774982529699511,0.2221593794274011,0.039867440979674276,0.19809760271570648,0.011954438973754611,0.0006236586289609658,0.018761660284195302,0.17856541682447497,0.15176212318871068,0.2003734096424413,0.11696545049025794
RF,1,0.48125,0.4041994750656168,0.9816911250873515,0.4393723252496434,0.9284841635831378,0.4318301367612708,0.017348237386138127,0.4445072787084669,0.44415238134283214,0.01774982529699511,0.005614610949795984,0.0522645849990883,0.007690667564420939,2.0760566146327265e-05,0.04626632439787348,0.06927071497706523,0.005029808245311384,0.008989465415421805,0.04499950904066554,0.0037332547798398564
LDA,2,0.031578947368421054,0.015748031496062992,0.9739576054041463,0.021015761821366025,0.7381736023036961,0.009897568759341311,0.025907127791753363,0.06474294166513739,0.06395659065395531,0.01774982529699511,0.01886882969322059,-0.00026469721836466233,0.02075804121252931,0.0014305152267531263,-9.314199946695024e-05,-0.0005192947018473948,-0.0023547812425478874,-0.00028040791706995805,0.026448119625748688,-0.007343208629662312
QDA,2,0.08133971291866028,0.4015748031496063,0.9088749126484975,0.13527851458885942,0.7261662635796023,0.1492532017266071,0.08669624627679917,0.04943887083775309,0.054290127106964195,0.01774982529699511,0.07667802886840883,0.027822384940173084,0.02786993785857561,0.002765082972127475,0.0012052350292471204,0.03013873108053138,0.003147890978972945,0.015970065508002618,0.034292808147119436,0.0024987024646158764
LR,2,0.1111111111111111,0.007874015748031496,0.9812718378756115,0.014705882352941176,0.7333350636947273,0.02509276240133804,0.023527574418044706,0.05928341406027794,0.058520920756412236,0.01774982529699511,0.023387338860132712,0.0,0.028656594986603823,0.0012478783543042882,0.0,0.0003121098626716279,-0.0010416754337976507,0.0,0.03397186101642609,-0.003479919763217354
