Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.08148148148148149,0.03426791277258567,0.9775699002532431,0.04824561403508772,0.6295704084552883,0.042584846510658414,0.0257347795681938,0.03785552504662419,0.03724800055861997,0.016590004651403173,0.029152379426374053,0.0012113443358436893,0.0046691235378946375,0.015816375580836595,0.021985258772632642,0.001331517385034542,0.02214548950488713,0.00030924531325113855,0.027351385995834088,0.0010815574427175845
QDA,1,0.05019815059445178,0.11838006230529595,0.9482143780040312,0.0705009276437848,0.6341169956457019,0.05309319685002042,0.04706567440396954,0.04154699043109707,0.04675479982775467,0.016590004651403173,0.024127543662874527,0.005153020349302984,0.0037942637397852864,0.015127383432142283,0.01314372696683217,-7.851305880473003e-05,0.02087966672007686,0.003520269187630154,0.029017785611280166,0.0046739304598622635
LR,1,0.10714285714285714,0.009345794392523364,0.9822729856840147,0.017191977077363894,0.6318624889243396,0.02698831608687422,0.022283200063235968,0.0438446565105416,0.043074065641870676,0.016590004651403173,0.02834161192116651,0.0024098702131069238,0.0035635314853389444,0.014624258932863366,0.016550232334561786,2.0829995193039075e-05,0.024975164236500525,0.00248197404262136,0.025156224963948114,0.004536132030123374
CART,1,0.03927694711002008,0.5482866043613707,0.7700139542095199,0.07330279050395669,0.6845728085909796,0.09750942653841485,0.16647549828347005,0.05664430289166345,0.07094578176105763,0.016590004651403173,0.09484697965069697,5.768306361155773e-05,0.08041339528921647,0.0,0.23063451369972757,0.17575228328793457,0.05910751482134267,0.02428296747316132,0.035542381028681236,0.2603220637718314
GBDT,1,0.156312625250501,0.24299065420560748,0.9656829810326115,0.1902439024390244,0.8751964640402043,0.17797981668846793,0.02581525420817676,0.1460518115749221,0.14336414515138018,0.016590004651403173,1.6023073225368557e-05,0.02353949687550063,0.016349943919243715,0.0,0.05352026918763016,0.010139400737061344,0.032034930299631406,0.011233776638359182,0.0025733055600063227,0.01565614484858189
NN,1,0.0675547098001903,0.22118380062305296,0.9364308232983617,0.10349854227405247,0.6705184260348906,0.09562655259003275,0.05002755188524552,0.0429932270953893,0.042381774557402885,0.016590004651403173,0.1553629226085564,0.033728569139560995,0.14949847780804365,0.02162634193238271,0.07162153501041504,0.0011328312770390258,0.18800352507610962,0.1176077551674412,0.1730620092933825,0.18781445281204942
RF,1,0.15019762845849802,0.11838006230529595,0.9742622357744586,0.13240418118466898,0.8792692454536584,0.1204009004235967,0.02845858299700057,0.14177608500351316,0.14191726369763555,0.016590004651403173,0.0004742829674732496,0.00245313251081567,0.009174811728889698,1.1102230246251565e-16,0.026332318538695797,0.0071879506489345825,0.013369652299311086,0.01162313731773763,0.00975324467232821,0.015556801794584319
LDA,2,0.08148148148148149,0.03426791277258567,0.9775699002532431,0.04824561403508772,0.6295704084552883,0.042584846510658414,0.0257347795681938,0.03785552504662419,0.03724800055861997,0.016590004651403173,0.029152379426374053,0.0012113443358436893,0.0046691235378946375,0.015816375580836595,0.021985258772632642,0.001331517385034542,0.02214548950488713,0.00030924531325113855,0.027351385995834088,0.0010815574427175845
QDA,2,0.05,0.11838006230529595,0.9480593312315881,0.07030527289546716,0.6331860016751835,0.05288891219348492,0.047121008146094726,0.04168583352001908,0.046766018292690906,0.016590004651403173,0.023313571543021893,0.004390322063771768,0.0035667360999838806,0.015153020349302947,0.01244512097420274,-2.403460983828598e-05,0.020719435987822398,0.003911232174330981,0.027812850504726726,0.005231533408107647
LR,2,0.10344827586206896,0.009345794392523364,0.9822213034265337,0.01714285714285714,0.6323965436736287,0.026346083022592493,0.022404807097440648,0.043305187683710715,0.042612254536993924,0.016590004651403173,0.029168402499599465,0.0024963948085242826,0.0033071623137317816,0.014794103509053014,0.0183544303797468,-1.7625380547969806e-05,0.024747636596699298,0.0011873097260054477,0.025886877103028394,0.0035587245633712516
CART,2,0.03927694711002008,0.5482866043613707,0.7700139542095199,0.07330279050395669,0.6845728085909796,0.09750942653841485,0.16647549828347005,0.05664430289166345,0.07094578176105763,0.016590004651403173,0.09484697965069697,5.768306361155773e-05,0.08041339528921647,0.0,0.23063451369972757,0.17575228328793457,0.05910751482134267,0.02428296747316132,0.035542381028681236,0.2603220637718314
GBDT,2,0.18685121107266436,0.16822429906542055,0.9740555067445346,0.17704918032786884,0.8674136229475237,0.16413931498526668,0.02762382130210485,0.13487331723481435,0.13338413635599117,0.016590004651403173,0.0025909309405544477,0.0529706777759974,0.038961704854991175,0.0,0.13166639961544624,0.012507610959782057,0.04760935747476365,0.024417561288255073,0.015769908668482623,0.027585322864925498
NN,2,0.061499578770008424,0.22741433021806853,0.9296087653108688,0.09681697612732096,0.5806095231359327,0.08988596752142347,0.0687420499595628,0.039533827831505226,0.054182784788023894,0.016590004651403173,0.20102547668642856,0.03788815894888642,0.29346579073866375,0.01715590450248363,0.06342573305560009,0.005670565614484868,0.2770533568338408,0.1765021631148854,0.2416423650056081,0.20707899375100142
RF,2,0.12612612612612611,0.17445482866043613,0.9662514858649026,0.14640522875816994,0.8785641032693581,0.13142256535913852,0.028981661332171678,0.13423004615711695,0.1325818150593629,0.016590004651403173,2.884153180584548e-05,0.00036051914757251335,0.004215670565614516,2.2204460492503132e-17,0.014995994231693599,0.003435346899535352,0.01603268706937997,0.0034705976606313137,0.029105912514020237,0.006755327671847433
LDA,3,0.08148148148148149,0.03426791277258567,0.9775699002532431,0.04824561403508772,0.6295704084552883,0.042584846510658414,0.0257347795681938,0.03785552504662419,0.03724800055861997,0.016590004651403173,0.029152379426374053,0.0012113443358436893,0.0046691235378946375,0.015816375580836595,0.021985258772632642,0.001331517385034542,0.02214548950488713,0.00030924531325113855,0.027351385995834088,0.0010815574427175845
