Model,Iteration,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Test AP,Test AUPRC,Test AUPRC baseline,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
LDA,1,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.024547186405762995,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,1,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379762740777699,0.03816319351915245,0.04399047987484442,0.020585125293800126,0.02766723569489318,0.012875125640166563,0.019477390473316224,0.01869473366530856,0.03505558070519592,0.0004386097278809009,0.04725315627986522,0.006707409084050098,0.011826366882953554,0.07682812735777882,0.03684321714199486,0.01511090991398829
LR,1,0.1111111111111111,0.0037174721189591076,0.9867898339156655,0.007194244604316547,0.6252353161293299,0.018089361294720906,0.027981969006485325,0.021299474461358877,0.020119089733041336,0.012875125640166563,0.0,0.0,0.0,0.0,0.06440068407021779,0.0,0.0,0.0,0.0,0.06752175443891154
CART,1,0.055944055944055944,0.17843866171003717,0.9506533288661274,0.08518189884649512,0.7166469353205995,0.07905899152553825,0.03913358566613217,0.04802239919096264,0.1072175156820446,0.012875125640166563,0.01927216940797747,0.0101750414969066,0.19914541522056234,0.0,0.36147779286756204,0.12178310950153418,0.037325084251295215,0.0994960012071828,0.027666616367385898,0.1168764146672703
GBDT,1,0.14350797266514806,0.2342007434944238,0.9721437802134686,0.17796610169491525,0.8562437453315299,0.16975936442892858,0.022204586658632185,0.11326937916368904,0.11111984702022121,0.012875125640166563,0.0005910165484633411,0.02969116241637739,0.02046375936824101,0.0,0.1137970927015743,0.022068809416025292,0.02326844726120416,0.010218298878326038,0.007727981489864666,0.013452542628640396
NN,1,0.061752988047808766,0.11524163568773234,0.9660651892978509,0.08041504539559015,0.6296092580629347,0.06802726567000635,0.03088861098410154,0.036982484372420854,0.03570840104457847,0.012875125640166563,0.2334304109451235,0.05739751521553249,0.24596348272219704,0.02831245913183449,0.13285046023841868,0.01965444394145175,0.08469493486243147,0.22395955937830098,0.05934107942256432,0.1446476535385545
RF,1,0.16167664670658682,0.20074349442379183,0.9763078543052697,0.1791044776119403,0.8744688038045687,0.1682355704280021,0.020996530839049666,0.13585893611881983,0.1342531641668852,0.012875125640166563,0.00010311352547649477,0.0029897892460137186,0.01066143554147172,-1.0059856144550849e-06,0.08111362607514709,0.0016276847241084135,0.003698003118555393,0.0012594939892358603,0.0014440923494793533,0.004916251697600682
LDA,2,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.02454718640576299,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,2,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379744715796516,0.03816319351915245,0.04399016513439419,0.020585163468213468,0.027667272719984058,0.012875125640166563,0.019477390473316224,0.01869473366530856,0.03505558070519592,0.0004386097278809009,0.04725114430863642,0.006707409084050075,0.011829384839796763,0.07683114531462205,0.036844223127609266,0.015112921885217045
LR,2,0.0,0.0,0.987077011439238,0.0,0.6591905053051125,-0.0007901320555357722,0.03455496215863207,0.02151858069913736,0.01964319568500977,0.012875125640166563,0.0,0.0,0.0,0.0,0.27435994165283417,0.0,0.0,0.0,0.0,0.0
CART,2,0.029286474973375932,0.40892193308550184,0.8178815871344469,0.0546583850931677,0.5672047904631988,0.06815188896847378,0.12475074996426529,0.027790870273980847,0.061518907954444646,0.012875125640166563,0.1544590312358533,0.02068457321060315,0.15553442985765306,0.010279664000804845,0.14377144006840703,0.08689502540113685,0.12318394446959416,0.07746692822292642,0.12163724158744535,0.2087455359388361
GBDT,2,0.16236162361623616,0.3271375464684015,0.9696070454219117,0.21701602959309493,0.8704203930311096,0.2163948636628061,0.024569933951128886,0.12289163882769297,0.1212859765998545,0.012875125640166563,4.1245410190637874e-05,0.023790050802273522,0.011517529299330986,-2.2204460492503132e-17,0.14880338011166433,0.013464614456013258,0.009347618329057884,0.0093335345304562,0.00435088778230468,0.020638800865147557
NN,2,0.08489388264669163,0.2527881040892193,0.9552960321638826,0.12710280373831775,0.6606754933797849,0.1275523631166251,0.03504030451765328,0.051186295772578244,0.052053555281940056,0.012875125640166563,0.28839847090186616,0.11724561138775727,0.2849620240430563,0.04349026708918069,0.09509380815854333,0.0467526784366985,0.14946934258840108,0.12812534580755502,0.09799657964891113,0.22316633972134206
RF,2,0.14869888475836432,0.14869888475836432,0.9780787823673001,0.14869888475836432,0.864452321761776,0.13759531610049,0.021882454449118783,0.11502378022142642,0.11322610486382542,0.012875125640166563,0.0007202856999144914,0.005791962174940868,0.024625521855037504,-8.047884915307612e-06,0.10380614657210399,0.009111714702479757,0.008061968713847345,0.004588300387304445,0.00444293546602279,0.017708364770383754
LDA,3,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.024547186405762995,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,3,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379757333283345,0.03816319351915245,0.04399062882311564,0.020584786005552053,0.027666905348580177,0.012875125640166563,0.019477390473316224,0.01869473366530856,0.03505658669081031,0.0004386097278809009,0.04725416226547963,0.006707409084050098,0.011826366882953554,0.07682712137216441,0.036844223127609266,0.01510990392837388
LR,3,0.25,0.0037174721189591076,0.9870291485186427,0.007326007326007325,0.6591905053051124,0.029106266318281664,0.032727472122518295,0.02151858069913736,0.01964319568500977,0.012875125640166563,0.0,0.0,0.0,0.0,0.2743629596096774,0.0,0.0,0.0,0.0,0.0
CART,3,0.041346505671423346,0.4200743494423792,0.8671325324271287,0.07528314457028647,0.6580921530767921,0.09797350073154126,0.09530871302593544,0.04258895767930256,0.0994173449649324,0.012875125640166563,0.016012273024495906,0.06508425129520654,0.0808369800311856,0.0,0.4113304159750516,0.09323575272873603,0.24437301946582166,0.041556762738292854,0.06364015894572717,0.08000251496403614
GBDT,3,0.17590361445783131,0.27137546468401486,0.9742497487196669,0.21345029239766078,0.8759511782569699,0.20586475330849482,0.020177622957152835,0.1416041313639814,0.13906162546303946,0.012875125640166563,0.00026205925255264886,0.026058548362758338,0.01929882802675913,0.0,0.13509280217292888,0.014184397163120522,0.012921885217041296,0.009013631105075182,0.0025310598058447377,0.01360293747799406
NN,3,0.10469314079422383,0.10780669144981413,0.9766428947494377,0.10622710622710624,0.6706800789349976,0.09440691287146183,0.024047051687493635,0.04407719086988547,0.04307752400259355,0.012875125640166563,0.1031784115487149,0.03399175091796185,0.11717217443790559,0.03696896534379564,0.07626477541371161,0.02902017001156887,0.04832553694482176,0.097956843217142,0.08252401790654393,0.1034283989738947
RF,3,0.1510989010989011,0.20446096654275092,0.974967692528598,0.17377567140600314,0.877548101464782,0.16326299525390264,0.021385962120690046,0.11967879136447951,0.12322159851856063,0.012875125640166563,0.0002469694683365553,0.0008515668225944406,0.01314571701624665,1.6095769830459793e-05,0.057368341632714606,0.005587747095216522,0.0016035410693626905,0.0002504904179869927,0.0007353754841305626,0.0017956843217141528
LDA,4,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.02454718640576299,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,4,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379922261861158,0.03816319351915245,0.043995804427645065,0.020584037995976343,0.027666421281259235,0.012875125640166563,0.019483426387002623,0.01868869775162214,0.035026407122378166,0.00043659775665203513,0.047252150294250825,0.006700367184749245,0.011816307026809404,0.07681404355917705,0.03683315728585077,0.01509883808661534
LR,4,0.14285714285714285,0.0037174721189591076,0.9868855597568563,0.007246376811594202,0.6591905053051124,0.021107795115841606,0.029614663671041406,0.02151858069913736,0.01964319568500977,0.012875125640166563,0.0,0.0,0.0,0.0,0.2743629596096774,0.0,0.0,0.0,0.0,0.0
CART,4,0.05874316939890711,0.15985130111524162,0.9562054276551956,0.0859140859140859,0.6602129723626569,0.07752610019231711,0.04285457988004893,0.03394632069157417,0.07095376025893901,0.012875125640166563,0.012359036265781364,0.017550425028922078,0.14290377747598207,0.0,0.3434278959810875,0.0890463256375434,0.09354157235551527,0.08576027362808711,0.01807051959156982,0.15414415773854437
GBDT,4,0.15825688073394495,0.25650557620817843,0.9728617240223999,0.1957446808510638,0.8663292630522493,0.18826534903835124,0.021233121820547155,0.1327773144270753,0.1299469554764908,0.012875125640166563,0.00018962828831543544,0.020779135858357202,0.02024847844675819,0.0,0.13859262612544637,0.010360142849957166,0.013508374830239922,0.009743976661133736,0.0031326392032593464,0.01254614959006084
NN,4,0.08712613784135241,0.24907063197026022,0.9567319197817451,0.12909441233140656,0.6857438260834455,0.12874981338529037,0.03526769071049603,0.062121029733499616,0.060751920702397565,0.012875125640166563,0.2348750062874101,0.045650118203309706,0.2188853679392385,0.011899300839998062,0.03523816709421059,0.05770333484231187,0.09559529198732464,0.2005417232533575,0.12172325335747698,0.17642774508324538
RF,4,0.16585365853658537,0.12639405204460966,0.9805676542382616,0.14345991561181434,0.8724979523621377,0.1350785476897418,0.019781599484673153,0.10886181346378779,0.11049980539170426,0.012875125640166563,4.526935264823617e-05,0.0009053870529651231,0.009474875509280167,-1.005985614410676e-06,0.05381821839947685,0.00366631457170159,0.0027317539359186906,0.0006332679442683676,0.0008329560887279097,0.0025406166691815724
LDA,5,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.024547186405762995,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,5,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379864581921376,0.03816319351915245,0.043994562074357695,0.020584213193209237,0.027666591752364796,0.012875125640166563,0.019474372516472972,0.018693727679694083,0.03502841909360695,0.00043659775665199073,0.04724410240933554,0.0066983552135204015,0.011812283084351805,0.076809013631105,0.03682712137216437,0.015094814144157653
LR,5,0.25,0.0037174721189591076,0.9870291485186427,0.007326007326007325,0.6591905053051123,0.029106266318281664,0.03216801752843008,0.02151858069913736,0.01964319568500977,0.012875125640166563,0.0,0.0,0.0,0.0,0.2743629596096774,0.0,0.0,0.0,0.0,0.0
CART,5,0.043295019157088124,0.4200743494423792,0.8730196716603648,0.07849947898575894,0.6563388631572268,0.10195122015515673,0.09647247404407847,0.035587600944966276,0.07694624167060728,0.012875125640166563,0.029545797495095803,0.07667672652281077,0.09064383079321972,0.0,0.34016095769830484,0.13988732961118652,0.2235033449021679,0.051807253156279855,0.07509079020170015,0.07147125396106842
GBDT,5,0.18478260869565216,0.3159851301115242,0.9732446273871632,0.23319615912208505,0.8664025346007539,0.22879463914150658,0.020941883430498964,0.1347188253453447,0.13208029785421327,0.012875125640166563,1.0562848951245486e-05,0.02293496303002871,0.014101906342739334,0.0,0.13150042754388608,0.009195211508475465,0.013541572355515341,0.005134047583119594,0.0020180071424978686,0.01212363563201051
NN,5,0.11859443631039532,0.30111524163568776,0.9621882927296224,0.17016806722689076,0.7092104589592808,0.172393041553901,0.03150969404961436,0.07494741992295245,0.07255291392884708,0.012875125640166563,0.16317841154871482,0.024837281826869884,0.18218701272571797,0.024729138373321226,0.07422262461646792,0.011376188320506974,0.08358231477289865,0.12594034505306567,0.098041346008752,0.21486746139530197
RF,5,0.1658291457286432,0.12267657992565056,0.9807591059206433,0.14102564102564102,0.8712399889254515,0.13304649138697078,0.0203124657482729,0.12974898202587204,0.12772255767101026,0.012875125640166563,0.0017177204365977027,0.013652733765907098,0.025677782807705763,3.1185554046531114e-05,0.08112368593129109,0.012312760927518696,0.009471354559629708,0.007132940998943638,0.00480257532317283,0.01434636084703982
LDA,6,0.04950495049504951,0.055762081784386616,0.9740582970372852,0.05244755244755245,0.61207374524501,0.03941542350764324,0.024547186405762995,0.021000195278204452,0.02210661634972832,0.012875125640166563,-0.003254866455409733,0.0051310296262762735,-0.007565011820331003,-0.0013490267089180997,0.01926160655902622,0.0030576932749861287,0.007114330265077173,0.01790654393642168,0.020233388662542116,0.015332226749157508
QDA,6,0.035422343324250684,0.09665427509293681,0.9544823625137606,0.05184446660019941,0.6379606824690476,0.03816319351915245,0.04398606174095749,0.020584474699767978,0.027666835063636604,0.012875125640166563,0.019468336602786594,0.018690709722850984,0.035053568733967186,0.0004345857854233026,0.04722800663950506,0.006683265429304419,0.011812283084351893,0.07681806750163475,0.03683215130023645,0.015096826115386607
LR,6,0.09090909090909091,0.0037174721189591076,0.9866941080744747,0.007142857142857143,0.6270900866929494,0.01588664485868933,0.018881401881672342,0.022328773944528153,0.02159748824566756,0.012875125640166563,0.0,0.0,0.0,0.0,0.050931542678939665,0.0,0.0,0.0,0.0,0.09365122478748547
CART,6,0.0567348514087225,0.5464684014869888,0.8771837457521658,0.10279720279720281,0.7187323355184417,0.1463822968147001,0.09509811428242114,0.046157611644414405,0.09409431307044752,0.012875125640166563,0.031706654594839324,0.02861777576580655,0.10872038629847607,0.0,0.3376213470147378,0.31215029425079227,0.07525929279211312,0.06617775765806559,0.052606005734118,0.11255922740304827
GBDT,6,0.18669527896995708,0.32342007434944237,0.9731489015459723,0.23673469387755103,0.8785624572807946,0.23287829181025363,0.02113580107967328,0.13993123866172255,0.1381459284152209,0.012875125640166563,1.0562848951312098e-05,0.02645792465167751,0.013129118253609007,0.0,0.11686434283989744,0.009516120919470916,0.008691715708465409,0.00433177405563101,0.00240028167597206,0.009262109551833441
NN,6,0.06607929515418502,0.22304832713754646,0.9494088929306467,0.10195412064570943,0.6628035226581224,0.10059461451252318,0.04128510466755467,0.04693100242072325,0.04779171284336121,0.012875125640166563,0.2847718927619335,0.06713696494140138,0.29418238519189177,0.03263819727377899,0.13122730244957498,0.0390065892057744,0.19890951159398426,0.1720808812433983,0.13261707157587657,0.1970856596750667
